 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.8181e-03 1.3658e-03 [ 1.3614e-03 2.4063e-06 9.9440e-07 2.1663e-07 2.1339e-07 8.3323e-08 2.2177e-07 1.9663e-07 1.2111e-07 ] 1.4522e-03 [ 1.3189e-03 3.0568e-05 6.5704e-05 3.7093e-05 ] 9.9718e-01
 2.267e-01 5.1647e-03 2.1193e-03 [ 2.1017e-03 9.5488e-06 3.9026e-06 8.5813e-07 8.5279e-07 3.3254e-07 8.7873e-07 7.8308e-07 4.5910e-07 ] 3.0454e-03 [ 2.5258e-03 1.2044e-04 2.5687e-04 1.4221e-04 ] 9.9484e-01
 3.400e-01 7.4127e-03 2.6873e-03 [ 2.6484e-03 2.1192e-05 8.5055e-06 1.8990e-06 1.9150e-06 7.4492e-07 1.9455e-06 1.7481e-06 9.8012e-07 ] 4.7254e-03 [ 3.6006e-03 2.6416e-04 5.5625e-04 3.0439e-04 ] 9.9259e-01
 4.533e-01 9.5540e-03 3.0859e-03 [ 3.0184e-03 3.6950e-05 1.4463e-05 3.2974e-06 3.3929e-06 1.3152e-06 3.3807e-06 3.0716e-06 1.6541e-06 ] 6.4681e-03 [ 4.5667e-03 4.5301e-04 9.3749e-04 5.1092e-04 ] 9.9045e-01
 5.667e-01 1.1599e-02 3.3772e-03 [ 3.2749e-03 5.6313e-05 2.1358e-05 4.9982e-06 5.2749e-06 2.0354e-06 5.1298e-06 4.7252e-06 2.4537e-06 ] 8.2221e-03 [ 5.4293e-03 6.7580e-04 1.3688e-03 7.4820e-04 ] 9.8840e-01
 6.800e-01 1.3528e-02 3.5990e-03 [ 3.4570e-03 7.8696e-05 2.8745e-05 6.9368e-06 7.5435e-06 2.8945e-06 7.1293e-06 6.6724e-06 3.3537e-06 ] 9.9292e-03 [ 6.1897e-03 9.2000e-04 1.8170e-03 1.0026e-03 ] 9.8647e-01
 7.933e-01 1.5306e-02 3.7740e-03 [ 3.5887e-03 1.0349e-04 3.6198e-05 9.0441e-06 1.0175e-05 3.8790e-06 9.3120e-06 8.8706e-06 4.3306e-06 ] 1.1532e-02 [ 6.8461e-03 1.1728e-03 2.2518e-03 1.2611e-03 ] 9.8469e-01
 9.067e-01 1.6895e-02 3.9157e-03 [ 3.6846e-03 1.3010e-04 4.3354e-05 1.1252e-05 1.3140e-05 4.9727e-06 1.1611e-05 1.1273e-05 5.3620e-06 ] 1.2979e-02 [ 7.3958e-03 1.4222e-03 2.6484e-03 1.5126e-03 ] 9.8311e-01
 1.020e+00 1.8263e-02 4.0323e-03 [ 3.7540e-03 1.5802e-04 4.9933e-05 1.3495e-05 1.6403e-05 6.1579e-06 1.3964e-05 1.3828e-05 6.4272e-06 ] 1.4231e-02 [ 7.8359e-03 1.6579e-03 2.9892e-03 1.7477e-03 ] 9.8174e-01
