 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.6852e-03 2.6852e-03 [ 2.3816e-03 1.0412e-04 1.1843e-04 4.5187e-05 5.0501e-06 2.3772e-05 7.0131e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9731e-01
 2.267e-01 5.4483e-03 5.4483e-03 [ 4.2523e-03 4.1139e-04 4.6315e-04 1.7968e-04 2.0205e-05 9.4797e-05 2.6775e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9455e-01
 3.400e-01 8.3974e-03 8.3974e-03 [ 5.7723e-03 9.0641e-04 1.0034e-03 4.0014e-04 4.5452e-05 2.1210e-04 5.7574e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9160e-01
 4.533e-01 1.1525e-02 1.1525e-02 [ 7.0156e-03 1.5642e-03 1.6921e-03 7.0091e-04 8.0723e-05 3.7389e-04 9.7903e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.8847e-01
 5.667e-01 1.4789e-02 1.4789e-02 [ 8.0407e-03 2.3520e-03 2.4723e-03 1.0741e-03 1.2585e-04 5.7755e-04 1.4639e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8521e-01
 6.800e-01 1.8114e-02 1.8114e-02 [ 8.8856e-03 3.2319e-03 3.2844e-03 1.5100e-03 1.8056e-04 8.1963e-04 2.0175e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8189e-01
 7.933e-01 2.1412e-02 2.1412e-02 [ 9.5735e-03 4.1641e-03 4.0735e-03 1.9975e-03 2.4439e-04 1.0959e-03 2.6273e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7859e-01
 9.067e-01 2.4593e-02 2.4593e-02 [ 1.0118e-02 5.1095e-03 4.7946e-03 2.5246e-03 3.1673e-04 1.4016e-03 3.2809e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7541e-01
 1.020e+00 2.7578e-02 2.7578e-02 [ 1.0526e-02 6.0327e-03 5.4153e-03 3.0788e-03 3.9679e-04 1.7315e-03 3.9660e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7242e-01
 1.133e+00 3.0301e-02 3.0301e-02 [ 1.0802e-02 6.9035e-03 5.9172e-03 3.6481e-03 4.8359e-04 2.0801e-03 4.6706e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6970e-01
 1.247e+00 3.2717e-02 3.2717e-02 [ 1.0948e-02 7.6981e-03 6.2938e-03 4.2209e-03 5.7603e-04 2.4417e-03 5.3829e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6728e-01
 1.360e+00 3.4799e-02 3.4799e-02 [ 1.0970e-02 8.3999e-03 6.5490e-03 4.7867e-03 6.7287e-04 2.8108e-03 6.0918e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6520e-01
 1.473e+00 3.6537e-02 3.6537e-02 [ 1.0874e-02 8.9988e-03 6.6936e-03 5.3363e-03 7.7278e-04 3.1823e-03 6.7870e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6346e-01
 1.587e+00 3.7936e-02 3.7936e-02 [ 1.0669e-02 9.4907e-03 6.7429e-03 5.8619e-03 8.7444e-04 3.5513e-03 7.4596e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6206e-01
 1.700e+00 3.9015e-02 3.9015e-02 [ 1.0366e-02 9.8769e-03 6.7140e-03 6.3573e-03 9.7650e-04 3.9136e-03 8.1018e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6099e-01
 1.813e+00 3.9798e-02 3.9798e-02 [ 9.9798e-03 1.0162e-02 6.6242e-03 6.8179e-03 1.0777e-03 4.2653e-03 8.7074e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6020e-01
 1.927e+00 4.0318e-02 4.0318e-02 [ 9.5256e-03 1.0355e-02 6.4894e-03 7.2404e-03 1.1768e-03 4.6034e-03 9.2719e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.5968e-01
 2.040e+00 4.0610e-02 4.0610e-02 [ 9.0193e-03 1.0466e-02 6.3239e-03 7.6229e-03 1.2729e-03 4.9255e-03 9.7922e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.5939e-01
 2.153e+00 4.0707e-02 4.0707e-02 [ 8.4768e-03 1.0505e-02 6.1397e-03 7.9646e-03 1.3650e-03 5.2295e-03 1.0267e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.5929e-01
 2.267e+00 4.0645e-02 4.0645e-02 [ 7.9130e-03 1.0484e-02 5.9464e-03 8.2657e-03 1.4524e-03 5.5143e-03 1.0695e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.5936e-01
 2.380e+00 4.0454e-02 4.0454e-02 [ 7.3412e-03 1.0413e-02 5.7515e-03 8.5271e-03 1.5344e-03 5.7789e-03 1.1078e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.5955e-01
 2.493e+00 4.0163e-02 4.0163e-02 [ 6.7729e-03 1.0304e-02 5.5608e-03 8.7505e-03 1.6108e-03 6.0230e-03 1.1417e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.5984e-01
 2.607e+00 3.9797e-02 3.9797e-02 [ 6.2175e-03 1.0165e-02 5.3783e-03 8.9377e-03 1.6811e-03 6.2465e-03 1.1715e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6020e-01
 2.720e+00 3.9377e-02 3.9377e-02 [ 5.6823e-03 1.0004e-02 5.2068e-03 9.0912e-03 1.7453e-03 6.4497e-03 1.1973e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6062e-01
 2.833e+00 3.8919e-02 3.8919e-02 [ 5.1726e-03 9.8293e-03 5.0480e-03 9.2135e-03 1.8032e-03 6.6331e-03 1.2195e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6108e-01
 2.947e+00 3.8438e-02 3.8438e-02 [ 4.6920e-03 9.6455e-03 4.9030e-03 9.3071e-03 1.8551e-03 6.7974e-03 1.2385e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6156e-01
 3.060e+00 3.7945e-02 3.7945e-02 [ 4.2426e-03 9.4576e-03 4.7720e-03 9.3745e-03 1.9009e-03 6.9433e-03 1.2544e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6205e-01
 3.173e+00 3.7448e-02 3.7448e-02 [ 3.8251e-03 9.2690e-03 4.6550e-03 9.4184e-03 1.9409e-03 7.0717e-03 1.2676e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6255e-01
 3.287e+00 3.6952e-02 3.6952e-02 [ 3.4396e-03 9.0824e-03 4.5515e-03 9.4411e-03 1.9753e-03 7.1836e-03 1.2785e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6305e-01
 3.400e+00 3.6462e-02 3.6462e-02 [ 3.0852e-03 8.8997e-03 4.4611e-03 9.4450e-03 2.0045e-03 7.2799e-03 1.2872e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6354e-01
