 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.5994e-03 2.5994e-03 [ 2.3159e-03 5.5828e-05 1.5447e-04 1.7089e-05 2.0793e-05 1.7456e-05 5.7523e-06 6.1436e-06 6.0003e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9740e-01
 2.267e-01 5.3101e-03 5.3101e-03 [ 4.1936e-03 2.2092e-04 6.0558e-04 6.7663e-05 8.3005e-05 6.9119e-05 2.2942e-05 2.4480e-05 2.2776e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9469e-01
 3.400e-01 8.1659e-03 8.1659e-03 [ 5.7173e-03 4.8795e-04 1.3174e-03 1.4962e-04 1.8604e-04 1.5286e-04 5.1338e-05 5.4692e-05 4.8706e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9183e-01
 4.533e-01 1.1168e-02 1.1168e-02 [ 6.9664e-03 8.4486e-04 2.2343e-03 2.5950e-04 3.2876e-04 2.6522e-04 9.0512e-05 9.6209e-05 8.2388e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.8883e-01
 5.667e-01 1.4268e-02 1.4268e-02 [ 7.9906e-03 1.2756e-03 3.2879e-03 3.9275e-04 5.0935e-04 4.0166e-04 1.3982e-04 1.4820e-04 1.2257e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8573e-01
 6.800e-01 1.7392e-02 1.7392e-02 [ 8.8226e-03 1.7612e-03 4.4055e-03 5.4404e-04 7.2532e-04 5.5694e-04 1.9839e-04 2.0957e-04 1.6808e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8261e-01
 7.933e-01 2.0451e-02 2.0451e-02 [ 9.4831e-03 2.2811e-03 5.5181e-03 7.0765e-04 9.7349e-04 7.2553e-04 2.6515e-04 2.7904e-04 2.1782e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7955e-01
 9.067e-01 2.3361e-02 2.3361e-02 [ 9.9850e-03 2.8149e-03 6.5667e-03 8.7787e-04 1.2500e-03 9.0199e-04 3.3884e-04 3.5514e-04 2.7072e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7664e-01
 1.020e+00 2.6048e-02 2.6048e-02 [ 1.0337e-02 3.3432e-03 7.5067e-03 1.0493e-03 1.5503e-03 1.0813e-03 4.1804e-04 4.3631e-04 3.2570e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7395e-01
 1.133e+00 2.8453e-02 2.8453e-02 [ 1.0545e-02 3.8489e-03 8.3089e-03 1.2173e-03 1.8695e-03 1.2592e-03 5.0126e-04 5.2095e-04 3.8177e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7155e-01
 1.247e+00 3.0538e-02 3.0538e-02 [ 1.0616e-02 4.3180e-03 8.9593e-03 1.3778e-03 2.2025e-03 1.4320e-03 5.8696e-04 6.0747e-04 4.3793e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6946e-01
 1.360e+00 3.2285e-02 3.2285e-02 [ 1.0559e-02 4.7397e-03 9.4564e-03 1.5278e-03 2.5437e-03 1.5972e-03 6.7362e-04 6.9438e-04 4.9329e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6771e-01
 1.473e+00 3.3693e-02 3.3693e-02 [ 1.0384e-02 5.1070e-03 9.8085e-03 1.6651e-03 2.8880e-03 1.7528e-03 7.5982e-04 7.8029e-04 5.4703e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6631e-01
 1.587e+00 3.4774e-02 3.4774e-02 [ 1.0105e-02 5.4160e-03 1.0031e-02 1.7882e-03 3.2302e-03 1.8977e-03 8.4424e-04 8.6400e-04 5.9847e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6523e-01
 1.700e+00 3.5554e-02 3.5554e-02 [ 9.7359e-03 5.6659e-03 1.0141e-02 1.8965e-03 3.5656e-03 2.0315e-03 9.2574e-04 9.4446e-04 6.4704e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6445e-01
 1.813e+00 3.6062e-02 3.6062e-02 [ 9.2937e-03 5.8581e-03 1.0160e-02 1.9900e-03 3.8900e-03 2.1539e-03 1.0034e-03 1.0208e-03 6.9232e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.6394e-01
