 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.8441e-03 2.8441e-03 [ 2.6268e-03 1.5904e-04 2.2622e-05 1.9705e-05 6.6482e-06 9.2973e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9716e-01
 2.267e-01 5.2317e-03 5.2317e-03 [ 4.3780e-03 6.2322e-04 9.0156e-05 7.8193e-05 2.6574e-05 3.5626e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9477e-01
 3.400e-01 7.6475e-03 7.6475e-03 [ 5.7815e-03 1.3547e-03 2.0152e-04 1.7354e-04 5.9686e-05 7.6540e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9235e-01
 4.533e-01 1.0083e-02 1.0083e-02 [ 6.8956e-03 2.2949e-03 3.5478e-04 3.0255e-04 1.0577e-04 1.2954e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8992e-01
 5.667e-01 1.2548e-02 1.2548e-02 [ 7.8113e-03 3.3718e-03 5.4715e-04 4.6095e-04 1.6442e-04 1.9211e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8745e-01
 6.800e-01 1.5006e-02 1.5006e-02 [ 8.5821e-03 4.5087e-03 7.7497e-04 6.4365e-04 2.3506e-04 2.6180e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8499e-01
 7.933e-01 1.7403e-02 1.7403e-02 [ 9.2381e-03 5.6326e-03 1.0338e-03 8.4509e-04 3.1684e-04 3.3627e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8260e-01
 9.067e-01 1.9676e-02 1.9676e-02 [ 9.7943e-03 6.6813e-03 1.3186e-03 1.0596e-03 4.0868e-04 4.1337e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8032e-01
 1.020e+00 2.1770e-02 2.1770e-02 [ 1.0257e-02 7.6076e-03 1.6237e-03 1.2816e-03 5.0923e-04 4.9116e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7823e-01
 1.133e+00 2.3641e-02 2.3641e-02 [ 1.0626e-02 8.3809e-03 1.9433e-03 1.5060e-03 6.1694e-04 5.6800e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7636e-01
 1.247e+00 2.5259e-02 2.5259e-02 [ 1.0900e-02 8.9864e-03 2.2711e-03 1.7283e-03 7.3006e-04 6.4248e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7474e-01
 1.360e+00 2.6609e-02 2.6609e-02 [ 1.1080e-02 9.4230e-03 2.6011e-03 1.9447e-03 8.4671e-04 7.1352e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7339e-01
 1.473e+00 2.7688e-02 2.7688e-02 [ 1.1163e-02 9.7002e-03 2.9277e-03 2.1523e-03 9.6497e-04 7.8027e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7231e-01
 1.587e+00 2.8507e-02 2.8507e-02 [ 1.1153e-02 9.8345e-03 3.2455e-03 2.3486e-03 1.0829e-03 8.4215e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7149e-01
 1.700e+00 2.9081e-02 2.9081e-02 [ 1.1056e-02 9.8463e-03 3.5496e-03 2.5322e-03 1.1987e-03 8.9882e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7092e-01
 1.813e+00 2.9434e-02 2.9434e-02 [ 1.0878e-02 9.7579e-03 3.8361e-03 2.7020e-03 1.3107e-03 9.5011e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7057e-01
 1.927e+00 2.9592e-02 2.9592e-02 [ 1.0629e-02 9.5908e-03 4.1015e-03 2.8575e-03 1.4174e-03 9.9601e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7041e-01
 2.040e+00 2.9584e-02 2.9584e-02 [ 1.0322e-02 9.3653e-03 4.3433e-03 2.9987e-03 1.5175e-03 1.0366e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7042e-01
 2.153e+00 2.9436e-02 2.9436e-02 [ 9.9688e-03 9.0991e-03 4.5598e-03 3.1258e-03 1.6101e-03 1.0722e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7056e-01
 2.267e+00 2.9176e-02 2.9176e-02 [ 9.5817e-03 8.8072e-03 4.7497e-03 3.2393e-03 1.6945e-03 1.1031e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7082e-01
 2.380e+00 2.8828e-02 2.8828e-02 [ 9.1732e-03 8.5022e-03 4.9127e-03 3.3398e-03 1.7701e-03 1.1295e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7117e-01
 2.493e+00 2.8414e-02 2.8414e-02 [ 8.7541e-03 8.1939e-03 5.0489e-03 3.4282e-03 1.8369e-03 1.1519e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7159e-01
 2.607e+00 2.7953e-02 2.7953e-02 [ 8.3341e-03 7.8897e-03 5.1590e-03 3.5051e-03 1.8947e-03 1.1706e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7205e-01
 2.720e+00 2.7462e-02 2.7462e-02 [ 7.9211e-03 7.5955e-03 5.2440e-03 3.5715e-03 1.9438e-03 1.1860e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7254e-01
 2.833e+00 2.6952e-02 2.6952e-02 [ 7.5214e-03 7.3150e-03 5.3053e-03 3.6281e-03 1.9844e-03 1.1984e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7305e-01
 2.947e+00 2.6435e-02 2.6435e-02 [ 7.1394e-03 7.0510e-03 5.3444e-03 3.6756e-03 2.0169e-03 1.2081e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7356e-01
 3.060e+00 2.5918e-02 2.5918e-02 [ 6.7782e-03 6.8049e-03 5.3630e-03 3.7148e-03 2.0420e-03 1.2154e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7408e-01
 3.173e+00 2.5407e-02 2.5407e-02 [ 6.4394e-03 6.5774e-03 5.3629e-03 3.7462e-03 2.0601e-03 1.2206e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7459e-01
 3.287e+00 2.4905e-02 2.4905e-02 [ 6.1236e-03 6.3686e-03 5.3460e-03 3.7706e-03 2.0719e-03 1.2239e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7510e-01
 3.400e+00 2.4414e-02 2.4414e-02 [ 5.8305e-03 6.1782e-03 5.3140e-03 3.7882e-03 2.0779e-03 1.2255e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7559e-01
 3.513e+00 2.3937e-02 2.3937e-02 [ 5.5592e-03 6.0053e-03 5.2688e-03 3.7997e-03 2.0787e-03 1.2256e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7606e-01
 3.627e+00 2.3474e-02 2.3474e-02 [ 5.3083e-03 5.8491e-03 5.2121e-03 3.8054e-03 2.0750e-03 1.2243e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7653e-01
 3.740e+00 2.3025e-02 2.3025e-02 [ 5.0763e-03 5.7083e-03 5.1454e-03 3.8057e-03 2.0671e-03 1.2218e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7698e-01
 3.853e+00 2.2588e-02 2.2588e-02 [ 4.8614e-03 5.5819e-03 5.0702e-03 3.8008e-03 2.0558e-03 1.2181e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7741e-01
 3.967e+00 2.2164e-02 2.2164e-02 [ 4.6618e-03 5.4687e-03 4.9879e-03 3.7912e-03 2.0413e-03 1.2134e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7784e-01
 4.080e+00 2.1752e-02 2.1752e-02 [ 4.4760e-03 5.3673e-03 4.8997e-03 3.7770e-03 2.0242e-03 1.2078e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7825e-01
 4.193e+00 2.1351e-02 2.1351e-02 [ 4.3022e-03 5.2768e-03 4.8070e-03 3.7585e-03 2.0049e-03 1.2012e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7865e-01
 4.307e+00 2.0959e-02 2.0959e-02 [ 4.1391e-03 5.1959e-03 4.7106e-03 3.7360e-03 1.9837e-03 1.1939e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7904e-01
 4.420e+00 2.0577e-02 2.0577e-02 [ 3.9852e-03 5.1237e-03 4.6114e-03 3.7096e-03 1.9608e-03 1.1857e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7942e-01
 4.533e+00 2.0203e-02 2.0203e-02 [ 3.8395e-03 5.0592e-03 4.5105e-03 3.6797e-03 1.9367e-03 1.1769e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7980e-01
 4.647e+00 1.9836e-02 1.9836e-02 [ 3.7010e-03 5.0015e-03 4.4084e-03 3.6464e-03 1.9115e-03 1.1674e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8016e-01
 4.760e+00 1.9477e-02 1.9477e-02 [ 3.5687e-03 4.9498e-03 4.3058e-03 3.6100e-03 1.8854e-03 1.1573e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8052e-01
 4.873e+00 1.9125e-02 1.9125e-02 [ 3.4420e-03 4.9035e-03 4.2033e-03 3.5707e-03 1.8586e-03 1.1467e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8088e-01
 4.987e+00 1.8779e-02 1.8779e-02 [ 3.3200e-03 4.8617e-03 4.1014e-03 3.5287e-03 1.8314e-03 1.1355e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8122e-01
 5.100e+00 1.8439e-02 1.8439e-02 [ 3.2024e-03 4.8241e-03 4.0004e-03 3.4843e-03 1.8037e-03 1.1239e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8156e-01
 5.213e+00 1.8105e-02 1.8105e-02 [ 3.0887e-03 4.7900e-03 3.9008e-03 3.4377e-03 1.7759e-03 1.1118e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8190e-01
 5.327e+00 1.7777e-02 1.7777e-02 [ 2.9784e-03 4.7591e-03 3.8029e-03 3.3891e-03 1.7478e-03 1.0994e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8222e-01
 5.440e+00 1.7454e-02 1.7454e-02 [ 2.8713e-03 4.7309e-03 3.7068e-03 3.3387e-03 1.7197e-03 1.0866e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8255e-01
 5.553e+00 1.7137e-02 1.7137e-02 [ 2.7670e-03 4.7051e-03 3.6129e-03 3.2868e-03 1.6916e-03 1.0735e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8286e-01
 5.667e+00 1.6825e-02 1.6825e-02 [ 2.6654e-03 4.6814e-03 3.5212e-03 3.2335e-03 1.6636e-03 1.0601e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8317e-01
 5.780e+00 1.6519e-02 1.6519e-02 [ 2.5663e-03 4.6596e-03 3.4319e-03 3.1792e-03 1.6358e-03 1.0465e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8348e-01
 5.893e+00 1.6219e-02 1.6219e-02 [ 2.4695e-03 4.6394e-03 3.3452e-03 3.1240e-03 1.6081e-03 1.0328e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8378e-01
 6.007e+00 1.5924e-02 1.5924e-02 [ 2.3749e-03 4.6207e-03 3.2610e-03 3.0680e-03 1.5806e-03 1.0188e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8408e-01
 6.120e+00 1.5635e-02 1.5635e-02 [ 2.2823e-03 4.6032e-03 3.1795e-03 3.0116e-03 1.5534e-03 1.0048e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.8437e-01
 6.233e+00 1.5351e-02 1.5351e-02 [ 2.1918e-03 4.5868e-03 3.1007e-03 2.9549e-03 1.5265e-03 9.9064e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8465e-01
 6.347e+00 1.5074e-02 1.5074e-02 [ 2.1033e-03 4.5715e-03 3.0246e-03 2.8980e-03 1.4999e-03 9.7644e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8493e-01
 6.460e+00 1.4802e-02 1.4802e-02 [ 2.0167e-03 4.5571e-03 2.9511e-03 2.8412e-03 1.4736e-03 9.6222e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8520e-01
 6.573e+00 1.4536e-02 1.4536e-02 [ 1.9320e-03 4.5435e-03 2.8804e-03 2.7846e-03 1.4477e-03 9.4799e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8546e-01
 6.687e+00 1.4276e-02 1.4276e-02 [ 1.8491e-03 4.5307e-03 2.8123e-03 2.7283e-03 1.4221e-03 9.3379e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8572e-01
 6.800e+00 1.4022e-02 1.4022e-02 [ 1.7681e-03 4.5184e-03 2.7468e-03 2.6724e-03 1.3970e-03 9.1964e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8598e-01
 6.913e+00 1.3775e-02 1.3775e-02 [ 1.6890e-03 4.5068e-03 2.6839e-03 2.6172e-03 1.3722e-03 9.0556e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8623e-01
 7.027e+00 1.3533e-02 1.3533e-02 [ 1.6117e-03 4.4957e-03 2.6236e-03 2.5626e-03 1.3478e-03 8.9158e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8647e-01
 7.140e+00 1.3298e-02 1.3298e-02 [ 1.5363e-03 4.4851e-03 2.5658e-03 2.5089e-03 1.3239e-03 8.7771e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8670e-01
 7.253e+00 1.3069e-02 1.3069e-02 [ 1.4628e-03 4.4749e-03 2.5104e-03 2.4560e-03 1.3004e-03 8.6398e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8693e-01
 7.367e+00 1.2846e-02 1.2846e-02 [ 1.3912e-03 4.4651e-03 2.4574e-03 2.4042e-03 1.2773e-03 8.5039e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8715e-01
 7.480e+00 1.2629e-02 1.2629e-02 [ 1.3216e-03 4.4555e-03 2.4068e-03 2.3534e-03 1.2547e-03 8.3697e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8737e-01
 7.593e+00 1.2419e-02 1.2419e-02 [ 1.2538e-03 4.4463e-03 2.3584e-03 2.3038e-03 1.2326e-03 8.2373e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8758e-01
 7.707e+00 1.2214e-02 1.2214e-02 [ 1.1881e-03 4.4372e-03 2.3122e-03 2.2553e-03 1.2109e-03 8.1068e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8779e-01
 7.820e+00 1.2016e-02 1.2016e-02 [ 1.1243e-03 4.4284e-03 2.2681e-03 2.2081e-03 1.1896e-03 7.9783e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8798e-01
 7.933e+00 1.1825e-02 1.1825e-02 [ 1.0625e-03 4.4197e-03 2.2261e-03 2.1622e-03 1.1689e-03 7.8520e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8818e-01
 8.047e+00 1.1639e-02 1.1639e-02 [ 1.0028e-03 4.4110e-03 2.1862e-03 2.1175e-03 1.1486e-03 7.7279e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8836e-01
 8.160e+00 1.1459e-02 1.1459e-02 [ 9.4502e-04 4.4025e-03 2.1482e-03 2.0742e-03 1.1288e-03 7.6061e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8854e-01
 8.273e+00 1.1286e-02 1.1286e-02 [ 8.8933e-04 4.3939e-03 2.1121e-03 2.0323e-03 1.1095e-03 7.4867e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8871e-01
 8.387e+00 1.1118e-02 1.1118e-02 [ 8.3569e-04 4.3854e-03 2.0778e-03 1.9917e-03 1.0906e-03 7.3698e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8888e-01
 8.500e+00 1.0956e-02 1.0956e-02 [ 7.8411e-04 4.3768e-03 2.0453e-03 1.9525e-03 1.0723e-03 7.2554e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8904e-01
 8.613e+00 1.0801e-02 1.0801e-02 [ 7.3457e-04 4.3681e-03 2.0145e-03 1.9146e-03 1.0544e-03 7.1436e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8920e-01
 8.727e+00 1.0650e-02 1.0650e-02 [ 6.8709e-04 4.3592e-03 1.9853e-03 1.8782e-03 1.0371e-03 7.0343e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8935e-01
 8.840e+00 1.0506e-02 1.0506e-02 [ 6.4165e-04 4.3503e-03 1.9578e-03 1.8431e-03 1.0202e-03 6.9277e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8949e-01
 8.953e+00 1.0367e-02 1.0367e-02 [ 5.9823e-04 4.3411e-03 1.9318e-03 1.8093e-03 1.0038e-03 6.8238e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8963e-01
 9.067e+00 1.0233e-02 1.0233e-02 [ 5.5683e-04 4.3317e-03 1.9073e-03 1.7770e-03 9.8785e-04 6.7225e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8977e-01
 9.180e+00 1.0104e-02 1.0104e-02 [ 5.1741e-04 4.3222e-03 1.8842e-03 1.7459e-03 9.7241e-04 6.6239e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8990e-01
 9.293e+00 9.9812e-03 9.9812e-03 [ 4.7996e-04 4.3123e-03 1.8625e-03 1.7162e-03 9.5745e-04 6.5280e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9002e-01
 9.407e+00 9.8629e-03 9.8629e-03 [ 4.4444e-04 4.3022e-03 1.8421e-03 1.6877e-03 9.4296e-04 6.4348e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9014e-01
 9.520e+00 9.7496e-03 9.7496e-03 [ 4.1082e-04 4.2918e-03 1.8230e-03 1.6605e-03 9.2895e-04 6.3442e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9025e-01
 9.633e+00 9.6410e-03 9.6410e-03 [ 3.7905e-04 4.2812e-03 1.8052e-03 1.6345e-03 9.1540e-04 6.2564e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9036e-01
 9.747e+00 9.5370e-03 9.5370e-03 [ 3.4910e-04 4.2702e-03 1.7885e-03 1.6098e-03 9.0230e-04 6.1712e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9046e-01
 9.860e+00 9.4376e-03 9.4376e-03 [ 3.2092e-04 4.2589e-03 1.7730e-03 1.5862e-03 8.8967e-04 6.0886e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9056e-01
 9.973e+00 9.3425e-03 9.3425e-03 [ 2.9445e-04 4.2473e-03 1.7586e-03 1.5638e-03 8.7748e-04 6.0086e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9066e-01
 1.009e+01 9.2516e-03 9.2516e-03 [ 2.6965e-04 4.2353e-03 1.7453e-03 1.5425e-03 8.6573e-04 5.9312e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9075e-01
 1.020e+01 9.1648e-03 9.1648e-03 [ 2.4646e-04 4.2230e-03 1.7330e-03 1.5223e-03 8.5441e-04 5.8564e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9084e-01
 1.031e+01 9.0819e-03 9.0819e-03 [ 2.2482e-04 4.2105e-03 1.7216e-03 1.5031e-03 8.4353e-04 5.7841e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9092e-01
 1.043e+01 9.0029e-03 9.0029e-03 [ 2.0467e-04 4.1976e-03 1.7112e-03 1.4850e-03 8.3306e-04 5.7142e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9100e-01
 1.054e+01 8.9275e-03 8.9275e-03 [ 1.8596e-04 4.1843e-03 1.7017e-03 1.4678e-03 8.2300e-04 5.6468e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9107e-01
 1.065e+01 8.8556e-03 8.8556e-03 [ 1.6861e-04 4.1708e-03 1.6931e-03 1.4516e-03 8.1335e-04 5.5818e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9114e-01
 1.077e+01 8.7871e-03 8.7871e-03 [ 1.5256e-04 4.1570e-03 1.6853e-03 1.4363e-03 8.0409e-04 5.5192e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9121e-01
