 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.5957e-03 2.5957e-03 [ 2.3608e-03 1.7357e-04 2.9575e-05 1.6438e-05 1.5269e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9740e-01
 2.267e-01 4.9772e-03 4.9772e-03 [ 4.0545e-03 6.8032e-04 1.1768e-04 6.4937e-05 5.9757e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9502e-01
 3.400e-01 7.3984e-03 7.3984e-03 [ 5.3824e-03 1.4793e-03 2.6237e-04 1.4306e-04 1.3125e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9260e-01
 4.533e-01 9.8651e-03 9.8651e-03 [ 6.4236e-03 2.5071e-03 4.6026e-04 2.4691e-04 2.2717e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9013e-01
 5.667e-01 1.2360e-02 1.2360e-02 [ 7.2515e-03 3.6854e-03 7.0660e-04 3.7143e-04 3.4458e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8764e-01
 6.800e-01 1.4827e-02 1.4827e-02 [ 7.9107e-03 4.9302e-03 9.9538e-04 5.1088e-04 4.8021e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8517e-01
 7.933e-01 1.7198e-02 1.7198e-02 [ 8.4274e-03 6.1614e-03 1.3195e-03 6.5930e-04 6.3049e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8280e-01
 9.067e-01 1.9401e-02 1.9401e-02 [ 8.8167e-03 7.3102e-03 1.6713e-03 8.1098e-04 7.9171e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8060e-01
 1.020e+00 2.1375e-02 2.1375e-02 [ 9.0877e-03 8.3240e-03 2.0423e-03 9.6081e-04 9.6007e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7863e-01
 1.133e+00 2.3076e-02 2.3076e-02 [ 9.2468e-03 9.1683e-03 2.4243e-03 1.1046e-03 1.1318e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7692e-01
 1.247e+00 2.4478e-02 2.4478e-02 [ 9.3003e-03 9.8266e-03 2.8090e-03 1.2390e-03 1.3035e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7552e-01
 1.360e+00 2.5576e-02 2.5576e-02 [ 9.2556e-03 1.0298e-02 3.1888e-03 1.3618e-03 1.4718e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7442e-01
 1.473e+00 2.6377e-02 2.6377e-02 [ 9.1223e-03 1.0592e-02 3.5569e-03 1.4717e-03 1.6339e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7362e-01
 1.587e+00 2.6904e-02 2.6904e-02 [ 8.9116e-03 1.0730e-02 3.9072e-03 1.5681e-03 1.7874e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7310e-01
 1.700e+00 2.7186e-02 2.7186e-02 [ 8.6364e-03 1.0733e-02 4.2348e-03 1.6513e-03 1.9304e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7281e-01
 1.813e+00 2.7258e-02 2.7258e-02 [ 8.3106e-03 1.0628e-02 4.5359e-03 1.7217e-03 2.0615e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7274e-01
 1.927e+00 2.7156e-02 2.7156e-02 [ 7.9477e-03 1.0440e-02 4.8076e-03 1.7802e-03 2.1798e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7284e-01
 2.040e+00 2.6914e-02 2.6914e-02 [ 7.5609e-03 1.0192e-02 5.0483e-03 1.8280e-03 2.2848e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7309e-01
 2.153e+00 2.6566e-02 2.6566e-02 [ 7.1619e-03 9.9044e-03 5.2569e-03 1.8662e-03 2.3763e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7343e-01
 2.267e+00 2.6138e-02 2.6138e-02 [ 6.7607e-03 9.5940e-03 5.4333e-03 1.8959e-03 2.4544e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7386e-01
 2.380e+00 2.5656e-02 2.5656e-02 [ 6.3652e-03 9.2749e-03 5.5780e-03 1.9182e-03 2.5197e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7434e-01
 2.493e+00 2.5138e-02 2.5138e-02 [ 5.9814e-03 8.9579e-03 5.6921e-03 1.9342e-03 2.5728e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7486e-01
 2.607e+00 2.4601e-02 2.4601e-02 [ 5.6136e-03 8.6510e-03 5.7771e-03 1.9447e-03 2.6143e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7540e-01
 2.720e+00 2.4054e-02 2.4054e-02 [ 5.2642e-03 8.3602e-03 5.8346e-03 1.9504e-03 2.6451e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7595e-01
 2.833e+00 2.3508e-02 2.3508e-02 [ 4.9343e-03 8.0893e-03 5.8666e-03 1.9521e-03 2.6660e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7649e-01
 2.947e+00 2.2968e-02 2.2968e-02 [ 4.6240e-03 7.8405e-03 5.8752e-03 1.9502e-03 2.6781e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7703e-01
 3.060e+00 2.2438e-02 2.2438e-02 [ 4.3327e-03 7.6149e-03 5.8625e-03 1.9452e-03 2.6821e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7756e-01
 3.173e+00 2.1919e-02 2.1919e-02 [ 4.0594e-03 7.4128e-03 5.8308e-03 1.9375e-03 2.6789e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7808e-01
 3.287e+00 2.1415e-02 2.1415e-02 [ 3.8026e-03 7.2335e-03 5.7821e-03 1.9274e-03 2.6693e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7859e-01
 3.400e+00 2.0925e-02 2.0925e-02 [ 3.5608e-03 7.0760e-03 5.7185e-03 1.9150e-03 2.6542e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7908e-01
