 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 2.4758e-03 2.4758e-03 [ 2.3249e-03 4.3391e-05 5.4037e-05 1.2165e-05 6.3667e-06 4.7035e-06 7.7533e-06 3.0295e-06 4.6076e-06 3.8624e-06 1.1003e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9752e-01
 2.267e-01 4.6397e-03 4.6397e-03 [ 4.0459e-03 1.7107e-04 2.1113e-04 4.7983e-05 2.5381e-05 1.8731e-05 3.0895e-05 1.2106e-05 1.8250e-05 1.5336e-05 4.2929e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9536e-01
 3.400e-01 6.7121e-03 6.7121e-03 [ 5.4108e-03 3.7562e-04 4.5677e-04 1.0544e-04 5.6760e-05 4.1821e-05 6.9037e-05 2.7177e-05 4.0385e-05 3.4071e-05 9.4153e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9329e-01
 4.533e-01 8.7394e-03 8.7394e-03 [ 6.5082e-03 6.4524e-04 7.6888e-04 1.8135e-04 1.0000e-04 7.3526e-05 1.2150e-04 4.8127e-05 7.0132e-05 5.9489e-05 1.6300e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9126e-01
 5.667e-01 1.0741e-02 1.0741e-02 [ 7.4087e-03 9.6483e-04 1.1209e-03 2.7160e-04 1.5436e-04 1.1322e-04 1.8731e-04 7.4764e-05 1.0635e-04 9.0812e-05 2.4772e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8926e-01
 6.800e-01 1.2704e-02 1.2704e-02 [ 8.1570e-03 1.3174e-03 1.4854e-03 3.7159e-04 2.1884e-04 1.6010e-04 2.6522e-04 1.0680e-04 1.4771e-04 1.2711e-04 3.4647e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8730e-01
 7.933e-01 1.4601e-02 1.4601e-02 [ 8.7806e-03 1.6855e-03 1.8372e-03 4.7661e-04 2.9225e-04 2.1327e-04 3.5379e-04 1.4385e-04 1.9283e-04 1.6737e-04 4.5730e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8540e-01
 9.067e-01 1.6398e-02 1.6398e-02 [ 9.2965e-03 2.0528e-03 2.1559e-03 5.8221e-04 3.7314e-04 2.7170e-04 4.5137e-04 1.8541e-04 2.4034e-04 2.1054e-04 5.7819e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8360e-01
 1.020e+00 1.8064e-02 1.8064e-02 [ 9.7148e-03 2.4049e-03 2.4270e-03 6.8450e-04 4.5992e-04 3.3432e-04 5.5624e-04 2.3090e-04 2.8898e-04 2.5560e-04 7.0705e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8194e-01
 1.133e+00 1.9573e-02 1.9573e-02 [ 1.0042e-02 2.7301e-03 2.6425e-03 7.8029e-04 5.5087e-04 4.0002e-04 6.6662e-04 2.7964e-04 3.3767e-04 3.0157e-04 8.4179e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8043e-01
 1.247e+00 2.0906e-02 2.0906e-02 [ 1.0282e-02 3.0199e-03 2.8001e-03 8.6722e-04 6.4419e-04 4.6770e-04 7.8072e-04 3.3089e-04 3.8549e-04 3.4762e-04 9.8031e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.7909e-01
 1.360e+00 2.2054e-02 2.2054e-02 [ 1.0439e-02 3.2690e-03 2.9020e-03 9.4374e-04 7.3807e-04 5.3630e-04 8.9685e-04 3.8384e-04 4.3175e-04 3.9299e-04 1.1206e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7795e-01
 1.473e+00 2.3015e-02 2.3015e-02 [ 1.0517e-02 3.4747e-03 2.9535e-03 1.0090e-03 8.3078e-04 6.0483e-04 1.0134e-03 4.3771e-04 4.7595e-04 4.3710e-04 1.2607e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7699e-01
 1.587e+00 2.3792e-02 2.3792e-02 [ 1.0520e-02 3.6368e-03 2.9622e-03 1.0628e-03 9.2067e-04 6.7235e-04 1.1288e-03 4.9168e-04 5.1776e-04 4.7948e-04 1.3990e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7621e-01
 1.700e+00 2.4395e-02 2.4395e-02 [ 1.0455e-02 3.7572e-03 2.9360e-03 1.1055e-03 1.0063e-03 7.3802e-04 1.2418e-03 5.4502e-04 5.5699e-04 5.1976e-04 1.5336e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7560e-01
 1.813e+00 2.4838e-02 2.4838e-02 [ 1.0327e-02 3.8389e-03 2.8832e-03 1.1376e-03 1.0863e-03 8.0113e-04 1.3513e-03 5.9702e-04 5.9359e-04 5.5773e-04 1.6634e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7516e-01
 1.927e+00 2.5134e-02 2.5134e-02 [ 1.0145e-02 3.8860e-03 2.8111e-03 1.1600e-03 1.1597e-03 8.6105e-04 1.4562e-03 6.4709e-04 6.2757e-04 5.9323e-04 1.7871e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7487e-01
 2.040e+00 2.5302e-02 2.5302e-02 [ 9.9167e-03 3.9030e-03 2.7263e-03 1.1738e-03 1.2258e-03 9.1725e-04 1.5558e-03 6.9470e-04 6.5902e-04 6.2621e-04 1.9038e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7470e-01
 2.153e+00 2.5358e-02 2.5358e-02 [ 9.6499e-03 3.8948e-03 2.6342e-03 1.1800e-03 1.2839e-03 9.6933e-04 1.6493e-03 7.3944e-04 6.8805e-04 6.5667e-04 2.0128e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7464e-01
 2.267e+00 2.5320e-02 2.5320e-02 [ 9.3535e-03 3.8660e-03 2.5392e-03 1.1797e-03 1.3338e-03 1.0170e-03 1.7364e-03 7.8100e-04 7.1481e-04 6.8465e-04 2.1135e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7468e-01
 2.380e+00 2.5202e-02 2.5202e-02 [ 9.0355e-03 3.8211e-03 2.4445e-03 1.1740e-03 1.3753e-03 1.0600e-03 1.8167e-03 8.1919e-04 7.3944e-04 7.1024e-04 2.2056e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7480e-01
 2.493e+00 2.5019e-02 2.5019e-02 [ 8.7034e-03 3.7640e-03 2.3527e-03 1.1638e-03 1.4087e-03 1.0983e-03 1.8899e-03 8.5387e-04 7.6210e-04 7.3354e-04 2.2891e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7498e-01
 2.607e+00 2.4786e-02 2.4786e-02 [ 8.3639e-03 3.6983e-03 2.2655e-03 1.1500e-03 1.4341e-03 1.1317e-03 1.9560e-03 8.8502e-04 7.8291e-04 7.5466e-04 2.3640e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7521e-01
 2.720e+00 2.4513e-02 2.4513e-02 [ 8.0228e-03 3.6273e-03 2.1839e-03 1.1334e-03 1.4521e-03 1.1604e-03 2.0150e-03 9.1266e-04 8.0200e-04 7.7374e-04 2.4304e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7549e-01
 2.833e+00 2.4212e-02 2.4212e-02 [ 7.6851e-03 3.5535e-03 2.1086e-03 1.1147e-03 1.4630e-03 1.1843e-03 2.0669e-03 9.3689e-04 8.1948e-04 7.9088e-04 2.4885e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7579e-01
 2.947e+00 2.3890e-02 2.3890e-02 [ 7.3548e-03 3.4790e-03 2.0399e-03 1.0944e-03 1.4675e-03 1.2037e-03 2.1119e-03 9.5784e-04 8.3543e-04 8.0621e-04 2.5389e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7611e-01
 3.060e+00 2.3554e-02 2.3554e-02 [ 7.0347e-03 3.4058e-03 1.9779e-03 1.0732e-03 1.4663e-03 1.2188e-03 2.1503e-03 9.7567e-04 8.4992e-04 8.1985e-04 2.5818e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7645e-01
 3.173e+00 2.3211e-02 2.3211e-02 [ 6.7272e-03 3.3351e-03 1.9223e-03 1.0514e-03 1.4600e-03 1.2297e-03 2.1822e-03 9.9057e-04 8.6303e-04 8.3189e-04 2.6177e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7679e-01
 3.287e+00 2.2865e-02 2.2865e-02 [ 6.4336e-03 3.2680e-03 1.8729e-03 1.0294e-03 1.4493e-03 1.2366e-03 2.2080e-03 1.0027e-03 8.7479e-04 8.4243e-04 2.6471e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7714e-01
 3.400e+00 2.2519e-02 2.2519e-02 [ 6.1548e-03 3.2052e-03 1.8293e-03 1.0075e-03 1.4347e-03 1.2399e-03 2.2279e-03 1.0124e-03 8.8525e-04 8.5156e-04 2.6705e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7748e-01
 3.513e+00 2.2176e-02 2.2176e-02 [ 5.8910e-03 3.1473e-03 1.7911e-03 9.8598e-04 1.4170e-03 1.2399e-03 2.2424e-03 1.0197e-03 8.9444e-04 8.5935e-04 2.6883e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7782e-01
