 0.000e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9994e-01
 1.133e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9657e-01
 2.267e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9459e-01
 3.400e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9318e-01
 4.533e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9188e-01
 5.667e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.9035e-01
 6.800e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8830e-01
 7.933e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8539e-01
 9.067e-01       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.8117e-01
 1.020e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.7502e-01
 1.133e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.6603e-01
 1.247e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.5288e-01
 1.360e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.3373e-01
 1.473e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 9.0597e-01
 1.587e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.6617e-01
 1.700e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.1007e-01
 1.813e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.3311e-01
 1.927e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 6.3182e-01
 2.040e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 5.0666e-01
 2.153e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 3.6576e-01
 2.267e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 2.2721e-01
 2.380e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.1468e-01
 2.493e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 4.4099e-02
 2.607e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.2273e-02
 2.720e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 2.4853e-03
 2.833e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 4.1945e-04
 2.947e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.3145e-05
 3.060e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 3.3151e-05
 3.173e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 4.4524e-05
 3.287e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 2.3271e-04
 3.400e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 3.3711e-03
 3.513e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 8.1071e-02
 3.627e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 2.2922e+00
 3.740e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 6.1607e+01
 3.853e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.0964e+03
 3.967e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 7.2276e+03
 4.080e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.1566e+04
 4.193e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 5.1254e+03
 4.307e+00       -nan       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00 [ 0.0000e+00 ] 1.1059e+03
