 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.5946e-02 1.5946e-02 [ 1.4637e-02 3.2124e-04 5.0362e-04 4.8434e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8405e-01
 2.267e-01 2.9185e-02 2.9185e-02 [ 2.3775e-02 1.3701e-03 2.1047e-03 1.9352e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7081e-01
 3.400e-01 4.4952e-02 4.4952e-02 [ 3.2026e-02 3.4044e-03 5.0653e-03 4.4554e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.5505e-01
 4.533e-01 6.8070e-02 6.8070e-02 [ 4.3089e-02 6.8800e-03 9.8259e-03 8.2758e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.3193e-01
 5.667e-01 1.0441e-01 1.0441e-01 [ 6.1232e-02 1.2467e-02 1.6993e-02 1.3717e-02 ] 0.0000e+00 [ 0.0000e+00 ] 8.9559e-01
 6.800e-01 1.6111e-01 1.6111e-01 [ 9.1893e-02 2.0952e-02 2.7197e-02 2.1066e-02 ] 0.0000e+00 [ 0.0000e+00 ] 8.3889e-01
 7.933e-01 2.4401e-01 2.4401e-01 [ 1.4030e-01 3.2820e-02 4.0634e-02 3.0258e-02 ] 0.0000e+00 [ 0.0000e+00 ] 7.5599e-01
 9.067e-01 3.4980e-01 3.4980e-01 [ 2.0591e-01 4.7335e-02 5.6185e-02 4.0379e-02 ] 0.0000e+00 [ 0.0000e+00 ] 6.5020e-01
 1.020e+00 4.5573e-01 4.5573e-01 [ 2.7389e-01 6.1644e-02 7.0750e-02 4.9444e-02 ] 0.0000e+00 [ 0.0000e+00 ] 5.4427e-01
 1.133e+00 5.2349e-01 5.2349e-01 [ 3.1624e-01 7.1611e-02 8.0384e-02 5.5257e-02 ] 0.0000e+00 [ 0.0000e+00 ] 4.7651e-01
 1.247e+00 5.2496e-01 5.2496e-01 [ 3.1129e-01 7.4335e-02 8.2662e-02 5.6677e-02 ] 0.0000e+00 [ 0.0000e+00 ] 4.7504e-01
