 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.7396e-02 1.7396e-02 [ 1.6378e-02 2.2704e-04 1.1188e-04 4.1286e-04 3.7899e-05 1.5737e-04 7.1236e-05 ] 9.8260e-01
 2.267e-01 3.4041e-02 3.4041e-02 [ 2.9946e-02 9.1081e-04 4.5087e-04 1.6703e-03 1.5254e-04 6.3219e-04 2.7801e-04 ] 9.6596e-01
 3.400e-01 5.2052e-02 5.2052e-02 [ 4.2750e-02 2.0590e-03 1.0264e-03 3.8269e-03 3.4657e-04 1.4319e-03 6.1162e-04 ] 9.4795e-01
 4.533e-01 7.1334e-02 7.1334e-02 [ 5.4574e-02 3.6812e-03 1.8532e-03 6.9701e-03 6.2401e-04 2.5673e-03 1.0646e-03 ] 9.2867e-01
 5.667e-01 9.2312e-02 9.2312e-02 [ 6.5684e-02 5.7888e-03 2.9500e-03 1.1217e-02 9.8994e-04 4.0511e-03 1.6304e-03 ] 9.0769e-01
 6.800e-01 1.1538e-01 1.1538e-01 [ 7.6290e-02 8.3905e-03 4.3383e-03 1.6711e-02 1.4500e-03 5.8961e-03 2.3022e-03 ] 8.8462e-01
 7.933e-01 1.4089e-01 1.4089e-01 [ 8.6546e-02 1.1491e-02 6.0411e-03 2.3619e-02 2.0100e-03 8.1135e-03 3.0732e-03 ] 8.5911e-01
 9.067e-01 1.6916e-01 1.6916e-01 [ 9.6555e-02 1.5088e-02 8.0804e-03 3.2118e-02 2.6751e-03 1.0709e-02 3.9350e-03 ] 8.3084e-01
 1.020e+00 2.0041e-01 2.0041e-01 [ 1.0637e-01 1.9166e-02 1.0475e-02 4.2392e-02 3.4489e-03 1.3683e-02 4.8777e-03 ] 7.9959e-01
 1.133e+00 2.3477e-01 2.3477e-01 [ 1.1598e-01 2.3694e-02 1.3236e-02 5.4610e-02 4.3328e-03 1.7022e-02 5.8885e-03 ] 7.6523e-01
 1.247e+00 2.7221e-01 2.7221e-01 [ 1.2534e-01 2.8625e-02 1.6364e-02 6.8909e-02 5.3245e-03 2.0700e-02 6.9518e-03 ] 7.2778e-01
 1.360e+00 3.1257e-01 3.1257e-01 [ 1.3433e-01 3.3885e-02 1.9846e-02 8.5372e-02 6.4173e-03 2.4675e-02 8.0485e-03 ] 6.8743e-01
 1.473e+00 3.5546e-01 3.5546e-01 [ 1.4279e-01 3.9381e-02 2.3651e-02 1.0400e-01 7.5991e-03 2.8882e-02 9.1559e-03 ] 6.4454e-01
 1.587e+00 4.0028e-01 4.0028e-01 [ 1.5051e-01 4.4994e-02 2.7727e-02 1.2471e-01 8.8517e-03 3.3242e-02 1.0249e-02 ] 5.9972e-01
 1.700e+00 4.4625e-01 4.4625e-01 [ 1.5729e-01 5.0589e-02 3.2001e-02 1.4727e-01 1.0151e-02 3.7654e-02 1.1299e-02 ] 5.5375e-01
 1.813e+00 4.9239e-01 4.9239e-01 [ 1.6288e-01 5.6019e-02 3.6381e-02 1.7135e-01 1.1470e-02 4.2008e-02 1.2281e-02 ] 5.0761e-01
 1.927e+00 5.3766e-01 5.3766e-01 [ 1.6710e-01 6.1140e-02 4.0765e-02 1.9652e-01 1.2776e-02 4.6190e-02 1.3167e-02 ] 4.6234e-01
 2.040e+00 5.8097e-01 5.8097e-01 [ 1.6979e-01 6.5816e-02 4.5043e-02 2.2225e-01 1.4038e-02 5.0090e-02 1.3939e-02 ] 4.1903e-01
