 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 3.1074e-03 1.4987e-03 [ 1.4950e-03 2.0435e-06 7.8108e-07 1.8716e-07 2.0338e-07 7.8820e-08 1.9679e-07 1.8244e-07 1.1569e-07 ] 1.6087e-03 [ 1.4794e-03 3.0600e-05 6.0250e-05 3.8410e-05 ] 9.9689e-01
 2.267e-01 5.5779e-03 2.2557e-03 [ 2.2407e-03 8.1128e-06 3.0670e-06 7.4162e-07 8.1277e-07 3.1460e-07 7.7996e-07 7.2668e-07 4.3850e-07 ] 3.3222e-03 [ 2.8186e-03 1.2062e-04 2.3569e-04 1.4738e-04 ] 9.9442e-01
 3.400e-01 7.9518e-03 2.8421e-03 [ 2.8089e-03 1.8018e-05 6.6896e-06 1.6419e-06 1.8250e-06 7.0482e-07 1.7275e-06 1.6225e-06 9.3621e-07 ] 5.1098e-03 [ 4.0185e-03 2.6475e-04 5.1085e-04 3.1565e-04 ] 9.9205e-01
 4.533e-01 1.0191e-02 3.2464e-03 [ 3.1888e-03 3.1444e-05 1.1387e-05 2.8527e-06 3.2332e-06 1.2446e-06 3.0034e-06 2.8516e-06 1.5801e-06 ] 6.9446e-03 [ 5.0979e-03 4.5442e-04 8.6202e-04 5.3019e-04 ] 9.8981e-01
 5.667e-01 1.2316e-02 3.5371e-03 [ 3.4497e-03 4.7973e-05 1.6836e-05 4.3268e-06 5.0257e-06 1.9261e-06 4.5598e-06 4.3877e-06 2.3439e-06 ] 8.7785e-03 [ 6.0625e-03 6.7864e-04 1.2604e-03 7.7701e-04 ] 9.8768e-01
 6.800e-01 1.4311e-02 3.7550e-03 [ 3.6335e-03 6.7119e-05 2.2689e-05 6.0089e-06 7.1853e-06 2.7391e-06 6.3406e-06 6.1969e-06 3.2035e-06 ] 1.0556e-02 [ 6.9132e-03 9.2493e-04 1.6758e-03 1.0420e-03 ] 9.8569e-01
 7.933e-01 1.6146e-02 3.9247e-03 [ 3.7658e-03 8.8371e-05 2.8611e-05 7.8394e-06 9.6884e-06 3.6703e-06 8.2859e-06 8.2392e-06 4.1359e-06 ] 1.2221e-02 [ 7.6483e-03 1.1805e-03 2.0804e-03 1.3120e-03 ] 9.8385e-01
 9.067e-01 1.7784e-02 4.0605e-03 [ 3.8620e-03 1.1123e-04 3.4314e-05 9.7585e-06 1.2506e-05 4.7042e-06 1.0336e-05 1.0470e-05 5.1196e-06 ] 1.3724e-02 [ 8.2642e-03 1.4333e-03 2.4510e-03 1.5750e-03 ] 9.8222e-01
 1.020e+00 1.9194e-02 4.1709e-03 [ 3.9315e-03 1.3527e-04 3.9571e-05 1.1710e-05 1.5601e-05 5.8233e-06 1.2434e-05 1.2842e-05 6.1344e-06 ] 1.5023e-02 [ 8.7575e-03 1.6728e-03 2.7709e-03 1.8214e-03 ] 9.8081e-01
 1.133e+00 2.0351e-02 4.2611e-03 [ 3.9802e-03 1.6012e-04 4.4231e-05 1.3643e-05 1.8934e-05 7.0088e-06 1.4531e-05 1.5307e-05 7.1613e-06 ] 1.6090e-02 [ 9.1256e-03 1.8905e-03 3.0305e-03 2.0437e-03 ] 9.7965e-01
 1.247e+00 2.1246e-02 4.3341e-03 [ 4.0116e-03 1.8551e-04 4.8212e-05 1.5515e-05 2.2458e-05 8.2415e-06 1.6585e-05 1.7819e-05 8.1832e-06 ] 1.6912e-02 [ 9.3684e-03 2.0803e-03 3.2261e-03 2.2369e-03 ] 9.7875e-01
 1.360e+00 2.1876e-02 4.3918e-03 [ 4.0280e-03 2.1129e-04 5.1494e-05 1.7294e-05 2.6125e-05 9.5019e-06 1.8564e-05 2.0334e-05 9.1848e-06 ] 1.7484e-02 [ 9.4881e-03 2.2385e-03 3.3594e-03 2.3980e-03 ] 9.7812e-01
 1.473e+00 2.2251e-02 4.4357e-03 [ 4.0311e-03 2.3741e-04 5.4108e-05 1.8956e-05 2.9885e-05 1.0772e-05 2.0443e-05 2.2812e-05 1.0153e-05 ] 1.7816e-02 [ 9.4903e-03 2.3634e-03 3.4356e-03 2.5262e-03 ] 9.7775e-01
 1.587e+00 2.2390e-02 4.4670e-03 [ 4.0223e-03 2.6390e-04 5.6116e-05 2.0485e-05 3.3689e-05 1.2034e-05 2.2209e-05 2.5220e-05 1.1078e-05 ] 1.7923e-02 [ 9.3834e-03 2.4554e-03 3.4623e-03 2.6224e-03 ] 9.7761e-01
 1.700e+00 2.2318e-02 4.4869e-03 [ 4.0024e-03 2.9086e-04 5.7605e-05 2.1874e-05 3.7488e-05 1.3274e-05 2.3853e-05 2.7530e-05 1.1950e-05 ] 1.7831e-02 [ 9.1785e-03 2.5160e-03 3.4480e-03 2.6884e-03 ] 9.7768e-01
 1.813e+00 2.2062e-02 4.4965e-03 [ 3.9727e-03 3.1847e-04 5.8668e-05 2.3121e-05 4.1239e-05 1.4478e-05 2.5373e-05 2.9721e-05 1.2766e-05 ] 1.7566e-02 [ 8.8889e-03 2.5480e-03 3.4015e-03 2.7271e-03 ] 9.7794e-01
 1.927e+00 2.1654e-02 4.4972e-03 [ 3.9340e-03 3.4694e-04 5.9401e-05 2.4230e-05 4.4902e-05 1.5637e-05 2.6772e-05 3.1777e-05 1.3521e-05 ] 1.7156e-02 [ 8.5291e-03 2.5546e-03 3.3310e-03 2.7417e-03 ] 9.7835e-01
 2.040e+00 2.1123e-02 4.4901e-03 [ 3.8873e-03 3.7650e-04 5.9895e-05 2.5210e-05 4.8444e-05 1.6742e-05 2.8058e-05 3.3690e-05 1.4215e-05 ] 1.6633e-02 [ 8.1143e-03 2.5395e-03 3.2436e-03 2.7359e-03 ] 9.7888e-01
 2.153e+00 2.0501e-02 4.4764e-03 [ 3.8336e-03 4.0739e-04 6.0232e-05 2.6072e-05 5.1838e-05 1.7789e-05 2.9238e-05 3.5456e-05 1.4848e-05 ] 1.6024e-02 [ 7.6596e-03 2.5065e-03 3.1454e-03 2.7131e-03 ] 9.7950e-01
 2.267e+00 1.9813e-02 4.4574e-03 [ 3.7736e-03 4.3985e-04 6.0483e-05 2.6826e-05 5.5062e-05 1.8774e-05 3.0324e-05 3.7074e-05 1.5424e-05 ] 1.5356e-02 [ 7.1790e-03 2.4590e-03 3.0413e-03 2.6766e-03 ] 9.8019e-01
 2.380e+00 1.9085e-02 4.4339e-03 [ 3.7080e-03 4.7410e-04 6.0709e-05 2.7488e-05 5.8102e-05 1.9697e-05 3.1326e-05 3.8551e-05 1.5946e-05 ] 1.4651e-02 [ 6.6856e-03 2.4005e-03 2.9352e-03 2.6294e-03 ] 9.8092e-01
 2.493e+00 1.8336e-02 4.4071e-03 [ 3.6377e-03 5.1032e-04 6.0961e-05 2.8069e-05 6.0950e-05 2.0558e-05 3.2255e-05 3.9892e-05 1.6418e-05 ] 1.3929e-02 [ 6.1907e-03 2.3338e-03 2.8300e-03 2.5743e-03 ] 9.8166e-01
 2.607e+00 1.7584e-02 4.3777e-03 [ 3.5631e-03 5.4867e-04 6.1279e-05 2.8585e-05 6.3604e-05 2.1360e-05 3.3122e-05 4.1109e-05 1.6847e-05 ] 1.3206e-02 [ 5.7035e-03 2.2615e-03 2.7277e-03 2.5137e-03 ] 9.8242e-01
 2.720e+00 1.6843e-02 4.3464e-03 [ 3.4848e-03 5.8929e-04 6.1695e-05 2.9046e-05 6.6067e-05 2.2106e-05 3.3937e-05 4.2211e-05 1.7236e-05 ] 1.2496e-02 [ 5.2317e-03 2.1858e-03 2.6297e-03 2.4493e-03 ] 9.8316e-01
 2.833e+00 1.6123e-02 4.3138e-03 [ 3.4032e-03 6.3223e-04 6.2235e-05 2.9466e-05 6.8344e-05 2.2800e-05 3.4709e-05 4.3212e-05 1.7593e-05 ] 1.1809e-02 [ 4.7809e-03 2.1084e-03 2.5368e-03 2.3829e-03 ] 9.8388e-01
