 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 3.0446e-03 2.2325e-03 [ 2.1572e-03 2.9037e-05 2.2890e-05 5.1754e-06 4.8486e-06 1.9225e-06 5.2676e-06 4.0563e-06 2.1657e-06 ] 8.1207e-04 [ 7.0675e-04 2.2946e-05 5.4055e-05 2.8310e-05 ] 9.9696e-01
 2.267e-01 5.5303e-03 3.7490e-03 [ 3.4520e-03 1.1464e-04 8.9601e-05 2.0472e-05 1.9369e-05 7.6695e-06 2.0848e-05 1.6146e-05 8.2163e-06 ] 1.7813e-03 [ 1.3716e-03 9.0277e-05 2.1084e-04 1.0856e-04 ] 9.9447e-01
 3.400e-01 7.9852e-03 5.1228e-03 [ 4.4707e-03 2.5225e-04 1.9443e-04 4.5193e-05 4.3465e-05 1.7169e-05 4.6069e-05 3.6013e-05 1.7554e-05 ] 2.8624e-03 [ 1.9778e-03 1.9751e-04 4.5480e-04 2.3222e-04 ] 9.9201e-01
 4.533e-01 1.0369e-02 6.3455e-03 [ 5.2243e-03 4.3452e-04 3.2859e-04 7.8206e-05 7.6938e-05 3.0283e-05 7.9839e-05 6.3207e-05 2.9643e-05 ] 4.0238e-03 [ 2.5347e-03 3.3754e-04 7.6234e-04 3.8924e-04 ] 9.8963e-01
 5.667e-01 1.2691e-02 7.4741e-03 [ 5.7947e-03 6.5190e-04 4.8144e-04 1.1802e-04 1.1946e-04 4.6804e-05 1.2073e-04 9.7085e-05 4.3995e-05 ] 5.2169e-03 [ 3.0416e-03 5.0131e-04 1.1053e-03 5.6875e-04 ] 9.8731e-01
 6.800e-01 1.4921e-02 8.5312e-03 [ 6.2320e-03 8.9348e-04 6.4176e-04 1.6293e-04 1.7057e-04 6.6450e-05 1.6709e-04 1.3683e-04 6.0153e-05 ] 6.3894e-03 [ 3.4958e-03 6.7877e-04 1.4550e-03 7.5983e-04 ] 9.8508e-01
 7.933e-01 1.7011e-02 9.5195e-03 [ 6.5665e-03 1.1480e-03 7.9912e-04 2.1110e-04 2.2962e-04 8.8870e-05 2.1719e-04 1.8150e-04 7.7682e-05 ] 7.4913e-03 [ 3.8936e-03 8.5980e-04 1.7856e-03 9.5224e-04 ] 9.8299e-01
 9.067e-01 1.8912e-02 1.0432e-02 [ 6.8167e-03 1.4045e-03 9.4486e-04 2.6074e-04 2.9583e-04 1.1365e-04 2.6932e-04 2.3002e-04 9.6169e-05 ] 8.4798e-03 [ 4.2307e-03 1.0351e-03 2.0770e-03 1.1370e-03 ] 9.8109e-01
 1.020e+00 2.0580e-02 1.1257e-02 [ 6.9940e-03 1.6535e-03 1.0726e-03 3.1021e-04 3.6823e-04 1.4034e-04 3.2193e-04 2.8130e-04 1.1522e-04 ] 9.3224e-03 [ 4.5029e-03 1.1968e-03 2.3157e-03 1.3070e-03 ] 9.7942e-01
 1.133e+00 2.1984e-02 1.1986e-02 [ 7.1058e-03 1.8871e-03 1.1787e-03 3.5808e-04 4.4574e-04 1.6844e-04 3.7367e-04 3.3422e-04 1.3445e-04 ] 9.9979e-03 [ 4.7070e-03 1.3389e-03 2.4952e-03 1.4567e-03 ] 9.7802e-01
