 0.000e+00        nan 2.0222e-03 4.0349e-02       -nan
 1.133e-01        nan 2.0222e-03 4.0349e-02       -nan
 2.267e-01        nan 2.0129e-03 4.0536e-02       -nan
 3.400e-01        nan 1.9953e-03 4.0894e-02       -nan
 4.533e-01        nan 1.9670e-03 4.1481e-02       -nan
 5.667e-01        nan 1.9331e-03 4.2210e-02       -nan
 6.800e-01        nan 1.8873e-03 4.3235e-02       -nan
 7.933e-01        nan 1.8392e-03 4.4364e-02       -nan
 9.067e-01        nan 1.7789e-03 4.5868e-02       -nan
 1.020e+00        nan 1.7197e-03 4.7447e-02       -nan
 1.133e+00        nan 1.6491e-03 4.9479e-02       -nan
 1.247e+00        nan 1.5821e-03 5.1575e-02       -nan
 1.360e+00        nan 1.5060e-03 5.4182e-02       -nan
 1.473e+00        nan 1.4347e-03 5.6873e-02       -nan
 1.587e+00        nan 1.3577e-03 6.0096e-02       -nan
 1.700e+00        nan 1.2860e-03 6.3446e-02       -nan
 1.813e+00        nan 1.2123e-03 6.7305e-02       -nan
 1.927e+00        nan 1.1439e-03 7.1334e-02       -nan
 2.040e+00        nan 1.0766e-03 7.5792e-02       -nan
 2.153e+00        nan 1.0145e-03 8.0431e-02       -nan
 2.267e+00        nan 9.5583e-04 8.5365e-02       -nan
 2.380e+00        nan 9.0234e-04 9.0426e-02       -nan
 2.493e+00        nan 8.5344e-04 9.5607e-02       -nan
 2.607e+00        nan 8.0949e-04 1.0080e-01       -nan
 2.720e+00        nan 7.7030e-04 1.0593e-01       -nan
 2.833e+00        nan 7.3560e-04 1.1092e-01       -nan
 2.947e+00        nan 7.0518e-04 1.1571e-01       -nan
 3.060e+00        nan 6.7857e-04 1.2025e-01       -nan
 3.173e+00        nan 6.5549e-04 1.2448e-01       -nan
 3.287e+00        nan 6.3548e-04 1.2840e-01       -nan
 3.400e+00        nan 6.1824e-04 1.3198e-01       -nan
 3.513e+00        nan 6.0339e-04 1.3523e-01       -nan
 3.627e+00        nan 5.9067e-04 1.3814e-01       -nan
 3.740e+00        nan 5.7979e-04 1.4073e-01       -nan
 3.853e+00        nan 5.7053e-04 1.4302e-01       -nan
 3.967e+00        nan 5.6270e-04 1.4501e-01       -nan
 4.080e+00        nan 5.5614e-04 1.4672e-01       -nan
 4.193e+00        nan 5.5070e-04 1.4817e-01       -nan
 4.307e+00        nan 5.4628e-04 1.4936e-01       -nan
 4.420e+00        nan 5.4279e-04 1.5033e-01       -nan
 4.533e+00        nan 5.4016e-04 1.5106e-01       -nan
 4.647e+00        nan 5.3835e-04 1.5157e-01       -nan
 4.760e+00        nan 5.3732e-04 1.5186e-01       -nan
 4.873e+00        nan 5.3706e-04 1.5193e-01       -nan
 4.987e+00        nan 5.3757e-04 1.5178e-01       -nan
 5.100e+00        nan 5.3888e-04 1.5142e-01       -nan
 5.213e+00        nan 5.4102e-04 1.5082e-01       -nan
 5.327e+00        nan 5.4404e-04 1.4998e-01       -nan
 5.440e+00        nan 5.4803e-04 1.4889e-01       -nan
 5.553e+00        nan 5.5309e-04 1.4753e-01       -nan
 5.667e+00        nan 5.5933e-04 1.4588e-01       -nan
 5.780e+00        nan 5.6691e-04 1.4393e-01       -nan
 5.893e+00        nan 5.7603e-04 1.4165e-01       -nan
 6.007e+00        nan 5.8690e-04 1.3903e-01       -nan
 6.120e+00        nan 5.9981e-04 1.3604e-01       -nan
 6.233e+00        nan 6.1505e-04 1.3266e-01       -nan
 6.347e+00        nan 6.3301e-04 1.2890e-01       -nan
 6.460e+00        nan 6.5411e-04 1.2474e-01       -nan
 6.573e+00        nan 6.7883e-04 1.2020e-01       -nan
 6.687e+00        nan 7.0767e-04 1.1530e-01       -nan
 6.800e+00        nan 7.4120e-04 1.1008e-01       -nan
 6.913e+00        nan 7.7995e-04 1.0462e-01       -nan
 7.027e+00        nan 8.2441e-04 9.8974e-02       -nan
 7.140e+00        nan 8.7501e-04 9.3251e-02       -nan
 7.253e+00        nan 9.3203e-04 8.7545e-02       -nan
 7.367e+00        nan 9.9565e-04 8.1952e-02       -nan
 7.480e+00        nan 1.0658e-03 7.6556e-02       -nan
 7.593e+00        nan 1.1425e-03 7.1420e-02       -nan
 7.707e+00        nan 1.2252e-03 6.6596e-02       -nan
 7.820e+00        nan 1.3139e-03 6.2103e-02       -nan
 7.933e+00        nan 1.4078e-03 5.7961e-02       -nan
 8.047e+00        nan 1.5066e-03 5.4157e-02       -nan
 8.160e+00        nan 1.6097e-03 5.0690e-02       -nan
 8.273e+00        nan 1.7167e-03 4.7531e-02       -nan
 8.387e+00        nan 1.8265e-03 4.4672e-02       -nan
 8.500e+00        nan 1.9392e-03 4.2077e-02       -nan
 8.613e+00        nan 2.0534e-03 3.9736e-02       -nan
 8.727e+00        nan 2.1693e-03 3.7614e-02       -nan
 8.840e+00        nan 2.2854e-03 3.5703e-02       -nan
 8.953e+00        nan 2.4019e-03 3.3971e-02       -nan
 9.067e+00        nan 2.5174e-03 3.2413e-02       -nan
 9.180e+00        nan 2.6323e-03 3.0998e-02       -nan
 9.293e+00        nan 2.7448e-03 2.9727e-02       -nan
 9.407e+00        nan 2.8558e-03 2.8572e-02       -nan
 9.520e+00        nan 2.9634e-03 2.7534e-02       -nan
 9.633e+00        nan 3.0685e-03 2.6591e-02       -nan
 9.747e+00        nan 3.1694e-03 2.5745e-02       -nan
 9.860e+00        nan 3.2670e-03 2.4976e-02       -nan
 9.973e+00        nan 3.3596e-03 2.4287e-02       -nan
 1.009e+01        nan 3.4482e-03 2.3663e-02       -nan
 1.020e+01        nan 3.5316e-03 2.3104e-02       -nan
 1.031e+01        nan 3.6103e-03 2.2601e-02       -nan
 1.043e+01        nan 3.6837e-03 2.2150e-02       -nan
 1.054e+01        nan 3.7517e-03 2.1749e-02       -nan
 1.065e+01        nan 3.8148e-03 2.1389e-02       -nan
 1.077e+01        nan 3.8717e-03 2.1075e-02       -nan
 1.088e+01        nan 3.9244e-03 2.0792e-02       -nan
 1.099e+01        nan 3.9702e-03 2.0552e-02       -nan
 1.111e+01        nan 4.0128e-03 2.0334e-02       -nan
 1.122e+01        nan 4.0476e-03 2.0159e-02       -nan
 1.133e+01        nan 4.0806e-03 1.9996e-02       -nan
 1.145e+01        nan 4.1049e-03 1.9877e-02       -nan
 1.156e+01        nan 4.1289e-03 1.9762e-02       -nan
 1.167e+01        nan 4.1434e-03 1.9693e-02       -nan
 1.179e+01        nan 4.1591e-03 1.9619e-02       -nan
 1.190e+01        nan 4.1646e-03 1.9592e-02       -nan
 1.201e+01        nan 4.1727e-03 1.9554e-02       -nan
 1.213e+01        nan 4.1703e-03 1.9566e-02       -nan
 1.224e+01        nan 4.1717e-03 1.9559e-02       -nan
 1.235e+01        nan 4.1623e-03 1.9603e-02       -nan
 1.247e+01        nan 4.1577e-03 1.9625e-02       -nan
 1.258e+01        nan 4.1424e-03 1.9697e-02       -nan
 1.269e+01        nan 4.1326e-03 1.9744e-02       -nan
 1.281e+01        nan 4.1125e-03 1.9841e-02       -nan
 1.292e+01        nan 4.0983e-03 1.9910e-02       -nan
 1.303e+01        nan 4.0743e-03 2.0027e-02       -nan
 1.315e+01        nan 4.0563e-03 2.0116e-02       -nan
 1.326e+01        nan 4.0292e-03 2.0251e-02       -nan
 1.337e+01        nan 4.0083e-03 2.0356e-02       -nan
 1.349e+01        nan 3.9789e-03 2.0507e-02       -nan
 1.360e+01        nan 3.9558e-03 2.0627e-02       -nan
 1.371e+01        nan 3.9244e-03 2.0792e-02       -nan
 1.383e+01        nan 3.8998e-03 2.0923e-02       -nan
 1.394e+01        nan 3.8671e-03 2.1100e-02       -nan
 1.405e+01        nan 3.8417e-03 2.1239e-02       -nan
 1.417e+01        nan 3.8079e-03 2.1428e-02       -nan
 1.428e+01        nan 3.7822e-03 2.1574e-02       -nan
 1.439e+01        nan 3.7476e-03 2.1773e-02       -nan
 1.451e+01        nan 3.7222e-03 2.1921e-02       -nan
 1.462e+01        nan 3.6870e-03 2.2130e-02       -nan
 1.473e+01        nan 3.6622e-03 2.2280e-02       -nan
 1.485e+01        nan 3.6268e-03 2.2498e-02       -nan
 1.496e+01        nan 3.6029e-03 2.2647e-02       -nan
 1.507e+01        nan 3.5673e-03 2.2873e-02       -nan
 1.519e+01        nan 3.5446e-03 2.3020e-02       -nan
 1.530e+01        nan 3.5092e-03 2.3252e-02       -nan
 1.541e+01        nan 3.4877e-03 2.3395e-02       -nan
