[ 5.8076e-01 5.8076e-01 5.8076e-01 5.8076e-01 5.8076e-01 ] -1.00000e+00 9.99999e-01 -1.60253e+00
[ 5.2160e-01 5.2160e-01 5.2160e-01 5.2160e-01 5.2160e-01 ] -9.48295e-01 1.00373e+00 -1.60253e+00
[ 4.7187e-01 4.7187e-01 4.7187e-01 4.7187e-01 4.7187e-01 ] -8.99598e-01 1.00467e+00 -1.60541e+00
[ 4.3071e-01 4.3071e-01 4.3071e-01 4.3071e-01 4.3071e-01 ] -8.54359e-01 1.00345e+00 -1.61081e+00
[ 3.9424e-01 3.9424e-01 3.9424e-01 3.9424e-01 3.9424e-01 ] -8.09279e-01 1.00028e+00 -1.61842e+00
[ 3.6096e-01 3.6096e-01 3.6096e-01 3.6096e-01 3.6096e-01 ] -7.62726e-01 9.95076e-01 -1.62795e+00
[ 3.3022e-01 3.3022e-01 3.3022e-01 3.3022e-01 3.3022e-01 ] -7.13544e-01 9.87531e-01 -1.63913e+00
[ 3.0200e-01 3.0200e-01 3.0200e-01 3.0200e-01 3.0200e-01 ] -6.61049e-01 9.77276e-01 -1.65168e+00
[ 2.7674e-01 2.7674e-01 2.7674e-01 2.7674e-01 2.7674e-01 ] -6.05064e-01 9.63963e-01 -1.66535e+00
[ 2.5513e-01 2.5513e-01 2.5513e-01 2.5513e-01 2.5513e-01 ] -5.45965e-01 9.47396e-01 -1.67986e+00
[ 2.3789e-01 2.3789e-01 2.3789e-01 2.3789e-01 2.3789e-01 ] -4.84687e-01 9.27640e-01 -1.69495e+00
[ 2.2551e-01 2.2551e-01 2.2551e-01 2.2551e-01 2.2551e-01 ] -4.22663e-01 9.05132e-01 -1.71037e+00
[ 2.1808e-01 2.1808e-01 2.1808e-01 2.1808e-01 2.1808e-01 ] -3.61679e-01 8.80680e-01 -1.72588e+00
[ 2.1522e-01 2.1522e-01 2.1522e-01 2.1522e-01 2.1522e-01 ] -3.03632e-01 8.55394e-01 -1.74127e+00
[ 2.1613e-01 2.1613e-01 2.1613e-01 2.1613e-01 2.1613e-01 ] -2.50267e-01 8.30520e-01 -1.75636e+00
[ 2.1980e-01 2.1980e-01 2.1980e-01 2.1980e-01 2.1980e-01 ] -2.02930e-01 8.07211e-01 -1.77099e+00
[ 2.2516e-01 2.2516e-01 2.2516e-01 2.2516e-01 2.2516e-01 ] -1.62428e-01 7.86392e-01 -1.78506e+00
[ 2.3131e-01 2.3131e-01 2.3131e-01 2.3131e-01 2.3131e-01 ] -1.28998e-01 7.68612e-01 -1.79846e+00
[ 2.3755e-01 2.3755e-01 2.3755e-01 2.3755e-01 2.3755e-01 ] -1.02387e-01 7.54089e-01 -1.81115e+00
[ 2.4342e-01 2.4342e-01 2.4342e-01 2.4342e-01 2.4342e-01 ] -8.19949e-02 7.42748e-01 -1.82308e+00
[ 2.4869e-01 2.4869e-01 2.4869e-01 2.4869e-01 2.4869e-01 ] -6.70235e-02 7.34300e-01 -1.83424e+00
[ 2.5325e-01 2.5325e-01 2.5325e-01 2.5325e-01 2.5325e-01 ] -5.66083e-02 7.28372e-01 -1.84463e+00
[ 2.5712e-01 2.5712e-01 2.5712e-01 2.5712e-01 2.5712e-01 ] -4.99107e-02 7.24533e-01 -1.85426e+00
[ 2.6035e-01 2.6035e-01 2.6035e-01 2.6035e-01 2.6035e-01 ] -4.61724e-02 7.22385e-01 -1.86316e+00
[ 2.6303e-01 2.6303e-01 2.6303e-01 2.6303e-01 2.6303e-01 ] -4.47392e-02 7.21556e-01 -1.87135e+00
[ 2.6524e-01 2.6524e-01 2.6524e-01 2.6524e-01 2.6524e-01 ] -4.50659e-02 7.21741e-01 -1.87886e+00
[ 2.6705e-01 2.6705e-01 2.6705e-01 2.6705e-01 2.6705e-01 ] -4.67093e-02 7.22690e-01 -1.88574e+00
[ 2.6854e-01 2.6854e-01 2.6854e-01 2.6854e-01 2.6854e-01 ] -4.93158e-02 7.24190e-01 -1.89202e+00
[ 2.6976e-01 2.6976e-01 2.6976e-01 2.6976e-01 2.6976e-01 ] -5.26071e-02 7.26084e-01 -1.89774e+00
[ 2.7077e-01 2.7077e-01 2.7077e-01 2.7077e-01 2.7077e-01 ] -5.63662e-02 7.28237e-01 -1.90292e+00
[ 2.7161e-01 2.7161e-01 2.7161e-01 2.7161e-01 2.7161e-01 ] -6.04258e-02 7.30550e-01 -1.90762e+00
[ 2.7230e-01 2.7230e-01 2.7230e-01 2.7230e-01 2.7230e-01 ] -6.46571e-02 7.32956e-01 -1.91187e+00
[ 2.7286e-01 2.7286e-01 2.7286e-01 2.7286e-01 2.7286e-01 ] -6.89624e-02 7.35405e-01 -1.91569e+00
[ 2.7333e-01 2.7333e-01 2.7333e-01 2.7333e-01 2.7333e-01 ] -7.32689e-02 7.37837e-01 -1.91913e+00
[ 2.7371e-01 2.7371e-01 2.7371e-01 2.7371e-01 2.7371e-01 ] -7.75217e-02 7.40236e-01 -1.92221e+00
[ 2.7402e-01 2.7402e-01 2.7402e-01 2.7402e-01 2.7402e-01 ] -8.16812e-02 7.42574e-01 -1.92496e+00
[ 2.7427e-01 2.7427e-01 2.7427e-01 2.7427e-01 2.7427e-01 ] -8.57188e-02 7.44835e-01 -1.92741e+00
[ 2.7447e-01 2.7447e-01 2.7447e-01 2.7447e-01 2.7447e-01 ] -8.96149e-02 7.47008e-01 -1.92958e+00
[ 2.7462e-01 2.7462e-01 2.7462e-01 2.7462e-01 2.7462e-01 ] -9.33565e-02 7.49093e-01 -1.93150e+00
[ 2.7474e-01 2.7474e-01 2.7474e-01 2.7474e-01 2.7474e-01 ] -9.69359e-02 7.51074e-01 -1.93319e+00
[ 2.7482e-01 2.7482e-01 2.7482e-01 2.7482e-01 2.7482e-01 ] -1.00349e-01 7.52962e-01 -1.93467e+00
[ 2.7486e-01 2.7486e-01 2.7486e-01 2.7486e-01 2.7486e-01 ] -1.03596e-01 7.54761e-01 -1.93595e+00
[ 2.7489e-01 2.7489e-01 2.7489e-01 2.7489e-01 2.7489e-01 ] -1.06679e-01 7.56451e-01 -1.93706e+00
[ 2.7488e-01 2.7488e-01 2.7488e-01 2.7488e-01 2.7488e-01 ] -1.09601e-01 7.58062e-01 -1.93801e+00
[ 2.7486e-01 2.7486e-01 2.7486e-01 2.7486e-01 2.7486e-01 ] -1.12367e-01 7.59574e-01 -1.93881e+00
[ 2.7482e-01 2.7482e-01 2.7482e-01 2.7482e-01 2.7482e-01 ] -1.14984e-01 7.61003e-01 -1.93948e+00
[ 2.7476e-01 2.7476e-01 2.7476e-01 2.7476e-01 2.7476e-01 ] -1.17457e-01 7.62353e-01 -1.94003e+00
[ 2.7468e-01 2.7468e-01 2.7468e-01 2.7468e-01 2.7468e-01 ] -1.19795e-01 7.63630e-01 -1.94048e+00
[ 2.7460e-01 2.7460e-01 2.7460e-01 2.7460e-01 2.7460e-01 ] -1.22005e-01 7.64824e-01 -1.94082e+00
[ 2.7450e-01 2.7450e-01 2.7450e-01 2.7450e-01 2.7450e-01 ] -1.24093e-01 7.65956e-01 -1.94107e+00
[ 2.7438e-01 2.7438e-01 2.7438e-01 2.7438e-01 2.7438e-01 ] -1.26069e-01 7.67032e-01 -1.94125e+00
[ 2.7426e-01 2.7426e-01 2.7426e-01 2.7426e-01 2.7426e-01 ] -1.27938e-01 7.68041e-01 -1.94135e+00
[ 2.7413e-01 2.7413e-01 2.7413e-01 2.7413e-01 2.7413e-01 ] -1.29709e-01 7.68996e-01 -1.94138e+00
[ 2.7399e-01 2.7399e-01 2.7399e-01 2.7399e-01 2.7399e-01 ] -1.31389e-01 7.69903e-01 -1.94136e+00
[ 2.7385e-01 2.7385e-01 2.7385e-01 2.7385e-01 2.7385e-01 ] -1.32984e-01 7.70757e-01 -1.94128e+00
[ 2.7370e-01 2.7370e-01 2.7370e-01 2.7370e-01 2.7370e-01 ] -1.34501e-01 7.71571e-01 -1.94115e+00
[ 2.7354e-01 2.7354e-01 2.7354e-01 2.7354e-01 2.7354e-01 ] -1.35947e-01 7.72348e-01 -1.94097e+00
[ 2.7337e-01 2.7337e-01 2.7337e-01 2.7337e-01 2.7337e-01 ] -1.37327e-01 7.73092e-01 -1.94076e+00
[ 2.7320e-01 2.7320e-01 2.7320e-01 2.7320e-01 2.7320e-01 ] -1.38647e-01 7.73799e-01 -1.94050e+00
[ 2.7303e-01 2.7303e-01 2.7303e-01 2.7303e-01 2.7303e-01 ] -1.39913e-01 7.74473e-01 -1.94022e+00
[ 2.7285e-01 2.7285e-01 2.7285e-01 2.7285e-01 2.7285e-01 ] -1.41130e-01 7.75124e-01 -1.93990e+00
[ 2.7267e-01 2.7267e-01 2.7267e-01 2.7267e-01 2.7267e-01 ] -1.42302e-01 7.75748e-01 -1.93956e+00
[ 2.7248e-01 2.7248e-01 2.7248e-01 2.7248e-01 2.7248e-01 ] -1.43434e-01 7.76354e-01 -1.93919e+00
[ 2.7229e-01 2.7229e-01 2.7229e-01 2.7229e-01 2.7229e-01 ] -1.44530e-01 7.76938e-01 -1.93880e+00
[ 2.7210e-01 2.7210e-01 2.7210e-01 2.7210e-01 2.7210e-01 ] -1.45594e-01 7.77502e-01 -1.93838e+00
[ 2.7190e-01 2.7190e-01 2.7190e-01 2.7190e-01 2.7190e-01 ] -1.46629e-01 7.78056e-01 -1.93795e+00
[ 2.7171e-01 2.7171e-01 2.7171e-01 2.7171e-01 2.7171e-01 ] -1.47640e-01 7.78586e-01 -1.93750e+00
[ 2.7150e-01 2.7150e-01 2.7150e-01 2.7150e-01 2.7150e-01 ] -1.48629e-01 7.79117e-01 -1.93703e+00
[ 2.7130e-01 2.7130e-01 2.7130e-01 2.7130e-01 2.7130e-01 ] -1.49598e-01 7.79628e-01 -1.93654e+00
[ 2.7109e-01 2.7109e-01 2.7109e-01 2.7109e-01 2.7109e-01 ] -1.50551e-01 7.80135e-01 -1.93604e+00
[ 2.7088e-01 2.7088e-01 2.7088e-01 2.7088e-01 2.7088e-01 ] -1.51490e-01 7.80633e-01 -1.93553e+00
[ 2.7067e-01 2.7067e-01 2.7067e-01 2.7067e-01 2.7067e-01 ] -1.52417e-01 7.81122e-01 -1.93500e+00
[ 2.7046e-01 2.7046e-01 2.7046e-01 2.7046e-01 2.7046e-01 ] -1.53335e-01 7.81604e-01 -1.93446e+00
[ 2.7024e-01 2.7024e-01 2.7024e-01 2.7024e-01 2.7024e-01 ] -1.54244e-01 7.82087e-01 -1.93391e+00
[ 2.7002e-01 2.7002e-01 2.7002e-01 2.7002e-01 2.7002e-01 ] -1.55147e-01 7.82565e-01 -1.93335e+00
[ 2.6980e-01 2.6980e-01 2.6980e-01 2.6980e-01 2.6980e-01 ] -1.56046e-01 7.83039e-01 -1.93278e+00
[ 2.6958e-01 2.6958e-01 2.6958e-01 2.6958e-01 2.6958e-01 ] -1.56942e-01 7.83509e-01 -1.93220e+00
[ 2.6936e-01 2.6936e-01 2.6936e-01 2.6936e-01 2.6936e-01 ] -1.57835e-01 7.83976e-01 -1.93160e+00
[ 2.6913e-01 2.6913e-01 2.6913e-01 2.6913e-01 2.6913e-01 ] -1.58728e-01 7.84448e-01 -1.93100e+00
[ 2.6890e-01 2.6890e-01 2.6890e-01 2.6890e-01 2.6890e-01 ] -1.59621e-01 7.84918e-01 -1.93039e+00
[ 2.6867e-01 2.6867e-01 2.6867e-01 2.6867e-01 2.6867e-01 ] -1.60515e-01 7.85386e-01 -1.92977e+00
[ 2.6843e-01 2.6843e-01 2.6843e-01 2.6843e-01 2.6843e-01 ] -1.61411e-01 7.85861e-01 -1.92913e+00
[ 2.6820e-01 2.6820e-01 2.6820e-01 2.6820e-01 2.6820e-01 ] -1.62311e-01 7.86328e-01 -1.92850e+00
[ 2.6796e-01 2.6796e-01 2.6796e-01 2.6796e-01 2.6796e-01 ] -1.63214e-01 7.86803e-01 -1.92785e+00
[ 2.6772e-01 2.6772e-01 2.6772e-01 2.6772e-01 2.6772e-01 ] -1.64122e-01 7.87279e-01 -1.92719e+00
[ 2.6748e-01 2.6748e-01 2.6748e-01 2.6748e-01 2.6748e-01 ] -1.65035e-01 7.87755e-01 -1.92652e+00
[ 2.6724e-01 2.6724e-01 2.6724e-01 2.6724e-01 2.6724e-01 ] -1.65953e-01 7.88231e-01 -1.92585e+00
[ 2.6699e-01 2.6699e-01 2.6699e-01 2.6699e-01 2.6699e-01 ] -1.66877e-01 7.88717e-01 -1.92516e+00
[ 2.6674e-01 2.6674e-01 2.6674e-01 2.6674e-01 2.6674e-01 ] -1.67808e-01 7.89203e-01 -1.92447e+00
[ 2.6649e-01 2.6649e-01 2.6649e-01 2.6649e-01 2.6649e-01 ] -1.68745e-01 7.89692e-01 -1.92377e+00
[ 2.6624e-01 2.6624e-01 2.6624e-01 2.6624e-01 2.6624e-01 ] -1.69690e-01 7.90182e-01 -1.92305e+00
[ 2.6598e-01 2.6598e-01 2.6598e-01 2.6598e-01 2.6598e-01 ] -1.70643e-01 7.90682e-01 -1.92233e+00
[ 2.6573e-01 2.6573e-01 2.6573e-01 2.6573e-01 2.6573e-01 ] -1.71604e-01 7.91176e-01 -1.92160e+00
[ 2.6547e-01 2.6547e-01 2.6547e-01 2.6547e-01 2.6547e-01 ] -1.72573e-01 7.91681e-01 -1.92087e+00
[ 2.6521e-01 2.6521e-01 2.6521e-01 2.6521e-01 2.6521e-01 ] -1.73551e-01 7.92187e-01 -1.92012e+00
[ 2.6494e-01 2.6494e-01 2.6494e-01 2.6494e-01 2.6494e-01 ] -1.74538e-01 7.92704e-01 -1.91936e+00
[ 2.6468e-01 2.6468e-01 2.6468e-01 2.6468e-01 2.6468e-01 ] -1.75535e-01 7.93216e-01 -1.91860e+00
[ 2.6441e-01 2.6441e-01 2.6441e-01 2.6441e-01 2.6441e-01 ] -1.76541e-01 7.93738e-01 -1.91782e+00
[ 2.6414e-01 2.6414e-01 2.6414e-01 2.6414e-01 2.6414e-01 ] -1.77557e-01 7.94263e-01 -1.91703e+00
[ 2.6387e-01 2.6387e-01 2.6387e-01 2.6387e-01 2.6387e-01 ] -1.78584e-01 7.94792e-01 -1.91624e+00
[ 2.6359e-01 2.6359e-01 2.6359e-01 2.6359e-01 2.6359e-01 ] -1.79620e-01 7.95331e-01 -1.91543e+00
[ 2.6332e-01 2.6332e-01 2.6332e-01 2.6332e-01 2.6332e-01 ] -1.80668e-01 7.95866e-01 -1.91462e+00
[ 2.6304e-01 2.6304e-01 2.6304e-01 2.6304e-01 2.6304e-01 ] -1.81726e-01 7.96412e-01 -1.91379e+00
[ 2.6276e-01 2.6276e-01 2.6276e-01 2.6276e-01 2.6276e-01 ] -1.82796e-01 7.96961e-01 -1.91296e+00
[ 2.6247e-01 2.6247e-01 2.6247e-01 2.6247e-01 2.6247e-01 ] -1.83878e-01 7.97522e-01 -1.91211e+00
[ 2.6219e-01 2.6219e-01 2.6219e-01 2.6219e-01 2.6219e-01 ] -1.84972e-01 7.98078e-01 -1.91126e+00
