 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.7339e-02 4.7339e-02 [ 4.7334e-02 5.5077e-06 ] 9.5266e-01
 2.267e-01 9.3550e-02 9.3550e-02 [ 9.3530e-02 1.9967e-05 ] 9.0645e-01
 3.400e-01 1.3054e-01 1.3054e-01 [ 1.3050e-01 4.0219e-05 ] 8.6946e-01
 4.533e-01 1.6382e-01 1.6382e-01 [ 1.6376e-01 6.4024e-05 ] 8.3618e-01
 5.667e-01 1.9455e-01 1.9455e-01 [ 1.9446e-01 8.9803e-05 ] 8.0545e-01
 6.800e-01 2.2343e-01 2.2343e-01 [ 2.2332e-01 1.1639e-04 ] 7.7657e-01
 7.933e-01 2.5085e-01 2.5085e-01 [ 2.5071e-01 1.4299e-04 ] 7.4915e-01
 9.067e-01 2.7697e-01 2.7697e-01 [ 2.7680e-01 1.6906e-04 ] 7.2303e-01
 1.020e+00 3.0178e-01 3.0178e-01 [ 3.0159e-01 1.9430e-04 ] 6.9822e-01
 1.133e+00 3.2521e-01 3.2521e-01 [ 3.2499e-01 2.1853e-04 ] 6.7479e-01
 1.247e+00 3.4710e-01 3.4710e-01 [ 3.4686e-01 2.4162e-04 ] 6.5290e-01
 1.360e+00 3.6730e-01 3.6730e-01 [ 3.6704e-01 2.6349e-04 ] 6.3270e-01
 1.473e+00 3.8566e-01 3.8566e-01 [ 3.8537e-01 2.8407e-04 ] 6.1434e-01
 1.587e+00 4.0207e-01 4.0207e-01 [ 4.0177e-01 3.0331e-04 ] 5.9793e-01
 1.700e+00 4.1649e-01 4.1649e-01 [ 4.1617e-01 3.2120e-04 ] 5.8351e-01
 1.813e+00 4.2892e-01 4.2892e-01 [ 4.2858e-01 3.3773e-04 ] 5.7108e-01
 1.927e+00 4.3941e-01 4.3941e-01 [ 4.3906e-01 3.5292e-04 ] 5.6059e-01
 2.040e+00 4.4806e-01 4.4806e-01 [ 4.4770e-01 3.6683e-04 ] 5.5194e-01
 2.153e+00 4.5500e-01 4.5500e-01 [ 4.5462e-01 3.7953e-04 ] 5.4500e-01
 2.267e+00 4.6038e-01 4.6038e-01 [ 4.5999e-01 3.9109e-04 ] 5.3962e-01
 2.380e+00 4.6436e-01 4.6436e-01 [ 4.6396e-01 4.0159e-04 ] 5.3564e-01
 2.493e+00 4.6710e-01 4.6710e-01 [ 4.6669e-01 4.1114e-04 ] 5.3290e-01
 2.607e+00 4.6878e-01 4.6878e-01 [ 4.6836e-01 4.1982e-04 ] 5.3122e-01
 2.720e+00 4.6953e-01 4.6953e-01 [ 4.6911e-01 4.2773e-04 ] 5.3047e-01
 2.833e+00 4.6951e-01 4.6951e-01 [ 4.6908e-01 4.3493e-04 ] 5.3049e-01
 2.947e+00 4.6885e-01 4.6885e-01 [ 4.6841e-01 4.4152e-04 ] 5.3115e-01
 3.060e+00 4.6765e-01 4.6765e-01 [ 4.6720e-01 4.4756e-04 ] 5.3235e-01
 3.173e+00 4.6602e-01 4.6602e-01 [ 4.6557e-01 4.5313e-04 ] 5.3398e-01
 3.287e+00 4.6406e-01 4.6406e-01 [ 4.6360e-01 4.5828e-04 ] 5.3594e-01
 3.400e+00 4.6183e-01 4.6183e-01 [ 4.6137e-01 4.6308e-04 ] 5.3817e-01
 3.513e+00 4.5942e-01 4.5942e-01 [ 4.5895e-01 4.6757e-04 ] 5.4058e-01
 3.627e+00 4.5687e-01 4.5687e-01 [ 4.5640e-01 4.7181e-04 ] 5.4313e-01
 3.740e+00 4.5424e-01 4.5424e-01 [ 4.5376e-01 4.7584e-04 ] 5.4576e-01
 3.853e+00 4.5156e-01 4.5156e-01 [ 4.5108e-01 4.7970e-04 ] 5.4844e-01
 3.967e+00 4.4889e-01 4.4889e-01 [ 4.4840e-01 4.8343e-04 ] 5.5111e-01
 4.080e+00 4.4623e-01 4.4623e-01 [ 4.4574e-01 4.8706e-04 ] 5.5377e-01
 4.193e+00 4.4363e-01 4.4363e-01 [ 4.4313e-01 4.9062e-04 ] 5.5637e-01
 4.307e+00 4.4109e-01 4.4109e-01 [ 4.4059e-01 4.9414e-04 ] 5.5891e-01
 4.420e+00 4.3863e-01 4.3863e-01 [ 4.3814e-01 4.9764e-04 ] 5.6137e-01
 4.533e+00 4.3628e-01 4.3628e-01 [ 4.3577e-01 5.0115e-04 ] 5.6372e-01
 4.647e+00 4.3402e-01 4.3402e-01 [ 4.3352e-01 5.0468e-04 ] 5.6598e-01
 4.760e+00 4.3188e-01 4.3188e-01 [ 4.3137e-01 5.0825e-04 ] 5.6812e-01
 4.873e+00 4.2986e-01 4.2986e-01 [ 4.2934e-01 5.1187e-04 ] 5.7014e-01
 4.987e+00 4.2795e-01 4.2795e-01 [ 4.2743e-01 5.1557e-04 ] 5.7205e-01
 5.100e+00 4.2616e-01 4.2616e-01 [ 4.2564e-01 5.1934e-04 ] 5.7384e-01
 5.213e+00 4.2449e-01 4.2449e-01 [ 4.2397e-01 5.2320e-04 ] 5.7551e-01
