1800 -5.68770e-01 2.36789e+00 -2.81053e+00 1.60594e+01 -1.88699e+01 1.07779e+00 -2.69004e-06 1.17511e-04 9.87182e-09
1900 -5.68914e-01 2.36755e+00 -2.81049e+00 1.60591e+01 -1.88696e+01 1.07794e+00 -2.39983e-06 1.07876e-04 9.94441e-09
2000 -5.69043e-01 2.36722e+00 -2.81044e+00 1.60590e+01 -1.88694e+01 1.07809e+00 -2.14045e-06 9.91313e-05 9.50001e-09
2100 -5.69158e-01 2.36691e+00 -2.81039e+00 1.60588e+01 -1.88692e+01 1.07824e+00 -1.90864e-06 9.11903e-05 9.57264e-09
2200 -5.69261e-01 2.36661e+00 -2.81033e+00 1.60587e+01 -1.88690e+01 1.07837e+00 -1.70147e-06 8.39740e-05 9.64814e-09
2300 -5.69352e-01 2.36633e+00 -2.81027e+00 1.60586e+01 -1.88689e+01 1.07850e+00 -1.51635e-06 7.74120e-05 9.72632e-09
2400 -5.69434e-01 2.36606e+00 -2.81020e+00 1.60586e+01 -1.88688e+01 1.07863e+00 -1.35095e-06 7.14405e-05 9.80698e-09
2500 -5.69506e-01 2.36580e+00 -2.81013e+00 1.60585e+01 -1.88687e+01 1.07875e+00 -1.20318e-06 6.60024e-05 9.89035e-09
2600 -5.69571e-01 2.36555e+00 -2.81006e+00 1.60585e+01 -1.88686e+01 1.07886e+00 -1.07118e-06 6.10462e-05 9.97696e-09
2700 -5.69629e-01 2.36531e+00 -2.80999e+00 1.60585e+01 -1.88685e+01 1.07897e+00 -9.53294e-07 5.65258e-05 9.53723e-09
2800 -5.69680e-01 2.36508e+00 -2.80992e+00 1.60585e+01 -1.88684e+01 1.07908e+00 -8.48007e-07 5.23992e-05 9.62306e-09
2900 -5.69725e-01 2.36486e+00 -2.80985e+00 1.60585e+01 -1.88684e+01 1.07918e+00 -7.53999e-07 4.86291e-05 9.71223e-09
3000 -5.69766e-01 2.36466e+00 -2.80978e+00 1.60586e+01 -1.88684e+01 1.07928e+00 -6.70075e-07 4.51816e-05 9.80409e-09
3100 -5.69802e-01 2.36446e+00 -2.80971e+00 1.60586e+01 -1.88683e+01 1.07937e+00 -5.95168e-07 4.20263e-05 9.89882e-09
3200 -5.69834e-01 2.36426e+00 -2.80964e+00 1.60587e+01 -1.88683e+01 1.07946e+00 -5.28327e-07 3.91357e-05 9.99711e-09
3300 -5.69862e-01 2.36408e+00 -2.80957e+00 1.60587e+01 -1.88683e+01 1.07954e+00 -4.68703e-07 3.64851e-05 9.55993e-09
3400 -5.69887e-01 2.36391e+00 -2.80950e+00 1.60588e+01 -1.88683e+01 1.07962e+00 -4.15514e-07 3.40522e-05 9.65720e-09
3500 -5.69910e-01 2.36374e+00 -2.80943e+00 1.60588e+01 -1.88682e+01 1.07970e+00 -3.68086e-07 3.18169e-05 9.75815e-09
3600 -5.69929e-01 2.36358e+00 -2.80936e+00 1.60589e+01 -1.88682e+01 1.07977e+00 -3.25806e-07 2.97977e-05 9.86231e-09
3700 -5.69947e-01 2.36342e+00 -2.80929e+00 1.60589e+01 -1.88682e+01 1.07984e+00 -2.88128e-07 2.79580e-05 9.96995e-09
3800 -5.69962e-01 2.36327e+00 -2.80923e+00 1.60590e+01 -1.88682e+01 1.07991e+00 -2.54574e-07 2.62577e-05 9.53561e-09
3900 -5.69976e-01 2.36313e+00 -2.80917e+00 1.60591e+01 -1.88682e+01 1.07998e+00 -2.24683e-07 2.46847e-05 9.64259e-09
4000 -5.69988e-01 2.36300e+00 -2.80911e+00 1.60591e+01 -1.88683e+01 1.08004e+00 -1.98074e-07 2.32280e-05 9.75328e-09
4100 -5.69999e-01 2.36287e+00 -2.80905e+00 1.60592e+01 -1.88683e+01 1.08010e+00 -1.74396e-07 2.18776e-05 9.89235e-09
4200 -5.70008e-01 2.36274e+00 -2.80899e+00 1.60593e+01 -1.88683e+01 1.08016e+00 -1.53348e-07 2.06245e-05 9.57941e-09
4300 -5.70016e-01 2.36262e+00 -2.80893e+00 1.60593e+01 -1.88683e+01 1.08021e+00 -1.34625e-07 1.94604e-05 9.82111e-09
4400 -5.70023e-01 2.36250e+00 -2.80887e+00 1.60594e+01 -1.88683e+01 1.08027e+00 -1.17998e-07 1.84370e-05 9.52115e-09
4500 -5.70030e-01 2.36239e+00 -2.80882e+00 1.60595e+01 -1.88683e+01 1.08032e+00 -1.03224e-07 1.75141e-05 9.77403e-09
4600 -5.70035e-01 2.36229e+00 -2.80877e+00 1.60595e+01 -1.88683e+01 1.08037e+00 -9.02051e-08 1.66487e-05 9.53365e-09
4700 -5.70040e-01 2.36218e+00 -2.80872e+00 1.60596e+01 -1.88683e+01 1.08041e+00 -7.84921e-08 1.58363e-05 9.74605e-09
4800 -5.70044e-01 2.36208e+00 -2.80867e+00 1.60597e+01 -1.88683e+01 1.08046e+00 -6.82740e-08 1.50729e-05 9.51602e-09
4900 -5.70048e-01 2.36199e+00 -2.80862e+00 1.60597e+01 -1.88684e+01 1.08050e+00 -5.90662e-08 1.43549e-05 9.73526e-09
5000 -5.70051e-01 2.36190e+00 -2.80857e+00 1.60598e+01 -1.88684e+01 1.08054e+00 -5.10748e-08 1.36928e-05 9.51426e-09
5100 -5.70053e-01 2.36181e+00 -2.80853e+00 1.60599e+01 -1.88684e+01 1.08058e+00 -4.38571e-08 1.30836e-05 9.73959e-09
5200 -5.70056e-01 2.36173e+00 -2.80848e+00 1.60599e+01 -1.88684e+01 1.08062e+00 -3.76334e-08 1.25072e-05 9.52676e-09
5300 -5.70058e-01 2.36165e+00 -2.80844e+00 1.60600e+01 -1.88684e+01 1.08066e+00 -3.19951e-08 1.19615e-05 9.75884e-09
5400 -5.70059e-01 2.36157e+00 -2.80840e+00 1.60600e+01 -1.88684e+01 1.08069e+00 -2.70111e-08 1.14444e-05 9.99195e-09
5500 -5.70061e-01 2.36150e+00 -2.80836e+00 1.60601e+01 -1.88684e+01 1.08072e+00 -2.27855e-08 1.09539e-05 9.79142e-09
5600 -5.70062e-01 2.36142e+00 -2.80832e+00 1.60601e+01 -1.88684e+01 1.08076e+00 -1.90015e-08 1.04884e-05 9.52802e-09
5700 -5.70063e-01 2.36135e+00 -2.80829e+00 1.60602e+01 -1.88685e+01 1.08079e+00 -1.56742e-08 1.00461e-05 9.83743e-09
5800 -5.70064e-01 2.36129e+00 -2.80825e+00 1.60602e+01 -1.88685e+01 1.08082e+00 -1.27683e-08 9.62579e-06 9.57726e-09
5900 -5.70064e-01 2.36122e+00 -2.80822e+00 1.60603e+01 -1.88685e+01 1.08085e+00 -1.02196e-08 9.22594e-06 9.89699e-09
6000 -5.70065e-01 2.36116e+00 -2.80818e+00 1.60603e+01 -1.88685e+01 1.08087e+00 -8.00609e-09 8.84535e-06 9.63928e-09
6100 -5.70065e-01 2.36110e+00 -2.80815e+00 1.60604e+01 -1.88685e+01 1.08090e+00 -6.06993e-09 8.48286e-06 9.97020e-09
6200 -5.70066e-01 2.36105e+00 -2.80812e+00 1.60604e+01 -1.88685e+01 1.08093e+00 -4.40106e-09 8.13739e-06 9.71417e-09
6300 -5.70066e-01 2.36099e+00 -2.80809e+00 1.60604e+01 -1.88685e+01 1.08095e+00 -3.01583e-09 7.80799e-06 9.54223e-09
6400 -5.70066e-01 2.36094e+00 -2.80806e+00 1.60605e+01 -1.88685e+01 1.08097e+00 -1.70313e-09 7.49370e-06 9.80206e-09
6500 -5.70066e-01 2.36089e+00 -2.80803e+00 1.60605e+01 -1.88685e+01 1.08100e+00 -6.34514e-10 7.19370e-06 9.55516e-09
6600 -5.70066e-01 2.36084e+00 -2.80801e+00 1.60606e+01 -1.88686e+01 1.08102e+00 -2.85887e-10 6.90719e-06 9.90316e-09
6700 -5.70066e-01 2.36079e+00 -2.80798e+00 1.60606e+01 -1.88686e+01 1.08104e+00 -1.05991e-09 6.63345e-06 9.65759e-09
6800 -5.70066e-01 2.36075e+00 -2.80795e+00 1.60606e+01 -1.88686e+01 1.08106e+00 -1.77771e-09 6.37178e-06 9.92940e-09
6900 -5.70066e-01 2.36070e+00 -2.80793e+00 1.60607e+01 -1.88686e+01 1.08108e+00 -2.26828e-09 6.12548e-06 9.77309e-09
7000 -5.70066e-01 2.36066e+00 -2.80791e+00 1.60607e+01 -1.88686e+01 1.08110e+00 -2.72268e-09 5.89465e-06 9.53541e-09
7100 -5.70066e-01 2.36062e+00 -2.80788e+00 1.60607e+01 -1.88686e+01 1.08112e+00 -3.10215e-09 5.67322e-06 9.90451e-09
7200 -5.70065e-01 2.36058e+00 -2.80786e+00 1.60607e+01 -1.88686e+01 1.08113e+00 -3.40132e-09 5.46075e-06 9.66523e-09
7300 -5.70065e-01 2.36054e+00 -2.80784e+00 1.60608e+01 -1.88686e+01 1.08115e+00 -3.69728e-09 5.25682e-06 9.94940e-09
7400 -5.70065e-01 2.36051e+00 -2.80782e+00 1.60608e+01 -1.88686e+01 1.08116e+00 -3.82904e-09 5.06102e-06 9.81170e-09
7500 -5.70065e-01 2.36047e+00 -2.80780e+00 1.60608e+01 -1.88686e+01 1.08118e+00 -3.96461e-09 4.87299e-06 9.57945e-09
7600 -5.70064e-01 2.36044e+00 -2.80778e+00 1.60609e+01 -1.88686e+01 1.08119e+00 -4.06738e-09 4.69238e-06 9.97256e-09
7700 -5.70064e-01 2.36041e+00 -2.80776e+00 1.60609e+01 -1.88686e+01 1.08121e+00 -4.12465e-09 4.51885e-06 9.74044e-09
7800 -5.70064e-01 2.36038e+00 -2.80775e+00 1.60609e+01 -1.88687e+01 1.08122e+00 -4.15387e-09 4.35209e-06 9.51464e-09
7900 -5.70064e-01 2.36035e+00 -2.80773e+00 1.60609e+01 -1.88687e+01 1.08124e+00 -4.16311e-09 4.19180e-06 9.91801e-09
8000 -5.70064e-01 2.36032e+00 -2.80771e+00 1.60610e+01 -1.88687e+01 1.08125e+00 -4.14218e-09 4.03772e-06 9.68998e-09
8100 -5.70063e-01 2.36029e+00 -2.80770e+00 1.60610e+01 -1.88687e+01 1.08126e+00 -4.15303e-09 3.88956e-06 9.99386e-09
8200 -5.70063e-01 2.36026e+00 -2.80768e+00 1.60610e+01 -1.88687e+01 1.08127e+00 -4.05572e-09 3.74709e-06 9.88558e-09
8300 -5.70063e-01 2.36024e+00 -2.80766e+00 1.60610e+01 -1.88687e+01 1.08128e+00 -3.98706e-09 3.61006e-06 9.66320e-09
8400 -5.70063e-01 2.36021e+00 -2.80765e+00 1.60610e+01 -1.88687e+01 1.08129e+00 -3.95512e-09 3.47824e-06 9.97223e-09
8500 -5.70062e-01 2.36019e+00 -2.80764e+00 1.60611e+01 -1.88687e+01 1.08131e+00 -3.82686e-09 3.35142e-06 9.87419e-09
8600 -5.70062e-01 2.36016e+00 -2.80762e+00 1.60611e+01 -1.88687e+01 1.08132e+00 -3.73129e-09 3.22940e-06 9.65691e-09
8700 -5.70062e-01 2.36014e+00 -2.80761e+00 1.60611e+01 -1.88687e+01 1.08133e+00 -3.59502e-09 3.11198e-06 9.57132e-09
8800 -5.70062e-01 2.36012e+00 -2.80760e+00 1.60611e+01 -1.88687e+01 1.08133e+00 -3.53224e-09 2.99952e-06 9.88844e-09
8900 -5.70062e-01 2.36010e+00 -2.80759e+00 1.60611e+01 -1.88687e+01 1.08134e+00 -3.42352e-09 2.93172e-06 9.67401e-09
9000 -5.70061e-01 2.36008e+00 -2.80757e+00 1.60611e+01 -1.88687e+01 1.08135e+00 -3.28100e-09 2.86634e-06 9.59228e-09
9100 -5.70061e-01 2.36006e+00 -2.80756e+00 1.60611e+01 -1.88687e+01 1.08136e+00 -3.20856e-09 2.80329e-06 9.92419e-09
9200 -5.70061e-01 2.36004e+00 -2.80755e+00 1.60612e+01 -1.88687e+01 1.08137e+00 -3.09564e-09 2.74245e-06 9.71377e-09
9300 -5.70061e-01 2.36002e+00 -2.80754e+00 1.60612e+01 -1.88687e+01 1.08138e+00 -2.98468e-09 2.68377e-06 9.50900e-09
9400 -5.70061e-01 2.36000e+00 -2.80753e+00 1.60612e+01 -1.88687e+01 1.08138e+00 -2.87984e-09 2.62716e-06 9.98791e-09
9500 -5.70061e-01 2.35999e+00 -2.80752e+00 1.60612e+01 -1.88687e+01 1.08139e+00 -2.76856e-09 2.57250e-06 9.77960e-09
9600 -5.70060e-01 2.35997e+00 -2.80751e+00 1.60612e+01 -1.88687e+01 1.08140e+00 -2.66059e-09 2.51976e-06 9.57679e-09
9700 -5.70060e-01 2.35995e+00 -2.80750e+00 1.60612e+01 -1.88687e+01 1.08141e+00 -2.58960e-09 2.46884e-06 9.91646e-09
9800 -5.70060e-01 2.35994e+00 -2.80749e+00 1.60612e+01 -1.88687e+01 1.08141e+00 -2.45510e-09 2.41991e-06 9.87011e-09
9900 -5.70060e-01 2.35992e+00 -2.80748e+00 1.60612e+01 -1.88687e+01 1.08142e+00 -2.35277e-09 2.37294e-06 9.66912e-09
10000 -5.70060e-01 2.35991e+00 -2.80748e+00 1.60613e+01 -1.88687e+01 1.08142e+00 -2.29240e-09 2.32759e-06 9.98652e-09
10100 -5.70060e-01 2.35990e+00 -2.80747e+00 1.60613e+01 -1.88687e+01 1.08143e+00 -2.16258e-09 2.28379e-06 9.99064e-09
10200 -5.70060e-01 2.35988e+00 -2.80746e+00 1.60613e+01 -1.88687e+01 1.08144e+00 -2.06722e-09 2.24146e-06 9.79188e-09
10300 -5.70059e-01 2.35987e+00 -2.80745e+00 1.60613e+01 -1.88687e+01 1.08144e+00 -1.97627e-09 2.20056e-06 9.59828e-09
10400 -5.70059e-01 2.35986e+00 -2.80745e+00 1.60613e+01 -1.88687e+01 1.08145e+00 -1.91877e-09 2.16103e-06 9.95964e-09
10500 -5.70059e-01 2.35985e+00 -2.80744e+00 1.60613e+01 -1.88687e+01 1.08145e+00 -1.80776e-09 2.12282e-06 9.94398e-09
10600 -5.70059e-01 2.35983e+00 -2.80743e+00 1.60613e+01 -1.88687e+01 1.08146e+00 -1.72433e-09 2.08585e-06 9.75102e-09
10700 -5.70059e-01 2.35982e+00 -2.80742e+00 1.60613e+01 -1.88687e+01 1.08146e+00 -1.64500e-09 2.05009e-06 9.56301e-09
10800 -5.70059e-01 2.35981e+00 -2.80742e+00 1.60613e+01 -1.88688e+01 1.08147e+00 -1.59613e-09 2.01551e-06 9.93466e-09
10846 -5.70059e-01 2.35981e+00 -2.80742e+00 1.60613e+01 -1.88688e+01 1.08147e+00 -1.50678e-09 1.99997e-06 9.51791e-09
