1700 1.44540e+00 1.69714e+00 -1.80698e+00 9.58422e+00 -1.13912e+01 2.45887e+00 1.55876e-09 1.76724e-05 9.61232e-03
1800 1.44540e+00 1.69714e+00 -1.80698e+00 9.58422e+00 -1.13912e+01 2.45887e+00 4.56134e-09 7.25950e-06 9.39344e-03
1900 1.44540e+00 1.69712e+00 -1.80697e+00 9.58422e+00 -1.13912e+01 2.45887e+00 1.66616e-09 1.74919e-05 8.63768e-03
2000 1.44540e+00 1.69712e+00 -1.80697e+00 9.58422e+00 -1.13912e+01 2.45887e+00 5.70336e-09 7.10093e-06 8.44452e-03
2100 1.44540e+00 1.69711e+00 -1.80696e+00 9.58422e+00 -1.13912e+01 2.45888e+00 4.08810e-09 1.72560e-05 7.81568e-03
2200 1.44540e+00 1.69710e+00 -1.80696e+00 9.58422e+00 -1.13912e+01 2.45888e+00 6.50529e-09 6.93013e-06 7.64348e-03
2300 1.44540e+00 1.69709e+00 -1.80695e+00 9.58422e+00 -1.13912e+01 2.45888e+00 6.04491e-09 1.70158e-05 7.13028e-03
2400 1.44540e+00 1.69708e+00 -1.80694e+00 9.58421e+00 -1.13912e+01 2.45888e+00 7.18258e-09 6.76899e-06 6.97415e-03
2500 1.44540e+00 1.69707e+00 -1.80693e+00 9.58422e+00 -1.13912e+01 2.45889e+00 7.72662e-09 1.67616e-05 6.55953e-03
2600 1.44540e+00 1.69706e+00 -1.80693e+00 9.58421e+00 -1.13911e+01 2.45889e+00 7.75519e-09 6.61605e-06 6.41612e-03
2700 1.44540e+00 1.69705e+00 -1.80692e+00 9.58422e+00 -1.13911e+01 2.45890e+00 9.04296e-09 1.64874e-05 6.08108e-03
2800 1.44540e+00 1.69704e+00 -1.80692e+00 9.58421e+00 -1.13911e+01 2.45890e+00 8.18047e-09 6.46491e-06 5.94801e-03
2900 1.44540e+00 1.69703e+00 -1.80690e+00 9.58421e+00 -1.13911e+01 2.45890e+00 1.00649e-08 1.62023e-05 5.67794e-03
3000 1.44540e+00 1.69702e+00 -1.80690e+00 9.58421e+00 -1.13911e+01 2.45890e+00 8.49348e-09 6.31616e-06 5.55336e-03
3100 1.44540e+00 1.69701e+00 -1.80689e+00 9.58421e+00 -1.13911e+01 2.45891e+00 1.08575e-08 1.59093e-05 5.33609e-03
3200 1.44540e+00 1.69700e+00 -1.80689e+00 9.58421e+00 -1.13911e+01 2.45891e+00 8.70708e-09 6.17008e-06 5.21851e-03
3300 1.44540e+00 1.69699e+00 -1.80688e+00 9.58421e+00 -1.13911e+01 2.45891e+00 1.15270e-08 1.56150e-05 5.04484e-03
3400 1.44540e+00 1.69698e+00 -1.80687e+00 9.58420e+00 -1.13911e+01 2.45891e+00 8.88517e-09 6.04729e-06 4.93300e-03
3500 1.44540e+00 1.69697e+00 -1.80686e+00 9.58421e+00 -1.13911e+01 2.45892e+00 1.20684e-08 1.53175e-05 4.79450e-03
3600 1.44540e+00 1.69696e+00 -1.80686e+00 9.58420e+00 -1.13911e+01 2.45892e+00 9.01925e-09 5.93284e-06 4.68748e-03
3700 1.44540e+00 1.69695e+00 -1.80685e+00 9.58420e+00 -1.13911e+01 2.45893e+00 1.24567e-08 1.50158e-05 4.57694e-03
3800 1.44540e+00 1.69694e+00 -1.80685e+00 9.58420e+00 -1.13910e+01 2.45893e+00 9.08314e-09 5.81693e-06 4.47405e-03
3900 1.44540e+00 1.69693e+00 -1.80683e+00 9.58420e+00 -1.13910e+01 2.45893e+00 1.27476e-08 1.47149e-05 4.38607e-03
4000 1.44540e+00 1.69693e+00 -1.80683e+00 9.58419e+00 -1.13910e+01 2.45893e+00 9.10790e-09 5.70094e-06 4.28684e-03
4100 1.44540e+00 1.69691e+00 -1.80682e+00 9.58420e+00 -1.13910e+01 2.45894e+00 1.29169e-08 1.44126e-05 4.21655e-03
4200 1.44540e+00 1.69691e+00 -1.80682e+00 9.58419e+00 -1.13910e+01 2.45894e+00 9.08762e-09 5.58464e-06 4.12055e-03
4300 1.44540e+00 1.69689e+00 -1.80681e+00 9.58419e+00 -1.13910e+01 2.45894e+00 1.34653e-08 1.41399e-05 4.06835e-03
4400 1.44540e+00 1.69689e+00 -1.80680e+00 9.58419e+00 -1.13910e+01 2.45894e+00 9.24366e-09 5.47442e-06 3.97475e-03
4500 1.44540e+00 1.69687e+00 -1.80679e+00 9.58419e+00 -1.13910e+01 2.45895e+00 1.30355e-08 1.38071e-05 3.92888e-03
4600 1.44540e+00 1.69687e+00 -1.80679e+00 9.58418e+00 -1.13910e+01 2.45895e+00 8.95380e-09 5.35221e-06 3.83836e-03
4700 1.44540e+00 1.69685e+00 -1.80678e+00 9.58419e+00 -1.13910e+01 2.45895e+00 1.29911e-08 1.35205e-05 3.80284e-03
4800 1.44540e+00 1.69685e+00 -1.80678e+00 9.58418e+00 -1.13910e+01 2.45895e+00 8.86488e-09 5.24066e-06 3.71476e-03
4900 1.44540e+00 1.69683e+00 -1.80677e+00 9.58418e+00 -1.13909e+01 2.45896e+00 1.29802e-08 1.32323e-05 3.68706e-03
5000 1.44540e+00 1.69683e+00 -1.80676e+00 9.58418e+00 -1.13909e+01 2.45896e+00 8.77821e-09 5.12892e-06 3.60120e-03
5100 1.44540e+00 1.69682e+00 -1.80675e+00 9.58418e+00 -1.13909e+01 2.45896e+00 1.28532e-08 1.29424e-05 3.57924e-03
5200 1.44540e+00 1.69681e+00 -1.80675e+00 9.58417e+00 -1.13909e+01 2.45896e+00 8.64185e-09 5.01728e-06 3.49553e-03
5300 1.44540e+00 1.69680e+00 -1.80674e+00 9.58418e+00 -1.13909e+01 2.45897e+00 1.28201e-08 1.26652e-05 3.47919e-03
5400 1.44540e+00 1.69680e+00 -1.80674e+00 9.58417e+00 -1.13909e+01 2.45897e+00 8.55509e-09 4.90894e-06 3.39739e-03
5500 1.44540e+00 1.69678e+00 -1.80673e+00 9.58417e+00 -1.13909e+01 2.45897e+00 1.26419e-08 1.23832e-05 3.38459e-03
5600 1.44540e+00 1.69678e+00 -1.80673e+00 9.58417e+00 -1.13909e+01 2.45897e+00 8.40254e-09 4.80026e-06 3.30476e-03
5700 1.44540e+00 1.69676e+00 -1.80671e+00 9.58417e+00 -1.13909e+01 2.45898e+00 1.24479e-08 1.21081e-05 3.29502e-03
5800 1.44540e+00 1.69676e+00 -1.80671e+00 9.58416e+00 -1.13909e+01 2.45898e+00 8.24902e-09 4.69397e-06 3.21705e-03
5900 1.44540e+00 1.69675e+00 -1.80670e+00 9.58417e+00 -1.13909e+01 2.45898e+00 1.22766e-08 1.18398e-05 3.21004e-03
6000 1.44540e+00 1.69674e+00 -1.80670e+00 9.58416e+00 -1.13909e+01 2.45898e+00 8.10661e-09 4.58988e-06 3.13383e-03
6100 1.44540e+00 1.69673e+00 -1.80669e+00 9.58416e+00 -1.13909e+01 2.45898e+00 1.21535e-08 1.15788e-05 3.12937e-03
6200 1.44540e+00 1.69673e+00 -1.80669e+00 9.58416e+00 -1.13908e+01 2.45898e+00 7.98396e-09 4.48812e-06 3.05473e-03
6300 1.44540e+00 1.69671e+00 -1.80668e+00 9.58416e+00 -1.13908e+01 2.45899e+00 1.18556e-08 1.13135e-05 3.05135e-03
6400 1.44540e+00 1.69671e+00 -1.80668e+00 9.58415e+00 -1.13908e+01 2.45899e+00 7.79242e-09 4.38633e-06 2.97845e-03
6500 1.44540e+00 1.69670e+00 -1.80667e+00 9.58416e+00 -1.13908e+01 2.45899e+00 1.16936e-08 1.10626e-05 2.97697e-03
6600 1.44540e+00 1.69670e+00 -1.80667e+00 9.58415e+00 -1.13908e+01 2.45899e+00 7.65776e-09 4.28853e-06 2.90562e-03
6700 1.44540e+00 1.69668e+00 -1.80666e+00 9.58415e+00 -1.13908e+01 2.45900e+00 1.14675e-08 1.08125e-05 2.90517e-03
6800 1.44540e+00 1.69668e+00 -1.80665e+00 9.58415e+00 -1.13908e+01 2.45900e+00 7.50200e-09 4.19170e-06 2.83541e-03
6900 1.44540e+00 1.69667e+00 -1.80664e+00 9.58415e+00 -1.13908e+01 2.45900e+00 1.12709e-08 1.05691e-05 2.83603e-03
7000 1.44540e+00 1.69667e+00 -1.80664e+00 9.58415e+00 -1.13908e+01 2.45900e+00 7.35397e-09 4.09718e-06 2.76774e-03
7100 1.44540e+00 1.69665e+00 -1.80663e+00 9.58415e+00 -1.13908e+01 2.45900e+00 1.10793e-08 1.03314e-05 2.76928e-03
7200 1.44540e+00 1.69665e+00 -1.80663e+00 9.58414e+00 -1.13908e+01 2.45900e+00 7.21330e-09 4.00473e-06 2.70241e-03
7300 1.44540e+00 1.69664e+00 -1.80662e+00 9.58415e+00 -1.13908e+01 2.45901e+00 1.08403e-08 1.00958e-05 2.70443e-03
7400 1.44540e+00 1.69664e+00 -1.80662e+00 9.58414e+00 -1.13908e+01 2.45901e+00 7.05270e-09 3.91361e-06 2.63902e-03
7500 1.44540e+00 1.69663e+00 -1.80661e+00 9.58414e+00 -1.13908e+01 2.45901e+00 1.06353e-08 9.86790e-06 2.64168e-03
7600 1.44540e+00 1.69662e+00 -1.80661e+00 9.58414e+00 -1.13907e+01 2.45901e+00 6.90991e-09 3.82503e-06 2.57772e-03
7700 1.44540e+00 1.69661e+00 -1.80660e+00 9.58414e+00 -1.13907e+01 2.45902e+00 1.04236e-08 9.64407e-06 2.58075e-03
7800 1.44540e+00 1.69661e+00 -1.80660e+00 9.58413e+00 -1.13907e+01 2.45902e+00 6.76453e-09 3.73817e-06 2.51815e-03
7900 1.44540e+00 1.69660e+00 -1.80659e+00 9.58414e+00 -1.13907e+01 2.45902e+00 1.01441e-08 9.42132e-06 2.52116e-03
8000 1.44540e+00 1.69660e+00 -1.80659e+00 9.58413e+00 -1.13907e+01 2.45902e+00 6.59008e-09 3.65242e-06 2.45993e-03
8100 1.44540e+00 1.69658e+00 -1.80658e+00 9.58413e+00 -1.13907e+01 2.45902e+00 9.99487e-09 9.21150e-06 2.46375e-03
8200 1.44540e+00 1.69658e+00 -1.80658e+00 9.58413e+00 -1.13907e+01 2.45902e+00 6.47651e-09 3.57024e-06 2.40380e-03
8300 1.44540e+00 1.69657e+00 -1.80657e+00 9.58413e+00 -1.13907e+01 2.45903e+00 9.76601e-09 8.99988e-06 2.40761e-03
8400 1.44540e+00 1.69657e+00 -1.80657e+00 9.58413e+00 -1.13907e+01 2.45903e+00 6.32652e-09 3.48844e-06 2.34891e-03
8500 1.44540e+00 1.69656e+00 -1.80657e+00 9.58413e+00 -1.13907e+01 2.45903e+00 9.53755e-09 8.79348e-06 2.35280e-03
8600 1.44540e+00 1.69656e+00 -1.80656e+00 9.58412e+00 -1.13907e+01 2.45903e+00 6.17475e-09 3.40861e-06 2.29537e-03
8700 1.44540e+00 1.69655e+00 -1.80656e+00 9.58413e+00 -1.13907e+01 2.45903e+00 9.34762e-09 8.59488e-06 2.29958e-03
8800 1.44540e+00 1.69655e+00 -1.80656e+00 9.58412e+00 -1.13907e+01 2.45903e+00 6.05041e-09 3.33125e-06 2.24337e-03
8900 1.44540e+00 1.69654e+00 -1.80655e+00 9.58412e+00 -1.13907e+01 2.45904e+00 9.12940e-09 8.39756e-06 2.24754e-03
9000 1.44540e+00 1.69653e+00 -1.80655e+00 9.58412e+00 -1.13907e+01 2.45904e+00 5.90880e-09 3.25491e-06 2.19256e-03
9100 1.44540e+00 1.69652e+00 -1.80654e+00 9.58412e+00 -1.13907e+01 2.45904e+00 8.95759e-09 8.20727e-06 2.19698e-03
9200 1.44540e+00 1.69652e+00 -1.80654e+00 9.58412e+00 -1.13907e+01 2.45904e+00 5.78585e-09 3.18086e-06 2.14312e-03
9300 1.44540e+00 1.69651e+00 -1.80653e+00 9.58412e+00 -1.13906e+01 2.45904e+00 8.74227e-09 8.01860e-06 2.14744e-03
9400 1.44540e+00 1.69651e+00 -1.80653e+00 9.58412e+00 -1.13906e+01 2.45904e+00 5.64834e-09 3.10790e-06 2.09478e-03
9500 1.44540e+00 1.69650e+00 -1.80652e+00 9.58412e+00 -1.13906e+01 2.45905e+00 8.54874e-09 7.83588e-06 2.09913e-03
9600 1.44540e+00 1.69650e+00 -1.80652e+00 9.58411e+00 -1.13906e+01 2.45905e+00 5.52158e-09 3.03697e-06 2.04756e-03
9700 1.44540e+00 1.69649e+00 -1.80651e+00 9.58412e+00 -1.13906e+01 2.45905e+00 8.36196e-09 7.65696e-06 2.05196e-03
9800 1.44540e+00 1.69649e+00 -1.80651e+00 9.58411e+00 -1.13906e+01 2.45905e+00 5.39905e-09 2.96754e-06 2.00155e-03
9900 1.44540e+00 1.69648e+00 -1.80651e+00 9.58411e+00 -1.13906e+01 2.45905e+00 8.17199e-09 7.48186e-06 2.00588e-03
10000 1.44540e+00 1.69648e+00 -1.80651e+00 9.58411e+00 -1.13906e+01 2.45905e+00 5.27526e-09 2.89966e-06 1.95653e-03
10100 1.44540e+00 1.69647e+00 -1.80650e+00 9.58411e+00 -1.13906e+01 2.45905e+00 8.00832e-09 7.31194e-06 1.96099e-03
10200 1.44540e+00 1.69647e+00 -1.80650e+00 9.58411e+00 -1.13906e+01 2.45905e+00 5.16517e-09 2.83355e-06 1.91271e-03
10300 1.44540e+00 1.69646e+00 -1.80649e+00 9.58411e+00 -1.13906e+01 2.45906e+00 7.82190e-09 7.14422e-06 1.91705e-03
10400 1.44540e+00 1.69646e+00 -1.80649e+00 9.58410e+00 -1.13906e+01 2.45906e+00 5.04522e-09 2.76860e-06 1.86982e-03
10500 1.44540e+00 1.69645e+00 -1.80648e+00 9.58411e+00 -1.13906e+01 2.45906e+00 7.63919e-09 6.98013e-06 1.87406e-03
10600 1.44540e+00 1.69645e+00 -1.80648e+00 9.58410e+00 -1.13906e+01 2.45906e+00 4.92332e-09 2.70512e-06 1.82781e-03
10700 1.44540e+00 1.69644e+00 -1.80648e+00 9.58410e+00 -1.13906e+01 2.45906e+00 7.49382e-09 6.82230e-06 1.83222e-03
10800 1.44540e+00 1.69644e+00 -1.80648e+00 9.58410e+00 -1.13906e+01 2.45906e+00 4.82365e-09 2.64360e-06 1.78696e-03
10900 1.44540e+00 1.69643e+00 -1.80647e+00 9.58410e+00 -1.13906e+01 2.45906e+00 7.31267e-09 6.66532e-06 1.79117e-03
11000 1.44540e+00 1.69643e+00 -1.80647e+00 9.58410e+00 -1.13906e+01 2.45906e+00 4.70830e-09 2.58290e-06 1.74690e-03
11100 1.44540e+00 1.69642e+00 -1.80646e+00 9.58410e+00 -1.13906e+01 2.45907e+00 7.11700e-09 6.51142e-06 1.75091e-03
11200 1.44540e+00 1.69642e+00 -1.80646e+00 9.58410e+00 -1.13906e+01 2.45907e+00 4.58771e-09 2.52349e-06 1.70760e-03
11300 1.44540e+00 1.69641e+00 -1.80646e+00 9.58410e+00 -1.13906e+01 2.45907e+00 7.00197e-09 6.36551e-06 1.71193e-03
11400 1.44540e+00 1.69641e+00 -1.80646e+00 9.58410e+00 -1.13906e+01 2.45907e+00 4.50433e-09 2.46639e-06 1.66950e-03
11500 1.44540e+00 1.69640e+00 -1.80645e+00 9.58410e+00 -1.13905e+01 2.45907e+00 6.82365e-09 6.21811e-06 1.67354e-03
11600 1.44540e+00 1.69640e+00 -1.80645e+00 9.58409e+00 -1.13905e+01 2.45907e+00 4.39202e-09 2.40953e-06 1.63208e-03
11700 1.44540e+00 1.69639e+00 -1.80644e+00 9.58410e+00 -1.13905e+01 2.45907e+00 6.66936e-09 6.07635e-06 1.63612e-03
11800 1.44540e+00 1.69639e+00 -1.80644e+00 9.58409e+00 -1.13905e+01 2.45907e+00 4.29359e-09 2.35450e-06 1.59558e-03
11900 1.44540e+00 1.69638e+00 -1.80644e+00 9.58409e+00 -1.13905e+01 2.45908e+00 6.52589e-09 5.93790e-06 1.59955e-03
12000 1.44540e+00 1.69638e+00 -1.80644e+00 9.58409e+00 -1.13905e+01 2.45908e+00 4.19840e-09 2.30074e-06 1.55986e-03
12100 1.44540e+00 1.69638e+00 -1.80643e+00 9.58409e+00 -1.13905e+01 2.45908e+00 6.38485e-09 5.80244e-06 1.56383e-03
12200 1.44540e+00 1.69637e+00 -1.80643e+00 9.58409e+00 -1.13905e+01 2.45908e+00 4.10628e-09 2.24815e-06 1.52500e-03
12300 1.44540e+00 1.69637e+00 -1.80642e+00 9.58409e+00 -1.13905e+01 2.45908e+00 6.23376e-09 5.66943e-06 1.52882e-03
12400 1.44540e+00 1.69637e+00 -1.80642e+00 9.58409e+00 -1.13905e+01 2.45908e+00 4.01000e-09 2.19665e-06 1.49086e-03
12500 1.44540e+00 1.69636e+00 -1.80642e+00 9.58409e+00 -1.13905e+01 2.45908e+00 6.09391e-09 5.54006e-06 1.49463e-03
12600 1.44540e+00 1.69636e+00 -1.80642e+00 9.58409e+00 -1.13905e+01 2.45908e+00 3.91940e-09 2.14646e-06 1.45749e-03
12700 1.44540e+00 1.69635e+00 -1.80641e+00 9.58409e+00 -1.13905e+01 2.45908e+00 5.96550e-09 5.41341e-06 1.46122e-03
12800 1.44540e+00 1.69635e+00 -1.80641e+00 9.58408e+00 -1.13905e+01 2.45908e+00 3.82892e-09 2.09736e-06 1.42482e-03
12900 1.44540e+00 1.69634e+00 -1.80641e+00 9.58409e+00 -1.13905e+01 2.45909e+00 5.80924e-09 5.28902e-06 1.42842e-03
13000 1.44540e+00 1.69634e+00 -1.80641e+00 9.58408e+00 -1.13905e+01 2.45909e+00 3.73742e-09 2.04925e-06 1.39290e-03
13100 1.44540e+00 1.69634e+00 -1.80640e+00 9.58408e+00 -1.13905e+01 2.45909e+00 5.68404e-09 5.16877e-06 1.39648e-03
13200 1.44540e+00 1.69634e+00 -1.80640e+00 9.58408e+00 -1.13905e+01 2.45909e+00 3.65494e-09 2.00253e-06 1.36169e-03
13300 1.44540e+00 1.69633e+00 -1.80640e+00 9.58408e+00 -1.13905e+01 2.45909e+00 5.56124e-09 5.05081e-06 1.36524e-03
13400 1.44540e+00 1.69633e+00 -1.80640e+00 9.58408e+00 -1.13905e+01 2.45909e+00 3.57380e-09 1.95676e-06 1.33120e-03
13500 1.44540e+00 1.69632e+00 -1.80639e+00 9.58408e+00 -1.13905e+01 2.45909e+00 5.42715e-09 4.93488e-06 1.33463e-03
13600 1.44540e+00 1.69632e+00 -1.80639e+00 9.58408e+00 -1.13905e+01 2.45909e+00 3.48975e-09 1.91190e-06 1.30138e-03
13700 1.44540e+00 1.69632e+00 -1.80639e+00 9.58408e+00 -1.13905e+01 2.45909e+00 5.31061e-09 4.82207e-06 1.30476e-03
13800 1.44540e+00 1.69631e+00 -1.80639e+00 9.58408e+00 -1.13905e+01 2.45909e+00 3.40788e-09 1.86819e-06 1.27217e-03
13900 1.44540e+00 1.69631e+00 -1.80638e+00 9.58408e+00 -1.13905e+01 2.45910e+00 5.18998e-09 4.71247e-06 1.27554e-03
14000 1.44540e+00 1.69631e+00 -1.80638e+00 9.58408e+00 -1.13905e+01 2.45910e+00 3.33550e-09 1.82559e-06 1.24373e-03
14100 1.44540e+00 1.69630e+00 -1.80638e+00 9.58408e+00 -1.13905e+01 2.45910e+00 5.07315e-09 4.60421e-06 1.24695e-03
14200 1.44540e+00 1.69630e+00 -1.80638e+00 9.58407e+00 -1.13905e+01 2.45910e+00 3.25533e-09 1.78373e-06 1.21582e-03
14300 1.44540e+00 1.69630e+00 -1.80637e+00 9.58408e+00 -1.13904e+01 2.45910e+00 4.96191e-09 4.49941e-06 1.21901e-03
14400 1.44540e+00 1.69630e+00 -1.80637e+00 9.58407e+00 -1.13904e+01 2.45910e+00 3.18293e-09 1.74304e-06 1.18857e-03
14500 1.44540e+00 1.69629e+00 -1.80637e+00 9.58407e+00 -1.13904e+01 2.45910e+00 4.84812e-09 4.39648e-06 1.19170e-03
14600 1.44540e+00 1.69629e+00 -1.80637e+00 9.58407e+00 -1.13904e+01 2.45910e+00 3.10945e-09 1.70317e-06 1.16191e-03
14700 1.44540e+00 1.69628e+00 -1.80636e+00 9.58407e+00 -1.13904e+01 2.45910e+00 4.71962e-09 4.29563e-06 1.16489e-03
14800 1.44540e+00 1.69628e+00 -1.80636e+00 9.58407e+00 -1.13904e+01 2.45910e+00 3.03484e-09 1.66415e-06 1.13579e-03
14900 1.44540e+00 1.69628e+00 -1.80636e+00 9.58407e+00 -1.13904e+01 2.45910e+00 4.59774e-09 4.19612e-06 1.13862e-03
15000 1.44540e+00 1.69628e+00 -1.80636e+00 9.58407e+00 -1.13904e+01 2.45910e+00 2.95439e-09 1.62581e-06 1.11017e-03
15100 1.44540e+00 1.69627e+00 -1.80635e+00 9.58407e+00 -1.13904e+01 2.45911e+00 4.52695e-09 4.10256e-06 1.11320e-03
15200 1.44540e+00 1.69627e+00 -1.80635e+00 9.58407e+00 -1.13904e+01 2.45911e+00 2.90283e-09 1.58914e-06 1.08533e-03
15300 1.44540e+00 1.69627e+00 -1.80635e+00 9.58407e+00 -1.13904e+01 2.45911e+00 4.42587e-09 4.00827e-06 1.08823e-03
15400 1.44540e+00 1.69627e+00 -1.80635e+00 9.58407e+00 -1.13904e+01 2.45911e+00 2.83627e-09 1.55266e-06 1.06096e-03
15500 1.44540e+00 1.69626e+00 -1.80635e+00 9.58407e+00 -1.13904e+01 2.45911e+00 4.31545e-09 3.91610e-06 1.06375e-03
15600 1.44540e+00 1.69626e+00 -1.80635e+00 9.58407e+00 -1.13904e+01 2.45911e+00 2.76730e-09 1.51702e-06 1.03712e-03
15700 1.44540e+00 1.69625e+00 -1.80634e+00 9.58407e+00 -1.13904e+01 2.45911e+00 4.22071e-09 3.82697e-06 1.03990e-03
15800 1.44540e+00 1.69625e+00 -1.80634e+00 9.58407e+00 -1.13904e+01 2.45911e+00 2.70569e-09 1.48243e-06 1.01380e-03
15900 1.44540e+00 1.69625e+00 -1.80634e+00 9.58407e+00 -1.13904e+01 2.45911e+00 4.12216e-09 3.73926e-06 1.01650e-03
16000 1.44540e+00 1.69625e+00 -1.80634e+00 9.58406e+00 -1.13904e+01 2.45911e+00 2.64351e-09 1.44848e-06 9.91047e-04
16100 1.44540e+00 1.69624e+00 -1.80633e+00 9.58407e+00 -1.13904e+01 2.45911e+00 4.02884e-09 3.65403e-06 9.93655e-04
16200 1.44540e+00 1.69624e+00 -1.80633e+00 9.58406e+00 -1.13904e+01 2.45911e+00 2.58274e-09 1.41542e-06 9.68761e-04
16300 1.44540e+00 1.69624e+00 -1.80633e+00 9.58406e+00 -1.13904e+01 2.45911e+00 3.94147e-09 3.57075e-06 9.71337e-04
16400 1.44540e+00 1.69624e+00 -1.80633e+00 9.58406e+00 -1.13904e+01 2.45911e+00 2.52530e-09 1.38311e-06 9.46995e-04
16500 1.44540e+00 1.69623e+00 -1.80633e+00 9.58406e+00 -1.13904e+01 2.45912e+00 3.84494e-09 3.48875e-06 9.49466e-04
16600 1.44540e+00 1.69623e+00 -1.80633e+00 9.58406e+00 -1.13904e+01 2.45912e+00 2.46447e-09 1.35140e-06 9.25671e-04
16700 1.44540e+00 1.69623e+00 -1.80632e+00 9.58406e+00 -1.13904e+01 2.45912e+00 3.76184e-09 3.40939e-06 9.28154e-04
16800 1.44540e+00 1.69623e+00 -1.80632e+00 9.58406e+00 -1.13904e+01 2.45912e+00 2.41005e-09 1.32059e-06 9.04853e-04
16900 1.44540e+00 1.69622e+00 -1.80632e+00 9.58406e+00 -1.13904e+01 2.45912e+00 3.68741e-09 3.33147e-06 9.07302e-04
17000 1.44540e+00 1.69622e+00 -1.80632e+00 9.58406e+00 -1.13904e+01 2.45912e+00 2.35641e-09 1.29040e-06 8.84535e-04
17100 1.44540e+00 1.69622e+00 -1.80632e+00 9.58406e+00 -1.13904e+01 2.45912e+00 3.59635e-09 3.25502e-06 8.86853e-04
17200 1.44540e+00 1.69622e+00 -1.80632e+00 9.58406e+00 -1.13904e+01 2.45912e+00 2.29811e-09 1.26084e-06 8.64572e-04
17300 1.44540e+00 1.69622e+00 -1.80631e+00 9.58406e+00 -1.13904e+01 2.45912e+00 3.51242e-09 3.18121e-06 8.66903e-04
17400 1.44540e+00 1.69621e+00 -1.80631e+00 9.58406e+00 -1.13904e+01 2.45912e+00 2.24907e-09 1.23214e-06 8.45128e-04
17500 1.44540e+00 1.69621e+00 -1.80631e+00 9.58406e+00 -1.13904e+01 2.45912e+00 3.42587e-09 3.10801e-06 8.47345e-04
17600 1.44540e+00 1.69621e+00 -1.80631e+00 9.58406e+00 -1.13904e+01 2.45912e+00 2.19448e-09 1.20387e-06 8.26066e-04
17700 1.44540e+00 1.69621e+00 -1.80631e+00 9.58406e+00 -1.13904e+01 2.45912e+00 3.35041e-09 3.03726e-06 8.28280e-04
17800 1.44540e+00 1.69621e+00 -1.80631e+00 9.58406e+00 -1.13904e+01 2.45912e+00 2.14556e-09 1.17641e-06 8.07486e-04
17900 1.44540e+00 1.69620e+00 -1.80630e+00 9.58406e+00 -1.13904e+01 2.45912e+00 3.27576e-09 2.96797e-06 8.09636e-04
18000 1.44540e+00 1.69620e+00 -1.80630e+00 9.58406e+00 -1.13904e+01 2.45912e+00 2.09722e-09 1.14955e-06 7.89304e-04
18100 1.44540e+00 1.69620e+00 -1.80630e+00 9.58406e+00 -1.13904e+01 2.45912e+00 3.20090e-09 2.90015e-06 7.91400e-04
