100 5.63104e-01 8.09062e-08 1.49382e-04 2.78343e-01
200 5.63107e-01 3.82187e-08 7.85012e-05 2.90738e-01
300 5.63108e-01 1.88992e-08 5.26225e-05 2.99164e-01
400 5.63109e-01 9.78577e-09 4.21424e-05 3.07719e-01
500 5.63110e-01 5.34155e-09 3.76053e-05 3.17132e-01
600 5.63110e-01 3.06888e-09 3.55522e-05 3.27456e-01
700 5.63110e-01 1.83369e-09 3.45989e-05 3.38689e-01
800 5.63110e-01 1.11324e-09 3.42496e-05 3.50869e-01
900 5.63110e-01 6.61009e-10 3.41525e-05 3.64077e-01
1000 5.63110e-01 3.58332e-10 3.41214e-05 3.78424e-01
1100 5.63110e-01 1.44865e-10 3.41163e-05 3.94048e-01
1200 5.63110e-01 1.10993e-11 3.41210e-05 4.11119e-01
1300 5.63110e-01 1.27430e-10 3.41290e-05 4.29839e-01
1400 5.63110e-01 2.15123e-10 3.41378e-05 4.50449e-01
1500 5.63110e-01 2.81357e-10 3.41467e-05 4.73243e-01
1600 5.63110e-01 3.31214e-10 3.41555e-05 4.98580e-01
1700 5.63110e-01 3.68450e-10 3.41640e-05 5.26901e-01
1800 5.63110e-01 3.95801e-10 3.41724e-05 5.58756e-01
1900 5.63110e-01 4.15457e-10 3.41806e-05 5.94842e-01
2000 5.63110e-01 4.29249e-10 3.41886e-05 6.36049e-01
2100 5.63110e-01 4.38423e-10 3.41965e-05 6.83539e-01
2200 5.63110e-01 4.44164e-10 3.42043e-05 7.38853e-01
2300 5.63110e-01 4.47248e-10 3.42119e-05 8.04081e-01
2400 5.63110e-01 4.48297e-10 3.42194e-05 8.82135e-01
2500 5.63110e-01 4.47904e-10 3.42266e-05 9.77183e-01
2600 5.63110e-01 4.46492e-10 3.42337e-05 1.09543e+00
2700 5.63110e-01 4.44350e-10 3.42406e-05 1.24651e+00
2800 5.63110e-01 4.41746e-10 3.42474e-05 1.44625e+00
2900 5.63110e-01 4.38878e-10 3.42539e-05 1.72261e+00
3000 5.63110e-01 4.35787e-10 3.42603e-05 2.13004e+00
3100 5.63110e-01 4.32732e-10 3.42666e-05 2.79059e+00
3200 5.63110e-01 4.29679e-10 3.42726e-05 4.04607e+00
3300 5.63110e-01 4.26654e-10 3.42785e-05 7.35747e+00
3400 5.63110e-01 4.23835e-10 3.42843e-05 4.05549e+01
3500 5.63110e-01 4.21180e-10 3.42899e-05 1.15474e+01
3600 5.63110e-01 4.18630e-10 3.42954e-05 5.05473e+00
3700 5.63110e-01 4.16342e-10 3.43007e-05 3.23599e+00
3800 5.63110e-01 4.14154e-10 3.43059e-05 2.38011e+00
3900 5.63109e-01 4.12119e-10 3.43110e-05 1.88259e+00
4000 5.63109e-01 4.10328e-10 3.43160e-05 1.55737e+00
4100 5.63109e-01 4.08513e-10 3.43209e-05 1.32820e+00
4200 5.63109e-01 4.07155e-10 3.43257e-05 1.15803e+00
4300 5.63109e-01 4.05763e-10 3.43305e-05 1.02670e+00
4400 5.63109e-01 4.04494e-10 3.43351e-05 9.22289e-01
4500 5.63109e-01 4.03342e-10 3.43397e-05 8.37309e-01
4600 5.63109e-01 4.02323e-10 3.43442e-05 7.66810e-01
4700 5.63109e-01 4.01439e-10 3.43486e-05 7.07391e-01
4800 5.63109e-01 4.00720e-10 3.43529e-05 6.56642e-01
4900 5.63109e-01 3.99890e-10 3.43572e-05 6.12801e-01
5000 5.63109e-01 3.99284e-10 3.43615e-05 5.74556e-01
5100 5.63109e-01 3.98661e-10 3.43657e-05 5.40905e-01
5200 5.63109e-01 3.98231e-10 3.43699e-05 5.11075e-01
5300 5.63109e-01 3.97714e-10 3.43740e-05 4.84454e-01
5400 5.63109e-01 3.97315e-10 3.43780e-05 4.60555e-01
5500 5.63109e-01 3.96907e-10 3.43821e-05 4.38987e-01
5600 5.63109e-01 3.96646e-10 3.43861e-05 4.19427e-01
5700 5.63109e-01 3.96315e-10 3.43901e-05 4.01612e-01
5800 5.63109e-01 3.96086e-10 3.43940e-05 3.85321e-01
5900 5.63109e-01 3.95848e-10 3.43979e-05 3.70370e-01
6000 5.63109e-01 3.95690e-10 3.44018e-05 3.56603e-01
6100 5.63109e-01 3.95564e-10 3.44057e-05 3.43888e-01
6200 5.63109e-01 3.95374e-10 3.44096e-05 3.32110e-01
6300 5.63109e-01 3.95234e-10 3.44134e-05 3.21173e-01
6400 5.63109e-01 3.95142e-10 3.44172e-05 3.10991e-01
6500 5.63109e-01 3.95067e-10 3.44210e-05 3.01491e-01
6600 5.63109e-01 3.94952e-10 3.44248e-05 2.92609e-01
6700 5.63109e-01 3.94898e-10 3.44286e-05 2.84288e-01
6800 5.63109e-01 3.94892e-10 3.44323e-05 2.76478e-01
6900 5.63109e-01 3.94737e-10 3.44361e-05 2.69135e-01
7000 5.63109e-01 3.94758e-10 3.44398e-05 2.62221e-01
7100 5.63109e-01 3.94688e-10 3.44436e-05 2.55700e-01
7200 5.63109e-01 3.94670e-10 3.44473e-05 2.49541e-01
7300 5.63109e-01 3.94622e-10 3.44510e-05 2.43716e-01
7400 5.63109e-01 3.94715e-10 3.44547e-05 2.38200e-01
7500 5.63109e-01 3.94697e-10 3.44584e-05 2.32970e-01
7600 5.63109e-01 3.94650e-10 3.44621e-05 2.28005e-01
7700 5.63109e-01 3.94655e-10 3.44658e-05 2.23288e-01
7800 5.63109e-01 3.94623e-10 3.44695e-05 2.18801e-01
7900 5.63109e-01 3.94623e-10 3.44732e-05 2.14528e-01
8000 5.63109e-01 3.94696e-10 3.44769e-05 2.10457e-01
