 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.000e-01 9.9425e-02 9.9425e-02 [ 9.9425e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.0057e-01
 2.000e-01 1.9038e-01 1.9038e-01 [ 1.9038e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.0962e-01
 3.000e-01 2.5455e-01 2.5455e-01 [ 2.5455e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.4545e-01
 4.000e-01 3.0475e-01 3.0475e-01 [ 3.0475e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.9525e-01
 5.000e-01 3.4393e-01 3.4393e-01 [ 3.4393e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.5607e-01
 6.000e-01 3.7427e-01 3.7427e-01 [ 3.7427e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.2573e-01
 7.000e-01 3.9752e-01 3.9752e-01 [ 3.9752e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.0248e-01
 8.000e-01 4.1508e-01 4.1508e-01 [ 4.1508e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.8492e-01
 9.000e-01 4.2814e-01 4.2814e-01 [ 4.2814e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.7186e-01
 1.000e+00 4.3766e-01 4.3766e-01 [ 4.3766e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.6234e-01
 1.100e+00 4.4442e-01 4.4442e-01 [ 4.4442e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.5558e-01
 1.200e+00 4.4907e-01 4.4907e-01 [ 4.4907e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.5093e-01
 1.300e+00 4.5210e-01 4.5210e-01 [ 4.5210e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.4790e-01
 1.400e+00 4.5392e-01 4.5392e-01 [ 4.5392e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.4608e-01
 1.500e+00 4.5485e-01 4.5485e-01 [ 4.5485e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.4515e-01
 1.600e+00 4.5511e-01 4.5511e-01 [ 4.5511e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.4489e-01
 1.700e+00 4.5490e-01 4.5490e-01 [ 4.5490e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.4510e-01
 1.800e+00 4.5437e-01 4.5437e-01 [ 4.5437e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.4563e-01
