0.00000e+00 7.34806e+17
2.50000e-01 7.18216e+17
5.00000e-01 6.79068e+17
7.50000e-01 6.23420e+17
1.00000e+00 5.57110e+17
1.25000e+00 4.85569e+17
1.50000e+00 4.12255e+17
1.75000e+00 3.38972e+17
2.00000e+00 2.67920e+17
2.25000e+00 2.02619e+17
2.50000e+00 1.46604e+17
2.75000e+00 1.01774e+17
3.00000e+00 6.79774e+16
3.25000e+00 4.37592e+16
3.50000e+00 2.71656e+16
3.75000e+00 1.62631e+16
4.00000e+00 9.38654e+15
4.25000e+00 5.22136e+15
4.50000e+00 2.79836e+15
4.75000e+00 1.44462e+15
5.00000e+00 7.18138e+14
5.25000e+00 3.43673e+14
5.50000e+00 1.58280e+14
5.75000e+00 7.01242e+13
6.00000e+00 2.98722e+13
6.25000e+00 1.22287e+13
6.50000e+00 4.80733e+12
6.75000e+00 1.81338e+12
7.00000e+00 6.55717e+11
7.25000e+00 2.27036e+11
7.50000e+00 7.51693e+10
7.75000e+00 2.37607e+10
8.00000e+00 7.15701e+09
8.25000e+00 2.04966e+09
8.50000e+00 5.56586e+08
8.75000e+00 1.42843e+08
9.00000e+00 3.45083e+07
9.25000e+00 7.80866e+06
9.50000e+00 1.64475e+06
9.75000e+00 3.19909e+05
1.00000e+01 5.68552e+04
1.02500e+01 9.10125e+03
1.05000e+01 1.28572e+03
1.07500e+01 1.55397e+02
1.10000e+01 1.52613e+01
1.12500e+01 1.10192e+00
1.15000e+01 4.50025e-02
1.17500e+01 0.00000e+00
1.20000e+01 0.00000e+00
1.22500e+01 0.00000e+00
1.25000e+01 0.00000e+00
1.27500e+01 0.00000e+00
1.30000e+01 0.00000e+00
1.32500e+01 0.00000e+00
1.35000e+01 0.00000e+00
1.37500e+01 0.00000e+00
1.40000e+01 0.00000e+00
1.42500e+01 0.00000e+00
1.45000e+01 0.00000e+00
1.47500e+01 0.00000e+00
1.50000e+01 0.00000e+00
1.52500e+01 0.00000e+00
1.55000e+01 0.00000e+00
1.57500e+01 0.00000e+00
1.60000e+01 0.00000e+00
1.62500e+01 0.00000e+00
1.65000e+01 0.00000e+00
1.67500e+01 0.00000e+00
1.70000e+01 0.00000e+00
1.72500e+01 0.00000e+00
1.75000e+01 0.00000e+00
1.77500e+01 0.00000e+00
1.80000e+01 0.00000e+00
1.82500e+01 0.00000e+00
1.85000e+01 0.00000e+00
1.87500e+01 0.00000e+00
1.90000e+01 0.00000e+00
1.92500e+01 0.00000e+00
1.95000e+01 0.00000e+00
1.97500e+01 0.00000e+00
2.00000e+01 0.00000e+00
2.02500e+01 0.00000e+00
2.05000e+01 0.00000e+00
2.07500e+01 0.00000e+00
2.10000e+01 0.00000e+00
2.12500e+01 0.00000e+00
2.15000e+01 0.00000e+00
2.17500e+01 0.00000e+00
2.20000e+01 0.00000e+00
2.22500e+01 0.00000e+00
2.25000e+01 0.00000e+00
2.27500e+01 0.00000e+00
2.30000e+01 0.00000e+00
2.32500e+01 0.00000e+00
2.35000e+01 0.00000e+00
2.37500e+01 0.00000e+00
2.40000e+01 0.00000e+00
2.42500e+01 0.00000e+00
2.45000e+01 0.00000e+00
2.47500e+01 0.00000e+00
2.50000e+01 0.00000e+00
