 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.000e-01 1.2655e-01 1.2655e-01 [ 1.2655e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.7345e-01
 2.000e-01 2.4329e-01 2.4329e-01 [ 2.4329e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.5671e-01
 3.000e-01 3.4851e-01 3.4851e-01 [ 3.4851e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.5149e-01
 4.000e-01 4.3684e-01 4.3684e-01 [ 4.3684e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.6316e-01
 5.000e-01 5.0703e-01 5.0703e-01 [ 5.0703e-01 ] 0.0000e+00 [ 0.0000e+00 ] 4.9297e-01
 6.000e-01 5.6023e-01 5.6023e-01 [ 5.6023e-01 ] 0.0000e+00 [ 0.0000e+00 ] 4.3977e-01
 7.000e-01 5.9905e-01 5.9905e-01 [ 5.9905e-01 ] 0.0000e+00 [ 0.0000e+00 ] 4.0095e-01
 8.000e-01 6.2661e-01 6.2661e-01 [ 6.2661e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.7339e-01
 9.000e-01 6.4583e-01 6.4583e-01 [ 6.4583e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.5417e-01
 1.000e+00 6.5912e-01 6.5912e-01 [ 6.5912e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.4088e-01
 1.100e+00 6.6831e-01 6.6831e-01 [ 6.6831e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.3169e-01
 1.200e+00 6.7470e-01 6.7470e-01 [ 6.7470e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.2530e-01
 1.300e+00 6.7920e-01 6.7920e-01 [ 6.7920e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.2080e-01
 1.400e+00 6.8241e-01 6.8241e-01 [ 6.8241e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.1759e-01
 1.500e+00 6.8476e-01 6.8476e-01 [ 6.8476e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.1524e-01
 1.600e+00 6.8650e-01 6.8650e-01 [ 6.8650e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.1350e-01
 1.700e+00 6.8781e-01 6.8781e-01 [ 6.8781e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.1219e-01
 1.800e+00 6.8883e-01 6.8883e-01 [ 6.8883e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.1117e-01
 1.900e+00 6.8963e-01 6.8963e-01 [ 6.8963e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.1037e-01
