 0.000e+00  0.000e+00  0.000e+00 3.9178e-01 3.9178e-01 [ 3.9178e-01 ] 6.0822e-01
 0.000e+00  0.000e+00  2.500e-01 5.4774e-01 5.4774e-01 [ 5.4774e-01 ] 4.5226e-01
 0.000e+00  0.000e+00  5.000e-01 6.3982e-01 6.3982e-01 [ 6.3982e-01 ] 3.6018e-01
 0.000e+00  0.000e+00  7.500e-01 6.8344e-01 6.8344e-01 [ 6.8344e-01 ] 3.1656e-01
 0.000e+00  0.000e+00  1.000e+00 6.9861e-01 6.9861e-01 [ 6.9861e-01 ] 3.0139e-01
 0.000e+00  0.000e+00  1.250e+00 6.9873e-01 6.9873e-01 [ 6.9873e-01 ] 3.0127e-01
 0.000e+00  0.000e+00  1.500e+00 6.9311e-01 6.9311e-01 [ 6.9311e-01 ] 3.0689e-01
 0.000e+00  0.000e+00  1.750e+00 6.8815e-01 6.8815e-01 [ 6.8815e-01 ] 3.1185e-01
 0.000e+00  0.000e+00  2.000e+00 6.8662e-01 6.8662e-01 [ 6.8662e-01 ] 3.1338e-01
 0.000e+00  0.000e+00  2.250e+00 6.8765e-01 6.8765e-01 [ 6.8765e-01 ] 3.1235e-01
 0.000e+00  0.000e+00  2.500e+00 6.8982e-01 6.8982e-01 [ 6.8982e-01 ] 3.1018e-01
 0.000e+00  0.000e+00  2.750e+00 6.9173e-01 6.9173e-01 [ 6.9173e-01 ] 3.0827e-01
 0.000e+00  0.000e+00  3.000e+00 6.9275e-01 6.9275e-01 [ 6.9275e-01 ] 3.0725e-01
 0.000e+00  0.000e+00  3.250e+00 6.9287e-01 6.9287e-01 [ 6.9287e-01 ] 3.0713e-01
 0.000e+00  0.000e+00  3.500e+00 6.9241e-01 6.9241e-01 [ 6.9241e-01 ] 3.0759e-01
 0.000e+00  0.000e+00  3.750e+00 6.9171e-01 6.9171e-01 [ 6.9171e-01 ] 3.0829e-01
 0.000e+00  0.000e+00  4.000e+00 6.9101e-01 6.9101e-01 [ 6.9101e-01 ] 3.0899e-01
 0.000e+00  0.000e+00  4.250e+00 6.9037e-01 6.9037e-01 [ 6.9037e-01 ] 3.0963e-01
 0.000e+00  0.000e+00  4.500e+00 6.8981e-01 6.8981e-01 [ 6.8981e-01 ] 3.1019e-01
 0.000e+00  0.000e+00  4.750e+00 6.8929e-01 6.8929e-01 [ 6.8929e-01 ] 3.1071e-01
 0.000e+00  0.000e+00  5.000e+00 6.8877e-01 6.8877e-01 [ 6.8877e-01 ] 3.1123e-01
 0.000e+00  0.000e+00  5.250e+00 6.8825e-01 6.8825e-01 [ 6.8825e-01 ] 3.1175e-01
 0.000e+00  0.000e+00  5.500e+00 6.8770e-01 6.8770e-01 [ 6.8770e-01 ] 3.1230e-01
