 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 5.4407e-03 5.4407e-03 [ 4.0730e-03 7.0507e-04 1.4453e-04 3.7835e-04 1.3971e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9456e-01
 2.267e-01 1.1853e-02 1.1853e-02 [ 6.0871e-03 3.0340e-03 6.0526e-04 1.5791e-03 5.4736e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8815e-01
 3.400e-01 2.1414e-02 2.1414e-02 [ 7.2193e-03 7.6706e-03 1.4649e-03 3.8012e-03 1.2582e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7859e-01
 4.533e-01 3.6619e-02 3.6619e-02 [ 8.0894e-03 1.5908e-02 2.8664e-03 7.3858e-03 2.3696e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6338e-01
 5.667e-01 6.0806e-02 6.0806e-02 [ 9.0843e-03 2.9850e-02 5.0137e-03 1.2814e-02 4.0434e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.3919e-01
 6.800e-01 9.8393e-02 9.8393e-02 [ 1.0542e-02 5.2554e-02 8.1502e-03 2.0649e-02 6.4966e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.0161e-01
 7.933e-01 1.5433e-01 1.5433e-01 [ 1.2826e-02 8.7738e-02 1.2479e-02 3.1341e-02 9.9496e-03 ] 0.0000e+00 [ 0.0000e+00 ] 8.4566e-01
 9.067e-01 2.3199e-01 2.3199e-01 [ 1.6280e-02 1.3842e-01 1.7992e-02 4.4811e-02 1.4490e-02 ] 0.0000e+00 [ 0.0000e+00 ] 7.6800e-01
 1.020e+00 3.2901e-01 3.2901e-01 [ 2.1000e-02 2.0404e-01 2.4229e-02 5.9901e-02 1.9847e-02 ] 0.0000e+00 [ 0.0000e+00 ] 6.7099e-01
 1.133e+00 4.3366e-01 4.3366e-01 [ 2.6500e-02 2.7747e-01 3.0203e-02 7.4228e-02 2.5258e-02 ] 0.0000e+00 [ 0.0000e+00 ] 5.6634e-01
 1.247e+00 5.2785e-01 5.2785e-01 [ 3.1667e-02 3.4644e-01 3.4808e-02 8.5212e-02 2.9723e-02 ] 0.0000e+00 [ 0.0000e+00 ] 4.7215e-01
 1.360e+00 5.9785e-01 5.9785e-01 [ 3.5331e-02 4.0060e-01 3.7530e-02 9.1760e-02 3.2635e-02 ] 0.0000e+00 [ 0.0000e+00 ] 4.0215e-01
 1.473e+00 6.4144e-01 6.4144e-01 [ 3.6929e-02 4.3707e-01 3.8660e-02 9.4721e-02 3.4067e-02 ] 0.0000e+00 [ 0.0000e+00 ] 3.5856e-01
 1.587e+00 6.6407e-01 6.6407e-01 [ 3.6530e-02 4.5851e-01 3.8836e-02 9.5734e-02 3.4464e-02 ] 0.0000e+00 [ 0.0000e+00 ] 3.3593e-01
 1.700e+00 6.7181e-01 6.7181e-01 [ 3.4483e-02 4.6843e-01 3.8576e-02 9.6093e-02 3.4234e-02 ] 0.0000e+00 [ 0.0000e+00 ] 3.2819e-01
 1.813e+00 6.6769e-01 6.6769e-01 [ 3.1165e-02 4.6847e-01 3.8112e-02 9.6357e-02 3.3582e-02 ] 0.0000e+00 [ 0.0000e+00 ] 3.3231e-01
 1.927e+00 6.5088e-01 6.5088e-01 [ 2.6898e-02 4.5778e-01 3.7387e-02 9.6333e-02 3.2484e-02 ] 0.0000e+00 [ 0.0000e+00 ] 3.4912e-01
 2.040e+00 6.1711e-01 6.1711e-01 [ 2.1978e-02 4.3323e-01 3.6086e-02 9.5094e-02 3.0724e-02 ] 0.0000e+00 [ 0.0000e+00 ] 3.8289e-01
 2.153e+00 5.6067e-01 5.6067e-01 [ 1.6755e-02 3.9107e-01 3.3718e-02 9.1134e-02 2.7991e-02 ] 0.0000e+00 [ 0.0000e+00 ] 4.3933e-01
 2.267e+00 4.7959e-01 4.7959e-01 [ 1.1724e-02 3.3074e-01 2.9903e-02 8.3097e-02 2.4125e-02 ] 0.0000e+00 [ 0.0000e+00 ] 5.2041e-01
 2.380e+00 3.8147e-01 3.8147e-01 [ 7.4583e-03 2.5882e-01 2.4789e-02 7.0983e-02 1.9422e-02 ] 0.0000e+00 [ 0.0000e+00 ] 6.1853e-01
 2.493e+00 2.8210e-01 2.8210e-01 [ 4.3316e-03 1.8741e-01 1.9143e-02 5.6619e-02 1.4602e-02 ] 0.0000e+00 [ 0.0000e+00 ] 7.1790e-01
 2.607e+00 1.9614e-01 1.9614e-01 [ 2.3341e-03 1.2702e-01 1.3885e-02 4.2528e-02 1.0373e-02 ] 0.0000e+00 [ 0.0000e+00 ] 8.0386e-01
 2.720e+00 1.3031e-01 1.3031e-01 [ 1.1914e-03 8.1941e-02 9.5904e-03 3.0505e-02 7.0840e-03 ] 0.0000e+00 [ 0.0000e+00 ] 8.6969e-01
 2.833e+00 8.3997e-02 8.3997e-02 [ 5.8711e-04 5.1101e-02 6.3942e-03 2.1186e-02 4.7289e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.1600e-01
 2.947e+00 5.3158e-02 5.3158e-02 [ 2.8346e-04 3.1186e-02 4.1599e-03 1.4401e-02 3.1274e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.4684e-01
 3.060e+00 3.3305e-02 3.3305e-02 [ 1.3548e-04 1.8784e-02 2.6612e-03 9.6553e-03 2.0686e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.6670e-01
 3.173e+00 2.0771e-02 2.0771e-02 [ 6.4552e-05 1.1229e-02 1.6827e-03 6.4175e-03 1.3771e-03 ] 0.0000e+00 [ 0.0000e+00 ] 9.7923e-01
 3.287e+00 1.2941e-02 1.2941e-02 [ 3.0797e-05 6.6867e-03 1.0553e-03 4.2423e-03 9.2600e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.8706e-01
 3.400e+00 8.0720e-03 8.0720e-03 [ 1.4752e-05 3.9748e-03 6.5781e-04 2.7947e-03 6.2996e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9193e-01
 3.513e+00 5.0480e-03 5.0480e-03 [ 7.1047e-06 2.3619e-03 4.0818e-04 1.8371e-03 4.3370e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9495e-01
 3.627e+00 3.1679e-03 3.1679e-03 [ 3.4429e-06 1.4041e-03 2.5238e-04 1.2059e-03 3.0198e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9683e-01
 3.740e+00 1.9961e-03 1.9961e-03 [ 1.6787e-06 8.3556e-04 1.5560e-04 7.9088e-04 2.1242e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9800e-01
 3.853e+00 1.2635e-03 1.2635e-03 [ 8.2335e-07 4.9784e-04 9.5707e-05 5.1835e-04 1.5075e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9874e-01
 3.967e+00 8.0358e-04 8.0358e-04 [ 4.0595e-07 2.9705e-04 5.8750e-05 3.3958e-04 1.0780e-04 ] 0.0000e+00 [ 0.0000e+00 ] 9.9920e-01
 4.080e+00 5.1367e-04 5.1367e-04 [ 2.0106e-07 1.7751e-04 3.6003e-05 2.2239e-04 7.7570e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9949e-01
 4.193e+00 3.3009e-04 3.3009e-04 [ 9.9947e-08 1.0624e-04 2.2032e-05 1.4561e-04 5.6111e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9967e-01
 4.307e+00 2.1329e-04 2.1329e-04 [ 4.9828e-08 6.3684e-05 1.3466e-05 9.5321e-05 4.0765e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9979e-01
 4.420e+00 1.3860e-04 1.3860e-04 [ 2.4893e-08 3.8235e-05 8.2217e-06 6.2392e-05 2.9724e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9986e-01
 4.533e+00 9.0596e-05 9.0596e-05 [ 1.2452e-08 2.2991e-05 5.0154e-06 4.0835e-05 2.1742e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9991e-01
 4.647e+00 5.9582e-05 5.9582e-05 [ 6.2336e-09 1.3846e-05 3.0573e-06 2.6726e-05 1.5946e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9994e-01
 4.760e+00 3.9433e-05 3.9433e-05 [ 3.1208e-09 8.3511e-06 1.8624e-06 1.7492e-05 1.1724e-05 ] 0.0000e+00 [ 0.0000e+00 ] 9.9996e-01
 4.873e+00 2.6270e-05 2.6270e-05 [ 1.5618e-09 5.0443e-06 1.1340e-06 1.1450e-05 8.6398e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9997e-01
 4.987e+00 1.7620e-05 1.7620e-05 [ 7.8096e-10 3.0514e-06 6.9016e-07 7.4968e-06 6.3804e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9998e-01
 5.100e+00 1.1900e-05 1.1900e-05 [ 3.9004e-10 1.8484e-06 4.1989e-07 4.9099e-06 4.7218e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9999e-01
 5.213e+00 8.0957e-06 8.0957e-06 [ 1.9451e-10 1.1213e-06 2.5539e-07 3.2172e-06 3.5016e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9999e-01
 5.327e+00 5.5481e-06 5.5481e-06 [ 9.6832e-11 6.8111e-07 1.5531e-07 2.1094e-06 2.6022e-06 ] 0.0000e+00 [ 0.0000e+00 ] 9.9999e-01
