 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 5.000e-01 2.3540e-01 2.3540e-01 [ 2.3540e-01 ] 7.6460e-01
 1.000e+00 3.7593e-01 3.7593e-01 [ 3.7593e-01 ] 6.2407e-01
 1.500e+00 4.3623e-01 4.3623e-01 [ 4.3623e-01 ] 5.6377e-01
 2.000e+00 4.5921e-01 4.5921e-01 [ 4.5921e-01 ] 5.4079e-01
 2.500e+00 4.6806e-01 4.6806e-01 [ 4.6806e-01 ] 5.3194e-01
 3.000e+00 4.7164e-01 4.7164e-01 [ 4.7164e-01 ] 5.2836e-01
 3.500e+00 4.7306e-01 4.7306e-01 [ 4.7306e-01 ] 5.2694e-01
 4.000e+00 4.7344e-01 4.7344e-01 [ 4.7344e-01 ] 5.2656e-01
 4.500e+00 4.7323e-01 4.7323e-01 [ 4.7323e-01 ] 5.2677e-01
 5.000e+00 4.7264e-01 4.7264e-01 [ 4.7264e-01 ] 5.2736e-01
 5.500e+00 4.7178e-01 4.7178e-01 [ 4.7178e-01 ] 5.2822e-01
 6.000e+00 4.7070e-01 4.7070e-01 [ 4.7070e-01 ] 5.2930e-01
 6.500e+00 4.6945e-01 4.6945e-01 [ 4.6945e-01 ] 5.3055e-01
 7.000e+00 4.6804e-01 4.6804e-01 [ 4.6804e-01 ] 5.3196e-01
 7.500e+00 4.6651e-01 4.6651e-01 [ 4.6651e-01 ] 5.3349e-01
 8.000e+00 4.6485e-01 4.6485e-01 [ 4.6485e-01 ] 5.3515e-01
 8.500e+00 4.6308e-01 4.6308e-01 [ 4.6308e-01 ] 5.3692e-01
 9.000e+00 4.6121e-01 4.6121e-01 [ 4.6121e-01 ] 5.3879e-01
 9.500e+00 4.5922e-01 4.5922e-01 [ 4.5922e-01 ] 5.4078e-01
 1.000e+01 4.5713e-01 4.5713e-01 [ 4.5713e-01 ] 5.4287e-01
 1.050e+01 4.5494e-01 4.5494e-01 [ 4.5494e-01 ] 5.4506e-01
 1.100e+01 4.5263e-01 4.5263e-01 [ 4.5263e-01 ] 5.4737e-01
 1.150e+01 4.5022e-01 4.5022e-01 [ 4.5022e-01 ] 5.4978e-01
 1.200e+01 4.4769e-01 4.4769e-01 [ 4.4769e-01 ] 5.5231e-01
 1.250e+01 4.4505e-01 4.4505e-01 [ 4.4505e-01 ] 5.5495e-01
 1.300e+01 4.4228e-01 4.4228e-01 [ 4.4228e-01 ] 5.5772e-01
 1.350e+01 4.3939e-01 4.3939e-01 [ 4.3939e-01 ] 5.6061e-01
 1.400e+01 4.3637e-01 4.3637e-01 [ 4.3637e-01 ] 5.6363e-01
 1.450e+01 4.3321e-01 4.3321e-01 [ 4.3321e-01 ] 5.6679e-01
 1.500e+01 4.2992e-01 4.2992e-01 [ 4.2992e-01 ] 5.7008e-01
 1.550e+01 4.2648e-01 4.2648e-01 [ 4.2648e-01 ] 5.7352e-01
 1.600e+01 4.2288e-01 4.2288e-01 [ 4.2288e-01 ] 5.7712e-01
 1.650e+01 4.1913e-01 4.1913e-01 [ 4.1913e-01 ] 5.8087e-01
 1.700e+01 4.1522e-01 4.1522e-01 [ 4.1522e-01 ] 5.8478e-01
 1.750e+01 4.1113e-01 4.1113e-01 [ 4.1113e-01 ] 5.8887e-01
 1.800e+01 4.0687e-01 4.0687e-01 [ 4.0687e-01 ] 5.9313e-01
 1.850e+01 4.0241e-01 4.0241e-01 [ 4.0241e-01 ] 5.9759e-01
 1.900e+01 3.9777e-01 3.9777e-01 [ 3.9777e-01 ] 6.0223e-01
 1.950e+01 3.9291e-01 3.9291e-01 [ 3.9291e-01 ] 6.0709e-01
 2.000e+01 3.8784e-01 3.8784e-01 [ 3.8784e-01 ] 6.1216e-01
 2.050e+01 3.8254e-01 3.8254e-01 [ 3.8254e-01 ] 6.1746e-01
 2.100e+01 3.7699e-01 3.7699e-01 [ 3.7699e-01 ] 6.2301e-01
