 0.000e+00  0.000e+00  0.000e+00 1.0817e-01 1.0817e-01 [ 1.0817e-01 ] 8.9183e-01
 0.000e+00  0.000e+00  2.500e-01 1.6776e-01 1.6776e-01 [ 1.6776e-01 ] 8.3224e-01
 0.000e+00  0.000e+00  5.000e-01 2.1768e-01 2.1768e-01 [ 2.1768e-01 ] 7.8232e-01
 0.000e+00  0.000e+00  7.500e-01 2.4968e-01 2.4968e-01 [ 2.4968e-01 ] 7.5032e-01
 0.000e+00  0.000e+00  1.000e+00 2.6426e-01 2.6426e-01 [ 2.6426e-01 ] 7.3574e-01
 0.000e+00  0.000e+00  1.250e+00 2.6649e-01 2.6649e-01 [ 2.6649e-01 ] 7.3351e-01
 0.000e+00  0.000e+00  1.500e+00 2.6265e-01 2.6265e-01 [ 2.6265e-01 ] 7.3735e-01
 0.000e+00  0.000e+00  1.750e+00 2.5796e-01 2.5796e-01 [ 2.5796e-01 ] 7.4204e-01
 0.000e+00  0.000e+00  2.000e+00 2.5529e-01 2.5529e-01 [ 2.5529e-01 ] 7.4471e-01
 0.000e+00  0.000e+00  2.250e+00 2.5467e-01 2.5467e-01 [ 2.5467e-01 ] 7.4533e-01
 0.000e+00  0.000e+00  2.500e+00 2.5557e-01 2.5557e-01 [ 2.5557e-01 ] 7.4443e-01
 0.000e+00  0.000e+00  2.750e+00 2.5690e-01 2.5690e-01 [ 2.5690e-01 ] 7.4310e-01
 0.000e+00  0.000e+00  3.000e+00 2.5786e-01 2.5786e-01 [ 2.5786e-01 ] 7.4214e-01
 0.000e+00  0.000e+00  3.250e+00 2.5806e-01 2.5806e-01 [ 2.5806e-01 ] 7.4194e-01
 0.000e+00  0.000e+00  3.500e+00 2.5760e-01 2.5760e-01 [ 2.5760e-01 ] 7.4240e-01
 0.000e+00  0.000e+00  3.750e+00 2.5675e-01 2.5675e-01 [ 2.5675e-01 ] 7.4325e-01
 0.000e+00  0.000e+00  4.000e+00 2.5578e-01 2.5578e-01 [ 2.5578e-01 ] 7.4422e-01
 0.000e+00  0.000e+00  4.250e+00 2.5482e-01 2.5482e-01 [ 2.5482e-01 ] 7.4518e-01
 0.000e+00  0.000e+00  4.500e+00 2.5396e-01 2.5396e-01 [ 2.5396e-01 ] 7.4604e-01
 0.000e+00  0.000e+00  4.750e+00 2.5321e-01 2.5321e-01 [ 2.5321e-01 ] 7.4679e-01
 0.000e+00  0.000e+00  5.000e+00 2.5255e-01 2.5255e-01 [ 2.5255e-01 ] 7.4745e-01
 0.000e+00  0.000e+00  5.250e+00 2.5196e-01 2.5196e-01 [ 2.5196e-01 ] 7.4804e-01
 0.000e+00  0.000e+00  5.500e+00 2.5140e-01 2.5140e-01 [ 2.5140e-01 ] 7.4860e-01
 0.000e+00  0.000e+00  5.750e+00 2.5087e-01 2.5087e-01 [ 2.5087e-01 ] 7.4913e-01
 0.000e+00  0.000e+00  6.000e+00 2.5035e-01 2.5035e-01 [ 2.5035e-01 ] 7.4965e-01
 0.000e+00  0.000e+00  6.250e+00 2.4983e-01 2.4983e-01 [ 2.4983e-01 ] 7.5017e-01
 0.000e+00  0.000e+00  6.500e+00 2.4931e-01 2.4931e-01 [ 2.4931e-01 ] 7.5069e-01
 0.000e+00  0.000e+00  6.750e+00 2.4879e-01 2.4879e-01 [ 2.4879e-01 ] 7.5121e-01
 0.000e+00  0.000e+00  7.000e+00 2.4826e-01 2.4826e-01 [ 2.4826e-01 ] 7.5174e-01
 0.000e+00  0.000e+00  7.250e+00 2.4774e-01 2.4774e-01 [ 2.4774e-01 ] 7.5226e-01
 0.000e+00  0.000e+00  7.500e+00 2.4720e-01 2.4720e-01 [ 2.4720e-01 ] 7.5280e-01
 0.000e+00  0.000e+00  7.750e+00 2.4666e-01 2.4666e-01 [ 2.4666e-01 ] 7.5334e-01
 0.000e+00  0.000e+00  8.000e+00 2.4611e-01 2.4611e-01 [ 2.4611e-01 ] 7.5389e-01
 0.000e+00  0.000e+00  8.250e+00 2.4555e-01 2.4555e-01 [ 2.4555e-01 ] 7.5445e-01
 0.000e+00  0.000e+00  8.500e+00 2.4499e-01 2.4499e-01 [ 2.4499e-01 ] 7.5501e-01
 0.000e+00  0.000e+00  8.750e+00 2.4441e-01 2.4441e-01 [ 2.4441e-01 ] 7.5559e-01
 0.000e+00  0.000e+00  9.000e+00 2.4383e-01 2.4383e-01 [ 2.4383e-01 ] 7.5617e-01
 0.000e+00  0.000e+00  9.250e+00 2.4324e-01 2.4324e-01 [ 2.4324e-01 ] 7.5676e-01
 0.000e+00  0.000e+00  9.500e+00 2.4263e-01 2.4263e-01 [ 2.4263e-01 ] 7.5737e-01
 0.000e+00  0.000e+00  9.750e+00 2.4202e-01 2.4202e-01 [ 2.4202e-01 ] 7.5798e-01
 0.000e+00  0.000e+00  1.000e+01 2.4139e-01 2.4139e-01 [ 2.4139e-01 ] 7.5861e-01
 0.000e+00  0.000e+00  1.025e+01 2.4075e-01 2.4075e-01 [ 2.4075e-01 ] 7.5925e-01
 0.000e+00  0.000e+00  1.050e+01 2.4010e-01 2.4010e-01 [ 2.4010e-01 ] 7.5990e-01
 0.000e+00  0.000e+00  1.075e+01 2.3944e-01 2.3944e-01 [ 2.3944e-01 ] 7.6056e-01
 0.000e+00  0.000e+00  1.100e+01 2.3876e-01 2.3876e-01 [ 2.3876e-01 ] 7.6124e-01
 0.000e+00  0.000e+00  1.125e+01 2.3808e-01 2.3808e-01 [ 2.3808e-01 ] 7.6192e-01
 0.000e+00  0.000e+00  1.150e+01 2.3738e-01 2.3738e-01 [ 2.3738e-01 ] 7.6262e-01
 0.000e+00  0.000e+00  1.175e+01 2.3667e-01 2.3667e-01 [ 2.3667e-01 ] 7.6333e-01
 0.000e+00  0.000e+00  1.200e+01 2.3595e-01 2.3595e-01 [ 2.3595e-01 ] 7.6405e-01
 0.000e+00  0.000e+00  1.225e+01 2.3521e-01 2.3521e-01 [ 2.3521e-01 ] 7.6479e-01
 0.000e+00  0.000e+00  1.250e+01 2.3446e-01 2.3446e-01 [ 2.3446e-01 ] 7.6554e-01
 0.000e+00  0.000e+00  1.275e+01 2.3370e-01 2.3370e-01 [ 2.3370e-01 ] 7.6630e-01
 0.000e+00  0.000e+00  1.300e+01 2.3293e-01 2.3293e-01 [ 2.3293e-01 ] 7.6707e-01
 0.000e+00  0.000e+00  1.325e+01 2.3215e-01 2.3215e-01 [ 2.3215e-01 ] 7.6785e-01
 0.000e+00  0.000e+00  1.350e+01 2.3135e-01 2.3135e-01 [ 2.3135e-01 ] 7.6865e-01
 0.000e+00  0.000e+00  1.375e+01 2.3054e-01 2.3054e-01 [ 2.3054e-01 ] 7.6946e-01
 0.000e+00  0.000e+00  1.400e+01 2.2972e-01 2.2972e-01 [ 2.2972e-01 ] 7.7028e-01
 0.000e+00  0.000e+00  1.425e+01 2.2889e-01 2.2889e-01 [ 2.2889e-01 ] 7.7111e-01
 0.000e+00  0.000e+00  1.450e+01 2.2804e-01 2.2804e-01 [ 2.2804e-01 ] 7.7196e-01
 0.000e+00  0.000e+00  1.475e+01 2.2718e-01 2.2718e-01 [ 2.2718e-01 ] 7.7282e-01
 0.000e+00  0.000e+00  1.500e+01 2.2631e-01 2.2631e-01 [ 2.2631e-01 ] 7.7369e-01
 0.000e+00  0.000e+00  1.525e+01 2.2543e-01 2.2543e-01 [ 2.2543e-01 ] 7.7457e-01
 0.000e+00  0.000e+00  1.550e+01 2.2453e-01 2.2453e-01 [ 2.2453e-01 ] 7.7547e-01
 0.000e+00  0.000e+00  1.575e+01 2.2363e-01 2.2363e-01 [ 2.2363e-01 ] 7.7637e-01
 0.000e+00  0.000e+00  1.600e+01 2.2271e-01 2.2271e-01 [ 2.2271e-01 ] 7.7729e-01
 0.000e+00  0.000e+00  1.625e+01 2.2178e-01 2.2178e-01 [ 2.2178e-01 ] 7.7822e-01
 0.000e+00  0.000e+00  1.650e+01 2.2083e-01 2.2083e-01 [ 2.2083e-01 ] 7.7917e-01
 0.000e+00  0.000e+00  1.675e+01 2.1988e-01 2.1988e-01 [ 2.1988e-01 ] 7.8012e-01
 0.000e+00  0.000e+00  1.700e+01 2.1891e-01 2.1891e-01 [ 2.1891e-01 ] 7.8109e-01
 0.000e+00  0.000e+00  1.725e+01 2.1793e-01 2.1793e-01 [ 2.1793e-01 ] 7.8207e-01
 0.000e+00  0.000e+00  1.750e+01 2.1694e-01 2.1694e-01 [ 2.1694e-01 ] 7.8306e-01
 0.000e+00  0.000e+00  1.775e+01 2.1594e-01 2.1594e-01 [ 2.1594e-01 ] 7.8406e-01
 0.000e+00  0.000e+00  1.800e+01 2.1493e-01 2.1493e-01 [ 2.1493e-01 ] 7.8507e-01
 0.000e+00  0.000e+00  1.825e+01 2.1390e-01 2.1390e-01 [ 2.1390e-01 ] 7.8610e-01
 0.000e+00  0.000e+00  1.850e+01 2.1287e-01 2.1287e-01 [ 2.1287e-01 ] 7.8713e-01
