 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.000e-01 1.2628e-01 1.2628e-01 [ 1.2628e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.7372e-01
 2.000e-01 2.3876e-01 2.3876e-01 [ 2.3876e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.6124e-01
 3.000e-01 3.3700e-01 3.3700e-01 [ 3.3700e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.6300e-01
 4.000e-01 4.1633e-01 4.1633e-01 [ 4.1633e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.8367e-01
 5.000e-01 4.7728e-01 4.7728e-01 [ 4.7728e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.2272e-01
 6.000e-01 5.2235e-01 5.2235e-01 [ 5.2235e-01 ] 0.0000e+00 [ 0.0000e+00 ] 4.7765e-01
 7.000e-01 5.5476e-01 5.5476e-01 [ 5.5476e-01 ] 0.0000e+00 [ 0.0000e+00 ] 4.4524e-01
 8.000e-01 5.7769e-01 5.7769e-01 [ 5.7769e-01 ] 0.0000e+00 [ 0.0000e+00 ] 4.2231e-01
 9.000e-01 5.9376e-01 5.9376e-01 [ 5.9376e-01 ] 0.0000e+00 [ 0.0000e+00 ] 4.0624e-01
 1.000e+00 6.0502e-01 6.0502e-01 [ 6.0502e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.9498e-01
 1.100e+00 6.1296e-01 6.1296e-01 [ 6.1296e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.8704e-01
 1.200e+00 6.1861e-01 6.1861e-01 [ 6.1861e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.8139e-01
 1.300e+00 6.2268e-01 6.2268e-01 [ 6.2268e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.7732e-01
 1.400e+00 6.2567e-01 6.2567e-01 [ 6.2567e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.7433e-01
 1.500e+00 6.2791e-01 6.2791e-01 [ 6.2791e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.7209e-01
 1.600e+00 6.2961e-01 6.2961e-01 [ 6.2961e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.7039e-01
 1.700e+00 6.3092e-01 6.3092e-01 [ 6.3092e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6908e-01
 1.800e+00 6.3195e-01 6.3195e-01 [ 6.3195e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6805e-01
 1.900e+00 6.3277e-01 6.3277e-01 [ 6.3277e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6723e-01
 2.000e+00 6.3343e-01 6.3343e-01 [ 6.3343e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6657e-01
 2.100e+00 6.3397e-01 6.3397e-01 [ 6.3397e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6603e-01
 2.200e+00 6.3440e-01 6.3440e-01 [ 6.3440e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6560e-01
 2.300e+00 6.3476e-01 6.3476e-01 [ 6.3476e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6524e-01
 2.400e+00 6.3505e-01 6.3505e-01 [ 6.3505e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6495e-01
 2.500e+00 6.3528e-01 6.3528e-01 [ 6.3528e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6472e-01
 2.600e+00 6.3547e-01 6.3547e-01 [ 6.3547e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6453e-01
 2.700e+00 6.3561e-01 6.3561e-01 [ 6.3561e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6439e-01
 2.800e+00 6.3573e-01 6.3573e-01 [ 6.3573e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6427e-01
 2.900e+00 6.3581e-01 6.3581e-01 [ 6.3581e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6419e-01
 3.000e+00 6.3586e-01 6.3586e-01 [ 6.3586e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6414e-01
 3.100e+00 6.3590e-01 6.3590e-01 [ 6.3590e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6410e-01
 3.200e+00 6.3591e-01 6.3591e-01 [ 6.3591e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6409e-01
 3.300e+00 6.3590e-01 6.3590e-01 [ 6.3590e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6410e-01
 3.400e+00 6.3587e-01 6.3587e-01 [ 6.3587e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6413e-01
 3.500e+00 6.3583e-01 6.3583e-01 [ 6.3583e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6417e-01
 3.600e+00 6.3578e-01 6.3578e-01 [ 6.3578e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6422e-01
 3.700e+00 6.3571e-01 6.3571e-01 [ 6.3571e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6429e-01
 3.800e+00 6.3563e-01 6.3563e-01 [ 6.3563e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6437e-01
 3.900e+00 6.3554e-01 6.3554e-01 [ 6.3554e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6446e-01
 4.000e+00 6.3543e-01 6.3543e-01 [ 6.3543e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6457e-01
 4.100e+00 6.3532e-01 6.3532e-01 [ 6.3532e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6468e-01
 4.200e+00 6.3520e-01 6.3520e-01 [ 6.3520e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6480e-01
 4.300e+00 6.3507e-01 6.3507e-01 [ 6.3507e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6493e-01
 4.400e+00 6.3493e-01 6.3493e-01 [ 6.3493e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6507e-01
 4.500e+00 6.3479e-01 6.3479e-01 [ 6.3479e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6521e-01
 4.600e+00 6.3463e-01 6.3463e-01 [ 6.3463e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6537e-01
 4.700e+00 6.3448e-01 6.3448e-01 [ 6.3448e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6552e-01
 4.800e+00 6.3431e-01 6.3431e-01 [ 6.3431e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6569e-01
