 0.000e+00  0.000e+00  0.000e+00 3.9719e-01 3.9719e-01 [ 3.9719e-01 ] 6.0281e-01
 0.000e+00  0.000e+00  2.500e-01 5.5417e-01 5.5417e-01 [ 5.5417e-01 ] 4.4583e-01
 0.000e+00  0.000e+00  5.000e-01 6.4646e-01 6.4646e-01 [ 6.4646e-01 ] 3.5354e-01
 0.000e+00  0.000e+00  7.500e-01 6.9055e-01 6.9055e-01 [ 6.9055e-01 ] 3.0945e-01
 0.000e+00  0.000e+00  1.000e+00 7.0661e-01 7.0661e-01 [ 7.0661e-01 ] 2.9339e-01
 0.000e+00  0.000e+00  1.250e+00 7.0781e-01 7.0781e-01 [ 7.0781e-01 ] 2.9219e-01
 0.000e+00  0.000e+00  1.500e+00 7.0316e-01 7.0316e-01 [ 7.0316e-01 ] 2.9684e-01
 0.000e+00  0.000e+00  1.750e+00 6.9533e-01 6.9533e-01 [ 6.9533e-01 ] 3.0467e-01
 0.000e+00  0.000e+00  2.000e+00 6.9170e-01 6.9170e-01 [ 6.9170e-01 ] 3.0831e-01
 0.000e+00  0.000e+00  2.250e+00 6.9305e-01 6.9305e-01 [ 6.9305e-01 ] 3.0695e-01
 0.000e+00  0.000e+00  2.500e+00 6.9671e-01 6.9671e-01 [ 6.9671e-01 ] 3.0329e-01
 0.000e+00  0.000e+00  2.750e+00 6.9951e-01 6.9951e-01 [ 6.9951e-01 ] 3.0049e-01
 0.000e+00  0.000e+00  3.000e+00 7.0050e-01 7.0050e-01 [ 7.0050e-01 ] 2.9950e-01
 0.000e+00  0.000e+00  3.250e+00 7.0021e-01 7.0021e-01 [ 7.0021e-01 ] 2.9979e-01
 0.000e+00  0.000e+00  3.500e+00 6.9934e-01 6.9934e-01 [ 6.9934e-01 ] 3.0066e-01
 0.000e+00  0.000e+00  3.750e+00 6.9839e-01 6.9839e-01 [ 6.9839e-01 ] 3.0161e-01
 0.000e+00  0.000e+00  4.000e+00 6.9759e-01 6.9759e-01 [ 6.9759e-01 ] 3.0241e-01
 0.000e+00  0.000e+00  4.250e+00 6.9697e-01 6.9697e-01 [ 6.9697e-01 ] 3.0303e-01
 0.000e+00  0.000e+00  4.500e+00 6.9646e-01 6.9646e-01 [ 6.9646e-01 ] 3.0354e-01
 0.000e+00  0.000e+00  4.750e+00 6.9599e-01 6.9599e-01 [ 6.9599e-01 ] 3.0401e-01
 0.000e+00  0.000e+00  5.000e+00 6.9551e-01 6.9551e-01 [ 6.9551e-01 ] 3.0449e-01
 0.000e+00  0.000e+00  5.250e+00 6.9500e-01 6.9500e-01 [ 6.9500e-01 ] 3.0500e-01
 0.000e+00  0.000e+00  5.500e+00 6.9444e-01 6.9444e-01 [ 6.9444e-01 ] 3.0556e-01
 0.000e+00  0.000e+00  5.750e+00 6.9386e-01 6.9386e-01 [ 6.9386e-01 ] 3.0614e-01
 0.000e+00  0.000e+00  6.000e+00 6.9324e-01 6.9324e-01 [ 6.9324e-01 ] 3.0676e-01
 0.000e+00  0.000e+00  6.250e+00 6.9260e-01 6.9260e-01 [ 6.9260e-01 ] 3.0740e-01
 0.000e+00  0.000e+00  6.500e+00 6.9194e-01 6.9194e-01 [ 6.9194e-01 ] 3.0806e-01
 0.000e+00  0.000e+00  6.750e+00 6.9125e-01 6.9125e-01 [ 6.9125e-01 ] 3.0875e-01
 0.000e+00  0.000e+00  7.000e+00 6.9054e-01 6.9054e-01 [ 6.9054e-01 ] 3.0946e-01
 0.000e+00  0.000e+00  7.250e+00 6.8981e-01 6.8981e-01 [ 6.8981e-01 ] 3.1019e-01
