 0.000e+00  0.000e+00  0.000e+00 1.2096e-01 1.2096e-01 [ 1.2096e-01 ] 8.7904e-01
 0.000e+00  0.000e+00  3.500e-01 2.7080e-01 2.7080e-01 [ 2.7080e-01 ] 7.2920e-01
 0.000e+00  0.000e+00  7.000e-01 4.0311e-01 4.0311e-01 [ 4.0311e-01 ] 5.9689e-01
 0.000e+00  0.000e+00  1.050e+00 4.6615e-01 4.6615e-01 [ 4.6615e-01 ] 5.3385e-01
 0.000e+00  0.000e+00  1.400e+00 4.8634e-01 4.8634e-01 [ 4.8634e-01 ] 5.1367e-01
 0.000e+00  0.000e+00  1.750e+00 4.9148e-01 4.9148e-01 [ 4.9148e-01 ] 5.0852e-01
 0.000e+00  0.000e+00  2.100e+00 4.9401e-01 4.9401e-01 [ 4.9401e-01 ] 5.0599e-01
 0.000e+00  0.000e+00  2.450e+00 4.9594e-01 4.9594e-01 [ 4.9594e-01 ] 5.0406e-01
 0.000e+00  0.000e+00  2.800e+00 4.9643e-01 4.9643e-01 [ 4.9643e-01 ] 5.0357e-01
 0.000e+00  0.000e+00  3.150e+00 4.9525e-01 4.9525e-01 [ 4.9525e-01 ] 5.0475e-01
 0.000e+00  0.000e+00  3.500e+00 4.9292e-01 4.9292e-01 [ 4.9292e-01 ] 5.0708e-01
 0.000e+00  0.000e+00  3.850e+00 4.9015e-01 4.9015e-01 [ 4.9015e-01 ] 5.0985e-01
 0.000e+00  0.000e+00  4.200e+00 4.8730e-01 4.8730e-01 [ 4.8730e-01 ] 5.1270e-01
 0.000e+00  0.000e+00  4.550e+00 4.8445e-01 4.8445e-01 [ 4.8445e-01 ] 5.1555e-01
 0.000e+00  0.000e+00  4.900e+00 4.8160e-01 4.8160e-01 [ 4.8160e-01 ] 5.1840e-01
 0.000e+00  0.000e+00  5.250e+00 4.7875e-01 4.7875e-01 [ 4.7875e-01 ] 5.2125e-01
 0.000e+00  0.000e+00  5.600e+00 4.7587e-01 4.7587e-01 [ 4.7587e-01 ] 5.2413e-01
 0.000e+00  0.000e+00  5.950e+00 4.7296e-01 4.7296e-01 [ 4.7296e-01 ] 5.2704e-01
 0.000e+00  0.000e+00  6.300e+00 4.7000e-01 4.7000e-01 [ 4.7000e-01 ] 5.3000e-01
