[ -4.8239e-01 ] -8.06298e-01 8.94346e-01 0.00000e+00
[ -4.5027e-01 ] -6.67137e-01 8.08702e-01 0.00000e+00
[ -4.0797e-01 ] -5.37977e-01 7.22973e-01 0.00000e+00
[ -3.7237e-01 ] -4.48397e-01 6.60384e-01 0.00000e+00
[ -3.5082e-01 ] -3.99186e-01 6.25003e-01 0.00000e+00
[ -3.4078e-01 ] -3.77243e-01 6.09011e-01 0.00000e+00
[ -3.3664e-01 ] -3.68352e-01 6.02494e-01 0.00000e+00
[ -3.3416e-01 ] -3.63080e-01 5.98621e-01 0.00000e+00
[ -3.3191e-01 ] -3.58307e-01 5.95106e-01 0.00000e+00
[ -3.2952e-01 ] -3.53288e-01 5.91405e-01 0.00000e+00
[ -3.2740e-01 ] -3.48836e-01 5.88117e-01 0.00000e+00
[ -3.2582e-01 ] -3.45537e-01 5.85677e-01 0.00000e+00
[ -3.2486e-01 ] -3.43559e-01 5.84212e-01 0.00000e+00
[ -3.2440e-01 ] -3.42600e-01 5.83502e-01 0.00000e+00
[ -3.2422e-01 ] -3.42219e-01 5.83219e-01 0.00000e+00
[ -3.2417e-01 ] -3.42108e-01 5.83137e-01 0.00000e+00
[ -3.2417e-01 ] -3.42124e-01 5.83149e-01 0.00000e+00
[ -3.2422e-01 ] -3.42219e-01 5.83219e-01 0.00000e+00
[ -3.2430e-01 ] -3.42387e-01 5.83344e-01 0.00000e+00
[ -3.2442e-01 ] -3.42632e-01 5.83525e-01 0.00000e+00
[ -3.2458e-01 ] -3.42957e-01 5.83766e-01 0.00000e+00
[ -3.2477e-01 ] -3.43359e-01 5.84064e-01 0.00000e+00
[ -3.2500e-01 ] -3.43833e-01 5.84415e-01 0.00000e+00
[ -3.2526e-01 ] -3.44372e-01 5.84814e-01 0.00000e+00
[ -3.2554e-01 ] -3.44969e-01 5.85256e-01 0.00000e+00
[ -3.2586e-01 ] -3.45619e-01 5.85737e-01 0.00000e+00
[ -3.2619e-01 ] -3.46318e-01 5.86254e-01 0.00000e+00
[ -3.2655e-01 ] -3.47061e-01 5.86804e-01 0.00000e+00
[ -3.2692e-01 ] -3.47844e-01 5.87383e-01 0.00000e+00
[ -3.2732e-01 ] -3.48666e-01 5.87991e-01 0.00000e+00
[ -3.2773e-01 ] -3.49523e-01 5.88625e-01 0.00000e+00
[ -3.2815e-01 ] -3.50415e-01 5.89284e-01 0.00000e+00
[ -3.2859e-01 ] -3.51339e-01 5.89966e-01 0.00000e+00
[ -3.2905e-01 ] -3.52293e-01 5.90671e-01 0.00000e+00
[ -3.2952e-01 ] -3.53277e-01 5.91397e-01 0.00000e+00
[ -3.3000e-01 ] -3.54289e-01 5.92144e-01 0.00000e+00
[ -3.3049e-01 ] -3.55329e-01 5.92912e-01 0.00000e+00
[ -3.3100e-01 ] -3.56396e-01 5.93698e-01 0.00000e+00
[ -3.3152e-01 ] -3.57489e-01 5.94504e-01 0.00000e+00
[ -3.3205e-01 ] -3.58608e-01 5.95329e-01 0.00000e+00
[ -3.3259e-01 ] -3.59753e-01 5.96172e-01 0.00000e+00
[ -3.3314e-01 ] -3.60922e-01 5.97033e-01 0.00000e+00
[ -3.3371e-01 ] -3.62117e-01 5.97912e-01 0.00000e+00
[ -3.3428e-01 ] -3.63335e-01 5.98808e-01 0.00000e+00
[ -3.3487e-01 ] -3.64579e-01 5.99723e-01 0.00000e+00
[ -3.3546e-01 ] -3.65847e-01 6.00655e-01 0.00000e+00
[ -3.3607e-01 ] -3.67139e-01 6.01604e-01 0.00000e+00
[ -3.3669e-01 ] -3.68456e-01 6.02571e-01 0.00000e+00
[ -3.3731e-01 ] -3.69798e-01 6.03556e-01 0.00000e+00
[ -3.3795e-01 ] -3.71164e-01 6.04558e-01 0.00000e+00
[ -3.3860e-01 ] -3.72555e-01 6.05578e-01 0.00000e+00
[ -3.3926e-01 ] -3.73970e-01 6.06615e-01 0.00000e+00
[ -3.3993e-01 ] -3.75411e-01 6.07670e-01 0.00000e+00
[ -3.4061e-01 ] -3.76877e-01 6.08744e-01 0.00000e+00
[ -3.4130e-01 ] -3.78369e-01 6.09835e-01 0.00000e+00
[ -3.4200e-01 ] -3.79886e-01 6.10944e-01 0.00000e+00
[ -3.4272e-01 ] -3.81429e-01 6.12072e-01 0.00000e+00
[ -3.4344e-01 ] -3.82998e-01 6.13218e-01 0.00000e+00
[ -3.4417e-01 ] -3.84593e-01 6.14382e-01 0.00000e+00
[ -3.4492e-01 ] -3.86214e-01 6.15565e-01 0.00000e+00
[ -3.4567e-01 ] -3.87862e-01 6.16767e-01 0.00000e+00
[ -3.4644e-01 ] -3.89538e-01 6.17988e-01 0.00000e+00
[ -3.4721e-01 ] -3.91240e-01 6.19227e-01 0.00000e+00
[ -3.4800e-01 ] -3.92970e-01 6.20486e-01 0.00000e+00
[ -3.4880e-01 ] -3.94727e-01 6.21764e-01 0.00000e+00
[ -3.4961e-01 ] -3.96512e-01 6.23062e-01 0.00000e+00
[ -3.5043e-01 ] -3.98325e-01 6.24379e-01 0.00000e+00
[ -3.5126e-01 ] -4.00167e-01 6.25715e-01 0.00000e+00
[ -3.5211e-01 ] -4.02038e-01 6.27072e-01 0.00000e+00
[ -3.5296e-01 ] -4.03937e-01 6.28449e-01 0.00000e+00
[ -3.5383e-01 ] -4.05865e-01 6.29845e-01 0.00000e+00
[ -3.5470e-01 ] -4.07823e-01 6.31262e-01 0.00000e+00
[ -3.5559e-01 ] -4.09810e-01 6.32699e-01 0.00000e+00
[ -3.5649e-01 ] -4.11828e-01 6.34157e-01 0.00000e+00
