[ 6.1870e-01 4.3889e-01 1.1408e+00 5.7587e-01 4.2742e-02 ] -1.00000e+00 1.00000e+00 1.58522e-01
[ 6.1468e-01 4.3515e-01 1.1358e+00 5.7195e-01 3.9826e-02 ] -9.98145e-01 1.00108e+00 1.58522e-01
[ 6.1059e-01 4.3118e-01 1.1306e+00 5.6803e-01 3.7064e-02 ] -9.96154e-01 1.00224e+00 1.59589e-01
[ 6.0677e-01 4.2728e-01 1.1257e+00 5.6443e-01 3.4694e-02 ] -9.94182e-01 1.00337e+00 1.61694e-01
[ 6.0302e-01 4.2328e-01 1.1208e+00 5.6095e-01 3.2560e-02 ] -9.92138e-01 1.00455e+00 1.64814e-01
[ 5.9927e-01 4.1913e-01 1.1158e+00 5.5755e-01 3.0618e-02 ] -9.89996e-01 1.00577e+00 1.68935e-01
[ 5.9546e-01 4.1475e-01 1.1106e+00 5.5414e-01 2.8815e-02 ] -9.87726e-01 1.00707e+00 1.74045e-01
[ 5.9151e-01 4.1009e-01 1.1052e+00 5.5066e-01 2.7099e-02 ] -9.85296e-01 1.00846e+00 1.80137e-01
[ 5.8736e-01 4.0508e-01 1.0994e+00 5.4704e-01 2.5415e-02 ] -9.82672e-01 1.00997e+00 1.87208e-01
[ 5.8293e-01 3.9964e-01 1.0932e+00 5.4320e-01 2.3709e-02 ] -9.79816e-01 1.01161e+00 1.95260e-01
[ 5.7813e-01 3.9371e-01 1.0865e+00 5.3906e-01 2.1919e-02 ] -9.76689e-01 1.01341e+00 2.04295e-01
[ 5.7287e-01 3.8718e-01 1.0791e+00 5.3455e-01 1.9982e-02 ] -9.73246e-01 1.01539e+00 2.14319e-01
[ 5.6707e-01 3.7999e-01 1.0710e+00 5.2955e-01 1.7828e-02 ] -9.69439e-01 1.01758e+00 2.25339e-01
[ 5.6060e-01 3.7201e-01 1.0620e+00 5.2397e-01 1.5382e-02 ] -9.65213e-01 1.02002e+00 2.37363e-01
[ 5.5337e-01 3.6316e-01 1.0519e+00 5.1771e-01 1.2562e-02 ] -9.60507e-01 1.02274e+00 2.50398e-01
[ 5.4524e-01 3.5331e-01 1.0406e+00 5.1063e-01 9.2825e-03 ] -9.55257e-01 1.02576e+00 2.64452e-01
[ 5.3609e-01 3.4233e-01 1.0280e+00 5.0262e-01 5.4466e-03 ] -9.49387e-01 1.02912e+00 2.79531e-01
[ 5.2577e-01 3.3010e-01 1.0138e+00 4.9352e-01 9.5287e-04 ] -9.42817e-01 1.03287e+00 2.95637e-01
[ 5.1413e-01 3.1648e-01 9.9796e-01 4.8320e-01 -4.3074e-03 ] -9.35454e-01 1.03703e+00 3.12770e-01
[ 5.0101e-01 3.0131e-01 9.8015e-01 4.7150e-01 -1.0448e-02 ] -9.27201e-01 1.04165e+00 3.30925e-01
[ 4.8625e-01 2.8446e-01 9.6021e-01 4.5826e-01 -1.7589e-02 ] -9.17946e-01 1.04676e+00 3.50090e-01
[ 4.6967e-01 2.6575e-01 9.3792e-01 4.4330e-01 -2.5850e-02 ] -9.07572e-01 1.05238e+00 3.70248e-01
[ 4.5112e-01 2.4505e-01 9.1308e-01 4.2648e-01 -3.5351e-02 ] -8.95948e-01 1.05856e+00 3.91370e-01
[ 4.3042e-01 2.2222e-01 8.8547e-01 4.0762e-01 -4.6205e-02 ] -8.82936e-01 1.06529e+00 4.13420e-01
[ 4.0744e-01 1.9712e-01 8.5492e-01 3.8659e-01 -5.8515e-02 ] -8.68389e-01 1.07260e+00 4.36350e-01
[ 3.8205e-01 1.6967e-01 8.2127e-01 3.6327e-01 -7.2367e-02 ] -8.52152e-01 1.08046e+00 4.60095e-01
[ 3.5417e-01 1.3979e-01 7.8438e-01 3.3756e-01 -8.7817e-02 ] -8.34069e-01 1.08884e+00 4.84580e-01
[ 3.2375e-01 1.0748e-01 7.4421e-01 3.0942e-01 -1.0489e-01 ] -8.13982e-01 1.09769e+00 5.09713e-01
[ 2.9082e-01 7.2772e-02 7.0076e-01 2.7888e-01 -1.2355e-01 ] -7.91740e-01 1.10691e+00 5.35381e-01
[ 2.5549e-01 3.5801e-02 6.5415e-01 2.4603e-01 -1.4373e-01 ] -7.67207e-01 1.11637e+00 5.61457e-01
[ 2.1793e-01 -3.2260e-03 6.0457e-01 2.1104e-01 -1.6527e-01 ] -7.40269e-01 1.12593e+00 5.87793e-01
[ 1.7845e-01 -4.3992e-02 5.5239e-01 1.7420e-01 -1.8794e-01 ] -7.10852e-01 1.13535e+00 6.14222e-01
[ 1.3747e-01 -8.6074e-02 4.9808e-01 1.3591e-01 -2.1143e-01 ] -6.78933e-01 1.14442e+00 6.40558e-01
[ 9.5499e-02 -1.2894e-01 4.4229e-01 9.6672e-02 -2.3537e-01 ] -6.44563e-01 1.15285e+00 6.66596e-01
[ 5.3183e-02 -1.7195e-01 3.8577e-01 5.7095e-02 -2.5927e-01 ] -6.07886e-01 1.16036e+00 6.92118e-01
[ 1.1249e-02 -2.1437e-01 3.2945e-01 1.7878e-02 -2.8265e-01 ] -5.69164e-01 1.16667e+00 7.16888e-01
[ -2.9517e-02 -2.5545e-01 2.7430e-01 -2.0223e-02 -3.0496e-01 ] -5.28801e-01 1.17152e+00 7.40663e-01
[ -6.8306e-02 -2.9439e-01 2.2136e-01 -5.6437e-02 -3.2567e-01 ] -4.87363e-01 1.17474e+00 7.63193e-01
[ -1.0434e-01 -3.3044e-01 1.7167e-01 -9.0027e-02 -3.4433e-01 ] -4.45598e-01 1.17623e+00 7.84226e-01
[ -1.3695e-01 -3.6294e-01 1.2619e-01 -1.2035e-01 -3.6058e-01 ] -4.04436e-01 1.17604e+00 8.03515e-01
[ -1.6556e-01 -3.9138e-01 8.5724e-02 -1.4689e-01 -3.7420e-01 ] -3.64976e-01 1.17437e+00 8.20824e-01
[ -1.8981e-01 -4.1542e-01 5.0929e-02 -1.6930e-01 -3.8513e-01 ] -3.28458e-01 1.17157e+00 8.35931e-01
[ -2.0950e-01 -4.3490e-01 2.2244e-02 -1.8744e-01 -3.9347e-01 ] -2.96193e-01 1.16813e+00 8.48638e-01
[ -2.2459e-01 -4.4982e-01 -8.1907e-05 -2.0129e-01 -3.9946e-01 ] -2.69483e-01 1.16463e+00 8.58774e-01
[ -2.3518e-01 -4.6028e-01 -1.5954e-02 -2.1097e-01 -4.0340e-01 ] -2.49507e-01 1.16163e+00 8.66200e-01
[ -2.4140e-01 -4.6644e-01 -2.5374e-02 -2.1663e-01 -4.0557e-01 ] -2.37213e-01 1.15964e+00 8.70813e-01
[ -2.4336e-01 -4.6842e-01 -2.8374e-02 -2.1840e-01 -4.0618e-01 ] -2.33210e-01 1.15900e+00 8.72549e-01
