[ 1.2215e+00 1.2215e+00 1.2215e+00 1.2215e+00 1.2215e+00 ] -1.00000e+00 1.00000e+00 -1.92879e+00
[ 1.1386e+00 1.1386e+00 1.1386e+00 1.1386e+00 1.1386e+00 ] -9.54803e-01 1.01888e+00 -1.92879e+00
[ 1.0639e+00 1.0639e+00 1.0639e+00 1.0639e+00 1.0639e+00 ] -9.10197e-01 1.03474e+00 -1.93296e+00
[ 1.0093e+00 1.0093e+00 1.0093e+00 1.0093e+00 1.0093e+00 ] -8.74175e-01 1.04561e+00 -1.94087e+00
[ 9.5975e-01 9.5975e-01 9.5975e-01 9.5975e-01 9.5975e-01 ] -8.38402e-01 1.05477e+00 -1.95220e+00
[ 9.1008e-01 9.1008e-01 9.1008e-01 9.1008e-01 9.1008e-01 ] -7.99343e-01 1.06296e+00 -1.96666e+00
[ 8.5667e-01 8.5667e-01 8.5667e-01 8.5667e-01 8.5667e-01 ] -7.53612e-01 1.07026e+00 -1.98398e+00
[ 7.9745e-01 7.9745e-01 7.9745e-01 7.9745e-01 7.9745e-01 ] -6.97855e-01 1.07597e+00 -2.00383e+00
[ 7.3234e-01 7.3234e-01 7.3234e-01 7.3234e-01 7.3234e-01 ] -6.28868e-01 1.07844e+00 -2.02586e+00
[ 6.6393e-01 6.6393e-01 6.6393e-01 6.6393e-01 6.6393e-01 ] -5.44012e-01 1.07497e+00 -2.04964e+00
[ 5.9770e-01 5.9770e-01 5.9770e-01 5.9770e-01 5.9770e-01 ] -4.41995e-01 1.06209e+00 -2.07469e+00
[ 5.4124e-01 5.4124e-01 5.4124e-01 5.4124e-01 5.4124e-01 ] -3.23946e-01 1.03645e+00 -2.10047e+00
[ 5.0195e-01 5.0195e-01 5.0195e-01 5.0195e-01 5.0195e-01 ] -1.94425e-01 9.96520e-01 -2.12642e+00
[ 4.8384e-01 4.8384e-01 4.8384e-01 4.8384e-01 4.8384e-01 ] -6.16048e-02 9.44285e-01 -2.15202e+00
[ 4.8544e-01 4.8544e-01 4.8544e-01 4.8544e-01 4.8544e-01 ] 6.41309e-02 8.85579e-01 -2.17682e+00
[ 5.0056e-01 5.0056e-01 5.0056e-01 5.0056e-01 5.0056e-01 ] 1.73113e-01 8.28253e-01 -2.20045e+00
[ 5.2155e-01 5.2155e-01 5.2155e-01 5.2155e-01 5.2155e-01 ] 2.59339e-01 7.79090e-01 -2.22268e+00
[ 5.4241e-01 5.4241e-01 5.4241e-01 5.4241e-01 5.4241e-01 ] 3.21637e-01 7.41650e-01 -2.24337e+00
[ 5.5998e-01 5.5998e-01 5.5998e-01 5.5998e-01 5.5998e-01 ] 3.62651e-01 7.16176e-01 -2.26245e+00
[ 5.7343e-01 5.7343e-01 5.7343e-01 5.7343e-01 5.7343e-01 ] 3.86842e-01 7.00856e-01 -2.27995e+00
[ 5.8316e-01 5.8316e-01 5.8316e-01 5.8316e-01 5.8316e-01 ] 3.98815e-01 6.93195e-01 -2.29592e+00
[ 5.9000e-01 5.9000e-01 5.9000e-01 5.9000e-01 5.9000e-01 ] 4.02444e-01 6.90863e-01 -2.31043e+00
[ 5.9474e-01 5.9474e-01 5.9474e-01 5.9474e-01 5.9474e-01 ] 4.00647e-01 6.92019e-01 -2.32357e+00
[ 5.9803e-01 5.9803e-01 5.9803e-01 5.9803e-01 5.9803e-01 ] 3.95484e-01 6.95332e-01 -2.33544e+00
[ 6.0032e-01 6.0032e-01 6.0032e-01 6.0032e-01 6.0032e-01 ] 3.88352e-01 6.99893e-01 -2.34614e+00
[ 6.0193e-01 6.0193e-01 6.0193e-01 6.0193e-01 6.0193e-01 ] 3.80174e-01 7.05101e-01 -2.35577e+00
[ 6.0308e-01 6.0308e-01 6.0308e-01 6.0308e-01 6.0308e-01 ] 3.71548e-01 7.10567e-01 -2.36442e+00
[ 6.0392e-01 6.0392e-01 6.0392e-01 6.0392e-01 6.0392e-01 ] 3.62859e-01 7.16045e-01 -2.37217e+00
[ 6.0453e-01 6.0453e-01 6.0453e-01 6.0453e-01 6.0453e-01 ] 3.54347e-01 7.21385e-01 -2.37912e+00
[ 6.0498e-01 6.0498e-01 6.0498e-01 6.0498e-01 6.0498e-01 ] 3.46158e-01 7.26496e-01 -2.38533e+00
