 0.000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.6306e-03 [ 1.5870e-03 1.7748e-05 1.0928e-05 1.1080e-05 3.7844e-06 ] 9.9837e-01
 2.267e-01 3.6604e-03 [ 3.5098e-03 4.7586e-05 4.3791e-05 4.4354e-05 1.4887e-05 ] 9.9634e-01
 3.400e-01 5.3825e-03 [ 5.0181e-03 1.3270e-04 9.8841e-05 9.9924e-05 3.2909e-05 ] 9.9462e-01
 4.533e-01 7.0664e-03 [ 6.4302e-03 2.2435e-04 1.7645e-04 1.7795e-04 5.7463e-05 ] 9.9293e-01
 5.667e-01 8.6952e-03 [ 7.7024e-03 3.4877e-04 2.7719e-04 2.7866e-04 8.8172e-05 ] 9.9130e-01
 6.800e-01 1.0289e-02 [ 8.8537e-03 5.0643e-04 4.0173e-04 4.0232e-04 1.2467e-04 ] 9.8971e-01
 7.933e-01 1.1852e-02 [ 9.8967e-03 6.8883e-04 5.5091e-04 5.4926e-04 1.6660e-04 ] 9.8815e-01
 9.067e-01 1.3392e-02 [ 1.0834e-02 8.9903e-04 7.2571e-04 7.1984e-04 2.1362e-04 ] 9.8661e-01
 1.020e+00 1.4916e-02 [ 1.1670e-02 1.1381e-03 9.2726e-04 9.1448e-04 2.6539e-04 ] 9.8508e-01
 1.133e+00 1.6430e-02 [ 1.2413e-02 1.4052e-03 1.1568e-03 1.1337e-03 3.2159e-04 ] 9.8357e-01
 1.247e+00 1.7942e-02 [ 1.3066e-02 1.7002e-03 1.4158e-03 1.3779e-03 3.8191e-04 ] 9.8206e-01
 1.360e+00 1.9459e-02 [ 1.3636e-02 2.0230e-03 1.7058e-03 1.6477e-03 4.4604e-04 ] 9.8054e-01
 1.473e+00 2.0986e-02 [ 1.4127e-02 2.3735e-03 2.0286e-03 1.9438e-03 5.1371e-04 ] 9.7901e-01
 1.587e+00 2.2532e-02 [ 1.4543e-02 2.7516e-03 2.3861e-03 2.2667e-03 5.8464e-04 ] 9.7747e-01
 1.700e+00 2.4102e-02 [ 1.4889e-02 3.1571e-03 2.7802e-03 2.6172e-03 6.5857e-04 ] 9.7590e-01
 1.813e+00 2.5703e-02 [ 1.5169e-02 3.5896e-03 3.2134e-03 2.9960e-03 7.3525e-04 ] 9.7430e-01
 1.927e+00 2.7342e-02 [ 1.5387e-02 4.0491e-03 3.6879e-03 3.4040e-03 8.1447e-04 ] 9.7266e-01
 2.040e+00 2.9027e-02 [ 1.5547e-02 4.5351e-03 4.2065e-03 3.8420e-03 8.9599e-04 ] 9.7097e-01
 2.153e+00 3.0763e-02 [ 1.5653e-02 5.0474e-03 4.7718e-03 4.3109e-03 9.7963e-04 ] 9.6924e-01
 2.267e+00 3.2558e-02 [ 1.5709e-02 5.5855e-03 5.3870e-03 4.8117e-03 1.0652e-03 ] 9.6744e-01
 2.380e+00 3.4419e-02 [ 1.5717e-02 6.1492e-03 6.0551e-03 5.3455e-03 1.1525e-03 ] 9.6558e-01
 2.493e+00 3.6353e-02 [ 1.5681e-02 6.7379e-03 6.7795e-03 5.9131e-03 1.2415e-03 ] 9.6365e-01
 2.607e+00 3.8367e-02 [ 1.5604e-02 7.3512e-03 7.5637e-03 6.5159e-03 1.3318e-03 ] 9.6163e-01
 2.720e+00 4.0468e-02 [ 1.5489e-02 7.9885e-03 8.4116e-03 7.1549e-03 1.4236e-03 ] 9.5953e-01
 2.833e+00 4.2664e-02 [ 1.5340e-02 8.6493e-03 9.3270e-03 7.8313e-03 1.5165e-03 ] 9.5734e-01
 2.947e+00 4.4962e-02 [ 1.5158e-02 9.3328e-03 1.0314e-02 8.5463e-03 1.6106e-03 ] 9.5504e-01
 3.060e+00 4.7369e-02 [ 1.4947e-02 1.0039e-02 1.1377e-02 9.3011e-03 1.7057e-03 ] 9.5263e-01
 3.173e+00 4.9892e-02 [ 1.4708e-02 1.0766e-02 1.2520e-02 1.0097e-02 1.8017e-03 ] 9.5011e-01
 3.287e+00 5.2540e-02 [ 1.4446e-02 1.1513e-02 1.3747e-02 1.0935e-02 1.8986e-03 ] 9.4746e-01
 3.400e+00 5.5318e-02 [ 1.4161e-02 1.2280e-02 1.5064e-02 1.1817e-02 1.9963e-03 ] 9.4468e-01
 3.513e+00 5.8234e-02 [ 1.3856e-02 1.3065e-02 1.6474e-02 1.2743e-02 2.0948e-03 ] 9.4177e-01
 3.627e+00 6.1293e-02 [ 1.3533e-02 1.3868e-02 1.7983e-02 1.3716e-02 2.1940e-03 ] 9.3871e-01
 3.740e+00 6.4503e-02 [ 1.3194e-02 1.4687e-02 1.9594e-02 1.4734e-02 2.2939e-03 ] 9.3550e-01
 3.853e+00 6.7868e-02 [ 1.2841e-02 1.5520e-02 2.1311e-02 1.5801e-02 2.3943e-03 ] 9.3213e-01
 3.967e+00 7.1393e-02 [ 1.2476e-02 1.6366e-02 2.3139e-02 1.6916e-02 2.4953e-03 ] 9.2861e-01
 4.080e+00 7.5083e-02 [ 1.2101e-02 1.7223e-02 2.5082e-02 1.8080e-02 2.5968e-03 ] 9.2492e-01
 4.193e+00 7.8940e-02 [ 1.1717e-02 1.8089e-02 2.7142e-02 1.9293e-02 2.6988e-03 ] 9.2106e-01
 4.307e+00 8.2966e-02 [ 1.1326e-02 1.8962e-02 2.9321e-02 2.0556e-02 2.8011e-03 ] 9.1703e-01
 4.420e+00 8.7162e-02 [ 1.0929e-02 1.9840e-02 3.1623e-02 2.1867e-02 2.9037e-03 ] 9.1284e-01
 4.533e+00 9.1527e-02 [ 1.0529e-02 2.0719e-02 3.4046e-02 2.3227e-02 3.0065e-03 ] 9.0847e-01
 4.647e+00 9.6056e-02 [ 1.0125e-02 2.1596e-02 3.6593e-02 2.4633e-02 3.1095e-03 ] 9.0394e-01
 4.760e+00 1.0075e-01 [ 9.7196e-03 2.2469e-02 3.9260e-02 2.6086e-02 3.2124e-03 ] 8.9925e-01
 4.873e+00 1.0559e-01 [ 9.3141e-03 2.3333e-02 4.2045e-02 2.7582e-02 3.3151e-03 ] 8.9441e-01
