[ 1.3652e+00 1.3652e+00 1.3652e+00 ] [ -1.0000e+00 ] -1.00000e+00 1.00000e+00 -1.73031e+00
[ 1.3554e+00 1.3554e+00 1.3554e+00 ] [ -1.0024e+00 ] -9.95109e-01 1.00243e+00 -1.73031e+00
[ 1.3476e+00 1.3476e+00 1.3476e+00 ] [ -1.0048e+00 ] -9.90339e-01 1.00476e+00 -1.73352e+00
[ 1.3417e+00 1.3417e+00 1.3417e+00 ] [ -1.0069e+00 ] -9.85861e-01 1.00692e+00 -1.73943e+00
[ 1.3375e+00 1.3375e+00 1.3375e+00 ] [ -1.0089e+00 ] -9.81605e-01 1.00895e+00 -1.74754e+00
[ 1.3346e+00 1.3346e+00 1.3346e+00 ] [ -1.0108e+00 ] -9.77580e-01 1.01084e+00 -1.75741e+00
[ 1.3329e+00 1.3329e+00 1.3329e+00 ] [ -1.0126e+00 ] -9.73800e-01 1.01259e+00 -1.76861e+00
[ 1.3323e+00 1.3323e+00 1.3323e+00 ] [ -1.0142e+00 ] -9.70283e-01 1.01420e+00 -1.78079e+00
[ 1.3325e+00 1.3325e+00 1.3325e+00 ] [ -1.0157e+00 ] -9.67047e-01 1.01567e+00 -1.79359e+00
[ 1.3335e+00 1.3335e+00 1.3335e+00 ] [ -1.0170e+00 ] -9.64107e-01 1.01699e+00 -1.80671e+00
[ 1.3351e+00 1.3351e+00 1.3351e+00 ] [ -1.0182e+00 ] -9.61473e-01 1.01816e+00 -1.81988e+00
[ 1.3372e+00 1.3372e+00 1.3372e+00 ] [ -1.0192e+00 ] -9.59152e-01 1.01919e+00 -1.83286e+00
[ 1.3397e+00 1.3397e+00 1.3397e+00 ] [ -1.0201e+00 ] -9.57143e-01 1.02007e+00 -1.84546e+00
[ 1.3426e+00 1.3426e+00 1.3426e+00 ] [ -1.0208e+00 ] -9.55440e-01 1.02081e+00 -1.85752e+00
[ 1.3456e+00 1.3456e+00 1.3456e+00 ] [ -1.0214e+00 ] -9.54031e-01 1.02142e+00 -1.86889e+00
[ 1.3488e+00 1.3488e+00 1.3488e+00 ] [ -1.0219e+00 ] -9.52902e-01 1.02191e+00 -1.87947e+00
[ 1.3521e+00 1.3521e+00 1.3521e+00 ] [ -1.0223e+00 ] -9.52031e-01 1.02229e+00 -1.88920e+00
[ 1.3553e+00 1.3553e+00 1.3553e+00 ] [ -1.0226e+00 ] -9.51396e-01 1.02256e+00 -1.89802e+00
[ 1.3584e+00 1.3584e+00 1.3584e+00 ] [ -1.0227e+00 ] -9.50973e-01 1.02274e+00 -1.90590e+00
[ 1.3615e+00 1.3615e+00 1.3615e+00 ] [ -1.0228e+00 ] -9.50737e-01 1.02284e+00 -1.91284e+00
[ 1.3643e+00 1.3643e+00 1.3643e+00 ] [ -1.0229e+00 ] -9.50662e-01 1.02287e+00 -1.91884e+00
[ 1.3670e+00 1.3670e+00 1.3670e+00 ] [ -1.0228e+00 ] -9.50725e-01 1.02285e+00 -1.92392e+00
[ 1.3694e+00 1.3694e+00 1.3694e+00 ] [ -1.0228e+00 ] -9.50902e-01 1.02277e+00 -1.92811e+00
[ 1.3716e+00 1.3716e+00 1.3716e+00 ] [ -1.0227e+00 ] -9.51171e-01 1.02265e+00 -1.93146e+00
[ 1.3735e+00 1.3735e+00 1.3735e+00 ] [ -1.0225e+00 ] -9.51515e-01 1.02251e+00 -1.93400e+00
[ 1.3751e+00 1.3751e+00 1.3751e+00 ] [ -1.0223e+00 ] -9.51914e-01 1.02234e+00 -1.93579e+00
