[ 8.7869e-01 4.7415e-01 1.3571e+00 9.0708e-01 4.6898e-01 ] -1.00000e+00 1.00000e+00 1.42698e+00
[ 8.7510e-01 4.7081e-01 1.3526e+00 9.0357e-01 4.6638e-01 ] -9.98342e-01 1.00097e+00 1.42698e+00
[ 8.7105e-01 4.6688e-01 1.3475e+00 8.9969e-01 4.6365e-01 ] -9.96371e-01 1.00211e+00 1.42804e+00
[ 8.6793e-01 4.6364e-01 1.3434e+00 8.9677e-01 4.6178e-01 ] -9.94721e-01 1.00305e+00 1.43011e+00
[ 8.6518e-01 4.6058e-01 1.3397e+00 8.9427e-01 4.6036e-01 ] -9.93142e-01 1.00395e+00 1.43319e+00
[ 8.6280e-01 4.5771e-01 1.3365e+00 8.9220e-01 4.5940e-01 ] -9.91643e-01 1.00479e+00 1.43723e+00
[ 8.6076e-01 4.5500e-01 1.3335e+00 8.9051e-01 4.5886e-01 ] -9.90202e-01 1.00559e+00 1.44222e+00
[ 8.5901e-01 4.5242e-01 1.3308e+00 8.8917e-01 4.5872e-01 ] -9.88809e-01 1.00636e+00 1.44813e+00
[ 8.5754e-01 4.4994e-01 1.3284e+00 8.8815e-01 4.5894e-01 ] -9.87454e-01 1.00711e+00 1.45496e+00
[ 8.5632e-01 4.4755e-01 1.3262e+00 8.8743e-01 4.5951e-01 ] -9.86124e-01 1.00783e+00 1.46269e+00
[ 8.5531e-01 4.4521e-01 1.3242e+00 8.8697e-01 4.6041e-01 ] -9.84811e-01 1.00855e+00 1.47129e+00
[ 8.5450e-01 4.4292e-01 1.3224e+00 8.8676e-01 4.6161e-01 ] -9.83502e-01 1.00926e+00 1.48077e+00
[ 8.5385e-01 4.4064e-01 1.3207e+00 8.8676e-01 4.6309e-01 ] -9.82188e-01 1.00998e+00 1.49111e+00
[ 8.5335e-01 4.3835e-01 1.3191e+00 8.8695e-01 4.6483e-01 ] -9.80857e-01 1.01070e+00 1.50229e+00
[ 8.5296e-01 4.3603e-01 1.3176e+00 8.8731e-01 4.6681e-01 ] -9.79500e-01 1.01145e+00 1.51432e+00
[ 8.5266e-01 4.3366e-01 1.3162e+00 8.8780e-01 4.6901e-01 ] -9.78104e-01 1.01221e+00 1.52718e+00
[ 8.5243e-01 4.3121e-01 1.3147e+00 8.8840e-01 4.7141e-01 ] -9.76658e-01 1.01301e+00 1.54087e+00
[ 8.5222e-01 4.2866e-01 1.3132e+00 8.8909e-01 4.7399e-01 ] -9.75150e-01 1.01385e+00 1.55539e+00
[ 8.5203e-01 4.2599e-01 1.3117e+00 8.8984e-01 4.7673e-01 ] -9.73568e-01 1.01474e+00 1.57072e+00
[ 8.5181e-01 4.2316e-01 1.3101e+00 8.9062e-01 4.7960e-01 ] -9.71898e-01 1.01569e+00 1.58686e+00
[ 8.5154e-01 4.2015e-01 1.3083e+00 8.9138e-01 4.8257e-01 ] -9.70126e-01 1.01670e+00 1.60381e+00
[ 8.5119e-01 4.1692e-01 1.3064e+00 8.9212e-01 4.8563e-01 ] -9.68236e-01 1.01779e+00 1.62156e+00
[ 8.5070e-01 4.1345e-01 1.3042e+00 8.9278e-01 4.8875e-01 ] -9.66212e-01 1.01897e+00 1.64010e+00
[ 8.5006e-01 4.0970e-01 1.3018e+00 8.9333e-01 4.9190e-01 ] -9.64037e-01 1.02025e+00 1.65944e+00
[ 8.4921e-01 4.0563e-01 1.2991e+00 8.9373e-01 4.9504e-01 ] -9.61691e-01 1.02163e+00 1.67956e+00
