[ 5.4062e-01 5.4062e-01 5.4062e-01 5.4062e-01 5.4062e-01 ] -1.00000e+00 1.00000e+00 -1.58265e+00
[ 4.8765e-01 4.8765e-01 4.8765e-01 4.8765e-01 4.8765e-01 ] -9.49451e-01 1.00121e+00 -1.58265e+00
[ 4.4085e-01 4.4085e-01 4.4085e-01 4.4085e-01 4.4085e-01 ] -8.99109e-01 9.99876e-01 -1.58545e+00
[ 4.0373e-01 4.0373e-01 4.0373e-01 4.0373e-01 4.0373e-01 ] -8.53867e-01 9.96622e-01 -1.59067e+00
[ 3.7157e-01 3.7157e-01 3.7157e-01 3.7157e-01 3.7157e-01 ] -8.09428e-01 9.91618e-01 -1.59799e+00
[ 3.4307e-01 3.4307e-01 3.4307e-01 3.4307e-01 3.4307e-01 ] -7.64498e-01 9.84815e-01 -1.60711e+00
[ 3.1762e-01 3.1762e-01 3.1762e-01 3.1762e-01 3.1762e-01 ] -7.18229e-01 9.76060e-01 -1.61776e+00
[ 2.9504e-01 2.9504e-01 2.9504e-01 2.9504e-01 2.9504e-01 ] -6.70189e-01 9.65177e-01 -1.62968e+00
[ 2.7547e-01 2.7547e-01 2.7547e-01 2.7547e-01 2.7547e-01 ] -6.20355e-01 9.52046e-01 -1.64259e+00
[ 2.5918e-01 2.5918e-01 2.5918e-01 2.5918e-01 2.5918e-01 ] -5.69098e-01 9.36679e-01 -1.65627e+00
[ 2.4644e-01 2.4644e-01 2.4644e-01 2.4644e-01 2.4644e-01 ] -5.17148e-01 9.19276e-01 -1.67046e+00
[ 2.3736e-01 2.3736e-01 2.3736e-01 2.3736e-01 2.3736e-01 ] -4.65527e-01 9.00250e-01 -1.68494e+00
[ 2.3184e-01 2.3184e-01 2.3184e-01 2.3184e-01 2.3184e-01 ] -4.15425e-01 8.80215e-01 -1.69950e+00
[ 2.2954e-01 2.2954e-01 2.2954e-01 2.2954e-01 2.2954e-01 ] -3.68060e-01 8.59922e-01 -1.71395e+00
[ 2.2992e-01 2.2992e-01 2.2992e-01 2.2992e-01 2.2992e-01 ] -3.24522e-01 8.40163e-01 -1.72814e+00
[ 2.3232e-01 2.3232e-01 2.3232e-01 2.3232e-01 2.3232e-01 ] -2.85653e-01 8.21666e-01 -1.74193e+00
[ 2.3607e-01 2.3607e-01 2.3607e-01 2.3607e-01 2.3607e-01 ] -2.51967e-01 8.05006e-01 -1.75521e+00
[ 2.4057e-01 2.4057e-01 2.4057e-01 2.4057e-01 2.4057e-01 ] -2.23639e-01 7.90558e-01 -1.76788e+00
[ 2.4533e-01 2.4533e-01 2.4533e-01 2.4533e-01 2.4533e-01 ] -2.00541e-01 7.78491e-01 -1.77991e+00
[ 2.5002e-01 2.5002e-01 2.5002e-01 2.5002e-01 2.5002e-01 ] -1.82317e-01 7.68791e-01 -1.79124e+00
[ 2.5441e-01 2.5441e-01 2.5441e-01 2.5441e-01 2.5441e-01 ] -1.68463e-01 7.61314e-01 -1.80186e+00
[ 2.5838e-01 2.5838e-01 2.5838e-01 2.5838e-01 2.5838e-01 ] -1.58401e-01 7.55829e-01 -1.81175e+00
[ 2.6190e-01 2.6190e-01 2.6190e-01 2.6190e-01 2.6190e-01 ] -1.51547e-01 7.52066e-01 -1.82093e+00
[ 2.6496e-01 2.6496e-01 2.6496e-01 2.6496e-01 2.6496e-01 ] -1.47342e-01 7.49747e-01 -1.82941e+00
[ 2.6760e-01 2.6760e-01 2.6760e-01 2.6760e-01 2.6760e-01 ] -1.45282e-01 7.48609e-01 -1.83721e+00
[ 2.6985e-01 2.6985e-01 2.6985e-01 2.6985e-01 2.6985e-01 ] -1.44928e-01 7.48413e-01 -1.84436e+00
[ 2.7177e-01 2.7177e-01 2.7177e-01 2.7177e-01 2.7177e-01 ] -1.45907e-01 7.48954e-01 -1.85089e+00
