[	1.8613	1.8613	1.8613	1.8613	1.8613	[	-1.0	0.999999	-2.15324
[	1.8084782081429982	1.8084782081429982	1.8084782081429982	1.8084782081429982	1.8084782081429982	[	-0.9823644228820362	1.01744710059865	-2.152541479285157
[	1.753784953610578	1.753784953610578	1.753784953610578	1.753784953610578	1.753784953610578	[	-0.9633349638575789	1.035361911612467	-2.152949361507773
[	1.6996965004162052	1.6996965004162052	1.6996965004162052	1.6996965004162052	1.6996965004162052	[	-0.9438752981341766	1.052975306397898	-2.1544245473719306
[	1.6486891125733443	1.6486891125733443	1.6486891125733443	1.6486891125733443	1.6486891125733443	[	-0.924949100919378	1.0695191583113903	-2.1569279375817114
[	1.6031078227914428	1.6031078227914428	1.6031078227914428	1.6031078227914428	1.6031078227914428	[	-0.9074698453201628	1.0842661502252426	-2.160420741212362
[	1.5617486795931423	1.5617486795931423	1.5617486795931423	1.5617486795931423	1.5617486795931423	[	-0.890993352301	1.0975926066124415	-2.1648725068461756
[	1.5195420219079352	1.5195420219079352	1.5195420219079352	1.5195420219079352	1.5195420219079352	[	-0.8735962105305677	1.1110767544621807	-2.1702618658022037
[	1.4724529952351595	1.4724529952351595	1.4724529952351595	1.4724529952351595	1.4724529952351595	[	-0.8536622760359683	1.1259257472074362	-2.1765648013430194
[	1.4191925926918323	1.4191925926918323	1.4191925926918323	1.4191925926918323	1.4191925926918323	[	-0.8304281537973645	1.1423829106779322	-2.183750361556962
[	1.3587480551222209	1.3587480551222209	1.3587480551222209	1.3587480551222209	1.3587480551222209	[	-0.8031468990126812	1.1605638656490687	-2.1917852625701064
[	1.2896408664702688	1.2896408664702688	1.2896408664702688	1.2896408664702688	1.2896408664702688	[	-0.7705879739500733	1.180597465706649	-2.2006294084850953
[	1.2103320543348912	1.2103320543348912	1.2103320543348912	1.2103320543348912	1.2103320543348912	[	-0.7313586999128837	1.2025662546712916	-2.2102396377431712
[	1.120231623687763	1.120231623687763	1.120231623687763	1.120231623687763	1.120231623687763	[	-0.683896546413863	1.2259674958762594	-2.220561308955149
[	1.019397074542653	1.019397074542653	1.019397074542653	1.019397074542653	1.019397074542653	[	-0.6265270264049395	1.2499023674230474	-2.23153212855224
[	0.9092656454459933	0.9092656454459933	0.9092656454459933	0.9092656454459933	0.9092656454459933	[	-0.5574806037915393	1.27274717764585	-2.2430801098659554
[	0.7930553985956803	0.7930553985956803	0.7930553985956803	0.7930553985956803	0.7930553985956803	[	-0.47486695964243897	1.2919440525913062	-2.255120826340851
[	0.6751712656790971	0.6751712656790971	0.6751712656790971	0.6751712656790971	0.6751712656790971	[	-0.37698123144760576	1.3044297193285925	-2.267563802716926
[	0.5628984837812208	0.5628984837812208	0.5628984837812208	0.5628984837812208	0.5628984837812208	[	-0.2626405580921406	1.3059460999140913	-2.280304491125469
[	0.46402258769595367	0.46402258769595367	0.46402258769595367	0.46402258769595367	0.46402258769595367	[	-0.13109126614296368	1.2921974139779346	-2.293235595964853
[	0.38644649413881393	0.38644649413881393	0.38644649413881393	0.38644649413881393	0.38644649413881393	[	0.016370709467793745	1.2598567805011702	-2.306247430356794
[	0.33776550384870313	0.33776550384870313	0.33776550384870313	0.33776550384870313	0.33776550384870313	[	0.1774904058838868	1.2062319287043224	-2.3192303588379777
[	0.32032090441070304	0.32032090441070304	0.32032090441070304	0.32032090441070304	0.32032090441070304	[	0.3470329970952417	1.1327513467586878	-2.3320887806786197
[	0.3323537424656537	0.3323537424656537	0.3323537424656537	0.3323537424656537	0.3323537424656537	[	0.5174654883026288	1.0440456913081153	-2.3447381064381703
[	0.36866284534523003	0.36866284534523003	0.36866284534523003	0.36866284534523003	0.36866284534523003	[	0.6808825170446584	0.946654407240457	-2.3571063969129162
[	0.4188731024984338	0.4188731024984338	0.4188731024984338	0.4188731024984338	0.4188731024984338	[	0.8288933558565705	0.8499487911218626	-2.3691408919899057
[	0.4731384838281318	0.4731384838281318	0.4731384838281318	0.4731384838281318	0.4731384838281318	[	0.9546284625377156	0.7622775686684043	-2.380798817904661
[	0.5248061541835228	0.5248061541835228	0.5248061541835228	0.5248061541835228	0.5248061541835228	[	1.0563414903724748	0.687839048056161	-2.3920647274528366
[	0.5684492167674776	0.5684492167674776	0.5684492167674776	0.5684492167674776	0.5684492167674776	[	1.1337645607586406	0.6294805164725407	-2.4029294173045104
[	0.6028732529861411	0.6028732529861411	0.6028732529861411	0.6028732529861411	0.6028732529861411	[	1.189810548838595	0.586339623150778	-2.413388513688915
[	0.6288071614707993	0.6288071614707993	0.6288071614707993	0.6288071614707993	0.6288071614707993	[	1.228797399818515	0.5558887676717527	-2.4234402043993626
[	0.6475087310373908	0.6475087310373908	0.6475087310373908	0.6475087310373908	0.6475087310373908	[	1.2546435772563134	0.5355415374784823	-2.4330905324587175
[	0.6607101068868737	0.6607101068868737	0.6607101068868737	0.6607101068868737	0.6607101068868737	[	1.2708897338154312	0.5226686261500177	-2.4423527213611123
[	0.6699268597778952	0.6699268597778952	0.6699268597778952	0.6699268597778952	0.6699268597778952	[	1.280500972331333	0.5150340757209124	-2.4512391266586415
[	0.67624	0.67624	0.67624	0.67624	0.67624	[	1.2854	0.511135	-2.45976
[	0.6805911636105575	0.6805911636105575	0.6805911636105575	0.6805911636105575	0.6805911636105575	[	1.2872274348720916	0.5096796413823255	-2.4679259248189105
[	0.683553324209139	0.683553324209139	0.683553324209139	0.683553324209139	0.683553324209139	[	1.2869485023726286	0.5099022066464441	-2.475749725922115
