 0.000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.7626e-02 [ 4.7619e-02 6.9619e-06 ] 9.5237e-01
 2.267e-01 9.5723e-02 [ 9.5698e-02 2.5281e-05 ] 9.0428e-01
 3.400e-01 1.3590e-01 [ 1.3585e-01 5.1213e-05 ] 8.6410e-01
 4.533e-01 1.7406e-01 [ 1.7398e-01 8.2219e-05 ] 8.2594e-01
 5.667e-01 2.1151e-01 [ 2.1139e-01 1.1653e-04 ] 7.8849e-01
 6.800e-01 2.4895e-01 [ 2.4880e-01 1.5278e-04 ] 7.5105e-01
 7.933e-01 2.8662e-01 [ 2.8643e-01 1.8992e-04 ] 7.1338e-01
 9.067e-01 3.2433e-01 [ 3.2410e-01 2.2714e-04 ] 6.7567e-01
 1.020e+00 3.6160e-01 [ 3.6133e-01 2.6377e-04 ] 6.3840e-01
 1.133e+00 3.9770e-01 [ 3.9740e-01 2.9922e-04 ] 6.0230e-01
 1.247e+00 4.3182e-01 [ 4.3149e-01 3.3299e-04 ] 5.6818e-01
 1.360e+00 4.6320e-01 [ 4.6283e-01 3.6466e-04 ] 5.3680e-01
 1.473e+00 4.9122e-01 [ 4.9082e-01 3.9394e-04 ] 5.0878e-01
 1.587e+00 5.1550e-01 [ 5.1508e-01 4.2067e-04 ] 4.8450e-01
 1.700e+00 5.3592e-01 [ 5.3548e-01 4.4483e-04 ] 4.6408e-01
 1.813e+00 5.5259e-01 [ 5.5212e-01 4.6656e-04 ] 4.4741e-01
 1.927e+00 5.6578e-01 [ 5.6529e-01 4.8606e-04 ] 4.3422e-01
 2.040e+00 5.7589e-01 [ 5.7538e-01 5.0359e-04 ] 4.2411e-01
 2.153e+00 5.8334e-01 [ 5.8282e-01 5.1943e-04 ] 4.1666e-01
 2.267e+00 5.8858e-01 [ 5.8805e-01 5.3384e-04 ] 4.1142e-01
 2.380e+00 5.9201e-01 [ 5.9146e-01 5.4706e-04 ] 4.0799e-01
 2.493e+00 5.9399e-01 [ 5.9343e-01 5.5929e-04 ] 4.0601e-01
 2.607e+00 5.9482e-01 [ 5.9425e-01 5.7071e-04 ] 4.0518e-01
 2.720e+00 5.9477e-01 [ 5.9419e-01 5.8146e-04 ] 4.0523e-01
 2.833e+00 5.9404e-01 [ 5.9345e-01 5.9164e-04 ] 4.0596e-01
 2.947e+00 5.9280e-01 [ 5.9220e-01 6.0137e-04 ] 4.0720e-01
 3.060e+00 5.9119e-01 [ 5.9058e-01 6.1071e-04 ] 4.0881e-01
 3.173e+00 5.8931e-01 [ 5.8869e-01 6.1973e-04 ] 4.1069e-01
 3.287e+00 5.8725e-01 [ 5.8663e-01 6.2849e-04 ] 4.1275e-01
 3.400e+00 5.8509e-01 [ 5.8445e-01 6.3703e-04 ] 4.1491e-01
 3.513e+00 5.8286e-01 [ 5.8221e-01 6.4539e-04 ] 4.1714e-01
 3.627e+00 5.8062e-01 [ 5.7996e-01 6.5362e-04 ] 4.1938e-01
 3.740e+00 5.7838e-01 [ 5.7772e-01 6.6173e-04 ] 4.2162e-01
 3.853e+00 5.7619e-01 [ 5.7552e-01 6.6976e-04 ] 4.2381e-01
 3.967e+00 5.7405e-01 [ 5.7337e-01 6.7774e-04 ] 4.2595e-01
 4.080e+00 5.7198e-01 [ 5.7130e-01 6.8567e-04 ] 4.2802e-01
 4.193e+00 5.6999e-01 [ 5.6930e-01 6.9359e-04 ] 4.3001e-01
 4.307e+00 5.6809e-01 [ 5.6738e-01 7.0150e-04 ] 4.3191e-01
 4.420e+00 5.6627e-01 [ 5.6556e-01 7.0943e-04 ] 4.3373e-01
 4.533e+00 5.6455e-01 [ 5.6383e-01 7.1738e-04 ] 4.3545e-01
 4.647e+00 5.6291e-01 [ 5.6219e-01 7.2537e-04 ] 4.3709e-01
 4.760e+00 5.6137e-01 [ 5.6064e-01 7.3341e-04 ] 4.3863e-01
 4.873e+00 5.5992e-01 [ 5.5918e-01 7.4150e-04 ] 4.4008e-01
 4.987e+00 5.5856e-01 [ 5.5781e-01 7.4964e-04 ] 4.4144e-01
 5.100e+00 5.5728e-01 [ 5.5653e-01 7.5786e-04 ] 4.4272e-01
 5.213e+00 5.5609e-01 [ 5.5532e-01 7.6615e-04 ] 4.4391e-01
 5.327e+00 5.5496e-01 [ 5.5419e-01 7.7451e-04 ] 4.4504e-01
 5.440e+00 5.5392e-01 [ 5.5313e-01 7.8295e-04 ] 4.4608e-01
 5.553e+00 5.5294e-01 [ 5.5214e-01 7.9147e-04 ] 4.4706e-01
 5.667e+00 5.5202e-01 [ 5.5122e-01 8.0007e-04 ] 4.4798e-01
 5.780e+00 5.5116e-01 [ 5.5035e-01 8.0876e-04 ] 4.4884e-01
 5.893e+00 5.5036e-01 [ 5.4954e-01 8.1753e-04 ] 4.4964e-01
 6.007e+00 5.4961e-01 [ 5.4879e-01 8.2639e-04 ] 4.5039e-01
 6.120e+00 5.4891e-01 [ 5.4808e-01 8.3533e-04 ] 4.5109e-01
 6.233e+00 5.4825e-01 [ 5.4741e-01 8.4436e-04 ] 4.5175e-01
 6.347e+00 5.4763e-01 [ 5.4678e-01 8.5347e-04 ] 4.5237e-01
 6.460e+00 5.4705e-01 [ 5.4618e-01 8.6267e-04 ] 4.5295e-01
 6.573e+00 5.4649e-01 [ 5.4562e-01 8.7194e-04 ] 4.5351e-01
 6.687e+00 5.4597e-01 [ 5.4509e-01 8.8130e-04 ] 4.5403e-01
 6.800e+00 5.4547e-01 [ 5.4458e-01 8.9074e-04 ] 4.5453e-01
 6.913e+00 5.4500e-01 [ 5.4410e-01 9.0025e-04 ] 4.5500e-01
 7.027e+00 5.4454e-01 [ 5.4363e-01 9.0984e-04 ] 4.5546e-01
 7.140e+00 5.4411e-01 [ 5.4319e-01 9.1951e-04 ] 4.5589e-01
 7.253e+00 5.4368e-01 [ 5.4275e-01 9.2925e-04 ] 4.5632e-01
 7.367e+00 5.4328e-01 [ 5.4234e-01 9.3906e-04 ] 4.5672e-01
 7.480e+00 5.4288e-01 [ 5.4193e-01 9.4895e-04 ] 4.5712e-01
 7.593e+00 5.4249e-01 [ 5.4153e-01 9.5890e-04 ] 4.5751e-01
 7.707e+00 5.4211e-01 [ 5.4114e-01 9.6893e-04 ] 4.5789e-01
 7.820e+00 5.4174e-01 [ 5.4076e-01 9.7901e-04 ] 4.5826e-01
 7.933e+00 5.4137e-01 [ 5.4038e-01 9.8917e-04 ] 4.5863e-01
 8.047e+00 5.4101e-01 [ 5.4001e-01 9.9939e-04 ] 4.5899e-01
 8.160e+00 5.4064e-01 [ 5.3963e-01 1.0097e-03 ] 4.5936e-01
 8.273e+00 5.4028e-01 [ 5.3926e-01 1.0200e-03 ] 4.5972e-01
 8.387e+00 5.3993e-01 [ 5.3889e-01 1.0304e-03 ] 4.6007e-01
 8.500e+00 5.3957e-01 [ 5.3853e-01 1.0409e-03 ] 4.6043e-01
 8.613e+00 5.3921e-01 [ 5.3816e-01 1.0514e-03 ] 4.6079e-01
 8.727e+00 5.3885e-01 [ 5.3778e-01 1.0620e-03 ] 4.6115e-01
 8.840e+00 5.3848e-01 [ 5.3741e-01 1.0726e-03 ] 4.6152e-01
