 0.000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.7617e-02 [ 4.7610e-02 6.9552e-06 ] 9.5238e-01
 2.267e-01 9.5623e-02 [ 9.5598e-02 2.5256e-05 ] 9.0438e-01
 3.400e-01 1.3568e-01 [ 1.3563e-01 5.1161e-05 ] 8.6432e-01
 4.533e-01 1.7370e-01 [ 1.7362e-01 8.2133e-05 ] 8.2630e-01
 5.667e-01 2.1098e-01 [ 2.1086e-01 1.1640e-04 ] 7.8902e-01
 6.800e-01 2.4822e-01 [ 2.4807e-01 1.5262e-04 ] 7.5178e-01
 7.933e-01 2.8569e-01 [ 2.8550e-01 1.8974e-04 ] 7.1431e-01
 9.067e-01 3.2320e-01 [ 3.2298e-01 2.2694e-04 ] 6.7680e-01
 1.020e+00 3.6030e-01 [ 3.6003e-01 2.6357e-04 ] 6.3970e-01
 1.133e+00 3.9626e-01 [ 3.9596e-01 2.9905e-04 ] 6.0374e-01
 1.247e+00 4.3029e-01 [ 4.2996e-01 3.3287e-04 ] 5.6971e-01
 1.360e+00 4.6162e-01 [ 4.6126e-01 3.6463e-04 ] 5.3838e-01
 1.473e+00 4.8965e-01 [ 4.8926e-01 3.9400e-04 ] 5.1035e-01
 1.587e+00 5.1398e-01 [ 5.1356e-01 4.2084e-04 ] 4.8602e-01
 1.700e+00 5.3448e-01 [ 5.3403e-01 4.4513e-04 ] 4.6552e-01
 1.813e+00 5.5124e-01 [ 5.5077e-01 4.6697e-04 ] 4.4876e-01
 1.927e+00 5.6453e-01 [ 5.6405e-01 4.8658e-04 ] 4.3547e-01
 2.040e+00 5.7474e-01 [ 5.7424e-01 5.0422e-04 ] 4.2526e-01
 2.153e+00 5.8229e-01 [ 5.8177e-01 5.2014e-04 ] 4.1771e-01
 2.267e+00 5.8762e-01 [ 5.8708e-01 5.3463e-04 ] 4.1238e-01
 2.380e+00 5.9112e-01 [ 5.9057e-01 5.4791e-04 ] 4.0888e-01
 2.493e+00 5.9316e-01 [ 5.9260e-01 5.6019e-04 ] 4.0684e-01
 2.607e+00 5.9404e-01 [ 5.9347e-01 5.7165e-04 ] 4.0596e-01
 2.720e+00 5.9403e-01 [ 5.9345e-01 5.8242e-04 ] 4.0597e-01
 2.833e+00 5.9333e-01 [ 5.9273e-01 5.9262e-04 ] 4.0667e-01
 2.947e+00 5.9211e-01 [ 5.9150e-01 6.0236e-04 ] 4.0789e-01
 3.060e+00 5.9051e-01 [ 5.8989e-01 6.1171e-04 ] 4.0949e-01
 3.173e+00 5.8863e-01 [ 5.8801e-01 6.2073e-04 ] 4.1137e-01
 3.287e+00 5.8658e-01 [ 5.8595e-01 6.2948e-04 ] 4.1342e-01
 3.400e+00 5.8441e-01 [ 5.8377e-01 6.3802e-04 ] 4.1559e-01
 3.513e+00 5.8217e-01 [ 5.8153e-01 6.4637e-04 ] 4.1783e-01
 3.627e+00 5.7992e-01 [ 5.7926e-01 6.5458e-04 ] 4.2008e-01
 3.740e+00 5.7767e-01 [ 5.7701e-01 6.6268e-04 ] 4.2233e-01
 3.853e+00 5.7546e-01 [ 5.7479e-01 6.7070e-04 ] 4.2454e-01
 3.967e+00 5.7331e-01 [ 5.7263e-01 6.7865e-04 ] 4.2669e-01
 4.080e+00 5.7122e-01 [ 5.7053e-01 6.8657e-04 ] 4.2878e-01
 4.193e+00 5.6921e-01 [ 5.6852e-01 6.9447e-04 ] 4.3079e-01
 4.307e+00 5.6729e-01 [ 5.6659e-01 7.0237e-04 ] 4.3271e-01
 4.420e+00 5.6545e-01 [ 5.6474e-01 7.1027e-04 ] 4.3455e-01
 4.533e+00 5.6371e-01 [ 5.6299e-01 7.1821e-04 ] 4.3629e-01
 4.647e+00 5.6206e-01 [ 5.6134e-01 7.2618e-04 ] 4.3794e-01
 4.760e+00 5.6050e-01 [ 5.5977e-01 7.3419e-04 ] 4.3950e-01
 4.873e+00 5.5904e-01 [ 5.5829e-01 7.4226e-04 ] 4.4096e-01
 4.987e+00 5.5766e-01 [ 5.5691e-01 7.5039e-04 ] 4.4234e-01
 5.100e+00 5.5636e-01 [ 5.5560e-01 7.5859e-04 ] 4.4364e-01
 5.213e+00 5.5515e-01 [ 5.5438e-01 7.6686e-04 ] 4.4485e-01
 5.327e+00 5.5401e-01 [ 5.5324e-01 7.7521e-04 ] 4.4599e-01
 5.440e+00 5.5295e-01 [ 5.5217e-01 7.8364e-04 ] 4.4705e-01
 5.553e+00 5.5196e-01 [ 5.5117e-01 7.9214e-04 ] 4.4804e-01
 5.667e+00 5.5103e-01 [ 5.5023e-01 8.0074e-04 ] 4.4897e-01
 5.780e+00 5.5017e-01 [ 5.4936e-01 8.0941e-04 ] 4.4983e-01
 5.893e+00 5.4935e-01 [ 5.4854e-01 8.1818e-04 ] 4.5065e-01
 6.007e+00 5.4860e-01 [ 5.4777e-01 8.2703e-04 ] 4.5140e-01
 6.120e+00 5.4788e-01 [ 5.4705e-01 8.3596e-04 ] 4.5212e-01
 6.233e+00 5.4722e-01 [ 5.4637e-01 8.4499e-04 ] 4.5278e-01
 6.347e+00 5.4659e-01 [ 5.4574e-01 8.5409e-04 ] 4.5341e-01
 6.460e+00 5.4600e-01 [ 5.4514e-01 8.6328e-04 ] 4.5400e-01
 6.573e+00 5.4544e-01 [ 5.4457e-01 8.7256e-04 ] 4.5456e-01
 6.687e+00 5.4491e-01 [ 5.4403e-01 8.8191e-04 ] 4.5509e-01
 6.800e+00 5.4441e-01 [ 5.4352e-01 8.9135e-04 ] 4.5559e-01
 6.913e+00 5.4393e-01 [ 5.4303e-01 9.0087e-04 ] 4.5607e-01
 7.027e+00 5.4347e-01 [ 5.4256e-01 9.1046e-04 ] 4.5653e-01
 7.140e+00 5.4303e-01 [ 5.4211e-01 9.2013e-04 ] 4.5697e-01
 7.253e+00 5.4261e-01 [ 5.4168e-01 9.2988e-04 ] 4.5739e-01
 7.367e+00 5.4219e-01 [ 5.4125e-01 9.3970e-04 ] 4.5781e-01
 7.480e+00 5.4179e-01 [ 5.4084e-01 9.4959e-04 ] 4.5821e-01
 7.593e+00 5.4140e-01 [ 5.4044e-01 9.5955e-04 ] 4.5860e-01
 7.707e+00 5.4102e-01 [ 5.4005e-01 9.6958e-04 ] 4.5898e-01
 7.820e+00 5.4065e-01 [ 5.3967e-01 9.7968e-04 ] 4.5935e-01
 7.933e+00 5.4028e-01 [ 5.3929e-01 9.8984e-04 ] 4.5972e-01
 8.047e+00 5.3991e-01 [ 5.3891e-01 1.0001e-03 ] 4.6009e-01
 8.160e+00 5.3955e-01 [ 5.3854e-01 1.0104e-03 ] 4.6045e-01
 8.273e+00 5.3918e-01 [ 5.3816e-01 1.0207e-03 ] 4.6082e-01
 8.387e+00 5.3882e-01 [ 5.3779e-01 1.0311e-03 ] 4.6118e-01
 8.500e+00 5.3846e-01 [ 5.3742e-01 1.0416e-03 ] 4.6154e-01
 8.613e+00 5.3810e-01 [ 5.3705e-01 1.0521e-03 ] 4.6190e-01
 8.727e+00 5.3774e-01 [ 5.3668e-01 1.0627e-03 ] 4.6226e-01
 8.840e+00 5.3738e-01 [ 5.3630e-01 1.0734e-03 ] 4.6262e-01
 8.953e+00 5.3701e-01 [ 5.3593e-01 1.0841e-03 ] 4.6299e-01
 9.067e+00 5.3664e-01 [ 5.3555e-01 1.0949e-03 ] 4.6336e-01
 9.180e+00 5.3627e-01 [ 5.3516e-01 1.1057e-03 ] 4.6373e-01
 9.293e+00 5.3589e-01 [ 5.3478e-01 1.1166e-03 ] 4.6411e-01
 9.407e+00 5.3551e-01 [ 5.3439e-01 1.1275e-03 ] 4.6449e-01
 9.520e+00 5.3513e-01 [ 5.3399e-01 1.1385e-03 ] 4.6487e-01
