[ 1.7471e+00 ] -1.00000e+00 1.00000e+00 2.13455e+00
[ 1.6209e+00 ] -9.56696e-01 1.04146e+00 2.13455e+00
[ 1.4703e+00 ] -9.00754e-01 1.08972e+00 2.13990e+00
[ 1.3203e+00 ] -8.39644e-01 1.13597e+00 2.15015e+00
[ 1.1241e+00 ] -7.50579e-01 1.19208e+00 2.16483e+00
[ 8.6792e-01 ] -6.13234e-01 1.25474e+00 2.18333e+00
[ 5.7011e-01 ] -4.02665e-01 1.30212e+00 2.20482e+00
[ 3.0391e-01 ] -9.64590e-02 1.28621e+00 2.22819e+00
[ 1.7817e-01 ] 3.02373e-01 1.15386e+00 2.25219e+00
[ 2.3572e-01 ] 7.30308e-01 9.15237e-01 2.27571e+00
[ 3.8155e-01 ] 1.07506e+00 6.73844e-01 2.29800e+00
[ 4.9856e-01 ] 1.27639e+00 5.18299e-01 2.31871e+00
[ 5.5967e-01 ] 1.36604e+00 4.46253e-01 2.33777e+00
[ 5.8591e-01 ] 1.39796e+00 4.20231e-01 2.35524e+00
[ 5.9639e-01 ] 1.40564e+00 4.13946e-01 2.37120e+00
[ 6.0055e-01 ] 1.40417e+00 4.15152e-01 2.38578e+00
[ 6.0227e-01 ] 1.39956e+00 4.18922e-01 2.39908e+00
[ 6.0305e-01 ] 1.39411e+00 4.23385e-01 2.41121e+00
[ 6.0345e-01 ] 1.38864e+00 4.27853e-01 2.42226e+00
[ 6.0369e-01 ] 1.38345e+00 4.32088e-01 2.43234e+00
[ 6.0387e-01 ] 1.37862e+00 4.36019e-01 2.44152e+00
[ 6.0400e-01 ] 1.37418e+00 4.39637e-01 2.44987e+00
[ 6.0411e-01 ] 1.37010e+00 4.42955e-01 2.45748e+00
[ 6.0419e-01 ] 1.36636e+00 4.45993e-01 2.46441e+00
[ 6.0426e-01 ] 1.36294e+00 4.48774e-01 2.47071e+00
[ 6.0431e-01 ] 1.35980e+00 4.51320e-01 2.47645e+00
[ 6.0435e-01 ] 1.35693e+00 4.53651e-01 2.48166e+00
[ 6.0438e-01 ] 1.35429e+00 4.55785e-01 2.48640e+00
[ 6.0439e-01 ] 1.35188e+00 4.57741e-01 2.49071e+00
[ 6.0439e-01 ] 1.34966e+00 4.59534e-01 2.49463e+00
[ 6.0438e-01 ] 1.34763e+00 4.61179e-01 2.49820e+00
[ 6.0436e-01 ] 1.34576e+00 4.62690e-01 2.50143e+00
[ 6.0433e-01 ] 1.34404e+00 4.64079e-01 2.50438e+00
[ 6.0429e-01 ] 1.34246e+00 4.65358e-01 2.50705e+00
[ 6.0424e-01 ] 1.34100e+00 4.66536e-01 2.50947e+00
[ 6.0418e-01 ] 1.33965e+00 4.67624e-01 2.51168e+00
[ 6.0412e-01 ] 1.33841e+00 4.68629e-01 2.51368e+00
[ 6.0405e-01 ] 1.33726e+00 4.69560e-01 2.51549e+00
[ 6.0397e-01 ] 1.33618e+00 4.70424e-01 2.51714e+00
[ 6.0388e-01 ] 1.33519e+00 4.71227e-01 2.51863e+00
[ 6.0378e-01 ] 1.33426e+00 4.71975e-01 2.51999e+00
[ 6.0368e-01 ] 1.33339e+00 4.72674e-01 2.52122e+00
[ 6.0358e-01 ] 1.33258e+00 4.73329e-01 2.52233e+00
[ 6.0346e-01 ] 1.33182e+00 4.73944e-01 2.52334e+00
[ 6.0334e-01 ] 1.33110e+00 4.74523e-01 2.52425e+00
[ 6.0322e-01 ] 1.33042e+00 4.75069e-01 2.52508e+00
[ 6.0309e-01 ] 1.32978e+00 4.75587e-01 2.52583e+00
[ 6.0295e-01 ] 1.32917e+00 4.76079e-01 2.52651e+00
[ 6.0281e-01 ] 1.32858e+00 4.76548e-01 2.52712e+00
[ 6.0266e-01 ] 1.32803e+00 4.76997e-01 2.52767e+00
[ 6.0251e-01 ] 1.32749e+00 4.77427e-01 2.52817e+00
[ 6.0236e-01 ] 1.32698e+00 4.77840e-01 2.52862e+00
[ 6.0220e-01 ] 1.32648e+00 4.78240e-01 2.52903e+00
[ 6.0203e-01 ] 1.32600e+00 4.78627e-01 2.52939e+00
[ 6.0186e-01 ] 1.32554e+00 4.79002e-01 2.52972e+00
[ 6.0169e-01 ] 1.32508e+00 4.79368e-01 2.53001e+00
[ 6.0151e-01 ] 1.32464e+00 4.79725e-01 2.53027e+00
[ 6.0133e-01 ] 1.32420e+00 4.80074e-01 2.53051e+00
[ 6.0114e-01 ] 1.32378e+00 4.80418e-01 2.53072e+00
[ 6.0095e-01 ] 1.32336e+00 4.80755e-01 2.53090e+00
[ 6.0075e-01 ] 1.32294e+00 4.81088e-01 2.53107e+00
[ 6.0056e-01 ] 1.32253e+00 4.81417e-01 2.53121e+00
[ 6.0035e-01 ] 1.32213e+00 4.81743e-01 2.53134e+00
[ 6.0015e-01 ] 1.32173e+00 4.82066e-01 2.53145e+00
[ 5.9994e-01 ] 1.32133e+00 4.82386e-01 2.53154e+00
[ 5.9973e-01 ] 1.32093e+00 4.82705e-01 2.53162e+00
[ 5.9951e-01 ] 1.32054e+00 4.83023e-01 2.53169e+00
[ 5.9929e-01 ] 1.32014e+00 4.83340e-01 2.53175e+00
[ 5.9907e-01 ] 1.31975e+00 4.83656e-01 2.53179e+00
[ 5.9884e-01 ] 1.31935e+00 4.83972e-01 2.53183e+00
[ 5.9861e-01 ] 1.31896e+00 4.84288e-01 2.53185e+00
[ 5.9838e-01 ] 1.31857e+00 4.84604e-01 2.53187e+00
[ 5.9814e-01 ] 1.31817e+00 4.84920e-01 2.53188e+00
[ 5.9791e-01 ] 1.31778e+00 4.85237e-01 2.53188e+00
[ 5.9766e-01 ] 1.31738e+00 4.85555e-01 2.53187e+00
[ 5.9742e-01 ] 1.31699e+00 4.85873e-01 2.53186e+00
[ 5.9717e-01 ] 1.31659e+00 4.86192e-01 2.53184e+00
[ 5.9692e-01 ] 1.31619e+00 4.86512e-01 2.53181e+00
[ 5.9666e-01 ] 1.31579e+00 4.86833e-01 2.53177e+00
[ 5.9641e-01 ] 1.31539e+00 4.87155e-01 2.53173e+00
[ 5.9615e-01 ] 1.31499e+00 4.87477e-01 2.53169e+00
[ 5.9588e-01 ] 1.31458e+00 4.87801e-01 2.53163e+00
[ 5.9562e-01 ] 1.31418e+00 4.88125e-01 2.53157e+00
[ 5.9535e-01 ] 1.31378e+00 4.88450e-01 2.53150e+00
[ 5.9508e-01 ] 1.31337e+00 4.88775e-01 2.53143e+00
[ 5.9480e-01 ] 1.31296e+00 4.89101e-01 2.53134e+00
[ 5.9453e-01 ] 1.31256e+00 4.89427e-01 2.53125e+00
[ 5.9425e-01 ] 1.31215e+00 4.89753e-01 2.53115e+00
[ 5.9396e-01 ] 1.31175e+00 4.90078e-01 2.53105e+00
[ 5.9368e-01 ] 1.31134e+00 4.90403e-01 2.53093e+00
[ 5.9339e-01 ] 1.31094e+00 4.90727e-01 2.53080e+00
[ 5.9310e-01 ] 1.31053e+00 4.91050e-01 2.53067e+00
[ 5.9281e-01 ] 1.31013e+00 4.91371e-01 2.53052e+00
[ 5.9251e-01 ] 1.30974e+00 4.91690e-01 2.53036e+00
[ 5.9221e-01 ] 1.30934e+00 4.92006e-01 2.53019e+00
[ 5.9191e-01 ] 1.30895e+00 4.92319e-01 2.53000e+00
[ 5.9161e-01 ] 1.30856e+00 4.92628e-01 2.52980e+00
[ 5.9130e-01 ] 1.30818e+00 4.92933e-01 2.52957e+00
[ 5.9099e-01 ] 1.30781e+00 4.93232e-01 2.52934e+00
[ 5.9068e-01 ] 1.30744e+00 4.93526e-01 2.52908e+00
[ 5.9037e-01 ] 1.30709e+00 4.93812e-01 2.52879e+00
[ 5.9005e-01 ] 1.30674e+00 4.94089e-01 2.52849e+00
[ 5.8973e-01 ] 1.30641e+00 4.94358e-01 2.52816e+00
[ 5.8941e-01 ] 1.30608e+00 4.94615e-01 2.52779e+00
[ 5.8909e-01 ] 1.30578e+00 4.94861e-01 2.52740e+00
[ 5.8877e-01 ] 1.30549e+00 4.95093e-01 2.52697e+00
[ 5.8844e-01 ] 1.30522e+00 4.95309e-01 2.52650e+00
[ 5.8811e-01 ] 1.30497e+00 4.95509e-01 2.52599e+00
[ 5.8778e-01 ] 1.30474e+00 4.95689e-01 2.52543e+00
[ 5.8745e-01 ] 1.30455e+00 4.95847e-01 2.52482e+00
[ 5.8712e-01 ] 1.30438e+00 4.95981e-01 2.52416e+00
[ 5.8678e-01 ] 1.30424e+00 4.96088e-01 2.52343e+00
[ 5.8644e-01 ] 1.30415e+00 4.96164e-01 2.52263e+00
[ 5.8611e-01 ] 1.30409e+00 4.96208e-01 2.52176e+00
[ 5.8577e-01 ] 1.30409e+00 4.96214e-01 2.52081e+00
[ 5.8543e-01 ] 1.30413e+00 4.96179e-01 2.51976e+00
[ 5.8509e-01 ] 1.30423e+00 4.96098e-01 2.51862e+00
[ 5.8475e-01 ] 1.30440e+00 4.95966e-01 2.51736e+00
[ 5.8441e-01 ] 1.30463e+00 4.95779e-01 2.51599e+00
[ 5.8407e-01 ] 1.30494e+00 4.95529e-01 2.51448e+00
[ 5.8373e-01 ] 1.30534e+00 4.95211e-01 2.51283e+00
[ 5.8339e-01 ] 1.30583e+00 4.94818e-01 2.51101e+00
[ 5.8305e-01 ] 1.30643e+00 4.94341e-01 2.50902e+00
[ 5.8271e-01 ] 1.30714e+00 4.93772e-01 2.50683e+00
[ 5.8237e-01 ] 1.30797e+00 4.93103e-01 2.50443e+00
[ 5.8204e-01 ] 1.30895e+00 4.92321e-01 2.50179e+00
[ 5.8170e-01 ] 1.31007e+00 4.91418e-01 2.49890e+00
[ 5.8137e-01 ] 1.31137e+00 4.90380e-01 2.49572e+00
[ 5.8104e-01 ] 1.31285e+00 4.89194e-01 2.49222e+00
[ 5.8071e-01 ] 1.31453e+00 4.87846e-01 2.48839e+00
[ 5.8039e-01 ] 1.31643e+00 4.86321e-01 2.48418e+00
[ 5.8007e-01 ] 1.31857e+00 4.84600e-01 2.47955e+00
[ 5.7975e-01 ] 1.32098e+00 4.82666e-01 2.47447e+00
[ 5.7944e-01 ] 1.32368e+00 4.80498e-01 2.46889e+00
[ 5.7913e-01 ] 1.32669e+00 4.78075e-01 2.46276e+00
[ 5.7882e-01 ] 1.33005e+00 4.75372e-01 2.45603e+00
[ 5.7852e-01 ] 1.33378e+00 4.72365e-01 2.44865e+00
[ 5.7822e-01 ] 1.33792e+00 4.69025e-01 2.44054e+00
[ 5.7792e-01 ] 1.34251e+00 4.65323e-01 2.43164e+00
[ 5.7763e-01 ] 1.34757e+00 4.61226e-01 2.42187e+00
[ 5.7734e-01 ] 1.35317e+00 4.56700e-01 2.41116e+00
[ 5.7705e-01 ] 1.35933e+00 4.51709e-01 2.39941e+00
[ 5.7676e-01 ] 1.36610e+00 4.46211e-01 2.38653e+00
[ 5.7648e-01 ] 1.37353e+00 4.40167e-01 2.37241e+00
[ 5.7619e-01 ] 1.38168e+00 4.33532e-01 2.35694e+00
[ 5.7589e-01 ] 1.39059e+00 4.26263e-01 2.34000e+00
[ 5.7556e-01 ] 1.40029e+00 4.18326e-01 2.32145e+00
[ 5.7518e-01 ] 1.41081e+00 4.09706e-01 2.30116e+00
[ 5.7466e-01 ] 1.42207e+00 4.00457e-01 2.27898e+00
[ 5.7374e-01 ] 1.43377e+00 3.90818e-01 2.25473e+00
[ 5.7178e-01 ] 1.44499e+00 3.81558e-01 2.22825e+00
[ 5.6693e-01 ] 1.45304e+00 3.74901e-01 2.19935e+00
[ 5.5421e-01 ] 1.45045e+00 3.77041e-01 2.16784e+00
[ 5.2087e-01 ] 1.41760e+00 4.04133e-01 2.13353e+00
[ 4.4069e-01 ] 1.30992e+00 4.91540e-01 2.09624e+00
[ 2.8948e-01 ] 1.06013e+00 6.84968e-01 2.05585e+00
[ 1.2259e-01 ] 6.49550e-01 9.66099e-01 2.01240e+00
[ 9.7501e-02 ] 1.80520e-01 1.20509e+00 1.96628e+00
[ 2.8651e-01 ] -2.21285e-01 1.30310e+00 1.91836e+00
[ 5.9520e-01 ] -5.09920e-01 1.28458e+00 1.86985e+00
[ 8.9789e-01 ] -6.98290e-01 1.21905e+00 1.82200e+00
[ 1.1313e+00 ] -8.15090e-01 1.15264e+00 1.77582e+00
[ 1.2882e+00 ] -8.85572e-01 1.10176e+00 1.73199e+00
[ 1.3847e+00 ] -9.27515e-01 1.06732e+00 1.69091e+00
[ 1.4399e+00 ] -9.52312e-01 1.04543e+00 1.65277e+00
[ 1.4692e+00 ] -9.66941e-01 1.03197e+00 1.61767e+00
[ 1.4829e+00 ] -9.75572e-01 1.02383e+00 1.58560e+00
[ 1.4876e+00 ] -9.80673e-01 1.01895e+00 1.55654e+00
[ 1.4873e+00 ] -9.83694e-01 1.01604e+00 1.53043e+00
[ 1.4844e+00 ] -9.85487e-01 1.01430e+00 1.50720e+00
[ 1.4804e+00 ] -9.86552e-01 1.01327e+00 1.48681e+00
[ 1.4761e+00 ] -9.87185e-01 1.01265e+00 1.46919e+00
[ 1.4720e+00 ] -9.87559e-01 1.01229e+00 1.45429e+00
[ 1.4683e+00 ] -9.87776e-01 1.01208e+00 1.44207e+00
[ 1.4654e+00 ] -9.87896e-01 1.01196e+00 1.43250e+00
[ 1.4631e+00 ] -9.87952e-01 1.01190e+00 1.42554e+00
[ 1.4616e+00 ] -9.87960e-01 1.01190e+00 1.42118e+00
