 0.000e+00 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.7662e-02 [ 4.7662e-02 ] 9.5234e-01
 2.267e-01 9.6047e-02 [ 9.6047e-02 ] 9.0395e-01
 3.400e-01 1.3661e-01 [ 1.3661e-01 ] 8.6339e-01
 4.533e-01 1.7531e-01 [ 1.7531e-01 ] 8.2469e-01
 5.667e-01 2.1342e-01 [ 2.1342e-01 ] 7.8658e-01
 6.800e-01 2.5162e-01 [ 2.5162e-01 ] 7.4838e-01
 7.933e-01 2.9010e-01 [ 2.9010e-01 ] 7.0990e-01
 9.067e-01 3.2862e-01 [ 3.2862e-01 ] 6.7138e-01
 1.020e+00 3.6663e-01 [ 3.6663e-01 ] 6.3337e-01
 1.133e+00 4.0336e-01 [ 4.0336e-01 ] 5.9664e-01
 1.247e+00 4.3794e-01 [ 4.3794e-01 ] 5.6206e-01
 1.360e+00 4.6958e-01 [ 4.6958e-01 ] 5.3042e-01
 1.473e+00 4.9767e-01 [ 4.9767e-01 ] 5.0233e-01
 1.587e+00 5.2186e-01 [ 5.2186e-01 ] 4.7814e-01
 1.700e+00 5.4206e-01 [ 5.4206e-01 ] 4.5794e-01
 1.813e+00 5.5842e-01 [ 5.5842e-01 ] 4.4158e-01
 1.927e+00 5.7126e-01 [ 5.7126e-01 ] 4.2874e-01
 2.040e+00 5.8101e-01 [ 5.8101e-01 ] 4.1899e-01
 2.153e+00 5.8812e-01 [ 5.8812e-01 ] 4.1188e-01
 2.267e+00 5.9305e-01 [ 5.9305e-01 ] 4.0695e-01
 2.380e+00 5.9621e-01 [ 5.9621e-01 ] 4.0379e-01
 2.493e+00 5.9797e-01 [ 5.9797e-01 ] 4.0203e-01
 2.607e+00 5.9863e-01 [ 5.9863e-01 ] 4.0137e-01
 2.720e+00 5.9844e-01 [ 5.9844e-01 ] 4.0156e-01
 2.833e+00 5.9761e-01 [ 5.9761e-01 ] 4.0239e-01
 2.947e+00 5.9630e-01 [ 5.9630e-01 ] 4.0370e-01
 3.060e+00 5.9465e-01 [ 5.9465e-01 ] 4.0535e-01
 3.173e+00 5.9276e-01 [ 5.9276e-01 ] 4.0724e-01
