 0.000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.7896e-02 [ 4.7889e-02 7.6681e-06 ] 9.5210e-01
 2.267e-01 9.8271e-02 [ 9.8243e-02 2.7878e-05 ] 9.0173e-01
 3.400e-01 1.4143e-01 [ 1.4137e-01 5.6515e-05 ] 8.5857e-01
 4.533e-01 1.8356e-01 [ 1.8347e-01 9.0765e-05 ] 8.1644e-01
 5.667e-01 2.2578e-01 [ 2.2565e-01 1.2862e-04 ] 7.7422e-01
 6.800e-01 2.6855e-01 [ 2.6838e-01 1.6848e-04 ] 7.3145e-01
 7.933e-01 3.1174e-01 [ 3.1154e-01 2.0905e-04 ] 6.8826e-01
 9.067e-01 3.5477e-01 [ 3.5452e-01 2.4925e-04 ] 6.4523e-01
 1.020e+00 3.9669e-01 [ 3.9640e-01 2.8818e-04 ] 6.0331e-01
 1.133e+00 4.3639e-01 [ 4.3607e-01 3.2510e-04 ] 5.6361e-01
 1.247e+00 4.7281e-01 [ 4.7245e-01 3.5943e-04 ] 5.2719e-01
 1.360e+00 5.0509e-01 [ 5.0470e-01 3.9081e-04 ] 4.9491e-01
 1.473e+00 5.3275e-01 [ 5.3233e-01 4.1906e-04 ] 4.6725e-01
 1.587e+00 5.5564e-01 [ 5.5519e-01 4.4426e-04 ] 4.4436e-01
 1.700e+00 5.7396e-01 [ 5.7350e-01 4.6662e-04 ] 4.2604e-01
 1.813e+00 5.8815e-01 [ 5.8767e-01 4.8648e-04 ] 4.1185e-01
 1.927e+00 5.9876e-01 [ 5.9825e-01 5.0421e-04 ] 4.0124e-01
 2.040e+00 6.0638e-01 [ 6.0586e-01 5.2018e-04 ] 3.9362e-01
 2.153e+00 6.1158e-01 [ 6.1104e-01 5.3473e-04 ] 3.8842e-01
 2.267e+00 6.1486e-01 [ 6.1431e-01 5.4813e-04 ] 3.8514e-01
 2.380e+00 6.1665e-01 [ 6.1609e-01 5.6063e-04 ] 3.8335e-01
 2.493e+00 6.1732e-01 [ 6.1675e-01 5.7241e-04 ] 3.8268e-01
 2.607e+00 6.1714e-01 [ 6.1655e-01 5.8361e-04 ] 3.8286e-01
 2.720e+00 6.1634e-01 [ 6.1574e-01 5.9433e-04 ] 3.8366e-01
 2.833e+00 6.1509e-01 [ 6.1448e-01 6.0468e-04 ] 3.8491e-01
 2.947e+00 6.1353e-01 [ 6.1292e-01 6.1472e-04 ] 3.8647e-01
 3.060e+00 6.1177e-01 [ 6.1114e-01 6.2450e-04 ] 3.8823e-01
 3.173e+00 6.0988e-01 [ 6.0924e-01 6.3408e-04 ] 3.9012e-01
 3.287e+00 6.0792e-01 [ 6.0728e-01 6.4349e-04 ] 3.9208e-01
 3.400e+00 6.0594e-01 [ 6.0529e-01 6.5276e-04 ] 3.9406e-01
 3.513e+00 6.0398e-01 [ 6.0332e-01 6.6193e-04 ] 3.9602e-01
 3.627e+00 6.0205e-01 [ 6.0138e-01 6.7101e-04 ] 3.9795e-01
 3.740e+00 6.0018e-01 [ 5.9950e-01 6.8003e-04 ] 3.9982e-01
 3.853e+00 5.9838e-01 [ 5.9769e-01 6.8902e-04 ] 4.0162e-01
 3.967e+00 5.9666e-01 [ 5.9596e-01 6.9798e-04 ] 4.0334e-01
 4.080e+00 5.9502e-01 [ 5.9431e-01 7.0692e-04 ] 4.0498e-01
 4.193e+00 5.9346e-01 [ 5.9274e-01 7.1587e-04 ] 4.0654e-01
 4.307e+00 5.9199e-01 [ 5.9126e-01 7.2484e-04 ] 4.0801e-01
 4.420e+00 5.9060e-01 [ 5.8987e-01 7.3383e-04 ] 4.0940e-01
 4.533e+00 5.8930e-01 [ 5.8856e-01 7.4285e-04 ] 4.1070e-01
 4.647e+00 5.8808e-01 [ 5.8732e-01 7.5191e-04 ] 4.1192e-01
 4.760e+00 5.8693e-01 [ 5.8617e-01 7.6101e-04 ] 4.1307e-01
 4.873e+00 5.8586e-01 [ 5.8509e-01 7.7017e-04 ] 4.1414e-01
 4.987e+00 5.8486e-01 [ 5.8408e-01 7.7938e-04 ] 4.1514e-01
 5.100e+00 5.8392e-01 [ 5.8313e-01 7.8866e-04 ] 4.1608e-01
 5.213e+00 5.8305e-01 [ 5.8225e-01 7.9800e-04 ] 4.1695e-01
