 0.000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.4491e-02 [ 4.3731e-02 3.8437e-04 1.8197e-04 1.7786e-04 1.4944e-05 ] 9.5551e-01
 2.267e-01 9.4473e-02 [ 9.1260e-02 1.6310e-03 7.7209e-04 7.5422e-04 5.5218e-05 ] 9.0553e-01
 3.400e-01 1.4327e-01 [ 1.3542e-01 3.9962e-03 1.8915e-03 1.8452e-03 1.1720e-04 ] 8.5673e-01
 4.533e-01 2.0349e-01 [ 1.8807e-01 7.8698e-03 3.7245e-03 3.6267e-03 2.0027e-04 ] 7.9651e-01
 5.667e-01 2.8090e-01 [ 2.5411e-01 1.3701e-02 6.4826e-03 6.2994e-03 3.0479e-04 ] 7.1910e-01
 6.800e-01 3.7781e-01 [ 3.3526e-01 2.1810e-02 1.0317e-02 1.0002e-02 4.2911e-04 ] 6.2219e-01
 7.933e-01 4.9009e-01 [ 4.2761e-01 3.2076e-02 1.5170e-02 1.4668e-02 5.6584e-04 ] 5.0991e-01
 9.067e-01 6.0522e-01 [ 5.2034e-01 4.3650e-02 2.0637e-02 1.9897e-02 7.0017e-04 ] 3.9478e-01
 1.020e+00 7.0600e-01 [ 5.9905e-01 5.5083e-02 2.6032e-02 2.5021e-02 8.1420e-04 ] 2.9400e-01
 1.133e+00 7.7977e-01 [ 6.5366e-01 6.5052e-02 3.0730e-02 2.9435e-02 8.9665e-04 ] 2.2023e-01
 1.247e+00 8.2523e-01 [ 6.8378e-01 7.3075e-02 3.4502e-02 3.2923e-02 9.4897e-04 ] 1.7477e-01
 1.360e+00 8.4953e-01 [ 6.9594e-01 7.9473e-02 3.7500e-02 3.5635e-02 9.8095e-04 ] 1.5047e-01
 1.473e+00 8.6113e-01 [ 6.9746e-01 8.4826e-02 3.9998e-02 3.7838e-02 1.0026e-03 ] 1.3887e-01
 1.587e+00 8.6604e-01 [ 6.9345e-01 8.9603e-02 4.2218e-02 3.9745e-02 1.0206e-03 ] 1.3396e-01
 1.700e+00 8.6767e-01 [ 6.8675e-01 9.4095e-02 4.4296e-02 4.1489e-02 1.0380e-03 ] 1.3233e-01
 1.813e+00 8.6777e-01 [ 6.7881e-01 9.8458e-02 4.6306e-02 4.3142e-02 1.0561e-03 ] 1.3223e-01
 1.927e+00 8.6720e-01 [ 6.7032e-01 1.0277e-01 4.8287e-02 4.4740e-02 1.0754e-03 ] 1.3280e-01
 2.040e+00 8.6634e-01 [ 6.6161e-01 1.0708e-01 5.0257e-02 4.6303e-02 1.0957e-03 ] 1.3366e-01
 2.153e+00 8.6540e-01 [ 6.5282e-01 1.1140e-01 5.2226e-02 4.7841e-02 1.1168e-03 ] 1.3460e-01
 2.267e+00 8.6447e-01 [ 6.4404e-01 1.1573e-01 5.4197e-02 4.9358e-02 1.1385e-03 ] 1.3553e-01
 2.380e+00 8.6357e-01 [ 6.3528e-01 1.2010e-01 5.6174e-02 5.0858e-02 1.1605e-03 ] 1.3643e-01
 2.493e+00 8.6273e-01 [ 6.2656e-01 1.2448e-01 5.8157e-02 5.2342e-02 1.1828e-03 ] 1.3727e-01
 2.607e+00 8.6195e-01 [ 6.1789e-01 1.2890e-01 6.0147e-02 5.3812e-02 1.2054e-03 ] 1.3805e-01
 2.720e+00 8.6123e-01 [ 6.0926e-01 1.3333e-01 6.2143e-02 5.5269e-02 1.2280e-03 ] 1.3877e-01
 2.833e+00 8.6057e-01 [ 6.0066e-01 1.3780e-01 6.4147e-02 5.6713e-02 1.2507e-03 ] 1.3943e-01
 2.947e+00 8.5997e-01 [ 5.9211e-01 1.4228e-01 6.6158e-02 5.8145e-02 1.2735e-03 ] 1.4003e-01
 3.060e+00 8.5942e-01 [ 5.8359e-01 1.4679e-01 6.8176e-02 5.9566e-02 1.2963e-03 ] 1.4058e-01
 3.173e+00 8.5891e-01 [ 5.7509e-01 1.5132e-01 7.0202e-02 6.0977e-02 1.3192e-03 ] 1.4109e-01
 3.287e+00 8.5845e-01 [ 5.6663e-01 1.5587e-01 7.2235e-02 6.2378e-02 1.3422e-03 ] 1.4155e-01
 3.400e+00 8.5803e-01 [ 5.5818e-01 1.6043e-01 7.4277e-02 6.3771e-02 1.3653e-03 ] 1.4197e-01
 3.513e+00 8.5764e-01 [ 5.4976e-01 1.6501e-01 7.6326e-02 6.5156e-02 1.3885e-03 ] 1.4236e-01
 3.627e+00 8.5729e-01 [ 5.4135e-01 1.6961e-01 7.8384e-02 6.6535e-02 1.4117e-03 ] 1.4271e-01
 3.740e+00 8.5697e-01 [ 5.3296e-01 1.7421e-01 8.0450e-02 6.7908e-02 1.4351e-03 ] 1.4303e-01
 3.853e+00 8.5667e-01 [ 5.2458e-01 1.7883e-01 8.2525e-02 6.9275e-02 1.4586e-03 ] 1.4333e-01
 3.967e+00 8.5640e-01 [ 5.1622e-01 1.8346e-01 8.4609e-02 7.0638e-02 1.4823e-03 ] 1.4360e-01
 4.080e+00 8.5615e-01 [ 5.0786e-01 1.8808e-01 8.6703e-02 7.1998e-02 1.5061e-03 ] 1.4385e-01
 4.193e+00 8.5593e-01 [ 4.9951e-01 1.9272e-01 8.8807e-02 7.3356e-02 1.5300e-03 ] 1.4407e-01
 4.307e+00 8.5572e-01 [ 4.9118e-01 1.9735e-01 9.0921e-02 7.4712e-02 1.5542e-03 ] 1.4428e-01
 4.420e+00 8.5552e-01 [ 4.8285e-01 2.0198e-01 9.3046e-02 7.6067e-02 1.5785e-03 ] 1.4448e-01
 4.533e+00 8.5534e-01 [ 4.7452e-01 2.0661e-01 9.5182e-02 7.7423e-02 1.6030e-03 ] 1.4466e-01
 4.647e+00 8.5518e-01 [ 4.6621e-01 2.1123e-01 9.7330e-02 7.8780e-02 1.6277e-03 ] 1.4482e-01
 4.760e+00 8.5502e-01 [ 4.5790e-01 2.1584e-01 9.9489e-02 8.0138e-02 1.6526e-03 ] 1.4498e-01
 4.873e+00 8.5488e-01 [ 4.4961e-01 2.2044e-01 1.0166e-01 8.1499e-02 1.6778e-03 ] 1.4512e-01
 4.987e+00 8.5475e-01 [ 4.4132e-01 2.2502e-01 1.0385e-01 8.2864e-02 1.7031e-03 ] 1.4525e-01
 5.100e+00 8.5462e-01 [ 4.3304e-01 2.2957e-01 1.0604e-01 8.4233e-02 1.7287e-03 ] 1.4538e-01
 5.213e+00 8.5450e-01 [ 4.2478e-01 2.3411e-01 1.0825e-01 8.5607e-02 1.7546e-03 ] 1.4550e-01
 5.327e+00 8.5439e-01 [ 4.1653e-01 2.3862e-01 1.1048e-01 8.6987e-02 1.7807e-03 ] 1.4561e-01
 5.440e+00 8.5429e-01 [ 4.0829e-01 2.4310e-01 1.1272e-01 8.8374e-02 1.8071e-03 ] 1.4571e-01
 5.553e+00 8.5419e-01 [ 4.0007e-01 2.4754e-01 1.1498e-01 8.9768e-02 1.8338e-03 ] 1.4581e-01
 5.667e+00 8.5409e-01 [ 3.9187e-01 2.5194e-01 1.1725e-01 9.1171e-02 1.8607e-03 ] 1.4591e-01
 5.780e+00 8.5400e-01 [ 3.8370e-01 2.5630e-01 1.1953e-01 9.2582e-02 1.8880e-03 ] 1.4600e-01
 5.893e+00 8.5392e-01 [ 3.7554e-01 2.6062e-01 1.2184e-01 9.4004e-02 1.9155e-03 ] 1.4608e-01
 6.007e+00 8.5383e-01 [ 3.6742e-01 2.6488e-01 1.2416e-01 9.5435e-02 1.9434e-03 ] 1.4617e-01
 6.120e+00 8.5375e-01 [ 3.5932e-01 2.6909e-01 1.2649e-01 9.6878e-02 1.9716e-03 ] 1.4625e-01
 6.233e+00 8.5368e-01 [ 3.5125e-01 2.7324e-01 1.2885e-01 9.8332e-02 2.0001e-03 ] 1.4632e-01
 6.347e+00 8.5360e-01 [ 3.4322e-01 2.7733e-01 1.3122e-01 9.9800e-02 2.0289e-03 ] 1.4640e-01
 6.460e+00 8.5353e-01 [ 3.3523e-01 2.8135e-01 1.3361e-01 1.0128e-01 2.0581e-03 ] 1.4647e-01
 6.573e+00 8.5345e-01 [ 3.2728e-01 2.8529e-01 1.3602e-01 1.0277e-01 2.0877e-03 ] 1.4655e-01
 6.687e+00 8.5338e-01 [ 3.1938e-01 2.8916e-01 1.3844e-01 1.0428e-01 2.1176e-03 ] 1.4662e-01
 6.800e+00 8.5331e-01 [ 3.1152e-01 2.9295e-01 1.4089e-01 1.0581e-01 2.1479e-03 ] 1.4669e-01
 6.913e+00 8.5324e-01 [ 3.0371e-01 2.9665e-01 1.4335e-01 1.0735e-01 2.1786e-03 ] 1.4676e-01
 7.027e+00 8.5318e-01 [ 2.9596e-01 3.0026e-01 1.4584e-01 1.0890e-01 2.2097e-03 ] 1.4682e-01
 7.140e+00 8.5311e-01 [ 2.8827e-01 3.0378e-01 1.4834e-01 1.1047e-01 2.2412e-03 ] 1.4689e-01
 7.253e+00 8.5304e-01 [ 2.8064e-01 3.0720e-01 1.5087e-01 1.1206e-01 2.2731e-03 ] 1.4696e-01
 7.367e+00 8.5298e-01 [ 2.7307e-01 3.1051e-01 1.5341e-01 1.1367e-01 2.3054e-03 ] 1.4702e-01
 7.480e+00 8.5291e-01 [ 2.6558e-01 3.1372e-01 1.5598e-01 1.1530e-01 2.3381e-03 ] 1.4709e-01
 7.593e+00 8.5284e-01 [ 2.5815e-01 3.1681e-01 1.5856e-01 1.1695e-01 2.3713e-03 ] 1.4716e-01
 7.707e+00 8.5278e-01 [ 2.5080e-01 3.1979e-01 1.6117e-01 1.1861e-01 2.4050e-03 ] 1.4722e-01
 7.820e+00 8.5271e-01 [ 2.4354e-01 3.2264e-01 1.6379e-01 1.2030e-01 2.4391e-03 ] 1.4729e-01
 7.933e+00 8.5265e-01 [ 2.3635e-01 3.2537e-01 1.6644e-01 1.2201e-01 2.4737e-03 ] 1.4735e-01
 8.047e+00 8.5258e-01 [ 2.2925e-01 3.2797e-01 1.6911e-01 1.2374e-01 2.5087e-03 ] 1.4742e-01
 8.160e+00 8.5251e-01 [ 2.2224e-01 3.3044e-01 1.7179e-01 1.2549e-01 2.5443e-03 ] 1.4749e-01
 8.273e+00 8.5245e-01 [ 2.1533e-01 3.3277e-01 1.7450e-01 1.2727e-01 2.5804e-03 ] 1.4755e-01
 8.387e+00 8.5238e-01 [ 2.0850e-01 3.3497e-01 1.7722e-01 1.2907e-01 2.6169e-03 ] 1.4762e-01
 8.500e+00 8.5231e-01 [ 2.0178e-01 3.3701e-01 1.7997e-01 1.3089e-01 2.6540e-03 ] 1.4769e-01
 8.613e+00 8.5224e-01 [ 1.9516e-01 3.3892e-01 1.8273e-01 1.3274e-01 2.6917e-03 ] 1.4776e-01
 8.727e+00 8.5217e-01 [ 1.8865e-01 3.4067e-01 1.8551e-01 1.3461e-01 2.7298e-03 ] 1.4783e-01
 8.840e+00 8.5211e-01 [ 1.8224e-01 3.4227e-01 1.8831e-01 1.3651e-01 2.7686e-03 ] 1.4789e-01
 8.953e+00 8.5204e-01 [ 1.7595e-01 3.4371e-01 1.9113e-01 1.3844e-01 2.8079e-03 ] 1.4796e-01
 9.067e+00 8.5197e-01 [ 1.6976e-01 3.4500e-01 1.9396e-01 1.4039e-01 2.8478e-03 ] 1.4803e-01
 9.180e+00 8.5190e-01 [ 1.6369e-01 3.4612e-01 1.9681e-01 1.4237e-01 2.8883e-03 ] 1.4810e-01
 9.293e+00 8.5183e-01 [ 1.5774e-01 3.4709e-01 1.9968e-01 1.4438e-01 2.9294e-03 ] 1.4817e-01
 9.407e+00 8.5175e-01 [ 1.5191e-01 3.4789e-01 2.0256e-01 1.4642e-01 2.9711e-03 ] 1.4825e-01
 9.520e+00 8.5168e-01 [ 1.4620e-01 3.4852e-01 2.0545e-01 1.4849e-01 3.0135e-03 ] 1.4832e-01
 9.633e+00 8.5161e-01 [ 1.4061e-01 3.4898e-01 2.0836e-01 1.5059e-01 3.0564e-03 ] 1.4839e-01
 9.747e+00 8.5154e-01 [ 1.3515e-01 3.4928e-01 2.1128e-01 1.5272e-01 3.1001e-03 ] 1.4846e-01
 9.860e+00 8.5146e-01 [ 1.2981e-01 3.4940e-01 2.1421e-01 1.5489e-01 3.1444e-03 ] 1.4854e-01
 9.973e+00 8.5139e-01 [ 1.2460e-01 3.4936e-01 2.1715e-01 1.5708e-01 3.1894e-03 ] 1.4861e-01
 1.009e+01 8.5131e-01 [ 1.1951e-01 3.4915e-01 2.2010e-01 1.5931e-01 3.2351e-03 ] 1.4869e-01
 1.020e+01 8.5124e-01 [ 1.1455e-01 3.4876e-01 2.2306e-01 1.6158e-01 3.2815e-03 ] 1.4876e-01
 1.031e+01 8.5116e-01 [ 1.0973e-01 3.4820e-01 2.2602e-01 1.6388e-01 3.3287e-03 ] 1.4884e-01
 1.043e+01 8.5108e-01 [ 1.0503e-01 3.4747e-01 2.2899e-01 1.6621e-01 3.3765e-03 ] 1.4892e-01
 1.054e+01 8.5101e-01 [ 1.0046e-01 3.4657e-01 2.3196e-01 1.6858e-01 3.4252e-03 ] 1.4899e-01
 1.065e+01 8.5093e-01 [ 9.6020e-02 3.4551e-01 2.3493e-01 1.7099e-01 3.4745e-03 ] 1.4907e-01
 1.077e+01 8.5085e-01 [ 9.1711e-02 3.4427e-01 2.3790e-01 1.7344e-01 3.5247e-03 ] 1.4915e-01
 1.088e+01 8.5077e-01 [ 8.7530e-02 3.4286e-01 2.4087e-01 1.7592e-01 3.5756e-03 ] 1.4923e-01
 1.099e+01 8.5069e-01 [ 8.3478e-02 3.4129e-01 2.4383e-01 1.7845e-01 3.6274e-03 ] 1.4931e-01
 1.111e+01 8.5061e-01 [ 7.9554e-02 3.3956e-01 2.4679e-01 1.8102e-01 3.6799e-03 ] 1.4939e-01
 1.122e+01 8.5053e-01 [ 7.5757e-02 3.3766e-01 2.4974e-01 1.8363e-01 3.7333e-03 ] 1.4947e-01
 1.133e+01 8.5045e-01 [ 7.2087e-02 3.3560e-01 2.5268e-01 1.8628e-01 3.7876e-03 ] 1.4955e-01
 1.145e+01 8.5036e-01 [ 6.8541e-02 3.3339e-01 2.5561e-01 1.8897e-01 3.8427e-03 ] 1.4964e-01
 1.156e+01 8.5028e-01 [ 6.5120e-02 3.3102e-01 2.5852e-01 1.9171e-01 3.8986e-03 ] 1.4972e-01
 1.167e+01 8.5020e-01 [ 6.1820e-02 3.2850e-01 2.6141e-01 1.9449e-01 3.9554e-03 ] 1.4980e-01
 1.179e+01 8.5011e-01 [ 5.8642e-02 3.2583e-01 2.6429e-01 1.9732e-01 4.0131e-03 ] 1.4989e-01
 1.190e+01 8.5003e-01 [ 5.5582e-02 3.2301e-01 2.6715e-01 2.0020e-01 4.0717e-03 ] 1.4997e-01
 1.201e+01 8.4995e-01 [ 5.2639e-02 3.2006e-01 2.6998e-01 2.0312e-01 4.1313e-03 ] 1.5005e-01
 1.213e+01 8.4986e-01 [ 4.9812e-02 3.1696e-01 2.7278e-01 2.0610e-01 4.1917e-03 ] 1.5014e-01
 1.224e+01 8.4978e-01 [ 4.7098e-02 3.1373e-01 2.7555e-01 2.0912e-01 4.2530e-03 ] 1.5022e-01
 1.235e+01 8.4969e-01 [ 4.4495e-02 3.1037e-01 2.7829e-01 2.1219e-01 4.3153e-03 ] 1.5031e-01
