[ 1.2117e+00 1.2117e+00 1.2117e+00 ] [ -1.0131e+00 ] -9.72617e-01 1.01313e+00 -1.53080e+00
[ 1.2098e+00 1.2098e+00 1.2098e+00 ] [ -1.0131e+00 ] -9.72759e-01 1.01307e+00 -1.52641e+00
[ 1.2079e+00 1.2079e+00 1.2079e+00 ] [ -1.0130e+00 ] -9.72899e-01 1.01300e+00 -1.52196e+00
[ 1.2059e+00 1.2059e+00 1.2059e+00 ] [ -1.0129e+00 ] -9.73038e-01 1.01294e+00 -1.51746e+00
[ 1.2039e+00 1.2039e+00 1.2039e+00 ] [ -1.0129e+00 ] -9.73176e-01 1.01288e+00 -1.51291e+00
[ 1.2018e+00 1.2018e+00 1.2018e+00 ] [ -1.0128e+00 ] -9.73313e-01 1.01281e+00 -1.50831e+00
[ 1.1998e+00 1.1998e+00 1.1998e+00 ] [ -1.0128e+00 ] -9.73450e-01 1.01275e+00 -1.50365e+00
[ 1.1977e+00 1.1977e+00 1.1977e+00 ] [ -1.0127e+00 ] -9.73587e-01 1.01269e+00 -1.49894e+00
[ 1.1956e+00 1.1956e+00 1.1956e+00 ] [ -1.0126e+00 ] -9.73723e-01 1.01263e+00 -1.49418e+00
[ 1.1934e+00 1.1934e+00 1.1934e+00 ] [ -1.0126e+00 ] -9.73860e-01 1.01256e+00 -1.48937e+00
[ 1.1913e+00 1.1913e+00 1.1913e+00 ] [ -1.0125e+00 ] -9.73996e-01 1.01250e+00 -1.48451e+00
[ 1.1891e+00 1.1891e+00 1.1891e+00 ] [ -1.0124e+00 ] -9.74133e-01 1.01244e+00 -1.47959e+00
[ 1.1868e+00 1.1868e+00 1.1868e+00 ] [ -1.0124e+00 ] -9.74271e-01 1.01237e+00 -1.47462e+00
[ 1.1846e+00 1.1846e+00 1.1846e+00 ] [ -1.0123e+00 ] -9.74409e-01 1.01231e+00 -1.46960e+00
[ 1.1823e+00 1.1823e+00 1.1823e+00 ] [ -1.0122e+00 ] -9.74547e-01 1.01224e+00 -1.46452e+00
[ 1.1800e+00 1.1800e+00 1.1800e+00 ] [ -1.0122e+00 ] -9.74687e-01 1.01218e+00 -1.45939e+00
[ 1.1777e+00 1.1777e+00 1.1777e+00 ] [ -1.0121e+00 ] -9.74827e-01 1.01212e+00 -1.45420e+00
[ 1.1753e+00 1.1753e+00 1.1753e+00 ] [ -1.0121e+00 ] -9.74968e-01 1.01205e+00 -1.44896e+00
[ 1.1730e+00 1.1730e+00 1.1730e+00 ] [ -1.0120e+00 ] -9.75109e-01 1.01198e+00 -1.44366e+00
[ 1.1706e+00 1.1706e+00 1.1706e+00 ] [ -1.0119e+00 ] -9.75252e-01 1.01192e+00 -1.43830e+00
[ 1.1681e+00 1.1681e+00 1.1681e+00 ] [ -1.0119e+00 ] -9.75395e-01 1.01185e+00 -1.43289e+00
[ 1.1657e+00 1.1657e+00 1.1657e+00 ] [ -1.0118e+00 ] -9.75540e-01 1.01178e+00 -1.42741e+00
[ 1.1632e+00 1.1632e+00 1.1632e+00 ] [ -1.0117e+00 ] -9.75685e-01 1.01172e+00 -1.42188e+00
[ 1.1607e+00 1.1607e+00 1.1607e+00 ] [ -1.0116e+00 ] -9.75831e-01 1.01165e+00 -1.41629e+00
[ 1.1581e+00 1.1581e+00 1.1581e+00 ] [ -1.0116e+00 ] -9.75979e-01 1.01158e+00 -1.41065e+00
[ 1.1556e+00 1.1556e+00 1.1556e+00 ] [ -1.0115e+00 ] -9.76127e-01 1.01151e+00 -1.40494e+00
[ 1.1530e+00 1.1530e+00 1.1530e+00 ] [ -1.0114e+00 ] -9.76276e-01 1.01144e+00 -1.39917e+00
[ 1.1503e+00 1.1503e+00 1.1503e+00 ] [ -1.0114e+00 ] -9.76426e-01 1.01137e+00 -1.39334e+00
[ 1.1477e+00 1.1477e+00 1.1477e+00 ] [ -1.0113e+00 ] -9.76576e-01 1.01130e+00 -1.38745e+00
[ 1.1450e+00 1.1450e+00 1.1450e+00 ] [ -1.0112e+00 ] -9.76728e-01 1.01123e+00 -1.38149e+00
[ 1.1423e+00 1.1423e+00 1.1423e+00 ] [ -1.0112e+00 ] -9.76880e-01 1.01116e+00 -1.37548e+00
[ 1.1396e+00 1.1396e+00 1.1396e+00 ] [ -1.0111e+00 ] -9.77033e-01 1.01109e+00 -1.36940e+00
[ 1.1368e+00 1.1368e+00 1.1368e+00 ] [ -1.0110e+00 ] -9.77187e-01 1.01102e+00 -1.36326e+00
[ 1.1340e+00 1.1340e+00 1.1340e+00 ] [ -1.0109e+00 ] -9.77342e-01 1.01095e+00 -1.35705e+00
[ 1.1311e+00 1.1311e+00 1.1311e+00 ] [ -1.0109e+00 ] -9.77497e-01 1.01087e+00 -1.35078e+00
[ 1.1283e+00 1.1283e+00 1.1283e+00 ] [ -1.0108e+00 ] -9.77653e-01 1.01080e+00 -1.34445e+00
[ 1.1254e+00 1.1254e+00 1.1254e+00 ] [ -1.0107e+00 ] -9.77810e-01 1.01073e+00 -1.33805e+00
[ 1.1224e+00 1.1224e+00 1.1224e+00 ] [ -1.0107e+00 ] -9.77967e-01 1.01066e+00 -1.33158e+00
[ 1.1195e+00 1.1195e+00 1.1195e+00 ] [ -1.0106e+00 ] -9.78125e-01 1.01058e+00 -1.32505e+00
[ 1.1165e+00 1.1165e+00 1.1165e+00 ] [ -1.0105e+00 ] -9.78283e-01 1.01051e+00 -1.31845e+00
[ 1.1135e+00 1.1135e+00 1.1135e+00 ] [ -1.0104e+00 ] -9.78442e-01 1.01043e+00 -1.31178e+00
[ 1.1104e+00 1.1104e+00 1.1104e+00 ] [ -1.0104e+00 ] -9.78601e-01 1.01036e+00 -1.30505e+00
[ 1.1073e+00 1.1073e+00 1.1073e+00 ] [ -1.0103e+00 ] -9.78761e-01 1.01028e+00 -1.29825e+00
[ 1.1042e+00 1.1042e+00 1.1042e+00 ] [ -1.0102e+00 ] -9.78921e-01 1.01021e+00 -1.29138e+00
[ 1.1010e+00 1.1010e+00 1.1010e+00 ] [ -1.0101e+00 ] -9.79082e-01 1.01013e+00 -1.28444e+00
[ 1.0978e+00 1.0978e+00 1.0978e+00 ] [ -1.0101e+00 ] -9.79243e-01 1.01006e+00 -1.27742e+00
[ 1.0946e+00 1.0946e+00 1.0946e+00 ] [ -1.0100e+00 ] -9.79404e-01 1.00998e+00 -1.27034e+00
[ 1.0913e+00 1.0913e+00 1.0913e+00 ] [ -1.0099e+00 ] -9.79565e-01 1.00991e+00 -1.26319e+00
[ 1.0880e+00 1.0880e+00 1.0880e+00 ] [ -1.0098e+00 ] -9.79727e-01 1.00983e+00 -1.25596e+00
[ 1.0847e+00 1.0847e+00 1.0847e+00 ] [ -1.0098e+00 ] -9.79889e-01 1.00975e+00 -1.24866e+00
[ 1.0813e+00 1.0813e+00 1.0813e+00 ] [ -1.0097e+00 ] -9.80051e-01 1.00968e+00 -1.24129e+00
[ 1.0779e+00 1.0779e+00 1.0779e+00 ] [ -1.0096e+00 ] -9.80213e-01 1.00960e+00 -1.23384e+00
[ 1.0745e+00 1.0745e+00 1.0745e+00 ] [ -1.0095e+00 ] -9.80375e-01 1.00953e+00 -1.22631e+00
[ 1.0710e+00 1.0710e+00 1.0710e+00 ] [ -1.0094e+00 ] -9.80538e-01 1.00945e+00 -1.21871e+00
[ 1.0675e+00 1.0675e+00 1.0675e+00 ] [ -1.0094e+00 ] -9.80700e-01 1.00937e+00 -1.21103e+00
[ 1.0639e+00 1.0639e+00 1.0639e+00 ] [ -1.0093e+00 ] -9.80863e-01 1.00930e+00 -1.20327e+00
[ 1.0603e+00 1.0603e+00 1.0603e+00 ] [ -1.0092e+00 ] -9.81026e-01 1.00922e+00 -1.19542e+00
[ 1.0567e+00 1.0567e+00 1.0567e+00 ] [ -1.0091e+00 ] -9.81188e-01 1.00914e+00 -1.18750e+00
[ 1.0530e+00 1.0530e+00 1.0530e+00 ] [ -1.0091e+00 ] -9.81351e-01 1.00907e+00 -1.17949e+00
[ 1.0492e+00 1.0492e+00 1.0492e+00 ] [ -1.0090e+00 ] -9.81514e-01 1.00899e+00 -1.17140e+00
[ 1.0455e+00 1.0455e+00 1.0455e+00 ] [ -1.0089e+00 ] -9.81678e-01 1.00891e+00 -1.16322e+00
[ 1.0417e+00 1.0417e+00 1.0417e+00 ] [ -1.0088e+00 ] -9.81841e-01 1.00883e+00 -1.15496e+00
[ 1.0378e+00 1.0378e+00 1.0378e+00 ] [ -1.0088e+00 ] -9.82004e-01 1.00876e+00 -1.14660e+00
[ 1.0339e+00 1.0339e+00 1.0339e+00 ] [ -1.0087e+00 ] -9.82168e-01 1.00868e+00 -1.13815e+00
[ 1.0299e+00 1.0299e+00 1.0299e+00 ] [ -1.0086e+00 ] -9.82332e-01 1.00860e+00 -1.12961e+00
[ 1.0259e+00 1.0259e+00 1.0259e+00 ] [ -1.0085e+00 ] -9.82497e-01 1.00852e+00 -1.12098e+00
[ 1.0219e+00 1.0219e+00 1.0219e+00 ] [ -1.0084e+00 ] -9.82662e-01 1.00844e+00 -1.11225e+00
[ 1.0178e+00 1.0178e+00 1.0178e+00 ] [ -1.0084e+00 ] -9.82827e-01 1.00837e+00 -1.10342e+00
[ 1.0137e+00 1.0137e+00 1.0137e+00 ] [ -1.0083e+00 ] -9.82994e-01 1.00829e+00 -1.09449e+00
[ 1.0095e+00 1.0095e+00 1.0095e+00 ] [ -1.0082e+00 ] -9.83161e-01 1.00821e+00 -1.08546e+00
[ 1.0052e+00 1.0052e+00 1.0052e+00 ] [ -1.0081e+00 ] -9.83329e-01 1.00813e+00 -1.07632e+00
[ 1.0009e+00 1.0009e+00 1.0009e+00 ] [ -1.0080e+00 ] -9.83499e-01 1.00805e+00 -1.06708e+00
[ 9.9660e-01 9.9660e-01 9.9660e-01 ] [ -1.0080e+00 ] -9.83670e-01 1.00797e+00 -1.05773e+00
[ 9.9221e-01 9.9221e-01 9.9221e-01 ] [ -1.0079e+00 ] -9.83842e-01 1.00788e+00 -1.04828e+00
[ 9.8777e-01 9.8777e-01 9.8777e-01 ] [ -1.0078e+00 ] -9.84017e-01 1.00780e+00 -1.03871e+00
[ 9.8328e-01 9.8328e-01 9.8328e-01 ] [ -1.0077e+00 ] -9.84195e-01 1.00772e+00 -1.02904e+00
[ 9.7874e-01 9.7874e-01 9.7874e-01 ] [ -1.0076e+00 ] -9.84375e-01 1.00763e+00 -1.01925e+00
[ 9.7414e-01 9.7414e-01 9.7414e-01 ] [ -1.0075e+00 ] -9.84558e-01 1.00754e+00 -1.00934e+00
[ 9.6950e-01 9.6950e-01 9.6950e-01 ] [ -1.0075e+00 ] -9.84745e-01 1.00745e+00 -9.99324e-01
[ 9.6481e-01 9.6481e-01 9.6481e-01 ] [ -1.0074e+00 ] -9.84937e-01 1.00736e+00 -9.89192e-01
[ 9.6007e-01 9.6007e-01 9.6007e-01 ] [ -1.0073e+00 ] -9.85133e-01 1.00727e+00 -9.78945e-01
[ 9.5528e-01 9.5528e-01 9.5528e-01 ] [ -1.0072e+00 ] -9.85335e-01 1.00717e+00 -9.68585e-01
[ 9.5045e-01 9.5045e-01 9.5045e-01 ] [ -1.0071e+00 ] -9.85544e-01 1.00707e+00 -9.58112e-01
[ 9.4558e-01 9.4558e-01 9.4558e-01 ] [ -1.0070e+00 ] -9.85759e-01 1.00697e+00 -9.47528e-01
[ 9.4068e-01 9.4068e-01 9.4068e-01 ] [ -1.0069e+00 ] -9.85982e-01 1.00686e+00 -9.36836e-01
[ 9.3573e-01 9.3573e-01 9.3573e-01 ] [ -1.0068e+00 ] -9.86214e-01 1.00675e+00 -9.26039e-01
[ 9.3076e-01 9.3076e-01 9.3076e-01 ] [ -1.0066e+00 ] -9.86456e-01 1.00664e+00 -9.15142e-01
[ 9.2576e-01 9.2576e-01 9.2576e-01 ] [ -1.0065e+00 ] -9.86708e-01 1.00651e+00 -9.04150e-01
[ 9.2073e-01 9.2073e-01 9.2073e-01 ] [ -1.0064e+00 ] -9.86973e-01 1.00639e+00 -8.93070e-01
[ 9.1570e-01 9.1570e-01 9.1570e-01 ] [ -1.0063e+00 ] -9.87250e-01 1.00625e+00 -8.81910e-01
[ 9.1065e-01 9.1065e-01 9.1065e-01 ] [ -1.0061e+00 ] -9.87541e-01 1.00611e+00 -8.70679e-01
[ 9.0561e-01 9.0561e-01 9.0561e-01 ] [ -1.0060e+00 ] -9.87848e-01 1.00597e+00 -8.59388e-01
[ 9.0058e-01 9.0058e-01 9.0058e-01 ] [ -1.0058e+00 ] -9.88171e-01 1.00581e+00 -8.48051e-01
[ 8.9556e-01 8.9556e-01 8.9556e-01 ] [ -1.0056e+00 ] -9.88511e-01 1.00565e+00 -8.36681e-01
[ 8.9057e-01 8.9057e-01 8.9057e-01 ] [ -1.0055e+00 ] -9.88869e-01 1.00547e+00 -8.25298e-01
[ 8.8563e-01 8.8563e-01 8.8563e-01 ] [ -1.0053e+00 ] -9.89247e-01 1.00529e+00 -8.13918e-01
[ 8.8073e-01 8.8073e-01 8.8073e-01 ] [ -1.0051e+00 ] -9.89645e-01 1.00510e+00 -8.02565e-01
[ 8.7591e-01 8.7591e-01 8.7591e-01 ] [ -1.0049e+00 ] -9.90063e-01 1.00489e+00 -7.91261e-01
[ 8.7116e-01 8.7116e-01 8.7116e-01 ] [ -1.0047e+00 ] -9.90503e-01 1.00468e+00 -7.80035e-01
[ 8.6651e-01 8.6651e-01 8.6651e-01 ] [ -1.0045e+00 ] -9.90963e-01 1.00446e+00 -7.68914e-01
[ 8.6196e-01 8.6196e-01 8.6196e-01 ] [ -1.0042e+00 ] -9.91445e-01 1.00422e+00 -7.57932e-01
[ 8.5755e-01 8.5755e-01 8.5755e-01 ] [ -1.0040e+00 ] -9.91946e-01 1.00398e+00 -7.47123e-01
[ 8.5328e-01 8.5328e-01 8.5328e-01 ] [ -1.0037e+00 ] -9.92466e-01 1.00372e+00 -7.36525e-01
[ 8.4917e-01 8.4917e-01 8.4917e-01 ] [ -1.0035e+00 ] -9.93003e-01 1.00346e+00 -7.26178e-01
[ 8.4524e-01 8.4524e-01 8.4524e-01 ] [ -1.0032e+00 ] -9.93555e-01 1.00319e+00 -7.16126e-01
[ 8.4150e-01 8.4150e-01 8.4150e-01 ] [ -1.0029e+00 ] -9.94119e-01 1.00291e+00 -7.06413e-01
[ 8.3797e-01 8.3797e-01 8.3797e-01 ] [ -1.0026e+00 ] -9.94692e-01 1.00263e+00 -6.97087e-01
[ 8.3467e-01 8.3467e-01 8.3467e-01 ] [ -1.0023e+00 ] -9.95269e-01 1.00235e+00 -6.88197e-01
[ 8.3161e-01 8.3161e-01 8.3161e-01 ] [ -1.0021e+00 ] -9.95844e-01 1.00206e+00 -6.79794e-01
[ 8.2881e-01 8.2881e-01 8.2881e-01 ] [ -1.0018e+00 ] -9.96413e-01 1.00178e+00 -6.71929e-01
[ 8.2628e-01 8.2628e-01 8.2628e-01 ] [ -1.0015e+00 ] -9.96969e-01 1.00151e+00 -6.64653e-01
[ 8.2403e-01 8.2403e-01 8.2403e-01 ] [ -1.0012e+00 ] -9.97504e-01 1.00124e+00 -6.58018e-01
[ 8.2206e-01 8.2206e-01 8.2206e-01 ] [ -1.0010e+00 ] -9.98010e-01 1.00099e+00 -6.52074e-01
[ 8.2040e-01 8.2040e-01 8.2040e-01 ] [ -1.0008e+00 ] -9.98480e-01 1.00076e+00 -6.46868e-01
[ 8.1903e-01 8.1903e-01 8.1903e-01 ] [ -1.0005e+00 ] -9.98904e-01 1.00055e+00 -6.42447e-01
[ 8.1797e-01 8.1797e-01 8.1797e-01 ] [ -1.0004e+00 ] -9.99272e-01 1.00036e+00 -6.38850e-01
[ 8.1721e-01 8.1721e-01 8.1721e-01 ] [ -1.0002e+00 ] -9.99575e-01 1.00021e+00 -6.36114e-01
[ 8.1674e-01 8.1674e-01 8.1674e-01 ] [ -1.0001e+00 ] -9.99804e-01 1.00010e+00 -6.34270e-01
[ 8.1657e-01 8.1657e-01 8.1657e-01 ] [ -1.0000e+00 ] -9.99949e-01 1.00003e+00 -6.33340e-01
[ 8.1667e-01 8.1667e-01 8.1667e-01 ] [ -1.0000e+00 ] -1.00000e+00 1.00000e+00 -6.33340e-01
