 0.000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.7637e-02 [ 4.7630e-02 6.9849e-06 ] 9.5236e-01
 2.267e-01 9.5842e-02 [ 9.5816e-02 2.5367e-05 ] 9.0416e-01
 3.400e-01 1.3615e-01 [ 1.3610e-01 5.1388e-05 ] 8.6385e-01
 4.533e-01 1.7450e-01 [ 1.7442e-01 8.2501e-05 ] 8.2550e-01
 5.667e-01 2.1217e-01 [ 2.1205e-01 1.1693e-04 ] 7.8784e-01
 6.800e-01 2.4985e-01 [ 2.4970e-01 1.5330e-04 ] 7.5015e-01
 7.933e-01 2.8777e-01 [ 2.8758e-01 1.9056e-04 ] 7.1223e-01
 9.067e-01 3.2573e-01 [ 3.2550e-01 2.2787e-04 ] 6.7427e-01
 1.020e+00 3.6322e-01 [ 3.6296e-01 2.6457e-04 ] 6.3678e-01
 1.133e+00 3.9950e-01 [ 3.9920e-01 3.0006e-04 ] 6.0050e-01
 1.247e+00 4.3375e-01 [ 4.3342e-01 3.3383e-04 ] 5.6625e-01
 1.360e+00 4.6520e-01 [ 4.6483e-01 3.6547e-04 ] 5.3480e-01
 1.473e+00 4.9322e-01 [ 4.9283e-01 3.9467e-04 ] 5.0678e-01
 1.587e+00 5.1745e-01 [ 5.1703e-01 4.2130e-04 ] 4.8255e-01
 1.700e+00 5.3779e-01 [ 5.3734e-01 4.4536e-04 ] 4.6221e-01
 1.813e+00 5.5434e-01 [ 5.5387e-01 4.6698e-04 ] 4.4566e-01
 1.927e+00 5.6741e-01 [ 5.6692e-01 4.8637e-04 ] 4.3259e-01
 2.040e+00 5.7739e-01 [ 5.7689e-01 5.0380e-04 ] 4.2261e-01
 2.153e+00 5.8473e-01 [ 5.8421e-01 5.1956e-04 ] 4.1527e-01
 2.267e+00 5.8987e-01 [ 5.8933e-01 5.3390e-04 ] 4.1013e-01
 2.380e+00 5.9321e-01 [ 5.9266e-01 5.4706e-04 ] 4.0679e-01
 2.493e+00 5.9511e-01 [ 5.9455e-01 5.5925e-04 ] 4.0489e-01
 2.607e+00 5.9588e-01 [ 5.9531e-01 5.7064e-04 ] 4.0412e-01
 2.720e+00 5.9579e-01 [ 5.9520e-01 5.8137e-04 ] 4.0421e-01
