 0.000e+00 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.7472e-02 [ 4.7472e-02 ] 9.5253e-01
 2.267e-01 9.3640e-02 [ 9.3640e-02 ] 9.0636e-01
 3.400e-01 1.3145e-01 [ 1.3145e-01 ] 8.6855e-01
 4.533e-01 1.6653e-01 [ 1.6653e-01 ] 8.3347e-01
 5.667e-01 2.0028e-01 [ 2.0028e-01 ] 7.9972e-01
 6.800e-01 2.3358e-01 [ 2.3358e-01 ] 7.6642e-01
 7.933e-01 2.6687e-01 [ 2.6687e-01 ] 7.3313e-01
 9.067e-01 3.0025e-01 [ 3.0025e-01 ] 6.9975e-01
 1.020e+00 3.3352e-01 [ 3.3352e-01 ] 6.6648e-01
 1.133e+00 3.6627e-01 [ 3.6627e-01 ] 6.3373e-01
 1.247e+00 3.9791e-01 [ 3.9791e-01 ] 6.0209e-01
 1.360e+00 4.2783e-01 [ 4.2783e-01 ] 5.7217e-01
 1.473e+00 4.5543e-01 [ 4.5543e-01 ] 5.4457e-01
 1.587e+00 4.8023e-01 [ 4.8023e-01 ] 5.1977e-01
 1.700e+00 5.0193e-01 [ 5.0193e-01 ] 4.9807e-01
 1.813e+00 5.2041e-01 [ 5.2041e-01 ] 4.7959e-01
 1.927e+00 5.3571e-01 [ 5.3571e-01 ] 4.6429e-01
 2.040e+00 5.4803e-01 [ 5.4803e-01 ] 4.5197e-01
 2.153e+00 5.5764e-01 [ 5.5764e-01 ] 4.4236e-01
 2.267e+00 5.6487e-01 [ 5.6487e-01 ] 4.3513e-01
 2.380e+00 5.7007e-01 [ 5.7007e-01 ] 4.2993e-01
 2.493e+00 5.7355e-01 [ 5.7355e-01 ] 4.2645e-01
 2.607e+00 5.7563e-01 [ 5.7563e-01 ] 4.2437e-01
 2.720e+00 5.7657e-01 [ 5.7657e-01 ] 4.2343e-01
 2.833e+00 5.7660e-01 [ 5.7660e-01 ] 4.2340e-01
 2.947e+00 5.7590e-01 [ 5.7590e-01 ] 4.2410e-01
 3.060e+00 5.7466e-01 [ 5.7466e-01 ] 4.2534e-01
 3.173e+00 5.7298e-01 [ 5.7298e-01 ] 4.2702e-01
 3.287e+00 5.7100e-01 [ 5.7100e-01 ] 4.2900e-01
 3.400e+00 5.6878e-01 [ 5.6878e-01 ] 4.3122e-01
 3.513e+00 5.6641e-01 [ 5.6641e-01 ] 4.3359e-01
 3.627e+00 5.6394e-01 [ 5.6394e-01 ] 4.3606e-01
 3.740e+00 5.6142e-01 [ 5.6142e-01 ] 4.3858e-01
 3.853e+00 5.5889e-01 [ 5.5889e-01 ] 4.4111e-01
 3.967e+00 5.5637e-01 [ 5.5637e-01 ] 4.4363e-01
 4.080e+00 5.5388e-01 [ 5.5388e-01 ] 4.4612e-01
 4.193e+00 5.5146e-01 [ 5.5146e-01 ] 4.4854e-01
 4.307e+00 5.4910e-01 [ 5.4910e-01 ] 4.5090e-01
 4.420e+00 5.4683e-01 [ 5.4683e-01 ] 4.5317e-01
 4.533e+00 5.4464e-01 [ 5.4464e-01 ] 4.5536e-01
 4.647e+00 5.4255e-01 [ 5.4255e-01 ] 4.5745e-01
 4.760e+00 5.4056e-01 [ 5.4056e-01 ] 4.5944e-01
 4.873e+00 5.3867e-01 [ 5.3867e-01 ] 4.6133e-01
 4.987e+00 5.3687e-01 [ 5.3687e-01 ] 4.6313e-01
 5.100e+00 5.3518e-01 [ 5.3518e-01 ] 4.6482e-01
 5.213e+00 5.3359e-01 [ 5.3359e-01 ] 4.6641e-01
 5.327e+00 5.3208e-01 [ 5.3208e-01 ] 4.6792e-01
 5.440e+00 5.3068e-01 [ 5.3068e-01 ] 4.6932e-01
 5.553e+00 5.2936e-01 [ 5.2936e-01 ] 4.7064e-01
 5.667e+00 5.2812e-01 [ 5.2812e-01 ] 4.7188e-01
 5.780e+00 5.2697e-01 [ 5.2697e-01 ] 4.7303e-01
 5.893e+00 5.2589e-01 [ 5.2589e-01 ] 4.7411e-01
 6.007e+00 5.2489e-01 [ 5.2489e-01 ] 4.7511e-01
