 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.4645e-01 1.4645e-01 [ 1.4645e-01 ] 8.5355e-01
 2.267e-01 2.8626e-01 2.8626e-01 [ 2.8626e-01 ] 7.1374e-01
 3.400e-01 4.2310e-01 4.2310e-01 [ 4.2310e-01 ] 5.7690e-01
 4.533e-01 5.4296e-01 5.4296e-01 [ 5.4296e-01 ] 4.5704e-01
 5.667e-01 6.3746e-01 6.3746e-01 [ 6.3746e-01 ] 3.6254e-01
 6.800e-01 7.0445e-01 7.0445e-01 [ 7.0445e-01 ] 2.9555e-01
 7.933e-01 7.4778e-01 7.4778e-01 [ 7.4778e-01 ] 2.5222e-01
 9.067e-01 7.7398e-01 7.7398e-01 [ 7.7398e-01 ] 2.2602e-01
 1.020e+00 7.8920e-01 7.8920e-01 [ 7.8920e-01 ] 2.1080e-01
 1.133e+00 7.9792e-01 7.9792e-01 [ 7.9792e-01 ] 2.0208e-01
 1.247e+00 8.0293e-01 8.0293e-01 [ 8.0293e-01 ] 1.9707e-01
 1.360e+00 8.0588e-01 8.0588e-01 [ 8.0588e-01 ] 1.9412e-01
 1.473e+00 8.0770e-01 8.0770e-01 [ 8.0770e-01 ] 1.9230e-01
 1.587e+00 8.0887e-01 8.0887e-01 [ 8.0887e-01 ] 1.9113e-01
 1.700e+00 8.0968e-01 8.0968e-01 [ 8.0968e-01 ] 1.9032e-01
 1.813e+00 8.1027e-01 8.1027e-01 [ 8.1027e-01 ] 1.8973e-01
 1.927e+00 8.1073e-01 8.1073e-01 [ 8.1073e-01 ] 1.8927e-01
 2.040e+00 8.1109e-01 8.1109e-01 [ 8.1109e-01 ] 1.8891e-01
 2.153e+00 8.1139e-01 8.1139e-01 [ 8.1139e-01 ] 1.8861e-01
 2.267e+00 8.1165e-01 8.1165e-01 [ 8.1165e-01 ] 1.8835e-01
 2.380e+00 8.1186e-01 8.1186e-01 [ 8.1186e-01 ] 1.8814e-01
 2.493e+00 8.1205e-01 8.1205e-01 [ 8.1205e-01 ] 1.8795e-01
 2.607e+00 8.1221e-01 8.1221e-01 [ 8.1221e-01 ] 1.8779e-01
 2.720e+00 8.1234e-01 8.1234e-01 [ 8.1234e-01 ] 1.8766e-01
 2.833e+00 8.1246e-01 8.1246e-01 [ 8.1246e-01 ] 1.8754e-01
 2.947e+00 8.1257e-01 8.1257e-01 [ 8.1257e-01 ] 1.8743e-01
 3.060e+00 8.1265e-01 8.1265e-01 [ 8.1265e-01 ] 1.8735e-01
 3.173e+00 8.1273e-01 8.1273e-01 [ 8.1273e-01 ] 1.8727e-01
 3.287e+00 8.1280e-01 8.1280e-01 [ 8.1280e-01 ] 1.8720e-01
 3.400e+00 8.1285e-01 8.1285e-01 [ 8.1285e-01 ] 1.8715e-01
 3.513e+00 8.1290e-01 8.1290e-01 [ 8.1290e-01 ] 1.8710e-01
 3.627e+00 8.1294e-01 8.1294e-01 [ 8.1294e-01 ] 1.8706e-01
 3.740e+00 8.1297e-01 8.1297e-01 [ 8.1297e-01 ] 1.8703e-01
 3.853e+00 8.1299e-01 8.1299e-01 [ 8.1299e-01 ] 1.8701e-01
 3.967e+00 8.1301e-01 8.1301e-01 [ 8.1301e-01 ] 1.8699e-01
 4.080e+00 8.1302e-01 8.1302e-01 [ 8.1302e-01 ] 1.8698e-01
 4.193e+00 8.1303e-01 8.1303e-01 [ 8.1303e-01 ] 1.8697e-01
 4.307e+00 8.1304e-01 8.1304e-01 [ 8.1304e-01 ] 1.8696e-01
 4.420e+00 8.1304e-01 8.1304e-01 [ 8.1304e-01 ] 1.8696e-01
 4.533e+00 8.1303e-01 8.1303e-01 [ 8.1303e-01 ] 1.8697e-01
 4.647e+00 8.1302e-01 8.1302e-01 [ 8.1302e-01 ] 1.8698e-01
 4.760e+00 8.1301e-01 8.1301e-01 [ 8.1301e-01 ] 1.8699e-01
 4.873e+00 8.1300e-01 8.1300e-01 [ 8.1300e-01 ] 1.8700e-01
 4.987e+00 8.1298e-01 8.1298e-01 [ 8.1298e-01 ] 1.8702e-01
 5.100e+00 8.1296e-01 8.1296e-01 [ 8.1296e-01 ] 1.8704e-01
 5.213e+00 8.1294e-01 8.1294e-01 [ 8.1294e-01 ] 1.8706e-01
 5.327e+00 8.1292e-01 8.1292e-01 [ 8.1292e-01 ] 1.8708e-01
 5.440e+00 8.1289e-01 8.1289e-01 [ 8.1289e-01 ] 1.8711e-01
 5.553e+00 8.1286e-01 8.1286e-01 [ 8.1286e-01 ] 1.8714e-01
 5.667e+00 8.1283e-01 8.1283e-01 [ 8.1283e-01 ] 1.8717e-01
 5.780e+00 8.1280e-01 8.1280e-01 [ 8.1280e-01 ] 1.8720e-01
 5.893e+00 8.1276e-01 8.1276e-01 [ 8.1276e-01 ] 1.8724e-01
 6.007e+00 8.1272e-01 8.1272e-01 [ 8.1272e-01 ] 1.8728e-01
 6.120e+00 8.1269e-01 8.1269e-01 [ 8.1269e-01 ] 1.8731e-01
 6.233e+00 8.1265e-01 8.1265e-01 [ 8.1265e-01 ] 1.8735e-01
 6.347e+00 8.1261e-01 8.1261e-01 [ 8.1261e-01 ] 1.8739e-01
 6.460e+00 8.1256e-01 8.1256e-01 [ 8.1256e-01 ] 1.8744e-01
 6.573e+00 8.1252e-01 8.1252e-01 [ 8.1252e-01 ] 1.8748e-01
 6.687e+00 8.1247e-01 8.1247e-01 [ 8.1247e-01 ] 1.8753e-01
 6.800e+00 8.1243e-01 8.1243e-01 [ 8.1243e-01 ] 1.8757e-01
 6.913e+00 8.1238e-01 8.1238e-01 [ 8.1238e-01 ] 1.8762e-01
 7.027e+00 8.1233e-01 8.1233e-01 [ 8.1233e-01 ] 1.8767e-01
 7.140e+00 8.1228e-01 8.1228e-01 [ 8.1228e-01 ] 1.8772e-01
 7.253e+00 8.1222e-01 8.1222e-01 [ 8.1222e-01 ] 1.8778e-01
 7.367e+00 8.1217e-01 8.1217e-01 [ 8.1217e-01 ] 1.8783e-01
 7.480e+00 8.1212e-01 8.1212e-01 [ 8.1212e-01 ] 1.8788e-01
 7.593e+00 8.1206e-01 8.1206e-01 [ 8.1206e-01 ] 1.8794e-01
 7.707e+00 8.1201e-01 8.1201e-01 [ 8.1201e-01 ] 1.8799e-01
 7.820e+00 8.1195e-01 8.1195e-01 [ 8.1195e-01 ] 1.8805e-01
 7.933e+00 8.1189e-01 8.1189e-01 [ 8.1189e-01 ] 1.8811e-01
 8.047e+00 8.1183e-01 8.1183e-01 [ 8.1183e-01 ] 1.8817e-01
 8.160e+00 8.1177e-01 8.1177e-01 [ 8.1177e-01 ] 1.8823e-01
 8.273e+00 8.1171e-01 8.1171e-01 [ 8.1171e-01 ] 1.8829e-01
 8.387e+00 8.1165e-01 8.1165e-01 [ 8.1165e-01 ] 1.8835e-01
 8.500e+00 8.1159e-01 8.1159e-01 [ 8.1159e-01 ] 1.8841e-01
 8.613e+00 8.1152e-01 8.1152e-01 [ 8.1152e-01 ] 1.8848e-01
 8.727e+00 8.1146e-01 8.1146e-01 [ 8.1146e-01 ] 1.8854e-01
 8.840e+00 8.1139e-01 8.1139e-01 [ 8.1139e-01 ] 1.8861e-01
 8.953e+00 8.1133e-01 8.1133e-01 [ 8.1133e-01 ] 1.8867e-01
 9.067e+00 8.1126e-01 8.1126e-01 [ 8.1126e-01 ] 1.8874e-01
 9.180e+00 8.1119e-01 8.1119e-01 [ 8.1119e-01 ] 1.8881e-01
 9.293e+00 8.1112e-01 8.1112e-01 [ 8.1112e-01 ] 1.8888e-01
 9.407e+00 8.1105e-01 8.1105e-01 [ 8.1105e-01 ] 1.8895e-01
 9.520e+00 8.1098e-01 8.1098e-01 [ 8.1098e-01 ] 1.8902e-01
 9.633e+00 8.1091e-01 8.1091e-01 [ 8.1091e-01 ] 1.8909e-01
 9.747e+00 8.1084e-01 8.1084e-01 [ 8.1084e-01 ] 1.8916e-01
 9.860e+00 8.1077e-01 8.1077e-01 [ 8.1077e-01 ] 1.8923e-01
 9.973e+00 8.1069e-01 8.1069e-01 [ 8.1069e-01 ] 1.8931e-01
 1.009e+01 8.1062e-01 8.1062e-01 [ 8.1062e-01 ] 1.8938e-01
 1.020e+01 8.1055e-01 8.1055e-01 [ 8.1055e-01 ] 1.8945e-01
 1.031e+01 8.1047e-01 8.1047e-01 [ 8.1047e-01 ] 1.8953e-01
 1.043e+01 8.1039e-01 8.1039e-01 [ 8.1039e-01 ] 1.8961e-01
 1.054e+01 8.1032e-01 8.1032e-01 [ 8.1032e-01 ] 1.8968e-01
 1.065e+01 8.1024e-01 8.1024e-01 [ 8.1024e-01 ] 1.8976e-01
 1.077e+01 8.1016e-01 8.1016e-01 [ 8.1016e-01 ] 1.8984e-01
 1.088e+01 8.1008e-01 8.1008e-01 [ 8.1008e-01 ] 1.8992e-01
 1.099e+01 8.1000e-01 8.1000e-01 [ 8.1000e-01 ] 1.9000e-01
 1.111e+01 8.0992e-01 8.0992e-01 [ 8.0992e-01 ] 1.9008e-01
 1.122e+01 8.0984e-01 8.0984e-01 [ 8.0984e-01 ] 1.9016e-01
 1.133e+01 8.0976e-01 8.0976e-01 [ 8.0976e-01 ] 1.9024e-01
 1.145e+01 8.0967e-01 8.0967e-01 [ 8.0967e-01 ] 1.9033e-01
 1.156e+01 8.0959e-01 8.0959e-01 [ 8.0959e-01 ] 1.9041e-01
 1.167e+01 8.0951e-01 8.0951e-01 [ 8.0951e-01 ] 1.9049e-01
 1.179e+01 8.0942e-01 8.0942e-01 [ 8.0942e-01 ] 1.9058e-01
 1.190e+01 8.0934e-01 8.0934e-01 [ 8.0934e-01 ] 1.9066e-01
 1.201e+01 8.0925e-01 8.0925e-01 [ 8.0925e-01 ] 1.9075e-01
 1.213e+01 8.0916e-01 8.0916e-01 [ 8.0916e-01 ] 1.9084e-01
 1.224e+01 8.0907e-01 8.0907e-01 [ 8.0907e-01 ] 1.9093e-01
 1.235e+01 8.0898e-01 8.0898e-01 [ 8.0898e-01 ] 1.9102e-01
 1.247e+01 8.0890e-01 8.0890e-01 [ 8.0890e-01 ] 1.9110e-01
 1.258e+01 8.0881e-01 8.0881e-01 [ 8.0881e-01 ] 1.9119e-01
 1.269e+01 8.0871e-01 8.0871e-01 [ 8.0871e-01 ] 1.9129e-01
 1.281e+01 8.0862e-01 8.0862e-01 [ 8.0862e-01 ] 1.9138e-01
 1.292e+01 8.0853e-01 8.0853e-01 [ 8.0853e-01 ] 1.9147e-01
 1.303e+01 8.0844e-01 8.0844e-01 [ 8.0844e-01 ] 1.9156e-01
 1.315e+01 8.0834e-01 8.0834e-01 [ 8.0834e-01 ] 1.9166e-01
 1.326e+01 8.0825e-01 8.0825e-01 [ 8.0825e-01 ] 1.9175e-01
 1.337e+01 8.0815e-01 8.0815e-01 [ 8.0815e-01 ] 1.9185e-01
 1.349e+01 8.0806e-01 8.0806e-01 [ 8.0806e-01 ] 1.9194e-01
 1.360e+01 8.0796e-01 8.0796e-01 [ 8.0796e-01 ] 1.9204e-01
 1.371e+01 8.0786e-01 8.0786e-01 [ 8.0786e-01 ] 1.9214e-01
 1.383e+01 8.0776e-01 8.0776e-01 [ 8.0776e-01 ] 1.9224e-01
 1.394e+01 8.0766e-01 8.0766e-01 [ 8.0766e-01 ] 1.9234e-01
 1.405e+01 8.0756e-01 8.0756e-01 [ 8.0756e-01 ] 1.9244e-01
 1.417e+01 8.0746e-01 8.0746e-01 [ 8.0746e-01 ] 1.9254e-01
 1.428e+01 8.0736e-01 8.0736e-01 [ 8.0736e-01 ] 1.9264e-01
 1.439e+01 8.0726e-01 8.0726e-01 [ 8.0726e-01 ] 1.9274e-01
 1.451e+01 8.0716e-01 8.0716e-01 [ 8.0716e-01 ] 1.9284e-01
 1.462e+01 8.0705e-01 8.0705e-01 [ 8.0705e-01 ] 1.9295e-01
 1.473e+01 8.0695e-01 8.0695e-01 [ 8.0695e-01 ] 1.9305e-01
 1.485e+01 8.0684e-01 8.0684e-01 [ 8.0684e-01 ] 1.9316e-01
 1.496e+01 8.0674e-01 8.0674e-01 [ 8.0674e-01 ] 1.9326e-01
 1.507e+01 8.0663e-01 8.0663e-01 [ 8.0663e-01 ] 1.9337e-01
 1.519e+01 8.0652e-01 8.0652e-01 [ 8.0652e-01 ] 1.9348e-01
 1.530e+01 8.0641e-01 8.0641e-01 [ 8.0641e-01 ] 1.9359e-01
 1.541e+01 8.0630e-01 8.0630e-01 [ 8.0630e-01 ] 1.9370e-01
 1.553e+01 8.0619e-01 8.0619e-01 [ 8.0619e-01 ] 1.9381e-01
 1.564e+01 8.0608e-01 8.0608e-01 [ 8.0608e-01 ] 1.9392e-01
 1.575e+01 8.0597e-01 8.0597e-01 [ 8.0597e-01 ] 1.9403e-01
 1.587e+01 8.0586e-01 8.0586e-01 [ 8.0586e-01 ] 1.9414e-01
 1.598e+01 8.0574e-01 8.0574e-01 [ 8.0574e-01 ] 1.9426e-01
 1.609e+01 8.0563e-01 8.0563e-01 [ 8.0563e-01 ] 1.9437e-01
 1.621e+01 8.0552e-01 8.0552e-01 [ 8.0552e-01 ] 1.9448e-01
 1.632e+01 8.0540e-01 8.0540e-01 [ 8.0540e-01 ] 1.9460e-01
 1.643e+01 8.0528e-01 8.0528e-01 [ 8.0528e-01 ] 1.9472e-01
 1.655e+01 8.0516e-01 8.0516e-01 [ 8.0516e-01 ] 1.9484e-01
 1.666e+01 8.0505e-01 8.0505e-01 [ 8.0505e-01 ] 1.9495e-01
 1.677e+01 8.0493e-01 8.0493e-01 [ 8.0493e-01 ] 1.9507e-01
 1.689e+01 8.0481e-01 8.0481e-01 [ 8.0481e-01 ] 1.9519e-01
 1.700e+01 8.0469e-01 8.0469e-01 [ 8.0469e-01 ] 1.9531e-01
 1.711e+01 8.0456e-01 8.0456e-01 [ 8.0456e-01 ] 1.9544e-01
 1.723e+01 8.0444e-01 8.0444e-01 [ 8.0444e-01 ] 1.9556e-01
 1.734e+01 8.0432e-01 8.0432e-01 [ 8.0432e-01 ] 1.9568e-01
 1.745e+01 8.0419e-01 8.0419e-01 [ 8.0419e-01 ] 1.9581e-01
 1.757e+01 8.0407e-01 8.0407e-01 [ 8.0407e-01 ] 1.9593e-01
 1.768e+01 8.0394e-01 8.0394e-01 [ 8.0394e-01 ] 1.9606e-01
 1.779e+01 8.0381e-01 8.0381e-01 [ 8.0381e-01 ] 1.9619e-01
 1.791e+01 8.0369e-01 8.0369e-01 [ 8.0369e-01 ] 1.9631e-01
 1.802e+01 8.0356e-01 8.0356e-01 [ 8.0356e-01 ] 1.9644e-01
 1.813e+01 8.0343e-01 8.0343e-01 [ 8.0343e-01 ] 1.9657e-01
 1.825e+01 8.0330e-01 8.0330e-01 [ 8.0330e-01 ] 1.9670e-01
 1.836e+01 8.0317e-01 8.0317e-01 [ 8.0317e-01 ] 1.9683e-01
 1.847e+01 8.0303e-01 8.0303e-01 [ 8.0303e-01 ] 1.9697e-01
 1.859e+01 8.0290e-01 8.0290e-01 [ 8.0290e-01 ] 1.9710e-01
 1.870e+01 8.0277e-01 8.0277e-01 [ 8.0277e-01 ] 1.9723e-01
 1.881e+01 8.0263e-01 8.0263e-01 [ 8.0263e-01 ] 1.9737e-01
 1.893e+01 8.0250e-01 8.0250e-01 [ 8.0250e-01 ] 1.9750e-01
 1.904e+01 8.0236e-01 8.0236e-01 [ 8.0236e-01 ] 1.9764e-01
 1.915e+01 8.0222e-01 8.0222e-01 [ 8.0222e-01 ] 1.9778e-01
 1.927e+01 8.0208e-01 8.0208e-01 [ 8.0208e-01 ] 1.9792e-01
 1.938e+01 8.0194e-01 8.0194e-01 [ 8.0194e-01 ] 1.9806e-01
 1.949e+01 8.0180e-01 8.0180e-01 [ 8.0180e-01 ] 1.9820e-01
 1.961e+01 8.0166e-01 8.0166e-01 [ 8.0166e-01 ] 1.9834e-01
