[ 1.2056e+00 1.2056e+00 1.2056e+00 ] [ -1.0000e+00 ] -1.00000e+00 1.00000e+00 -1.41111e+00
[ 1.1964e+00 1.1964e+00 1.1964e+00 ] [ -1.0023e+00 ] -9.95420e-01 1.00227e+00 -1.41111e+00
[ 1.1897e+00 1.1897e+00 1.1897e+00 ] [ -1.0042e+00 ] -9.91497e-01 1.00420e+00 -1.41325e+00
[ 1.1851e+00 1.1851e+00 1.1851e+00 ] [ -1.0058e+00 ] -9.88194e-01 1.00580e+00 -1.41709e+00
[ 1.1821e+00 1.1821e+00 1.1821e+00 ] [ -1.0072e+00 ] -9.85340e-01 1.00717e+00 -1.42227e+00
[ 1.1804e+00 1.1804e+00 1.1804e+00 ] [ -1.0084e+00 ] -9.82848e-01 1.00836e+00 -1.42848e+00
[ 1.1796e+00 1.1796e+00 1.1796e+00 ] [ -1.0094e+00 ] -9.80656e-01 1.00939e+00 -1.43546e+00
[ 1.1796e+00 1.1796e+00 1.1796e+00 ] [ -1.0103e+00 ] -9.78721e-01 1.01030e+00 -1.44297e+00
[ 1.1802e+00 1.1802e+00 1.1802e+00 ] [ -1.0111e+00 ] -9.77011e-01 1.01110e+00 -1.45084e+00
[ 1.1813e+00 1.1813e+00 1.1813e+00 ] [ -1.0118e+00 ] -9.75504e-01 1.01180e+00 -1.45888e+00
[ 1.1828e+00 1.1828e+00 1.1828e+00 ] [ -1.0124e+00 ] -9.74182e-01 1.01241e+00 -1.46695e+00
[ 1.1846e+00 1.1846e+00 1.1846e+00 ] [ -1.0129e+00 ] -9.73029e-01 1.01294e+00 -1.47494e+00
[ 1.1866e+00 1.1866e+00 1.1866e+00 ] [ -1.0134e+00 ] -9.72034e-01 1.01340e+00 -1.48274e+00
[ 1.1887e+00 1.1887e+00 1.1887e+00 ] [ -1.0138e+00 ] -9.71184e-01 1.01379e+00 -1.49026e+00
[ 1.1909e+00 1.1909e+00 1.1909e+00 ] [ -1.0141e+00 ] -9.70470e-01 1.01412e+00 -1.49743e+00
[ 1.1932e+00 1.1932e+00 1.1932e+00 ] [ -1.0144e+00 ] -9.69879e-01 1.01439e+00 -1.50419e+00
[ 1.1955e+00 1.1955e+00 1.1955e+00 ] [ -1.0146e+00 ] -9.69402e-01 1.01460e+00 -1.51051e+00
[ 1.1977e+00 1.1977e+00 1.1977e+00 ] [ -1.0148e+00 ] -9.69029e-01 1.01477e+00 -1.51635e+00
[ 1.1998e+00 1.1998e+00 1.1998e+00 ] [ -1.0149e+00 ] -9.68750e-01 1.01490e+00 -1.52168e+00
[ 1.2018e+00 1.2018e+00 1.2018e+00 ] [ -1.0150e+00 ] -9.68554e-01 1.01499e+00 -1.52650e+00
[ 1.2037e+00 1.2037e+00 1.2037e+00 ] [ -1.0150e+00 ] -9.68432e-01 1.01504e+00 -1.53079e+00
[ 1.2055e+00 1.2055e+00 1.2055e+00 ] [ -1.0151e+00 ] -9.68375e-01 1.01507e+00 -1.53456e+00
[ 1.2071e+00 1.2071e+00 1.2071e+00 ] [ -1.0151e+00 ] -9.68375e-01 1.01507e+00 -1.53782e+00
[ 1.2086e+00 1.2086e+00 1.2086e+00 ] [ -1.0150e+00 ] -9.68422e-01 1.01505e+00 -1.54057e+00
[ 1.2099e+00 1.2099e+00 1.2099e+00 ] [ -1.0150e+00 ] -9.68511e-01 1.01501e+00 -1.54283e+00
[ 1.2110e+00 1.2110e+00 1.2110e+00 ] [ -1.0150e+00 ] -9.68634e-01 1.01495e+00 -1.54462e+00
[ 1.2120e+00 1.2120e+00 1.2120e+00 ] [ -1.0149e+00 ] -9.68785e-01 1.01488e+00 -1.54595e+00
[ 1.2128e+00 1.2128e+00 1.2128e+00 ] [ -1.0148e+00 ] -9.68959e-01 1.01481e+00 -1.54686e+00
[ 1.2134e+00 1.2134e+00 1.2134e+00 ] [ -1.0147e+00 ] -9.69150e-01 1.01472e+00 -1.54735e+00
[ 1.2138e+00 1.2138e+00 1.2138e+00 ] [ -1.0146e+00 ] -9.69355e-01 1.01463e+00 -1.54746e+00
[ 1.2141e+00 1.2141e+00 1.2141e+00 ] [ -1.0145e+00 ] -9.69569e-01 1.01453e+00 -1.54721e+00
[ 1.2142e+00 1.2142e+00 1.2142e+00 ] [ -1.0144e+00 ] -9.69790e-01 1.01443e+00 -1.54662e+00
[ 1.2142e+00 1.2142e+00 1.2142e+00 ] [ -1.0143e+00 ] -9.70015e-01 1.01432e+00 -1.54571e+00
[ 1.2140e+00 1.2140e+00 1.2140e+00 ] [ -1.0142e+00 ] -9.70242e-01 1.01422e+00 -1.54450e+00
[ 1.2137e+00 1.2137e+00 1.2137e+00 ] [ -1.0141e+00 ] -9.70468e-01 1.01412e+00 -1.54302e+00
[ 1.2133e+00 1.2133e+00 1.2133e+00 ] [ -1.0140e+00 ] -9.70693e-01 1.01402e+00 -1.54128e+00
[ 1.2127e+00 1.2127e+00 1.2127e+00 ] [ -1.0139e+00 ] -9.70914e-01 1.01391e+00 -1.53932e+00
[ 1.2121e+00 1.2121e+00 1.2121e+00 ] [ -1.0138e+00 ] -9.71132e-01 1.01381e+00 -1.53713e+00
[ 1.2113e+00 1.2113e+00 1.2113e+00 ] [ -1.0137e+00 ] -9.71346e-01 1.01372e+00 -1.53474e+00
[ 1.2104e+00 1.2104e+00 1.2104e+00 ] [ -1.0136e+00 ] -9.71554e-01 1.01362e+00 -1.53217e+00
[ 1.2094e+00 1.2094e+00 1.2094e+00 ] [ -1.0135e+00 ] -9.71757e-01 1.01353e+00 -1.52943e+00
[ 1.2083e+00 1.2083e+00 1.2083e+00 ] [ -1.0134e+00 ] -9.71954e-01 1.01344e+00 -1.52654e+00
[ 1.2072e+00 1.2072e+00 1.2072e+00 ] [ -1.0134e+00 ] -9.72146e-01 1.01335e+00 -1.52350e+00
[ 1.2060e+00 1.2060e+00 1.2060e+00 ] [ -1.0133e+00 ] -9.72332e-01 1.01326e+00 -1.52033e+00
[ 1.2047e+00 1.2047e+00 1.2047e+00 ] [ -1.0132e+00 ] -9.72513e-01 1.01318e+00 -1.51704e+00
[ 1.2033e+00 1.2033e+00 1.2033e+00 ] [ -1.0131e+00 ] -9.72689e-01 1.01310e+00 -1.51363e+00
[ 1.2019e+00 1.2019e+00 1.2019e+00 ] [ -1.0130e+00 ] -9.72859e-01 1.01302e+00 -1.51012e+00
[ 1.2004e+00 1.2004e+00 1.2004e+00 ] [ -1.0129e+00 ] -9.73025e-01 1.01295e+00 -1.50652e+00
[ 1.1989e+00 1.1989e+00 1.1989e+00 ] [ -1.0129e+00 ] -9.73186e-01 1.01287e+00 -1.50282e+00
[ 1.1973e+00 1.1973e+00 1.1973e+00 ] [ -1.0128e+00 ] -9.73343e-01 1.01280e+00 -1.49904e+00
[ 1.1956e+00 1.1956e+00 1.1956e+00 ] [ -1.0127e+00 ] -9.73496e-01 1.01273e+00 -1.49518e+00
[ 1.1939e+00 1.1939e+00 1.1939e+00 ] [ -1.0127e+00 ] -9.73646e-01 1.01266e+00 -1.49125e+00
[ 1.1922e+00 1.1922e+00 1.1922e+00 ] [ -1.0126e+00 ] -9.73792e-01 1.01259e+00 -1.48724e+00
[ 1.1905e+00 1.1905e+00 1.1905e+00 ] [ -1.0125e+00 ] -9.73935e-01 1.01253e+00 -1.48317e+00
[ 1.1887e+00 1.1887e+00 1.1887e+00 ] [ -1.0125e+00 ] -9.74076e-01 1.01246e+00 -1.47904e+00
[ 1.1868e+00 1.1868e+00 1.1868e+00 ] [ -1.0124e+00 ] -9.74214e-01 1.01240e+00 -1.47484e+00
[ 1.1850e+00 1.1850e+00 1.1850e+00 ] [ -1.0123e+00 ] -9.74351e-01 1.01234e+00 -1.47059e+00
[ 1.1831e+00 1.1831e+00 1.1831e+00 ] [ -1.0123e+00 ] -9.74486e-01 1.01227e+00 -1.46627e+00
[ 1.1811e+00 1.1811e+00 1.1811e+00 ] [ -1.0122e+00 ] -9.74619e-01 1.01221e+00 -1.46191e+00
[ 1.1792e+00 1.1792e+00 1.1792e+00 ] [ -1.0122e+00 ] -9.74751e-01 1.01215e+00 -1.45748e+00
[ 1.1772e+00 1.1772e+00 1.1772e+00 ] [ -1.0121e+00 ] -9.74882e-01 1.01209e+00 -1.45301e+00
[ 1.1752e+00 1.1752e+00 1.1752e+00 ] [ -1.0120e+00 ] -9.75012e-01 1.01203e+00 -1.44847e+00
[ 1.1731e+00 1.1731e+00 1.1731e+00 ] [ -1.0120e+00 ] -9.75142e-01 1.01197e+00 -1.44389e+00
[ 1.1711e+00 1.1711e+00 1.1711e+00 ] [ -1.0119e+00 ] -9.75272e-01 1.01191e+00 -1.43926e+00
[ 1.1690e+00 1.1690e+00 1.1690e+00 ] [ -1.0118e+00 ] -9.75401e-01 1.01185e+00 -1.43457e+00
[ 1.1669e+00 1.1669e+00 1.1669e+00 ] [ -1.0118e+00 ] -9.75530e-01 1.01179e+00 -1.42983e+00
[ 1.1647e+00 1.1647e+00 1.1647e+00 ] [ -1.0117e+00 ] -9.75659e-01 1.01173e+00 -1.42504e+00
[ 1.1625e+00 1.1625e+00 1.1625e+00 ] [ -1.0117e+00 ] -9.75789e-01 1.01167e+00 -1.42019e+00
[ 1.1603e+00 1.1603e+00 1.1603e+00 ] [ -1.0116e+00 ] -9.75918e-01 1.01161e+00 -1.41529e+00
[ 1.1581e+00 1.1581e+00 1.1581e+00 ] [ -1.0115e+00 ] -9.76049e-01 1.01155e+00 -1.41034e+00
[ 1.1559e+00 1.1559e+00 1.1559e+00 ] [ -1.0115e+00 ] -9.76179e-01 1.01149e+00 -1.40534e+00
[ 1.1536e+00 1.1536e+00 1.1536e+00 ] [ -1.0114e+00 ] -9.76311e-01 1.01143e+00 -1.40029e+00
[ 1.1513e+00 1.1513e+00 1.1513e+00 ] [ -1.0114e+00 ] -9.76443e-01 1.01137e+00 -1.39518e+00
[ 1.1490e+00 1.1490e+00 1.1490e+00 ] [ -1.0113e+00 ] -9.76575e-01 1.01130e+00 -1.39001e+00
[ 1.1466e+00 1.1466e+00 1.1466e+00 ] [ -1.0112e+00 ] -9.76708e-01 1.01124e+00 -1.38479e+00
[ 1.1442e+00 1.1442e+00 1.1442e+00 ] [ -1.0112e+00 ] -9.76843e-01 1.01118e+00 -1.37952e+00
[ 1.1418e+00 1.1418e+00 1.1418e+00 ] [ -1.0111e+00 ] -9.76978e-01 1.01112e+00 -1.37419e+00
[ 1.1394e+00 1.1394e+00 1.1394e+00 ] [ -1.0111e+00 ] -9.77113e-01 1.01105e+00 -1.36881e+00
[ 1.1370e+00 1.1370e+00 1.1370e+00 ] [ -1.0110e+00 ] -9.77250e-01 1.01099e+00 -1.36337e+00
[ 1.1345e+00 1.1345e+00 1.1345e+00 ] [ -1.0109e+00 ] -9.77387e-01 1.01093e+00 -1.35787e+00
[ 1.1320e+00 1.1320e+00 1.1320e+00 ] [ -1.0109e+00 ] -9.77526e-01 1.01086e+00 -1.35232e+00
[ 1.1294e+00 1.1294e+00 1.1294e+00 ] [ -1.0108e+00 ] -9.77665e-01 1.01080e+00 -1.34670e+00
[ 1.1269e+00 1.1269e+00 1.1269e+00 ] [ -1.0107e+00 ] -9.77805e-01 1.01073e+00 -1.34104e+00
[ 1.1243e+00 1.1243e+00 1.1243e+00 ] [ -1.0107e+00 ] -9.77946e-01 1.01066e+00 -1.33531e+00
[ 1.1217e+00 1.1217e+00 1.1217e+00 ] [ -1.0106e+00 ] -9.78088e-01 1.01060e+00 -1.32953e+00
[ 1.1190e+00 1.1190e+00 1.1190e+00 ] [ -1.0105e+00 ] -9.78230e-01 1.01053e+00 -1.32368e+00
[ 1.1163e+00 1.1163e+00 1.1163e+00 ] [ -1.0105e+00 ] -9.78374e-01 1.01046e+00 -1.31778e+00
[ 1.1136e+00 1.1136e+00 1.1136e+00 ] [ -1.0104e+00 ] -9.78518e-01 1.01040e+00 -1.31182e+00
[ 1.1109e+00 1.1109e+00 1.1109e+00 ] [ -1.0103e+00 ] -9.78663e-01 1.01033e+00 -1.30580e+00
[ 1.1081e+00 1.1081e+00 1.1081e+00 ] [ -1.0103e+00 ] -9.78809e-01 1.01026e+00 -1.29972e+00
[ 1.1054e+00 1.1054e+00 1.1054e+00 ] [ -1.0102e+00 ] -9.78955e-01 1.01019e+00 -1.29358e+00
[ 1.1025e+00 1.1025e+00 1.1025e+00 ] [ -1.0101e+00 ] -9.79103e-01 1.01012e+00 -1.28738e+00
[ 1.0997e+00 1.0997e+00 1.0997e+00 ] [ -1.0101e+00 ] -9.79251e-01 1.01005e+00 -1.28113e+00
[ 1.0968e+00 1.0968e+00 1.0968e+00 ] [ -1.0100e+00 ] -9.79400e-01 1.00998e+00 -1.27481e+00
[ 1.0939e+00 1.0939e+00 1.0939e+00 ] [ -1.0099e+00 ] -9.79549e-01 1.00991e+00 -1.26843e+00
[ 1.0910e+00 1.0910e+00 1.0910e+00 ] [ -1.0098e+00 ] -9.79699e-01 1.00984e+00 -1.26199e+00
[ 1.0880e+00 1.0880e+00 1.0880e+00 ] [ -1.0098e+00 ] -9.79850e-01 1.00977e+00 -1.25549e+00
[ 1.0851e+00 1.0851e+00 1.0851e+00 ] [ -1.0097e+00 ] -9.80001e-01 1.00970e+00 -1.24893e+00
[ 1.0820e+00 1.0820e+00 1.0820e+00 ] [ -1.0096e+00 ] -9.80153e-01 1.00963e+00 -1.24230e+00
