 0.000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 4.7885e-02 [ 4.7877e-02 7.7037e-06 ] 9.5211e-01
 2.267e-01 9.8150e-02 [ 9.8122e-02 2.8006e-05 ] 9.0185e-01
 3.400e-01 1.4117e-01 [ 1.4112e-01 5.6773e-05 ] 8.5883e-01
 4.533e-01 1.8314e-01 [ 1.8304e-01 9.1178e-05 ] 8.1686e-01
 5.667e-01 2.2517e-01 [ 2.2504e-01 1.2921e-04 ] 7.7483e-01
 6.800e-01 2.6773e-01 [ 2.6756e-01 1.6926e-04 ] 7.3227e-01
 7.933e-01 3.1073e-01 [ 3.1052e-01 2.1002e-04 ] 6.8927e-01
 9.067e-01 3.5359e-01 [ 3.5334e-01 2.5044e-04 ] 6.4641e-01
 1.020e+00 3.9538e-01 [ 3.9509e-01 2.8960e-04 ] 6.0462e-01
 1.133e+00 4.3500e-01 [ 4.3467e-01 3.2677e-04 ] 5.6500e-01
 1.247e+00 4.7139e-01 [ 4.7103e-01 3.6136e-04 ] 5.2861e-01
 1.360e+00 5.0370e-01 [ 5.0331e-01 3.9299e-04 ] 4.9630e-01
 1.473e+00 5.3142e-01 [ 5.3100e-01 4.2150e-04 ] 4.6858e-01
 1.587e+00 5.5442e-01 [ 5.5397e-01 4.4694e-04 ] 4.4558e-01
 1.700e+00 5.7286e-01 [ 5.7239e-01 4.6951e-04 ] 4.2714e-01
 1.813e+00 5.8716e-01 [ 5.8667e-01 4.8956e-04 ] 4.1284e-01
 1.927e+00 5.9788e-01 [ 5.9737e-01 5.0746e-04 ] 4.0212e-01
 2.040e+00 6.0560e-01 [ 6.0508e-01 5.2357e-04 ] 3.9440e-01
 2.153e+00 6.1088e-01 [ 6.1035e-01 5.3824e-04 ] 3.8912e-01
 2.267e+00 6.1424e-01 [ 6.1369e-01 5.5175e-04 ] 3.8576e-01
 2.380e+00 6.1609e-01 [ 6.1553e-01 5.6434e-04 ] 3.8391e-01
 2.493e+00 6.1680e-01 [ 6.1623e-01 5.7619e-04 ] 3.8320e-01
 2.607e+00 6.1666e-01 [ 6.1607e-01 5.8745e-04 ] 3.8334e-01
 2.720e+00 6.1588e-01 [ 6.1528e-01 5.9823e-04 ] 3.8412e-01
 2.833e+00 6.1465e-01 [ 6.1404e-01 6.0863e-04 ] 3.8535e-01
 2.947e+00 6.1310e-01 [ 6.1248e-01 6.1871e-04 ] 3.8690e-01
 3.060e+00 6.1134e-01 [ 6.1071e-01 6.2854e-04 ] 3.8866e-01
 3.173e+00 6.0945e-01 [ 6.0881e-01 6.3815e-04 ] 3.9055e-01
 3.287e+00 6.0749e-01 [ 6.0684e-01 6.4760e-04 ] 3.9251e-01
 3.400e+00 6.0550e-01 [ 6.0485e-01 6.5691e-04 ] 3.9450e-01
 3.513e+00 6.0353e-01 [ 6.0286e-01 6.6612e-04 ] 3.9647e-01
 3.627e+00 6.0159e-01 [ 6.0092e-01 6.7524e-04 ] 3.9841e-01
 3.740e+00 5.9971e-01 [ 5.9903e-01 6.8430e-04 ] 4.0029e-01
 3.853e+00 5.9790e-01 [ 5.9721e-01 6.9332e-04 ] 4.0210e-01
 3.967e+00 5.9616e-01 [ 5.9546e-01 7.0232e-04 ] 4.0384e-01
 4.080e+00 5.9451e-01 [ 5.9379e-01 7.1131e-04 ] 4.0549e-01
 4.193e+00 5.9293e-01 [ 5.9221e-01 7.2030e-04 ] 4.0707e-01
 4.307e+00 5.9145e-01 [ 5.9072e-01 7.2931e-04 ] 4.0855e-01
 4.420e+00 5.9005e-01 [ 5.8931e-01 7.3834e-04 ] 4.0995e-01
 4.533e+00 5.8873e-01 [ 5.8799e-01 7.4741e-04 ] 4.1127e-01
 4.647e+00 5.8750e-01 [ 5.8674e-01 7.5652e-04 ] 4.1250e-01
 4.760e+00 5.8634e-01 [ 5.8558e-01 7.6568e-04 ] 4.1366e-01
 4.873e+00 5.8526e-01 [ 5.8448e-01 7.7489e-04 ] 4.1474e-01
 4.987e+00 5.8425e-01 [ 5.8346e-01 7.8416e-04 ] 4.1575e-01
 5.100e+00 5.8330e-01 [ 5.8251e-01 7.9349e-04 ] 4.1670e-01
 5.213e+00 5.8241e-01 [ 5.8161e-01 8.0289e-04 ] 4.1759e-01
 5.327e+00 5.8159e-01 [ 5.8078e-01 8.1236e-04 ] 4.1841e-01
