 0.000e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.0087e+00
 1.133e-01       -nan [       -nan       -nan       -nan       -nan       -nan ] 4.7923e-01
 2.267e-01       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00
 3.400e-01       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00
 4.533e-01       -nan [       -nan       -nan       -nan       -nan       -nan ] 2.5724e-214
 5.667e-01       -nan [       -nan       -nan       -nan       -nan       -nan ] 1.1506e-218
 6.800e-01       -nan [       -nan       -nan       -nan       -nan       -nan ] 7.8482e-218
 7.933e-01       -nan [       -nan       -nan       -nan       -nan       -nan ] 3.1305e-225
 9.067e-01       -nan [       -nan       -nan       -nan       -nan       -nan ] 6.0903e-243
 1.020e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 0.0000e+00
 1.133e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9850e-01
 1.247e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9865e-01
 1.360e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9878e-01
 1.473e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9888e-01
 1.587e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9897e-01
 1.700e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9905e-01
 1.813e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9912e-01
 1.927e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9918e-01
 2.040e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9923e-01
 2.153e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9928e-01
 2.267e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9932e-01
 2.380e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9936e-01
 2.493e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9940e-01
 2.607e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9943e-01
 2.720e+00       -nan [       -nan       -nan       -nan       -nan       -nan ] 9.9946e-01
