 0.000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.133e-01 1.7496e-03 [ 1.7254e-03 4.1607e-06 4.9432e-08 1.9751e-06 7.2717e-06 ] 9.9825e-01
 2.267e-01 3.6026e-03 [ 3.5234e-03 3.1572e-06 1.9879e-07 7.9103e-06 2.8548e-05 ] 9.9640e-01
 3.400e-01 5.1436e-03 [ 4.9542e-03 2.2951e-05 4.5167e-07 1.7834e-05 6.2957e-05 ] 9.9486e-01
 4.533e-01 6.5485e-03 [ 6.2269e-03 3.1975e-05 8.1345e-07 3.1794e-05 1.0964e-04 ] 9.9345e-01
 5.667e-01 7.8262e-03 [ 7.3309e-03 5.1154e-05 1.2928e-06 4.9856e-05 1.6778e-04 ] 9.9217e-01
 6.800e-01 8.9976e-03 [ 8.2938e-03 7.5482e-05 1.8999e-06 7.2101e-05 2.3654e-04 ] 9.9100e-01
 7.933e-01 1.0076e-02 [ 9.1324e-03 1.0279e-04 2.6488e-06 9.8634e-05 3.1514e-04 ] 9.8992e-01
 9.067e-01 1.1075e-02 [ 9.8589e-03 1.3470e-04 3.5560e-06 1.2958e-04 4.0281e-04 ] 9.8893e-01
 1.020e+00 1.2004e-02 [ 1.0486e-02 1.7159e-04 4.6420e-06 1.6507e-04 4.9881e-04 ] 9.8800e-01
 1.133e+00 1.2875e-02 [ 1.1024e-02 2.1331e-04 5.9309e-06 2.0528e-04 6.0241e-04 ] 9.8713e-01
 1.247e+00 1.3696e-02 [ 1.1483e-02 2.5994e-04 7.4515e-06 2.5039e-04 7.1293e-04 ] 9.8630e-01
 1.360e+00 1.4474e-02 [ 1.1871e-02 3.1169e-04 9.2381e-06 3.0063e-04 8.2970e-04 ] 9.8553e-01
 1.473e+00 1.5218e-02 [ 1.2197e-02 3.6874e-04 1.1331e-05 3.5623e-04 9.5209e-04 ] 9.8478e-01
 1.587e+00 1.5934e-02 [ 1.2467e-02 4.3129e-04 1.3776e-05 4.1748e-04 1.0795e-03 ] 9.8407e-01
 1.700e+00 1.6626e-02 [ 1.2687e-02 4.9949e-04 1.6631e-05 4.8468e-04 1.2113e-03 ] 9.8337e-01
 1.813e+00 1.7301e-02 [ 1.2862e-02 5.7355e-04 1.9958e-05 5.5820e-04 1.3471e-03 ] 9.8270e-01
 1.927e+00 1.7963e-02 [ 1.2997e-02 6.5365e-04 2.3834e-05 6.3841e-04 1.4863e-03 ] 9.8204e-01
 2.040e+00 1.8616e-02 [ 1.3095e-02 7.4001e-04 2.8348e-05 7.2578e-04 1.6284e-03 ] 9.8138e-01
 2.153e+00 1.9266e-02 [ 1.3162e-02 8.3283e-04 3.3604e-05 8.2079e-04 1.7730e-03 ] 9.8073e-01
 2.267e+00 1.9915e-02 [ 1.3199e-02 9.3233e-04 3.9722e-05 9.2401e-04 1.9197e-03 ] 9.8008e-01
 2.380e+00 2.0568e-02 [ 1.3209e-02 1.0387e-03 4.6845e-05 1.0361e-03 2.0682e-03 ] 9.7943e-01
 2.493e+00 2.1229e-02 [ 1.3196e-02 1.1522e-03 5.5138e-05 1.1577e-03 2.2180e-03 ] 9.7877e-01
 2.607e+00 2.1900e-02 [ 1.3161e-02 1.2730e-03 6.4797e-05 1.2896e-03 2.3690e-03 ] 9.7810e-01
 2.720e+00 2.2587e-02 [ 1.3106e-02 1.4014e-03 7.6049e-05 1.4327e-03 2.5208e-03 ] 9.7741e-01
 2.833e+00 2.3294e-02 [ 1.3033e-02 1.5375e-03 8.9160e-05 1.5880e-03 2.6733e-03 ] 9.7671e-01
 2.947e+00 2.4023e-02 [ 1.2944e-02 1.6817e-03 1.0444e-04 1.7565e-03 2.8262e-03 ] 9.7598e-01
 3.060e+00 2.4781e-02 [ 1.2839e-02 1.8342e-03 1.2226e-04 1.9397e-03 2.9795e-03 ] 9.7522e-01
 3.173e+00 2.5572e-02 [ 1.2721e-02 1.9952e-03 1.4305e-04 2.1387e-03 3.1329e-03 ] 9.7443e-01
 3.287e+00 2.6402e-02 [ 1.2590e-02 2.1651e-03 1.6731e-04 2.3551e-03 3.2865e-03 ] 9.7360e-01
 3.400e+00 2.7276e-02 [ 1.2446e-02 2.3441e-03 1.9563e-04 2.5908e-03 3.4401e-03 ] 9.7272e-01
 3.513e+00 2.8201e-02 [ 1.2292e-02 2.5326e-03 2.2870e-04 2.8476e-03 3.5939e-03 ] 9.7180e-01
 3.627e+00 2.9185e-02 [ 1.2128e-02 2.7310e-03 2.6734e-04 3.1276e-03 3.7478e-03 ] 9.7081e-01
 3.740e+00 3.0236e-02 [ 1.1955e-02 2.9396e-03 3.1250e-04 3.4335e-03 3.9019e-03 ] 9.6976e-01
 3.853e+00 3.1362e-02 [ 1.1772e-02 3.1589e-03 3.6531e-04 3.7678e-03 4.0564e-03 ] 9.6864e-01
 3.967e+00 3.2576e-02 [ 1.1582e-02 3.3893e-03 4.2707e-04 4.1336e-03 4.2114e-03 ] 9.6742e-01
 4.080e+00 3.3888e-02 [ 1.1385e-02 3.6316e-03 4.9935e-04 4.5344e-03 4.3671e-03 ] 9.6611e-01
 4.193e+00 3.5311e-02 [ 1.1181e-02 3.8863e-03 5.8394e-04 4.9740e-03 4.5238e-03 ] 9.6469e-01
 4.307e+00 3.6862e-02 [ 1.0971e-02 4.1542e-03 6.8300e-04 5.4567e-03 4.6818e-03 ] 9.6314e-01
 4.420e+00 3.8557e-02 [ 1.0756e-02 4.4360e-03 7.9902e-04 5.9873e-03 4.8413e-03 ] 9.6144e-01
 4.533e+00 4.0416e-02 [ 1.0536e-02 4.7330e-03 9.3495e-04 6.5714e-03 5.0029e-03 ] 9.5958e-01
 4.647e+00 4.2461e-02 [ 1.0311e-02 5.0460e-03 1.0942e-03 7.2148e-03 5.1669e-03 ] 9.5754e-01
 4.760e+00 4.4717e-02 [ 1.0083e-02 5.3764e-03 1.2810e-03 7.9244e-03 5.3338e-03 ] 9.5528e-01
 4.873e+00 4.7213e-02 [ 9.8520e-03 5.7258e-03 1.4998e-03 8.7078e-03 5.5041e-03 ] 9.5279e-01
 4.987e+00 4.9980e-02 [ 9.6181e-03 6.0956e-03 1.7565e-03 9.5734e-03 5.6784e-03 ] 9.5002e-01
 5.100e+00 5.3056e-02 [ 9.3821e-03 6.4879e-03 2.0573e-03 1.0531e-02 5.8573e-03 ] 9.4694e-01
 5.213e+00 5.6482e-02 [ 9.1446e-03 6.9048e-03 2.4100e-03 1.1590e-02 6.0414e-03 ] 9.4352e-01
 5.327e+00 6.0305e-02 [ 8.9061e-03 7.3486e-03 2.8235e-03 1.2763e-02 6.2315e-03 ] 9.3969e-01
 5.440e+00 6.4578e-02 [ 8.6671e-03 7.8221e-03 3.3081e-03 1.4064e-02 6.4282e-03 ] 9.3542e-01
 5.553e+00 6.9361e-02 [ 8.4281e-03 8.3283e-03 3.8758e-03 1.5505e-02 6.6323e-03 ] 9.3064e-01
 5.667e+00 7.4720e-02 [ 8.1896e-03 8.8705e-03 4.5406e-03 1.7103e-02 6.8445e-03 ] 9.2528e-01
 5.780e+00 8.0730e-02 [ 7.9520e-03 9.4523e-03 5.3186e-03 1.8875e-02 7.0657e-03 ] 9.1927e-01
 5.893e+00 8.7476e-02 [ 7.7157e-03 1.0078e-02 6.2282e-03 2.0841e-02 7.2966e-03 ] 9.1252e-01
 6.007e+00 9.5048e-02 [ 7.4811e-03 1.0751e-02 7.2909e-03 2.3019e-02 7.5378e-03 ] 9.0495e-01
 6.120e+00 1.0355e-01 [ 7.2485e-03 1.1477e-02 8.5306e-03 2.5433e-02 7.7902e-03 ] 8.9645e-01
 6.233e+00 1.1309e-01 [ 7.0183e-03 1.2259e-02 9.9749e-03 2.8105e-02 8.0542e-03 ] 8.8691e-01
 6.347e+00 1.2380e-01 [ 6.7906e-03 1.3104e-02 1.1654e-02 3.1059e-02 8.3303e-03 ] 8.7620e-01
 6.460e+00 1.3579e-01 [ 6.5656e-03 1.4015e-02 1.3603e-02 3.4319e-02 8.6189e-03 ] 8.6421e-01
 6.573e+00 1.4920e-01 [ 6.3433e-03 1.4996e-02 1.5859e-02 3.7912e-02 8.9199e-03 ] 8.5080e-01
 6.687e+00 1.6418e-01 [ 6.1239e-03 1.6053e-02 1.8462e-02 4.1861e-02 9.2332e-03 ] 8.3582e-01
 6.800e+00 1.8087e-01 [ 5.9071e-03 1.7188e-02 2.1455e-02 4.6188e-02 9.5581e-03 ] 8.1913e-01
 6.913e+00 1.9939e-01 [ 5.6927e-03 1.8403e-02 2.4884e-02 5.0913e-02 9.8937e-03 ] 8.0061e-01
 7.027e+00 2.1987e-01 [ 5.4806e-03 1.9699e-02 2.8793e-02 5.6051e-02 1.0238e-02 ] 7.8013e-01
 7.140e+00 2.4241e-01 [ 5.2703e-03 2.1073e-02 3.3226e-02 6.1610e-02 1.0590e-02 ] 7.5759e-01
 7.253e+00 2.6710e-01 [ 5.0613e-03 2.2523e-02 3.8224e-02 6.7589e-02 1.0946e-02 ] 7.3290e-01
 7.367e+00 2.9396e-01 [ 4.8531e-03 2.4039e-02 4.3817e-02 7.3978e-02 1.1303e-02 ] 7.0604e-01
 7.480e+00 3.2296e-01 [ 4.6452e-03 2.5612e-02 5.0030e-02 8.0752e-02 1.1657e-02 ] 6.7704e-01
 7.593e+00 3.5404e-01 [ 4.4370e-03 2.7227e-02 5.6869e-02 8.7871e-02 1.2002e-02 ] 6.4596e-01
 7.707e+00 3.8701e-01 [ 4.2278e-03 2.8863e-02 6.4324e-02 9.5278e-02 1.2335e-02 ] 6.1299e-01
 7.820e+00 4.2163e-01 [ 4.0175e-03 3.0498e-02 7.2362e-02 1.0290e-01 1.2647e-02 ] 5.7837e-01
 7.933e+00 4.5754e-01 [ 3.8055e-03 3.2105e-02 8.0922e-02 1.1064e-01 1.2935e-02 ] 5.4246e-01
 8.047e+00 4.9431e-01 [ 3.5920e-03 3.3653e-02 8.9920e-02 1.1840e-01 1.3191e-02 ] 5.0569e-01
 8.160e+00 5.3141e-01 [ 3.3771e-03 3.5112e-02 9.9241e-02 1.2605e-01 1.3412e-02 ] 4.6859e-01
 8.273e+00 5.6828e-01 [ 3.1615e-03 3.6448e-02 1.0875e-01 1.3348e-01 1.3591e-02 ] 4.3172e-01
 8.387e+00 6.0430e-01 [ 2.9460e-03 3.7633e-02 1.1828e-01 1.4055e-01 1.3726e-02 ] 3.9570e-01
 8.500e+00 6.3886e-01 [ 2.7318e-03 3.8642e-02 1.2768e-01 1.4716e-01 1.3817e-02 ] 3.6114e-01
 8.613e+00 6.7141e-01 [ 2.5205e-03 3.9454e-02 1.3678e-01 1.5321e-01 1.3863e-02 ] 3.2859e-01
 8.727e+00 7.0146e-01 [ 2.3135e-03 4.0058e-02 1.4541e-01 1.5862e-01 1.3869e-02 ] 2.9854e-01
 8.840e+00 7.2865e-01 [ 2.1128e-03 4.0450e-02 1.5344e-01 1.6336e-01 1.3837e-02 ] 2.7135e-01
 8.953e+00 7.5274e-01 [ 1.9199e-03 4.0633e-02 1.6076e-01 1.6741e-01 1.3775e-02 ] 2.4726e-01
 9.067e+00 7.7363e-01 [ 1.7362e-03 4.0620e-02 1.6729e-01 1.7079e-01 1.3692e-02 ] 2.2637e-01
 9.180e+00 7.9132e-01 [ 1.5632e-03 4.0427e-02 1.7298e-01 1.7354e-01 1.3594e-02 ] 2.0868e-01
 9.293e+00 8.0594e-01 [ 1.4015e-03 4.0075e-02 1.7781e-01 1.7572e-01 1.3492e-02 ] 1.9406e-01
 9.407e+00 8.1765e-01 [ 1.2519e-03 3.9587e-02 1.8178e-01 1.7739e-01 1.3392e-02 ] 1.8235e-01
