 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.000e-01 6.9216e-01 6.9216e-01 [ 5.8601e-01 1.0615e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.0784e-01
 2.000e-01 9.7863e-01 9.7863e-01 [ 7.6166e-01 2.1698e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.1368e-02
 3.000e-01 9.9167e-01 9.9167e-01 [ 7.3873e-01 2.5294e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.3273e-03
 4.000e-01 9.8821e-01 9.8821e-01 [ 7.0824e-01 2.7996e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.1796e-02
 5.000e-01 9.8097e-01 9.8097e-01 [ 6.6689e-01 3.1408e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.9030e-02
 6.000e-01 9.6817e-01 9.6817e-01 [ 6.0965e-01 3.5852e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.1835e-02
 7.000e-01 9.4477e-01 9.4477e-01 [ 5.3547e-01 4.0929e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.5235e-02
 8.000e-01 9.0000e-01 9.0000e-01 [ 4.4504e-01 4.5496e-01 ] 0.0000e+00 [ 0.0000e+00 ] 9.9998e-02
 9.000e-01 8.1992e-01 8.1992e-01 [ 3.4224e-01 4.7768e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.8008e-01
 1.000e+00 7.0306e-01 7.0306e-01 [ 2.3887e-01 4.6419e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.9694e-01
 1.100e+00 5.6930e-01 5.6930e-01 [ 1.5083e-01 4.1846e-01 ] 0.0000e+00 [ 0.0000e+00 ] 4.3070e-01
 1.200e+00 4.4393e-01 4.4393e-01 [ 8.7028e-02 3.5690e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.5607e-01
 1.300e+00 3.4079e-01 3.4079e-01 [ 4.6345e-02 2.9444e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.5921e-01
 1.400e+00 2.6069e-01 2.6069e-01 [ 2.2779e-02 2.3791e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.3931e-01
 1.500e+00 1.9711e-01 1.9711e-01 [ 1.0180e-02 1.8693e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.0289e-01
 1.600e+00 1.4085e-01 1.4085e-01 [ 3.9914e-03 1.3686e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.5915e-01
 1.700e+00 8.4134e-02 8.4134e-02 [ 1.2664e-03 8.2867e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.1587e-01
 1.800e+00 2.9030e-02 2.9030e-02 [ 2.4448e-04 2.8785e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.7097e-01
 1.900e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
