 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.000e-02 1.2010e-02 1.2010e-02 [ 1.1971e-02 3.8612e-05 ] 9.8799e-01
 2.000e-02 2.3992e-02 2.3992e-02 [ 2.3840e-02 1.5225e-04 ] 9.7601e-01
 3.000e-02 3.6054e-02 3.6054e-02 [ 3.5716e-02 3.3781e-04 ] 9.6395e-01
 4.000e-02 4.8192e-02 4.8192e-02 [ 4.7599e-02 5.9246e-04 ] 9.5181e-01
 5.000e-02 6.0428e-02 6.0428e-02 [ 5.9514e-02 9.1354e-04 ] 9.3957e-01
 6.000e-02 7.2782e-02 7.2782e-02 [ 7.1483e-02 1.2986e-03 ] 9.2722e-01
 7.000e-02 8.5273e-02 8.5273e-02 [ 8.3528e-02 1.7454e-03 ] 9.1473e-01
 8.000e-02 9.7918e-02 9.7918e-02 [ 9.5666e-02 2.2518e-03 ] 9.0208e-01
 9.000e-02 1.1073e-01 1.1073e-01 [ 1.0792e-01 2.8157e-03 ] 8.8927e-01
 1.000e-01 1.2373e-01 1.2373e-01 [ 1.2030e-01 3.4353e-03 ] 8.7627e-01
 1.100e-01 1.3692e-01 1.3692e-01 [ 1.3282e-01 4.1087e-03 ] 8.6308e-01
 1.200e-01 1.5032e-01 1.5032e-01 [ 1.4549e-01 4.8341e-03 ] 8.4968e-01
 1.300e-01 1.6394e-01 1.6394e-01 [ 1.5833e-01 5.6098e-03 ] 8.3606e-01
 1.400e-01 1.7777e-01 1.7777e-01 [ 1.7134e-01 6.4341e-03 ] 8.2223e-01
 1.500e-01 1.9183e-01 1.9183e-01 [ 1.8452e-01 7.3053e-03 ] 8.0817e-01
 1.600e-01 2.0611e-01 2.0611e-01 [ 1.9789e-01 8.2218e-03 ] 7.9389e-01
 1.700e-01 2.2063e-01 2.2063e-01 [ 2.1144e-01 9.1818e-03 ] 7.7937e-01
 1.800e-01 2.3537e-01 2.3537e-01 [ 2.2518e-01 1.0184e-02 ] 7.6463e-01
 1.900e-01 2.5033e-01 2.5033e-01 [ 2.3910e-01 1.1225e-02 ] 7.4967e-01
 2.000e-01 2.6550e-01 2.6550e-01 [ 2.5320e-01 1.2305e-02 ] 7.3450e-01
 2.100e-01 2.8089e-01 2.8089e-01 [ 2.6747e-01 1.3421e-02 ] 7.1911e-01
 2.200e-01 2.9647e-01 2.9647e-01 [ 2.8190e-01 1.4572e-02 ] 7.0353e-01
 2.300e-01 3.1223e-01 3.1223e-01 [ 2.9648e-01 1.5754e-02 ] 6.8777e-01
 2.400e-01 3.2816e-01 3.2816e-01 [ 3.1119e-01 1.6967e-02 ] 6.7184e-01
 2.500e-01 3.4424e-01 3.4424e-01 [ 3.2604e-01 1.8207e-02 ] 6.5576e-01
 2.600e-01 3.6045e-01 3.6045e-01 [ 3.4098e-01 1.9473e-02 ] 6.3955e-01
 2.700e-01 3.7677e-01 3.7677e-01 [ 3.5601e-01 2.0761e-02 ] 6.2323e-01
 2.800e-01 3.9317e-01 3.9317e-01 [ 3.7110e-01 2.2070e-02 ] 6.0683e-01
 2.900e-01 4.0963e-01 4.0963e-01 [ 3.8623e-01 2.3397e-02 ] 5.9037e-01
 3.000e-01 4.2611e-01 4.2611e-01 [ 4.0137e-01 2.4739e-02 ] 5.7389e-01
 3.100e-01 4.4259e-01 4.4259e-01 [ 4.1650e-01 2.6094e-02 ] 5.5741e-01
 3.200e-01 4.5905e-01 4.5905e-01 [ 4.3159e-01 2.7457e-02 ] 5.4095e-01
 3.300e-01 4.7543e-01 4.7543e-01 [ 4.4661e-01 2.8828e-02 ] 5.2457e-01
 3.400e-01 4.9172e-01 4.9172e-01 [ 4.6152e-01 3.0201e-02 ] 5.0828e-01
 3.500e-01 5.0788e-01 5.0788e-01 [ 4.7631e-01 3.1576e-02 ] 4.9212e-01
 3.600e-01 5.2388e-01 5.2388e-01 [ 4.9093e-01 3.2948e-02 ] 4.7612e-01
 3.700e-01 5.3967e-01 5.3967e-01 [ 5.0536e-01 3.4315e-02 ] 4.6033e-01
 3.800e-01 5.5524e-01 5.5524e-01 [ 5.1956e-01 3.5674e-02 ] 4.4476e-01
 3.900e-01 5.7053e-01 5.7053e-01 [ 5.3351e-01 3.7023e-02 ] 4.2947e-01
 4.000e-01 5.8553e-01 5.8553e-01 [ 5.4718e-01 3.8357e-02 ] 4.1447e-01
 4.100e-01 6.0021e-01 6.0021e-01 [ 5.6053e-01 3.9675e-02 ] 3.9979e-01
 4.200e-01 6.1452e-01 6.1452e-01 [ 5.7355e-01 4.0975e-02 ] 3.8548e-01
 4.300e-01 6.2846e-01 6.2846e-01 [ 5.8620e-01 4.2253e-02 ] 3.7154e-01
 4.400e-01 6.4198e-01 6.4198e-01 [ 5.9848e-01 4.3509e-02 ] 3.5802e-01
 4.500e-01 6.5508e-01 6.5508e-01 [ 6.1034e-01 4.4739e-02 ] 3.4492e-01
 4.600e-01 6.6773e-01 6.6773e-01 [ 6.2179e-01 4.5942e-02 ] 3.3227e-01
 4.700e-01 6.7991e-01 6.7991e-01 [ 6.3279e-01 4.7116e-02 ] 3.2009e-01
 4.800e-01 6.9161e-01 6.9161e-01 [ 6.4335e-01 4.8261e-02 ] 3.0839e-01
 4.900e-01 7.0282e-01 7.0282e-01 [ 6.5345e-01 4.9375e-02 ] 2.9718e-01
 5.000e-01 7.1354e-01 7.1354e-01 [ 6.6308e-01 5.0457e-02 ] 2.8646e-01
 5.100e-01 7.2375e-01 7.2375e-01 [ 6.7224e-01 5.1507e-02 ] 2.7625e-01
 5.200e-01 7.3345e-01 7.3345e-01 [ 6.8093e-01 5.2523e-02 ] 2.6655e-01
 5.300e-01 7.4265e-01 7.4265e-01 [ 6.8915e-01 5.3507e-02 ] 2.5735e-01
 5.400e-01 7.5135e-01 7.5135e-01 [ 6.9690e-01 5.4458e-02 ] 2.4865e-01
 5.500e-01 7.5956e-01 7.5956e-01 [ 7.0418e-01 5.5376e-02 ] 2.4044e-01
 5.600e-01 7.6728e-01 7.6728e-01 [ 7.1102e-01 5.6261e-02 ] 2.3272e-01
