 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.000e-01 6.4296e-01 6.4296e-01 [ 5.4558e-01 9.7381e-02 ] 0.0000e+00 [ 0.0000e+00 ] 3.5704e-01
 2.000e-01 9.5578e-01 9.5578e-01 [ 7.4011e-01 2.1566e-01 ] 0.0000e+00 [ 0.0000e+00 ] 4.4224e-02
 3.000e-01 9.8391e-01 9.8391e-01 [ 7.2632e-01 2.5759e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.6096e-02
 4.000e-01 9.7845e-01 9.7845e-01 [ 6.9326e-01 2.8520e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.1545e-02
 5.000e-01 9.6470e-01 9.6470e-01 [ 6.4774e-01 3.1696e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.5305e-02
 6.000e-01 9.3865e-01 9.3865e-01 [ 5.8503e-01 3.5362e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.1349e-02
 7.000e-01 8.9005e-01 8.9005e-01 [ 5.0385e-01 3.8620e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.0995e-01
 8.000e-01 8.0804e-01 8.0804e-01 [ 4.0785e-01 4.0019e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.9196e-01
 9.000e-01 6.9488e-01 6.9488e-01 [ 3.0884e-01 3.8604e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.0512e-01
 1.000e+00 5.6969e-01 5.6969e-01 [ 2.2180e-01 3.4789e-01 ] 0.0000e+00 [ 0.0000e+00 ] 4.3031e-01
 1.100e+00 4.5392e-01 4.5392e-01 [ 1.5499e-01 2.9894e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.4608e-01
 1.200e+00 3.5909e-01 3.5909e-01 [ 1.0778e-01 2.5131e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.4091e-01
 1.300e+00 2.8677e-01 2.8677e-01 [ 7.5284e-02 2.1149e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.1323e-01
 1.400e+00 2.3375e-01 2.3375e-01 [ 5.2554e-02 1.8120e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.6625e-01
 1.500e+00 1.9584e-01 1.9584e-01 [ 3.6154e-02 1.5969e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.0416e-01
 1.600e+00 1.6947e-01 1.6947e-01 [ 2.4083e-02 1.4538e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.3053e-01
 1.700e+00 1.5196e-01 1.5196e-01 [ 1.5247e-02 1.3671e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.4804e-01
 1.800e+00 1.4134e-01 1.4134e-01 [ 8.9980e-03 1.3234e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.5866e-01
 1.900e+00 1.3565e-01 1.3565e-01 [ 4.8411e-03 1.3081e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.6435e-01
 2.000e+00 1.3158e-01 1.3158e-01 [ 2.3083e-03 1.2927e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.6842e-01
 2.100e+00 1.2172e-01 1.2172e-01 [ 9.3479e-04 1.2079e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.7828e-01
 2.200e+00 9.3088e-02 9.3088e-02 [ 2.9597e-04 9.2792e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.0691e-01
 2.300e+00 3.9409e-02 3.9409e-02 [ 5.5651e-05 3.9353e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.6059e-01
 2.400e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
