 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 1.0000e+00
 1.000e-01 5.0903e-01 5.0903e-01 [ 4.7255e-01 3.6482e-02 ] 4.9097e-01
 2.000e-01 8.4984e-01 8.4984e-01 [ 7.2442e-01 1.2542e-01 ] 1.5016e-01
 3.000e-01 9.5148e-01 9.5148e-01 [ 7.2691e-01 2.2458e-01 ] 4.8517e-02
 4.000e-01 9.6752e-01 9.6752e-01 [ 6.4199e-01 3.2553e-01 ] 3.2479e-02
 5.000e-01 9.6961e-01 9.6961e-01 [ 5.4164e-01 4.2797e-01 ] 3.0392e-02
 6.000e-01 9.6755e-01 9.6755e-01 [ 4.4174e-01 5.2582e-01 ] 3.2444e-02
 7.000e-01 9.5996e-01 9.5996e-01 [ 3.4800e-01 6.1196e-01 ] 4.0043e-02
 8.000e-01 9.3591e-01 9.3591e-01 [ 2.6297e-01 6.7294e-01 ] 6.4089e-02
 9.000e-01 8.5707e-01 8.5707e-01 [ 1.8447e-01 6.7260e-01 ] 1.4293e-01
 1.000e+00 6.7851e-01 6.7851e-01 [ 1.1177e-01 5.6674e-01 ] 3.2149e-01
 1.100e+00 4.4855e-01 4.4855e-01 [ 5.6168e-02 3.9238e-01 ] 5.5145e-01
 1.200e+00 2.5772e-01 2.5772e-01 [ 2.3832e-02 2.3389e-01 ] 7.4228e-01
 1.300e+00 1.3583e-01 1.3583e-01 [ 8.8020e-03 1.2702e-01 ] 8.6417e-01
 1.400e+00 6.7008e-02 6.7008e-02 [ 2.8581e-03 6.4150e-02 ] 9.3299e-01
 1.500e+00 2.9111e-02 2.9111e-02 [ 7.8083e-04 2.8330e-02 ] 9.7089e-01
 1.600e+00 8.0766e-03 8.0766e-03 [ 1.3792e-04 7.9387e-03 ] 9.9192e-01
 1.700e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 1.0000e+00
