 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 1.0000e+00
 2.000e-02 2.8458e-01 2.8458e-01 [ 2.8282e-01 1.7649e-03 ] 7.1542e-01
 4.000e-02 5.4771e-01 5.4771e-01 [ 5.4131e-01 6.4007e-03 ] 4.5229e-01
 6.000e-02 7.4585e-01 7.4585e-01 [ 7.3324e-01 1.2612e-02 ] 2.5415e-01
 8.000e-02 8.5129e-01 8.5129e-01 [ 8.3225e-01 1.9039e-02 ] 1.4871e-01
 1.000e-01 8.9173e-01 8.9173e-01 [ 8.6637e-01 2.5364e-02 ] 1.0827e-01
 1.200e-01 9.0425e-01 9.0425e-01 [ 8.7224e-01 3.2012e-02 ] 9.5751e-02
 1.400e-01 9.0730e-01 9.0730e-01 [ 8.6792e-01 3.9380e-02 ] 9.2700e-02
 1.600e-01 9.0727e-01 9.0727e-01 [ 8.5958e-01 4.7692e-02 ] 9.2728e-02
 1.800e-01 9.0610e-01 9.0610e-01 [ 8.4902e-01 5.7079e-02 ] 9.3901e-02
 2.000e-01 9.0432e-01 9.0432e-01 [ 8.3670e-01 6.7616e-02 ] 9.5681e-02
 2.200e-01 9.0204e-01 9.0204e-01 [ 8.2270e-01 7.9345e-02 ] 9.7957e-02
 2.400e-01 8.9925e-01 8.9925e-01 [ 8.0698e-01 9.2270e-02 ] 1.0075e-01
 2.600e-01 8.9584e-01 8.9584e-01 [ 7.8949e-01 1.0636e-01 ] 1.0416e-01
 2.800e-01 8.9169e-01 8.9169e-01 [ 7.7018e-01 1.2151e-01 ] 1.0831e-01
 3.000e-01 8.8651e-01 8.8651e-01 [ 7.4896e-01 1.3755e-01 ] 1.1349e-01
 3.200e-01 8.7973e-01 8.7973e-01 [ 7.2556e-01 1.5417e-01 ] 1.2027e-01
 3.400e-01 8.7009e-01 8.7009e-01 [ 6.9928e-01 1.7081e-01 ] 1.2991e-01
 3.600e-01 8.5475e-01 8.5475e-01 [ 6.6834e-01 1.8642e-01 ] 1.4525e-01
 3.800e-01 8.2807e-01 8.2807e-01 [ 6.2902e-01 1.9904e-01 ] 1.7193e-01
 4.000e-01 7.8089e-01 7.8089e-01 [ 5.7548e-01 2.0541e-01 ] 2.1911e-01
 4.200e-01 7.0388e-01 7.0388e-01 [ 5.0236e-01 2.0152e-01 ] 2.9612e-01
 4.400e-01 5.9646e-01 5.9646e-01 [ 4.1117e-01 1.8529e-01 ] 4.0354e-01
 4.600e-01 4.7243e-01 4.7243e-01 [ 3.1335e-01 1.5908e-01 ] 5.2757e-01
 4.800e-01 3.5250e-01 3.5250e-01 [ 2.2377e-01 1.2872e-01 ] 6.4750e-01
 5.000e-01 2.5174e-01 2.5174e-01 [ 1.5200e-01 9.9732e-02 ] 7.4827e-01
 5.200e-01 1.7506e-01 1.7506e-01 [ 9.9884e-02 7.5172e-02 ] 8.2494e-01
 5.400e-01 1.2025e-01 1.2025e-01 [ 6.4453e-02 5.5793e-02 ] 8.7975e-01
 5.600e-01 8.2414e-02 8.2414e-02 [ 4.1321e-02 4.1093e-02 ] 9.1759e-01
 5.800e-01 5.6701e-02 5.6701e-02 [ 2.6539e-02 3.0163e-02 ] 9.4330e-01
 6.000e-01 3.9274e-02 3.9274e-02 [ 1.7165e-02 2.2108e-02 ] 9.6073e-01
 6.200e-01 2.7406e-02 2.7406e-02 [ 1.1212e-02 1.6194e-02 ] 9.7259e-01
 6.400e-01 1.9256e-02 1.9256e-02 [ 7.4006e-03 1.1856e-02 ] 9.8074e-01
 6.600e-01 1.3607e-02 1.3607e-02 [ 4.9331e-03 8.6742e-03 ] 9.8639e-01
 6.800e-01 9.6571e-03 9.6571e-03 [ 3.3151e-03 6.3420e-03 ] 9.9034e-01
 7.000e-01 6.8740e-03 6.8740e-03 [ 2.2409e-03 4.6330e-03 ] 9.9313e-01
 7.200e-01 4.9015e-03 4.9015e-03 [ 1.5200e-03 3.3814e-03 ] 9.9510e-01
 7.400e-01 3.4973e-03 3.4973e-03 [ 1.0319e-03 2.4654e-03 ] 9.9650e-01
 7.600e-01 2.4946e-03 2.4946e-03 [ 6.9917e-04 1.7955e-03 ] 9.9751e-01
 7.800e-01 1.7771e-03 1.7771e-03 [ 4.7141e-04 1.3057e-03 ] 9.9822e-01
 8.000e-01 1.2630e-03 1.2630e-03 [ 3.1522e-04 9.4774e-04 ] 9.9874e-01
 8.200e-01 8.9413e-04 8.9413e-04 [ 2.0821e-04 6.8593e-04 ] 9.9911e-01
 8.400e-01 6.2930e-04 6.2930e-04 [ 1.3517e-04 4.9413e-04 ] 9.9937e-01
 8.600e-01 4.3888e-04 4.3888e-04 [ 8.5715e-05 3.5316e-04 ] 9.9956e-01
 8.800e-01 3.0161e-04 3.0161e-04 [ 5.2631e-05 2.4898e-04 ] 9.9970e-01
 9.000e-01 2.0220e-04 2.0220e-04 [ 3.0897e-05 1.7130e-04 ] 9.9980e-01
 9.200e-01 1.2963e-04 1.2963e-04 [ 1.6977e-05 1.1266e-04 ] 9.9987e-01
 9.400e-01 7.6207e-05 7.6207e-05 [ 8.3764e-06 6.7830e-05 ] 9.9992e-01
 9.600e-01 3.7075e-05 3.7075e-05 [ 3.3614e-06 3.3714e-05 ] 9.9996e-01
 9.800e-01 1.0662e-05 1.0662e-05 [ 7.8723e-07 9.8747e-06 ] 9.9999e-01
 1.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 1.0000e+00
