 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.000e-01 6.5698e-01 6.5698e-01 [ 5.5698e-01 1.0000e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.4302e-01
 2.000e-01 9.6372e-01 9.6372e-01 [ 7.4714e-01 2.1659e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.6276e-02
 3.000e-01 9.8668e-01 9.8668e-01 [ 7.3007e-01 2.5661e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.3319e-02
 4.000e-01 9.8183e-01 9.8183e-01 [ 6.9768e-01 2.8415e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.8166e-02
 5.000e-01 9.7039e-01 9.7039e-01 [ 6.5344e-01 3.1695e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.9606e-02
 6.000e-01 9.4916e-01 9.4916e-01 [ 5.9259e-01 3.5657e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.0842e-02
 7.000e-01 9.0920e-01 9.0920e-01 [ 5.1382e-01 3.9538e-01 ] 0.0000e+00 [ 0.0000e+00 ] 9.0804e-02
 8.000e-01 8.3787e-01 8.3787e-01 [ 4.1924e-01 4.1863e-01 ] 0.0000e+00 [ 0.0000e+00 ] 1.6213e-01
 9.000e-01 7.3112e-01 7.3112e-01 [ 3.1817e-01 4.1295e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.6888e-01
 1.000e+00 6.0398e-01 6.0398e-01 [ 2.2579e-01 3.7819e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.9602e-01
 1.100e+00 4.8013e-01 4.8013e-01 [ 1.5314e-01 3.2699e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.1987e-01
 1.200e+00 3.7545e-01 3.7545e-01 [ 1.0176e-01 2.7369e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.2455e-01
 1.300e+00 2.9431e-01 2.9431e-01 [ 6.7280e-02 2.2703e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.0569e-01
 1.400e+00 2.3424e-01 2.3424e-01 [ 4.4308e-02 1.8993e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.6576e-01
 1.500e+00 1.9077e-01 1.9077e-01 [ 2.8774e-02 1.6199e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.0923e-01
 1.600e+00 1.5970e-01 1.5970e-01 [ 1.8134e-02 1.4156e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.4030e-01
 1.700e+00 1.3769e-01 1.3769e-01 [ 1.0887e-02 1.2680e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.6231e-01
 1.800e+00 1.2208e-01 1.2208e-01 [ 6.1055e-03 1.1597e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.7792e-01
 1.900e+00 1.1041e-01 1.1041e-01 [ 3.1279e-03 1.0728e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.8959e-01
 2.000e+00 9.9570e-02 9.9570e-02 [ 1.4237e-03 9.8146e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.0043e-01
 2.100e+00 8.4682e-02 8.4682e-02 [ 5.5265e-04 8.4130e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.1532e-01
 2.200e+00 5.9369e-02 5.9369e-02 [ 1.6894e-04 5.9200e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.4063e-01
 2.300e+00 2.3292e-02 2.3292e-02 [ 3.1032e-05 2.3261e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.7671e-01
 2.400e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
