0.00000e+00 0.0000e+00 4.1909e-04 -0.0000e+00
1.00000e-02 1.9422e-05 4.1908e-04 -0.0000e+00
2.00000e-02 3.8500e-05 4.1908e-04 -0.0000e+00
3.00000e-02 5.7184e-05 4.1907e-04 -0.0000e+00
4.00000e-02 7.5503e-05 4.1906e-04 -0.0000e+00
5.00000e-02 9.3450e-05 4.1905e-04 -0.0000e+00
6.00000e-02 1.1101e-04 4.1905e-04 -0.0000e+00
7.00000e-02 1.2822e-04 4.1904e-04 -0.0000e+00
8.00000e-02 1.4502e-04 4.1903e-04 -0.0000e+00
9.00000e-02 1.6148e-04 4.1903e-04 -0.0000e+00
1.00000e-01 1.7754e-04 4.1902e-04 -0.0000e+00
1.10000e-01 1.9324e-04 4.1901e-04 -0.0000e+00
1.20000e-01 2.0856e-04 4.1901e-04 -0.0000e+00
1.30000e-01 2.2350e-04 4.1900e-04 -0.0000e+00
1.40000e-01 2.3809e-04 4.1899e-04 -0.0000e+00
1.50000e-01 2.5227e-04 4.1899e-04 -0.0000e+00
1.60000e-01 2.6611e-04 4.1898e-04 -0.0000e+00
1.70000e-01 2.7954e-04 4.1898e-04 -0.0000e+00
1.80000e-01 2.9262e-04 4.1897e-04 -0.0000e+00
1.90000e-01 3.0532e-04 4.1897e-04 -0.0000e+00
2.00000e-01 3.1764e-04 4.1896e-04 -0.0000e+00
2.10000e-01 3.2960e-04 4.1895e-04 -0.0000e+00
2.20000e-01 3.4117e-04 4.1895e-04 -0.0000e+00
2.30000e-01 3.5239e-04 4.1895e-04 -0.0000e+00
2.40000e-01 3.6320e-04 4.1894e-04 -0.0000e+00
2.50000e-01 3.7366e-04 4.1894e-04 -0.0000e+00
2.60000e-01 3.8373e-04 4.1893e-04 -0.0000e+00
2.70000e-01 3.9343e-04 4.1893e-04 -0.0000e+00
2.80000e-01 4.0277e-04 4.1892e-04 -0.0000e+00
2.90000e-01 4.1172e-04 4.1892e-04 -0.0000e+00
3.00000e-01 4.2031e-04 4.1892e-04 -0.0000e+00
3.10000e-01 4.2850e-04 4.1891e-04 -0.0000e+00
3.20000e-01 4.3634e-04 4.1891e-04 -0.0000e+00
3.30000e-01 4.4379e-04 4.1891e-04 -0.0000e+00
3.40000e-01 4.5088e-04 4.1890e-04 -0.0000e+00
3.50000e-01 4.5759e-04 4.1890e-04 -0.0000e+00
3.60000e-01 4.6392e-04 4.1890e-04 -0.0000e+00
3.70000e-01 4.6989e-04 4.1890e-04 -0.0000e+00
3.80000e-01 4.7546e-04 4.1889e-04 -0.0000e+00
3.90000e-01 4.8068e-04 4.1889e-04 -0.0000e+00
4.00000e-01 4.8551e-04 4.1889e-04 -0.0000e+00
4.10000e-01 4.8997e-04 4.1889e-04 -0.0000e+00
4.20000e-01 4.9406e-04 4.1889e-04 -0.0000e+00
4.30000e-01 4.9777e-04 4.1888e-04 -0.0000e+00
4.40000e-01 5.0112e-04 4.1888e-04 -0.0000e+00
4.50000e-01 5.0407e-04 4.1888e-04 -0.0000e+00
4.60000e-01 5.0667e-04 4.1888e-04 -0.0000e+00
4.70000e-01 5.0888e-04 4.1888e-04 -0.0000e+00
4.80000e-01 5.1072e-04 4.1888e-04 -0.0000e+00
4.90000e-01 5.1219e-04 4.1888e-04 -0.0000e+00
5.00000e-01 5.1327e-04 4.1888e-04 -0.0000e+00
5.10000e-01 5.1400e-04 4.1888e-04 -0.0000e+00
5.20000e-01 5.1433e-04 4.1888e-04 -0.0000e+00
5.30000e-01 5.1432e-04 4.1888e-04 -0.0000e+00
5.40000e-01 5.1390e-04 4.1888e-04 -0.0000e+00
5.50000e-01 5.1312e-04 4.1888e-04 -0.0000e+00
5.60000e-01 5.1197e-04 4.1888e-04 -0.0000e+00
5.70000e-01 5.1043e-04 4.1888e-04 -0.0000e+00
5.80000e-01 5.0854e-04 4.1888e-04 -0.0000e+00
5.90000e-01 5.0625e-04 4.1888e-04 -0.0000e+00
6.00000e-01 5.0362e-04 4.1888e-04 -0.0000e+00
6.10000e-01 5.0057e-04 4.1888e-04 -0.0000e+00
6.20000e-01 4.9718e-04 4.1888e-04 -0.0000e+00
6.30000e-01 4.9340e-04 4.1889e-04 -0.0000e+00
6.40000e-01 4.8925e-04 4.1889e-04 -0.0000e+00
6.50000e-01 4.8473e-04 4.1889e-04 -0.0000e+00
6.60000e-01 4.7982e-04 4.1889e-04 -0.0000e+00
6.70000e-01 4.7457e-04 4.1889e-04 -0.0000e+00
6.80000e-01 4.6890e-04 4.1890e-04 -0.0000e+00
6.90000e-01 4.6289e-04 4.1890e-04 -0.0000e+00
7.00000e-01 4.5649e-04 4.1890e-04 -0.0000e+00
7.10000e-01 4.4971e-04 4.1890e-04 -0.0000e+00
7.20000e-01 4.4257e-04 4.1891e-04 -0.0000e+00
7.30000e-01 4.3505e-04 4.1891e-04 -0.0000e+00
7.40000e-01 4.2717e-04 4.1891e-04 -0.0000e+00
7.50000e-01 4.1888e-04 4.1892e-04 -0.0000e+00
7.60000e-01 4.1025e-04 4.1892e-04 -0.0000e+00
7.70000e-01 4.0122e-04 4.1892e-04 -0.0000e+00
7.80000e-01 3.9183e-04 4.1893e-04 -0.0000e+00
7.90000e-01 3.8207e-04 4.1893e-04 -0.0000e+00
8.00000e-01 3.7192e-04 4.1894e-04 -0.0000e+00
8.10000e-01 3.6142e-04 4.1894e-04 -0.0000e+00
8.20000e-01 3.5052e-04 4.1895e-04 -0.0000e+00
8.30000e-01 3.3927e-04 4.1895e-04 -0.0000e+00
