 0.000e+00 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 5.000e-02 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.000e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.500e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 2.000e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 2.500e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 3.000e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 3.500e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 4.000e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 4.500e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 5.000e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 5.500e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 6.000e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 6.500e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 7.000e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 7.500e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 8.000e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 8.500e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 9.000e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 9.500e-01 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.000e+00 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.050e+00 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.100e+00 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.150e+00 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.200e+00 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.250e+00 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.300e+00 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.350e+00 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.400e+00 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.450e+00 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.500e+00 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
 1.550e+00 9.6000e-01 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 4.0000e-02
