 0.000e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
 1.000e-01 9.9614e-01 9.9614e-01 [ 6.1607e-01 3.8007e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.8584e-03
 2.000e-01 9.9998e-01 9.9998e-01 [ 6.1680e-01 3.8318e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.3007e-05
 3.000e-01 9.9993e-01 9.9993e-01 [ 6.8303e-01 3.1690e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.5951e-05
 4.000e-01 9.9976e-01 9.9976e-01 [ 7.4574e-01 2.5402e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.3688e-04
 5.000e-01 9.9928e-01 9.9928e-01 [ 7.8471e-01 2.1457e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.2236e-04
 6.000e-01 9.9769e-01 9.9769e-01 [ 7.9797e-01 1.9972e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.3118e-03
 7.000e-01 9.9236e-01 9.9236e-01 [ 7.8623e-01 2.0613e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.6366e-03
 8.000e-01 9.7416e-01 9.7416e-01 [ 7.4612e-01 2.2803e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.5843e-02
 9.000e-01 9.1588e-01 9.1588e-01 [ 6.6437e-01 2.5150e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.4122e-02
 1.000e+00 7.9045e-01 7.9045e-01 [ 5.3509e-01 2.5536e-01 ] 0.0000e+00 [ 0.0000e+00 ] 2.0955e-01
 1.100e+00 6.2597e-01 6.2597e-01 [ 3.9272e-01 2.3324e-01 ] 0.0000e+00 [ 0.0000e+00 ] 3.7403e-01
 1.200e+00 4.7480e-01 4.7480e-01 [ 2.7732e-01 1.9748e-01 ] 0.0000e+00 [ 0.0000e+00 ] 5.2520e-01
 1.300e+00 3.6147e-01 3.6147e-01 [ 1.9997e-01 1.6150e-01 ] 0.0000e+00 [ 0.0000e+00 ] 6.3853e-01
 1.400e+00 2.8385e-01 2.8385e-01 [ 1.5239e-01 1.3146e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.1615e-01
 1.500e+00 2.3153e-01 2.3153e-01 [ 1.2330e-01 1.0824e-01 ] 0.0000e+00 [ 0.0000e+00 ] 7.6847e-01
 1.600e+00 1.9536e-01 1.9536e-01 [ 1.0461e-01 9.0747e-02 ] 0.0000e+00 [ 0.0000e+00 ] 8.0464e-01
 1.700e+00 1.6929e-01 1.6929e-01 [ 9.1638e-02 7.7651e-02 ] 0.0000e+00 [ 0.0000e+00 ] 8.3071e-01
 1.800e+00 1.4970e-01 1.4970e-01 [ 8.1812e-02 6.7889e-02 ] 0.0000e+00 [ 0.0000e+00 ] 8.5030e-01
 1.900e+00 1.3444e-01 1.3444e-01 [ 7.3716e-02 6.0720e-02 ] 0.0000e+00 [ 0.0000e+00 ] 8.6556e-01
 2.000e+00 1.2218e-01 1.2218e-01 [ 6.6530e-02 5.5647e-02 ] 0.0000e+00 [ 0.0000e+00 ] 8.7782e-01
 2.100e+00 1.1208e-01 1.1208e-01 [ 5.9757e-02 5.2325e-02 ] 0.0000e+00 [ 0.0000e+00 ] 8.8792e-01
 2.200e+00 1.0361e-01 1.0361e-01 [ 5.3099e-02 5.0507e-02 ] 0.0000e+00 [ 0.0000e+00 ] 8.9639e-01
 2.300e+00 9.6408e-02 9.6408e-02 [ 4.6411e-02 4.9997e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.0359e-01
 2.400e+00 9.0291e-02 9.0291e-02 [ 3.9671e-02 5.0620e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.0971e-01
 2.500e+00 8.5173e-02 8.5173e-02 [ 3.2968e-02 5.2205e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.1483e-01
 2.600e+00 8.1055e-02 8.1055e-02 [ 2.6476e-02 5.4579e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.1894e-01
 2.700e+00 7.8000e-02 7.8000e-02 [ 2.0420e-02 5.7580e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.2200e-01
 2.800e+00 7.6102e-02 7.6102e-02 [ 1.5026e-02 6.1076e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.2390e-01
 2.900e+00 7.5478e-02 7.5478e-02 [ 1.0474e-02 6.5004e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.2452e-01
 3.000e+00 7.6264e-02 7.6264e-02 [ 6.8629e-03 6.9402e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.2374e-01
 3.100e+00 7.8648e-02 7.8648e-02 [ 4.1886e-03 7.4459e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.2135e-01
 3.200e+00 8.2905e-02 8.2905e-02 [ 2.3557e-03 8.0549e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.1710e-01
 3.300e+00 8.9406e-02 8.9406e-02 [ 1.2043e-03 8.8202e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.1059e-01
 3.400e+00 9.8346e-02 9.8346e-02 [ 5.4966e-04 9.7797e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.0165e-01
 3.500e+00 1.0843e-01 1.0843e-01 [ 2.1823e-04 1.0822e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.9157e-01
 3.600e+00 1.1314e-01 1.1314e-01 [ 7.2319e-05 1.1306e-01 ] 0.0000e+00 [ 0.0000e+00 ] 8.8686e-01
 3.700e+00 9.5977e-02 9.5977e-02 [ 1.8475e-05 9.5958e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.0402e-01
 3.800e+00 4.3401e-02 4.3401e-02 [ 2.8359e-06 4.3398e-02 ] 0.0000e+00 [ 0.0000e+00 ] 9.5660e-01
 3.900e+00 0.0000e+00 0.0000e+00 [ 0.0000e+00 0.0000e+00 ] 0.0000e+00 [ 0.0000e+00 ] 1.0000e+00
